Date,00,01,02,03,08,09,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,37,38,41,42,43,45,46,47,49,52,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,77,79,80,81,82,84,85,86,88,90,91,93,95,96,36,78,51,75,06,94,87,05
2020-02-01,692747.50307,1370216.88616,3147.72978,684.96925,138298.38748,1726.79402,578669.17922,159757.44393,1340.80896,57198.47063,2636.50374,101607.84175,7106.69195,16559.64074,768.08333,57478.4169,1178.97659,93662.19292,161554.16907,511055.35388,150944.11019,1573.67163,344969.67374,60635.31438,2654.1798,6051.06984,36473.10624,1264.76306,6399.85065,887853.5265,194.97001,9468.95337,139119.9583,40499.38901,20043.16235,48569.2015,1547875.46032,235162.79108,114385.61265,501721.95059,390291.63165,19574.10361,1321.22603,160.33478,278.54697,358651.48522,6703.6458,1416.24557,829771.41156,892.02198,1941.88648,1117317.26758,3110.70043,607.45979,7323.02458,1065.74617,5105.807,1251.37588,23975.01469,3864.16361,7353.35097,5727.66998,1986.53689,7923.80811,4592.39026,257364.20261,122.78797,1070.01165,713.28497,2132.00725,943.3617,83411.19686,,,,,,,,
2020-03-01,683447.22047,1210984.87046,2468.38836,620.51657,86661.93438,1848.06764,640042.71957,155849.3502,1315.29958,57284.6128,2533.14568,98782.99559,5828.12556,15658.92039,766.91667,59915.06488,21927.16166,299835.95134,158400.07521,491189.57765,103618.77901,1538.14142,342728.29499,103266.03285,2416.43001,6360.12296,36177.34331,1297.97795,6634.33668,732115.37992,188.025,8924.13651,137115.64513,32179.04343,24434.18994,53545.43908,1400120.20714,491971.50743,109408.1252,511105.62139,383595.75071,20472.10514,1263.20996,110.1536,252.01769,356007.6921,7045.42623,1383.4783,720744.39034,805.58632,1917.08446,1132533.24411,3650.44678,572.66945,7954.95995,988.88544,5128.59538,670.13726,25686.35116,2848.07983,7927.19297,5562.75358,1730.75237,7457.74662,4776.84364,261785.14825,199.04638,1133.75885,712.4701,2940.12066,881.04894,91751.23872,,,,,,,,
2020-04-01,781433.34341,1481300.53869,3354.50707,592.02589,98032.83498,1323.05584,653127.22041,148448.50885,1330.18203,57224.72586,2678.50564,115382.14253,5481.89893,17377.47752,768.08333,61846.42903,32496.6837,347531.71469,178757.43711,546403.99924,86897.83471,1093.09,375000.8025,120292.13863,1941.18725,5666.04573,39652.02692,1048.81542,9128.44232,923749.29649,193.4656,8704.50142,135276.15781,30707.28242,24452.04065,52925.68869,1827257.24548,600811.4179,116861.85535,443836.45595,428173.13303,20941.03501,1266.62981,59.83407,262.35029,353580.37434,7960.96043,1520.87464,748630.58675,696.34192,1783.9944,1194380.41188,3835.72652,410.45427,8464.43344,43096.98624,5110.7201,1260.92673,156833.69373,6413.62117,9740.77327,6228.66601,1383.20844,8804.27413,3117.57778,296427.16612,196.32161,343.87918,2025.56229,2327.3381,1611.83894,1607.39394,,,,553.8907,,,,
2020-05-01,751362.63945,1522909.2973,3247.00298,564.03858,92655.98661,1134.97806,599271.24588,143173.30399,1704.71347,56438.25312,2612.52275,110063.1482,4783.26117,17272.16515,767.5,60100.43017,17237.67453,334366.054,171379.89489,537018.2323,88291.35826,1386.92243,366475.7556,116643.18879,1729.67097,5273.9451,39764.35189,1040.569,9596.54044,1012971.90289,174.135,8250.5828,219742.98032,38066.39961,22022.7514,55503.98452,1931424.76389,211208.65435,135986.29532,510106.15144,414301.65373,20196.58945,1244.39651,,243.04014,350777.30032,7503.73228,2427.9572,748294.40092,596.86254,1744.08819,1052869.02203,3584.82615,370.15489,7559.85571,96592.92334,5034.46843,1201.42303,154908.28953,4499.76328,12109.37289,7104.74515,1873.19296,7663.68408,3428.60428,287699.56276,199.99202,947.42086,2033.67993,1702.03936,853.32994,1640.25395,,,0.00242,,,,,
2020-06-01,655409.40243,1582234.25144,3058.56418,536.48875,91430.4238,1334.45807,324165.17941,139017.61049,1620.83565,56567.9424,4685.72787,112219.59682,4226.47446,17135.06776,580.92947,59562.75795,601.26063,342539.11368,170074.34373,524811.22238,95766.35822,1404.70189,372427.5339,111716.47241,1501.68115,3137.6392,40424.63648,1006.54512,9538.90749,1195724.84682,181.44376,7996.31445,214710.08712,37355.9168,22818.17811,52670.39351,2191779.2285,209376.44013,134202.36451,469004.59754,413318.18223,20008.67999,1231.63283,,242.61784,348834.63519,7431.82924,2442.66326,730152.47059,594.94184,1657.63813,1040273.23953,3486.52323,346.30016,6812.32741,134968.08184,5101.45931,523.05643,150817.2395,4511.21521,14861.29287,6982.36517,1623.27041,8457.30612,3828.04913,286915.00898,198.31653,917.332,2036.1499,1678.17805,811.42192,1838.28684,1557.62041,603.32295,,,,,,
2020-07-01,650239.18218,1456166.26863,2924.87057,509.45422,89708.72885,1139.43303,331229.30545,118461.2136,1533.6528,56143.84481,4362.1849,110890.47648,5828.687,16793.26364,492.54387,53429.64032,518.07627,350618.07937,168001.93427,548403.64184,90766.63181,1385.50418,374212.58909,106094.87949,1289.32684,3342.50345,38778.05709,1584.16403,8969.67049,1018263.71564,188.91877,7400.7961,201373.62667,35811.16186,23382.11863,52503.43404,2144344.3033,182634.02062,130893.80046,410402.64811,281618.85344,22600.16769,1107.53437,,224.62723,344929.85755,6716.02112,2215.76267,699658.88452,475.15996,1768.67495,1037852.85934,3267.49942,285.60547,7249.80539,135883.89601,4869.87623,505.59686,148992.41749,4673.78196,11847.1148,8235.80895,2139.03055,10490.02477,3911.76621,283368.83418,200.98703,893.22982,2036.02586,2118.0421,1155.91936,2033.75024,1460.08176,532.42767,,,,,,323616.83311
2020-08-01,674615.13811,1695493.28692,2821.72212,482.87493,91855.36604,979.54794,723327.04362,119721.12032,3029.24674,55778.68122,4398.07712,97299.32437,7780.02882,16805.11979,501.83871,49023.86432,737.62502,372737.89231,174886.34658,610689.65641,59815.28095,1287.2062,388708.40886,114762.10444,1143.90891,1467.83613,39398.53495,1792.95852,9288.02718,1257457.39557,186.46878,8587.3179,219730.3672,32017.37912,25605.74763,49155.34321,1880532.48759,270672.58373,136231.19264,527904.19066,535822.52593,22464.44086,2110.90327,,209.521,341557.94944,7372.40759,2428.61674,665252.06846,410.75814,56918.23604,1075538.34436,3015.80857,379.8594,7991.97458,195461.44739,4631.82328,431.80586,142952.20627,2303.07063,14158.2978,7646.79833,2451.61932,15433.3461,3739.78665,293217.01966,200.77,864.20585,2038.49583,2021.88276,1107.36321,2237.32627,1364.33554,,,,,,,
2020-09-01,586969.76968,1702163.65361,2637.57794,456.79189,100393.82851,812.88089,889719.69005,111730.87943,2880.95246,55115.79205,4187.53039,98722.49956,8832.94655,16360.29657,503.51419,41765.92838,623.93062,345546.12961,174102.76005,603828.3571,42934.88788,1153.76319,388921.94408,102764.86292,931.69869,1073.70756,38423.175,1670.16717,9186.23416,1291723.28815,193.94379,8326.2722,172806.74514,30126.33246,27976.13701,50717.36123,1901322.78871,226465.20315,132949.93232,526816.86813,532153.00095,11581.79341,1921.67778,,200.04126,337265.17625,7470.46154,2212.81928,653451.35491,385.7009,59118.61239,1062592.63378,3875.33264,356.60261,8158.6212,201893.98965,4113.5753,322.71483,140684.59485,1992.85829,15434.02202,7614.01465,2662.02444,17749.59016,2871.32557,288607.86587,197.81054,717.67408,832.18149,1977.90074,886.47795,1814.9158,1270.67342,,0.36462,,,,,
2020-10-01,604571.6916,1851690.87064,2506.98114,431.2447,57697.11976,2832.39659,928743.28418,96680.98492,2749.1059,55137.27047,3923.99452,99440.78119,7612.83836,15879.63134,504.85339,38805.85288,508.02993,375231.43457,176167.60172,597898.22873,73189.84736,907.38126,397182.81368,97824.0434,892.91691,1474.55647,37243.89813,1120.11938,8398.60614,1430749.54321,166.41881,7638.174,164009.47315,29283.48068,27140.42522,45093.45402,1726994.53563,180846.12246,130269.10387,533729.48135,542117.30661,11141.52561,1607.49569,,145.66664,331934.57257,7168.89945,2090.71881,857118.0695,360.7421,44915.94047,1106042.61318,3673.70605,333.2419,10060.36246,271086.26966,3936.15389,290.41968,142073.41614,2268.6166,13255.98408,8244.21851,2219.58385,20960.07864,2988.05334,292079.12049,199.2592,687.00471,809.57558,1952.88695,951.58053,1652.65835,1179.36594,,,,,,,
2020-11-01,607569.51604,1860388.56922,2374.93675,406.18239,617.99063,1145.49695,958225.67031,107425.82921,2420.39474,8192.07206,3610.92671,98877.78584,1575.82512,14333.25512,506.92841,34582.06633,395.6027,379863.3196,175446.652,612989.3918,109679.11081,906.74516,398771.55906,116696.77613,14485.40469,888.38566,32565.1914,1047.80115,7688.40659,1475511.7126,173.89382,6976.57406,202551.81266,26121.3213,23986.69961,44932.6944,1762012.66368,216490.96678,127217.80404,532145.49301,542354.12995,10964.27353,1279.33475,,138.742,335845.80032,6245.21489,1987.21808,918448.91204,335.79512,1223.13709,1117287.2867,3518.70762,309.93698,9358.48862,301010.45018,3668.27999,266.73021,141142.52606,2630.85642,14222.80354,7585.83138,2881.46273,23386.25314,2705.71854,262036.95205,188.13728,665.75172,810.36985,1910.29293,848.27948,1440.75147,1090.04245,,1e-05,,,,,
2020-12-01,608224.53837,1693845.14597,4504.0645,381.67194,467.14442,505.02133,1050554.46903,112025.07953,2382.40038,6368.524,3338.64319,94639.5332,906.21104,3885.66706,508.34509,33528.65478,310.88722,385870.79501,175546.31231,612909.78256,139114.48248,721.88676,400613.238,113018.03796,12478.26049,797.44345,29227.09635,1049.83798,7171.54253,1516345.61211,166.36883,6410.07905,112325.47555,23724.0773,22280.87461,44332.07423,1565395.95924,233997.52968,127318.55915,528735.64591,542279.7665,10715.69082,1188.05752,,132.353,329255.61536,6465.8293,1636.91159,703604.87134,292.4987,58016.26259,1108639.70608,3431.83637,273.79528,9309.28645,274852.3033,5093.22986,243.62057,139481.64239,3347.65694,14510.85259,7309.83186,2520.11508,22213.46776,1766.17733,261562.37039,174.77514,642.61072,810.26394,2269.46133,870.71397,1366.41086,2491.53214,,1e-05,,,,,
2021-02-01,634232.52594,1540443.85241,3761.64836,334.20995,1060.60326,2381.55738,732602.69545,108798.42404,2505.2871,6169.49949,2474.33941,97604.6645,1000.46673,3012.08797,502.75278,24915.89478,181.65798,398721.08362,175074.30774,292896.51787,148089.51378,737.01264,127547.27253,120247.3568,3313.48231,618.96539,43736.04069,950.76284,7341.22605,1250941.28518,140.46102,5537.09933,205831.55029,25551.57182,31176.38813,48138.95088,810296.45709,506781.90235,112505.72821,547544.62389,542265.77911,8504.67303,1988.2248,10.35151,1685.6424,321417.09914,5560.27546,1667.60979,416033.70836,243.45892,1082.679,1077405.70367,3199.70472,1142.34521,9538.84811,346287.26244,4093.40199,199.84788,142181.39765,3811.41405,14239.19843,7403.48239,2344.79616,16920.28255,1457.31129,55474.55124,112.60111,615.29301,811.40803,2107.49111,1170.29849,1372.09706,3263.41876,1204.56449,,,,,,
2021-03-01,630485.00865,1506580.44188,4486.04111,311.37977,1413.47607,2412.94354,768059.38693,106564.45333,2341.85076,5825.03087,2297.99728,103707.71787,837.5021,3095.46173,503.32451,31317.00363,151.42609,27019.26567,172907.37096,305139.04587,129385.8709,736.06331,127453.76076,121302.40206,3421.61238,531.76043,39930.08828,895.64665,7045.67313,1208017.80032,147.93602,5298.71881,209844.50211,24358.43292,26928.81545,47658.01014,1159382.25649,219458.44939,109260.6348,456991.81336,541520.1509,8192.09409,1949.34132,10.19933,1525.47567,321143.7517,5444.22151,1580.5067,400668.02325,236.77193,1034.41561,1057042.14327,2735.65674,2162.90422,9162.11169,343756.27559,3954.59036,200.81686,140006.47517,3833.50604,14762.28702,7242.37021,54273.33409,17547.03554,1415.53112,54575.97741,104.60454,558.11395,1309.45733,2069.93159,1404.99608,1308.08912,2087.19707,1181.3565,,,,,,
2021-04-01,653989.33406,1521779.53168,5550.33982,289.04988,1081.09833,2017.61086,520037.55505,105497.57227,2282.51457,5570.3734,2165.95661,108305.95426,733.57784,2900.45831,506.01391,35335.0576,122.77378,21050.2615,172579.75477,289316.51797,236462.90562,719.46705,129687.92717,76210.77955,1868.62044,445.70592,67553.17567,565.94905,6366.76236,1344122.20155,616.88603,4644.18123,170377.0375,64262.7606,28917.65309,48162.86308,1698486.40471,210916.0578,105752.98839,441125.3377,542137.07468,7456.79507,1643.48888,10.45849,1365.32246,380213.63493,4812.05623,1380.34992,415005.38297,212.15322,988.18757,1103499.21202,3167.62883,4814.51789,9036.46863,415081.95873,4467.12036,361.72836,139321.79734,3468.04399,15458.46363,6642.70116,2532.84105,17907.57606,1297.98107,52752.71996,108.94413,530.81218,1316.64842,1963.26058,1494.46044,1388.59981,1959.01883,740.99321,,,,0.28498,,
2021-05-01,658368.52847,1638115.297,4783.52316,267.32297,1241.69499,1859.1696,526572.37529,99830.74729,2220.19838,68444.23638,1987.15994,107918.51633,1074.15265,2788.295,507.41161,45921.21605,95.97791,21186.67634,167273.74815,276624.52301,285794.65603,722.27323,131745.38448,50037.70224,2150.42862,361.06315,3728.27531,531.00437,6492.15202,1516869.75277,2897.28718,4923.22805,170730.53911,56407.42583,30920.00314,44099.52414,1605687.36816,277065.76202,107695.31064,483294.61409,544160.82869,7341.21389,1518.90845,10.55343,1204.74103,418269.28616,3903.56646,1531.90579,470475.28829,170.56185,940.46421,1092204.70092,2929.22797,2067.61843,6248.89973,419789.52223,4954.50898,342.6325,144674.1383,3665.24459,21083.07493,6466.33502,2497.81179,15839.40233,1135.55594,51635.19167,104.33084,328.48976,1919.39012,1158.63345,1492.31198,1336.17484,604.76901,624.14233,,,,,,
2021-06-01,652795.03249,1549017.42026,3817.6497,878.96842,4384.07784,1706.17196,672567.27786,115024.64333,2366.22534,68125.18069,1452.35159,112202.90889,927.70097,2589.03182,68.82944,48548.07105,71.51174,26554.24801,165229.98541,288409.79153,327482.39874,917.3582,130011.74916,45313.95348,2937.86317,277.81854,8107.81346,457.24716,6936.58421,1252202.73491,1220.88819,3988.22472,148460.75024,55187.10848,30193.66551,45861.2786,1690342.73082,334757.12754,108950.58356,366171.45265,544437.00146,7394.01394,1320.67068,10.75152,2234.21572,418833.07936,4059.40516,1519.17887,489820.93791,163.17285,893.29243,1057468.41753,2734.06337,1030.40916,7655.27533,434601.38829,5409.1901,322.73972,146167.72944,3122.17364,20170.92908,6659.89715,2408.94664,15387.74063,1027.23111,44589.84078,104.61594,285.5867,2025.60298,1145.04396,1622.95526,1276.46772,532.85776,533.76544,,,,,,
2021-07-01,640245.97211,1644315.71043,3912.57577,834.41911,4451.27138,7411.37705,696436.55672,114618.60744,2769.01281,4211.56135,1072.62192,134083.56725,703.57423,2471.22616,,44445.54734,48.67958,35473.12504,166410.70944,262387.21545,355026.32428,688.95517,129241.07247,39680.29622,3629.35032,68.66615,69095.98498,403.41289,5629.58489,1152361.76843,2843.95645,3703.16279,142514.71783,55449.07537,45726.89769,68255.2175,1829943.07278,353747.5678,103417.40685,334046.37818,543977.01564,6668.72152,1220.17662,10.94322,1985.90392,5128.272,4082.60886,1479.22977,493093.40331,138.53879,845.42159,1036998.81173,2628.57774,962.99822,9566.27162,420021.61195,5069.3719,310.43548,149801.37428,2007.37964,28895.85665,6269.10276,2102.65171,15745.29688,736.86779,47734.10217,104.49464,211.01788,2027.16865,996.98639,1513.02279,1247.2156,463.92591,1149.91748,,,,,,
2021-08-01,633190.63364,1653959.369,4468.99472,790.20717,5558.01117,6642.87258,676485.59712,207084.74332,2851.76167,62428.07093,331.86168,155201.72425,462.6472,2465.69852,,44203.93195,34.72183,43491.64637,160694.20599,255926.56869,349113.3205,586.69238,126254.20234,39030.07484,5126.35274,116.0346,8788.81223,372.846,4933.49844,1518058.25668,3651.86266,4685.21161,138942.41062,57339.47953,46731.76945,69089.05087,1906039.6375,472260.79093,108286.73881,367522.99114,543829.59368,8514.48518,1156.27957,516.80798,1615.73017,4743.68272,5962.87153,1272.46685,532088.2001,127.57472,816.28872,1033593.40828,2495.3044,1340.24255,8994.96191,414307.99986,6249.53986,265.15762,148081.90645,2000.81911,26680.41232,5707.09672,1281.41379,35282.98202,2180.24043,46323.40414,103.23973,136.32338,2029.63151,978.59884,1783.30651,2555.07344,397.92159,1013.32448,,,,,,
2021-09-01,631195.09622,1725501.62715,5371.99633,186.71123,7948.68872,3418.89452,710471.37044,238099.78008,2700.78248,62404.99275,82.08011,162247.07967,305.86711,1867.16756,335.46555,40146.15741,22.15984,48692.56922,157063.77133,283066.22678,362309.54171,467.45399,127420.4402,51450.04153,7879.69716,37.35157,11556.13112,343.48699,7019.73982,1547501.74929,3637.38513,7215.11067,140271.2065,54933.32015,48017.88947,67940.33898,2379674.08254,384231.61272,106812.1383,367977.46219,544269.86277,8287.46517,1114.83036,509.071,1422.53003,4457.8178,5967.31374,2806.05182,544492.25324,71.46099,787.19537,937272.00985,2343.47021,1706.59568,8454.38982,2726.36857,6181.50774,257.27393,145707.72504,1908.10998,26124.31777,5293.84832,1297.55437,31991.0061,2586.79259,46091.42896,107.61681,60.29591,,908.71085,1803.83211,2517.43632,335.10778,1326.83118,,,,,,
2021-10-01,621861.31496,1757540.30899,5714.07561,168.12613,8276.33656,4918.07332,679491.496,265650.68994,2470.5947,60368.42253,66.93217,161816.59037,348.55051,1748.76463,405.19232,34052.39102,11.4819,49667.30779,155216.26903,293851.00522,344164.00759,836.25297,125788.71878,50189.55711,6974.29185,5077.9571,13807.67745,307.45218,14927.63673,1134859.27793,3481.71869,6065.226,120035.05155,90054.27754,58341.391,66589.35868,2245355.61702,452180.90741,111789.57965,364168.48532,544172.87334,8541.61638,2667.30287,500.60002,1228.98951,4483.93902,6347.51595,2580.70063,663569.46562,73.13841,758.13518,923662.81914,2385.2908,2066.54637,8062.3166,2477.09093,6884.33388,776.44692,146143.99557,1856.71314,25913.37342,4453.32938,1060.21015,28287.58474,3385.65754,44783.93498,105.70853,35.16949,,655.80357,1655.32605,2428.67658,275.74941,1178.56581,,253.42855,,,,
