Date,01,02,10,11,14,15,16,22,23,29,31,36,41,45,46,47,49,56,59,68,79,86,20,52,61,28,55,38,43,81,27,69,77,82,96
2020-02-01,57548.54902,10680.0642,11144.96026,7999.44866,21873.95235,13544.31151,73557.93995,1642.91336,3043.7759,,23886.29988,184.51504,1438.4601,25499.68127,165938.92757,12303.66442,13769.2777,590.92833,1881.46105,4609.07633,3870.36887,43787.14047,181.24009,1409.70568,152.52069,4109.70458,4067.53246,,,,,,,,
2020-03-01,56958.98791,3600.78649,4453.00737,7951.77784,20754.78179,13457.30175,72339.6409,1509.94888,3184.26065,,22970.97404,273.61314,107.34531,29108.93541,183038.58943,12289.63396,16175.48663,583.32246,1905.92513,4457.38696,3835.80029,42459.39728,182.87816,1476.69876,152.44931,5625.17568,,20.48443,,,,,,,
2020-04-01,61455.51134,3602.7151,4421.03116,17373.70873,25177.08129,15909.83847,81897.32292,1435.50357,3110.12401,7460.47643,25891.7293,259.40957,108.88182,27014.69518,189672.84879,12441.21059,17808.90373,576.45428,1932.07639,4498.62804,4320.30295,45579.08953,184.6292,1538.89799,152.65714,,,11.22604,,,,,,,
2020-05-01,59669.59598,3604.58149,4341.02413,25162.27493,23791.92063,15447.38974,77737.94061,1445.88221,3089.91133,7361.33761,23979.81365,356.62592,110.36876,24787.55755,183833.9181,12558.77559,16738.5003,1059.92998,1957.38406,4480.91516,4242.03384,45033.67207,186.32376,1347.32324,152.29864,,,,,,,,,,
2020-06-01,59086.53439,3606.5101,4396.02413,29625.88433,24264.18209,15528.61879,78519.14128,1113.9926,2969.73928,6916.7573,23812.58241,374.73251,111.90527,25440.74621,181616.46937,12622.2148,17892.21006,1086.47827,1983.53532,4444.59603,4237.36061,45936.89102,188.0748,1338.70706,152.65196,,,,,,,,,,
2020-07-01,58758.83433,3608.37649,4386.00413,30892.11983,24112.74215,15525.51719,79176.9215,1131.61555,3012.31334,7540.3357,23573.60832,329.44358,113.39222,23507.78262,186753.42484,12628.96881,17049.44251,1079.62218,2008.84299,3968.33113,4244.11602,46944.29922,189.76935,1379.22756,152.36717,,,,,,,,,,
2020-08-01,53852.19473,3610.30509,4527.6987,31553.47058,25533.77001,15234.49432,84532.076,1149.82593,3002.00831,7766.00322,25011.23425,114.27959,114.92873,24435.56305,189087.05608,6017.69838,19279.95279,1093.1,2034.99425,3848.82311,4193.93376,48283.58116,191.52039,1415.11116,152.58772,,,,,,,,,,
2020-09-01,52390.91199,3657.14181,3840.39202,31535.55199,24147.18434,15235.73467,86017.17282,1168.03631,2928.72383,7469.22145,24560.37942,239.7749,116.46524,24671.92254,193048.7374,5623.69966,25980.09149,1090.2183,2061.14551,3986.18457,4016.87275,47934.86647,193.27143,1552.87192,152.58501,,,,,,,,,,
2020-10-01,53434.305,3609.61591,3799.16518,34341.16843,25294.80836,15804.57222,87057.18069,1172.26581,2795.79287,6899.40159,24253.78712,200.69559,117.95218,26674.4803,207823.8646,5159.92538,27209.53056,1057.58017,2086.45318,3885.22282,3417.95997,48587.9527,,1426.48157,,,,,,,,,,,
2020-11-01,52850.52595,3418.69323,3711.49667,34408.16019,24416.94885,16004.48341,88674.33127,1176.6363,2848.03849,7033.23244,23777.46762,32.65862,119.48869,25366.13077,208623.11533,5882.47946,27865.87823,1064.0291,2112.60444,3858.21003,9680.94249,48385.2256,,,,,,,,,,,,,
2020-12-01,52934.41789,3418.69323,3639.66964,34592.18799,24648.44924,16138.10136,92001.80868,1180.86581,2637.23801,6841.57505,23626.15178,285.26623,120.97564,25819.80958,201126.61841,6905.48648,27228.18721,1033.76728,2137.91211,3728.72184,10117.02789,48787.95364,,,,,,,,,,,,,
2021-02-01,52966.00371,5397.05816,3437.40898,48898.29029,23357.60378,16225.67742,93536.09842,1189.61877,2505.83003,6184.97904,22469.68369,,2011.05287,25947.36468,172940.45655,8376.35635,33553.37667,1036.37094,2190.28628,3198.97494,7062.75159,48169.3656,,,,,,,12241.2734,,,,2716.0546,,
2021-03-01,52441.37218,5407.2609,3365.64956,48738.48324,22965.52818,16141.11127,93434.88908,1193.57713,2557.58539,5844.6096,18461.19117,,1988.84449,26804.73236,175953.1836,8443.13375,32608.02522,1027.02606,2213.97149,3131.19157,9261.67177,49517.33742,,,,,,,12088.1734,,,,2681.9546,,
2021-04-01,94023.9164,5410.32172,3269.84943,38411.95029,21877.50817,16168.47642,89611.33801,1197.9596,2515.31568,6587.39565,17113.74171,,1052.61321,32869.48763,168960.60822,8330.14717,32093.45488,1017.95568,2240.1944,3660.45218,9899.98095,49879.865,,,,,1000.41781,1855.01781,4353.652,1839.8,,,,,
2021-05-01,94049.09526,5409.30145,3315.79933,39450.48644,22721.32916,16141.97012,93740.89605,1202.2007,2446.71718,6775.51597,16997.43522,,1466.16415,30705.94339,169208.57148,8792.13298,32296.46601,1008.97892,2265.57141,3582.83455,9812.48858,43007.39937,,,,,2067.4226,1798.08904,4297.702,5191.2,,,,,
2021-06-01,52575.40312,5410.32172,3292.5667,34033.28392,25104.76944,16050.57688,92604.52852,1206.58317,2341.48932,4716.65664,18789.45649,,2169.44209,25490.78816,163142.46102,8580.18275,30550.55735,998.4882,2291.79432,3535.94401,13038.84558,41617.66586,,41361.94986,,,3028.9541,1720.84629,4241.752,5074.27123,,,,,
2021-07-01,52386.99116,5409.30145,3272.75561,33904.44302,23991.73318,15863.39235,87996.94957,1210.82427,2095.31121,4230.7977,16959.39629,143.58064,2515.99704,25252.42313,165790.74052,7382.65634,31883.1592,986.39781,2317.17133,3497.15326,18092.39508,38330.97783,,41361.94986,,,4046.31918,1642.00055,4185.802,4906.16845,,,,,
2021-08-01,52224.09082,5410.32172,3214.10025,42416.48046,23419.14604,15695.56708,89794.46673,1210.82427,2336.73379,7058.5998,16371.3156,145.44895,131.50797,28353.9825,153003.68948,7681.50342,32600.03184,977.21253,2317.17133,3368.71206,17209.55397,38250.62996,,41336.94986,,,4051.72329,1565.00055,4129.852,4751.89365,6531.425,,,,
2021-09-01,52378.27007,5410.32172,3207.10839,42145.48547,22341.97627,15680.15219,88805.38514,1210.82427,2268.4726,7484.735,,137.04418,131.50797,26078.44835,160946.30225,8408.36791,32331.45045,918.66895,2317.17133,3312.45899,17847.45933,34095.79945,,,,,4051.72328,1486.92149,2254.2106,5751.7748,6422.925,1214.74931,,,
2021-10-01,52201.91175,5409.30145,3065.84194,51146.06699,22264.21853,15515.51421,86752.1023,1210.82427,2272.9516,5808.25774,,143.83832,131.50797,26222.77721,152127.35618,15599.07417,31098.49529,1178.17144,2317.17133,3070.84973,17443.77375,32865.71095,,,,,3950.05479,1453.88692,580.393,3786.69373,6314.425,1218.24658,,,
2021-11-01,52075.20864,5410.32172,3025.16305,51761.4578,21817.56421,15370.92718,96754.8095,1210.82427,2132.83088,7073.13725,,147.396,131.50797,33552.93136,164717.55025,7663.79825,29906.62494,1141.79112,2317.17133,3070.84973,16741.14663,32445.76969,,,,,3347.41986,1330.31179,572.293,3585.17375,6205.925,1117.53699,,,
2021-12-01,53324.68429,5439.90967,2958.24376,46393.26073,21524.42095,15862.00153,96096.55758,1210.82427,2202.32681,7163.45031,,147.99496,,37189.57044,156005.15905,7588.79116,30390.55357,1036.79208,2317.17133,3070.84973,18116.51324,27334.39724,1462.64948,,,,3341.28082,1251.57048,564.36238,2642.83801,6205.925,1032.59723,,,
2022-01-01,53643.81418,5471.53816,2616.87112,48624.65369,20332.18955,15922.44413,92783.41026,1210.82427,2142.58457,8404.22904,,150.39476,,39165.12198,143600.40564,6652.22936,26492.69057,733.30269,2317.17133,40.78712,18167.57078,33183.57751,,,,,1930.5404,1173.70117,556.093,2283.31079,,915.32713,,,
2022-02-01,55728.88637,5503.16665,2705.6745,48628.42456,21553.04855,16795.00802,97781.77581,1210.82427,1978.427,8341.49159,,140.99629,,37121.85525,150552.47429,6702.15041,27940.15113,718.31021,2317.17133,,18772.21138,34186.82808,,,,,1220.59658,1096.07462,547.993,2140.58798,,929.46823,,,
2022-03-01,56322.40629,5531.73432,2632.37424,48473.14558,21738.52201,17067.95589,98885.01309,1210.82427,2191.6442,8286.93329,,149.09171,,35381.80607,148474.00694,6789.54655,16924.00886,702.76273,2317.17133,,19669.19039,33158.58258,,,,,1011.62192,1093.67014,539.893,1995.13163,,912.2359,,,
2022-06-01,56322.40629,5625.59952,3013.4987,50581.4088,20142.64052,17067.95589,96108.53582,1210.82427,2126.12328,6337.83486,,111.95575,,26415.25341,135558.65429,4596.10223,11132.8895,3306.56483,2317.17133,,19742.27351,31087.02353,,,,,755.0,1124.91616,515.593,1570.39597,,941.1781,,,
2022-07-01,56322.40629,5656.20774,3003.4987,50447.76552,19045.28427,17067.95589,100449.96987,1210.82427,2235.0588,5204.0825,,130.65328,,32977.7024,137402.90779,4335.74115,16084.34027,2946.31812,2317.17133,,20106.0106,32196.41599,,,,,804.98082,1094.64658,507.493,1427.10102,,954.85491,,,
2022-08-01,65538.59874,5687.83623,3001.4987,50720.65149,23074.28555,21306.29726,116574.95516,1210.82427,2155.16358,5576.87279,,129.31391,,43989.13499,144758.56699,4256.10531,18139.96385,2629.05531,2317.17133,,24227.97479,31795.37168,,,,,810.2937,939.91651,499.393,1284.95034,,943.98761,,,
2022-09-01,65538.59874,5719.46472,2838.4987,50567.59673,21376.99617,21306.29726,112980.31945,1210.82427,1713.43983,6681.71477,,131.36313,400.0,39955.92527,136332.51249,4142.89647,18223.01963,2381.87611,2317.17133,2983.84673,24359.8653,31151.61657,,,,,810.2937,861.80264,491.293,1142.35467,,958.12031,,,
2022-10-01,65538.59874,5750.07294,2891.4987,50450.83765,20151.97533,21306.29726,112391.44884,1210.82427,1646.10411,6071.89592,,132.72005,,44377.76735,127309.28373,3444.16256,17739.30841,1708.33447,2317.17133,2918.27723,24474.92643,30194.48394,,,,,809.96164,783.47903,483.193,999.37757,,971.79711,,,
2022-11-01,65538.59874,5781.70143,2872.4987,50424.61762,20077.30835,21306.29726,111665.75747,1210.82427,1643.15351,,,108.39732,,35900.02854,131865.01918,3516.62293,17833.11362,1529.43156,2317.17133,2963.38268,24370.84709,30599.70926,,,,,810.2937,705.78377,475.093,857.29045,,960.92981,,,
2022-12-01,63366.31518,5812.30965,2785.25448,50403.8436,20316.22719,21306.29726,111937.95233,1210.82427,1832.43347,,,82.36403,,29888.92003,126511.14395,3212.29271,18551.3905,1927.69849,2317.17133,3112.65751,24495.64795,29062.2518,,,,,809.96164,627.42534,466.993,714.05908,,823.55309,,,
2023-01-01,63366.31518,5843.93814,2754.4987,50277.66974,20317.38418,21306.29726,117907.35599,1210.82427,2215.31352,,,100.6746,,45285.66303,122197.05273,3201.56328,19031.06099,1929.78951,2317.17133,3196.07328,23910.51872,29421.7844,,,,,2318.38754,549.55604,458.893,572.03553,,836.08048,,,
2023-02-01,63366.31518,5875.56663,2904.4987,39165.34217,20209.17977,21306.29726,119970.11534,1210.82427,1643.15351,,,65.37786,,37318.2376,92752.10434,3129.65713,19348.14488,1715.21077,2317.17133,3299.32209,23347.46384,28816.59309,,,,,2029.59438,471.37256,450.793,429.43985,,647.4639,,,
2023-03-01,63366.31518,5904.1343,2904.95607,38794.21981,19091.74324,21306.29726,114207.98335,1210.82427,1643.6877,,,68.74747,,49577.32667,82485.63816,3048.22243,18643.15115,1595.90577,2317.17133,3218.54501,23209.84045,28195.37569,,,,,1519.79877,392.80348,442.693,286.46276,,656.49101,,,
