Date,01,02,08,10,11,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,38,41,42,43,45,46,47,49,52,55,56,58,61,62,68,69,70,71,72,74,77,79,81,86,95,96,63,73,93,19,82,59,75,78,85
2020-11-01,9538080.07674,4354.41046,16840.71549,1255971.32604,181627.04731,182928.47955,55875.50808,2.275,141618.3329,322445.31204,57934.18173,234887.58552,123238.93698,595785.74774,176526.51724,61427.23261,385785.01299,54278.69134,98000.9979,58075.86106,10275.83476,4326.94308,80919.32586,76740.90158,25389.3833,957538.31984,27348.46176,45704.92954,359.09736,54680.30143,453836.72508,2783897.02339,175010.81825,230312.96875,472211.97029,742.03033,8427.00358,19425.89837,5163.88737,12669.11002,354698.15536,2856.97852,718.67941,23427.7644,2993.71658,28345.80814,30672.74347,20996.84713,98.82352,247569.71351,317.4084,652.76407,,,,,,,,,
2020-12-01,9077379.47762,,16452.06719,1572213.0633,278946.68453,236567.2695,50013.48869,8.78878,154105.54326,338725.92641,47394.90021,254238.21986,104552.52827,576876.89363,162821.88521,54066.82252,295766.21887,81058.44232,106896.33377,237518.36451,8651.06902,3052.73514,79207.78735,86007.73079,13124.80979,947821.48165,2183.9524,56506.92002,9070.69316,50299.80123,510288.65478,2896010.20456,177444.26804,243811.33106,492478.67698,718.12973,6415.46016,14739.34347,6673.29017,9479.70465,386557.01251,4507.01536,962.63304,31254.51055,5241.67273,430.83481,93688.19235,21268.27742,414.1968,246752.58272,273.75694,687.25763,,10655.45345,,2996.6846,9165.95169,,,,
2021-02-01,8833956.117,,17945.45741,1538228.44917,290817.90162,248048.66224,48064.13882,0.71884,168466.21669,320207.43188,49852.7558,287331.08186,101317.22212,553282.72313,206422.97835,52662.93046,293289.51669,102339.94171,107436.43825,221520.75255,11037.2702,3136.48972,111849.67628,99028.12916,16414.47152,1028776.27473,,63569.07643,8081.7148,53611.84765,485868.20943,2802148.74948,171698.3807,245985.91633,484600.96749,520.91824,5586.23873,15641.81179,5875.70565,8893.17037,402397.09639,2742.26398,2.6812,35393.71634,4943.11665,343.96325,96407.37936,21784.1395,499.73636,151432.32377,182.78218,587.7682,,2452.50801,,2914.09708,1722.14219,,,,
2021-03-01,8826800.68321,,16060.84497,1558664.40573,284567.16197,240941.13735,47259.15355,211.34353,159813.93663,311143.6777,60525.73,291334.41827,95570.97908,526553.89812,226647.41604,53828.93443,252813.57874,104197.51437,118151.68785,233495.86826,11991.21263,2563.14779,104536.96203,85229.93288,12448.54034,1026493.40461,,60820.74293,8533.69776,54266.85516,414200.28401,2873791.5153,180541.94873,241602.04102,486294.16195,,5500.34268,8547.0412,5796.31964,8571.57355,389486.42796,3152.52856,1.33333,35385.05514,4875.6891,299.0959,89810.22459,22523.54829,500.40474,175474.2929,136.44775,526.27457,,4908.04494,,2857.86565,1213.72423,,,,
2021-04-01,9055169.25707,,16069.41311,1516609.05942,292810.71626,242394.53793,50599.50615,1597.74933,166423.26844,193240.88,51764.74109,310956.88316,115723.92564,503524.58996,228207.76831,65184.30146,255203.77054,101981.70771,116717.80009,220582.14764,11706.58308,2511.68187,124641.23141,112082.2634,13430.43321,997036.0061,0.715,69493.20649,9043.84721,60714.4372,324841.71338,2887541.69532,181915.01496,223309.29835,474677.91561,,5204.98983,9421.22518,5792.14686,8075.41385,567142.87927,2729.77702,392.72733,34837.33027,4826.24469,256.93339,99078.78438,20998.93124,469.44869,165085.12745,91.32598,476.61818,,6319.34091,,2825.2158,912.69845,,2191.67717,,
2021-05-01,9645413.9037,,15665.66391,1627987.37978,302082.04775,246228.99587,53289.55608,2582.72779,164126.01471,179611.67915,63199.38251,318270.34091,149806.76338,510027.68201,206772.41033,81474.16445,257037.66919,103665.40331,109914.41584,210699.96701,10649.21846,2453.48794,130363.47291,114093.15198,13625.08415,1019608.09979,0.0866,75723.39535,10214.35996,69340.43517,307759.4548,3012756.67954,196396.8996,213676.37678,464324.03263,,9426.40789,15719.12599,5731.02645,7897.62567,542552.30497,63025.36501,8.52089,34676.01343,4768.63248,213.8268,89465.1214,20617.96269,503.06753,111640.10735,1274.8611,423.18246,,5469.1989,,2783.90776,4.90628,,2206.31872,,
2021-06-01,9861384.41437,,15257.35202,1577594.21246,303091.88811,242879.63708,50538.66844,3988.07909,173128.98877,233141.17521,84955.19007,360137.22242,152454.58896,550611.87295,190260.6325,89452.72608,263456.50329,116076.25615,113617.79892,242889.50292,10884.72824,5335.29238,134793.01801,88748.22541,15710.44124,1001386.08233,29098.07469,97492.65673,11527.07415,75005.97043,329233.7233,2923235.03883,187594.69287,195912.38611,515167.89291,,10833.1287,6727.95303,5694.1483,7545.14497,523491.36515,62225.26945,521.18929,21355.4247,3203.83965,170.17358,50618.99222,22667.2577,502.96013,109610.03258,1514.19242,382.81051,,9828.63916,,2731.82593,,1535.69917,2205.62055,,
2021-07-01,10364771.58265,,14840.68478,1615963.92052,280365.77951,231792.24305,53823.36308,4232.99628,162720.30589,240745.57032,84100.24087,358109.73035,139417.56968,627988.783,194807.66533,101119.36123,189887.95581,119561.1675,122470.80469,258973.06051,9944.73904,4765.46096,146597.33718,107971.84997,10182.05779,970883.20782,27571.57984,127026.5312,11018.10631,126186.15774,354269.70242,3099553.36482,187306.60385,192101.65372,508913.77135,,9675.64046,6909.74004,5649.56646,7084.39527,520860.66219,61498.7874,543.91127,17639.30442,3146.41218,126.56166,42696.78973,22515.63504,435.47246,122930.62054,977.96649,363.99978,,6804.42833,,2669.65676,2.965,3392.08274,2209.38799,5.33334,
2021-08-01,10365097.94831,,20362.30643,1589229.2637,272026.40987,270285.96205,51524.82261,8090.12625,154773.81198,235466.5507,79949.29741,362939.82668,134728.87713,653094.10625,201903.52412,107060.05381,213940.71243,109975.31301,113156.50645,248580.89066,9906.77314,4944.88409,145599.50907,74927.31515,9896.65978,940885.15514,27157.65505,157105.8577,13055.89394,119505.77646,427406.03732,3037026.53884,183213.25218,192776.48449,516554.6487,,8864.84003,6331.50854,4635.67251,6724.57435,360521.85214,60850.92468,0.35208,17324.86063,3094.01578,83.76498,38681.88493,21999.75275,450.7582,120577.5558,1504.22386,306.3195,,11612.53173,,2614.67,28.34429,4013.72716,2211.37443,4.0,
2021-09-01,10246265.86479,,19835.35166,1645007.53993,270955.2656,268886.74502,49980.25281,11478.26559,150352.35676,246497.01303,75219.46087,364932.30785,133677.65007,669309.68205,191096.58496,117836.06096,214545.24997,132498.26483,125040.81292,246940.34569,8956.55805,6602.70654,145858.93663,93956.28496,10631.35003,925155.89731,31477.98359,158446.67103,11171.41975,176002.84121,363232.84257,3081814.80066,180322.70754,186527.81437,571950.79612,,8112.93469,6982.12147,4584.75527,6560.16308,360555.45877,61442.07449,,27493.39796,5815.81084,41.96756,41621.86412,22517.92851,501.10657,119285.31668,1515.3126,267.38682,,12999.96114,,2584.46943,2960.91246,4015.70682,2212.43075,1.33333,
2021-10-01,10293589.33962,,19245.17627,1865758.01692,278265.15235,260990.48974,47771.81539,16176.96079,165877.27253,246875.05786,77020.94174,405628.03727,143253.43963,660226.83575,207729.14721,137889.99798,209266.59645,133094.47961,122882.08697,249998.85886,11160.76556,6626.98684,144759.5321,111695.61965,8405.77414,884215.32175,32194.52188,157993.15942,10959.97621,198533.13194,366079.8415,3212172.32546,169009.53193,162306.20618,544598.49955,,7826.57371,7378.06034,4507.36911,11384.02239,380916.06565,60995.44108,,26945.45066,6655.52994,,41199.04188,22022.33847,472.57257,116722.35246,1515.44728,239.78702,,20354.02753,,2528.94955,7.47283,4019.38931,2214.37586,,
2021-11-01,10216174.2727,,18664.86956,1912113.65124,259077.4537,267045.39118,55462.17617,14021.08048,160555.46064,278267.5126,87040.47936,422397.10071,109360.16158,655781.48736,186899.46431,137248.50567,222209.3514,139718.57707,120302.3514,244560.03983,8792.7809,8446.92573,149209.90115,115370.11275,6466.92699,893136.83596,31812.09669,200726.91328,9501.98415,191394.73658,346282.65466,3456307.62365,168743.76058,170195.18555,505452.70583,,7560.51278,7851.5994,4434.72043,21142.00709,375071.21745,60431.49626,,26384.35096,6011.18542,,47364.30581,20755.15087,,114353.03661,1137.418,223.02339,,17493.71621,,2477.79332,,4024.71342,2217.22274,,
2021-12-01,10323913.20798,,33511.25381,1920637.31509,263418.05141,287209.29753,55340.96877,14963.5807,156613.90699,283563.01564,86029.51515,413711.23188,117148.92503,668767.66435,199868.02191,135027.14068,231226.86466,144841.58351,117445.12229,257437.86165,9348.68982,8036.27631,149787.29724,120626.80788,8368.09566,883091.20281,32337.08644,199189.19065,11997.86955,184883.14045,379759.58554,3684250.5802,166227.65816,179802.72592,500128.55751,,7327.79614,8358.82474,4472.39578,21279.85988,384866.28602,61735.53425,,26499.87012,7042.4601,,51933.4699,20956.88344,497.63425,115523.50705,0.48905,136.22983,,21382.19026,,2527.68574,,4026.97702,2218.20902,,
2022-01-01,10536265.65165,,42862.3159,1882859.39082,259986.366,286649.02757,55153.50981,10151.98926,171720.48568,274339.14744,78387.60661,436027.87216,94704.80283,673438.18159,197360.38838,132782.46217,224059.96473,149404.32649,124690.17465,257164.61902,6202.18708,8480.13279,134510.38908,114194.59529,7149.35532,883453.90492,39303.17207,198197.10682,7987.74462,163466.01243,320947.71059,3596915.59263,147801.4092,221298.49594,489244.3811,,5368.53077,8203.56736,3586.91305,20070.70961,396513.81131,61401.74707,,26757.84825,7212.77844,,52242.90949,22221.12761,459.30547,114138.37504,0.17938,13797.94184,,22292.91088,,2508.95662,,4032.29114,2221.24779,,
2022-02-01,10374259.44147,,43484.62999,1931676.08372,263127.08399,297242.18086,64092.3285,9848.99675,176695.36349,279972.30737,102373.80915,455361.65948,116790.83141,689535.34076,219571.60664,134321.852,231956.07301,152482.77652,130866.12755,258633.49541,9335.24818,55791.37837,137183.14089,168532.2555,9515.40018,912608.89603,39521.62138,197459.63005,8515.21323,169260.44459,320974.65432,3678567.73737,149378.50581,230085.03957,499482.45486,,5208.72716,5150.5294,3839.30772,20288.53822,395045.13138,63976.98359,,26273.12996,7701.28094,,49339.26613,20193.89236,420.43727,118971.70321,1.6128,13806.76008,,24753.07045,,2616.78235,,4031.78304,2220.95234,,
2022-03-01,10358129.21266,,43989.23483,1997819.6717,274024.10667,301566.2602,66882.40395,18217.15535,180621.12065,286822.78442,106512.78236,491453.47746,182308.90206,690897.26613,263359.90105,133610.00344,240663.47332,153776.87766,125630.70001,257237.90006,5314.07492,61475.16729,146041.02603,161332.7884,9447.01902,934475.55923,39714.32734,197985.68657,8133.96515,194925.18327,341186.32,3810303.15528,141600.37241,257246.00609,542253.26727,,5041.50022,4726.10733,3866.67654,20964.95485,403264.18233,64810.51564,,25892.65777,7676.86337,,50990.19797,21904.87773,380.54884,119972.61683,1.33778,13810.04017,,28953.19999,,2625.25018,,4036.50001,2222.64,,
2022-06-01,11907578.25806,,49602.9064,2130459.56861,275965.27096,259529.64001,62534.03639,19171.36987,161635.89269,248518.73172,101265.916,459254.20369,206385.77788,725690.69033,265402.65191,131715.32907,321254.05731,152267.75714,127741.04509,233732.29339,4635.29136,61538.93376,156320.77359,179984.02895,12538.21019,873557.76949,40044.75058,202253.44015,8411.08777,76167.60804,342050.39618,3482103.8558,125814.96936,247642.03304,501014.85277,,5054.12174,6762.97074,3869.53014,18231.19233,395938.35754,64882.66933,,26468.51424,8249.75157,,29311.69946,21341.47055,3203.60193,120426.54551,,18682.81501,,18368.13914,,2662.17777,,4046.37653,2225.28594,,
2022-07-01,11860078.28056,,48453.90306,2141144.09663,269022.63896,257917.73424,62114.35349,18943.59891,131806.70067,245119.26585,99009.05355,453651.64561,204349.48722,715690.71742,256653.64196,122986.96586,308862.6615,149658.00636,126272.57406,226111.91302,8392.00321,61367.04881,156508.4503,177589.84005,12303.48366,854692.6807,39751.65836,201329.30474,8386.07564,75550.82805,334586.20415,3375109.61627,143865.80913,237619.87222,486830.42558,,4888.21726,6766.66013,3844.13978,18157.15393,388535.8268,64889.55968,,26613.26363,8255.36813,,24524.4905,21390.52954,2998.05243,116569.13119,,24396.1792,,18367.44704,,2664.79286,,3743.60121,2224.34671,,
2022-08-01,12235853.03574,,51595.54887,2256080.41696,266226.13534,310794.40053,61913.30259,18358.92499,143610.72222,263043.17902,102810.28908,460720.97667,236128.45931,760686.96083,275499.51336,123647.5154,308808.1575,158021.59209,145693.75886,244135.50101,4043.94667,64114.8084,161539.63045,191101.71346,12126.35501,1014443.60939,40856.5067,196908.02069,7758.58788,78592.50331,348703.13648,3461808.99898,156322.77211,254074.70301,541092.01889,,4722.70414,6771.54604,4521.82157,18181.89602,440474.73038,80318.34756,,26719.40922,8313.35594,,23905.00706,24459.19896,2831.85787,145294.05079,,24432.07871,,16521.53351,,3287.08893,,3441.62805,2224.06033,,
2022-09-01,11862610.02413,,45259.51128,2183073.92281,264399.43072,306855.7291,61297.79524,17604.05896,138507.20509,222131.0469,100433.43678,442016.7841,232332.117,736794.93946,261856.25981,119105.95345,279131.36221,152049.39159,142786.48936,235347.47526,4046.39667,62529.76563,152580.92614,188731.4225,10886.9506,990905.88131,40306.34554,195255.32018,2916.53076,101830.44467,333007.65581,3418162.74686,155711.43486,241010.59642,537832.62727,,4556.22873,7618.83706,4488.60635,18086.34511,430202.45538,80223.83191,,26804.32271,10156.55997,,25164.79988,24465.95489,2622.60175,145602.66767,,24432.259,,14965.18686,,3289.69481,,1731.52047,2224.11195,,
2022-10-01,11543083.57496,,43551.77372,2138877.06797,270382.07247,304020.88594,60865.35817,14603.41418,132335.11497,211683.51825,96319.37681,421325.76172,231331.34746,713316.04838,257311.46893,112128.4767,224202.85418,150268.37652,137892.66982,225570.3912,4044.9,60913.94092,134072.43105,183853.22731,10710.48205,931970.26731,39405.96136,35451.62013,2833.30415,73068.0102,310015.38457,3359631.49442,154680.65466,224556.12096,489716.96668,,4386.60366,7581.21524,4467.23206,18000.40871,566461.22361,80129.68119,,27993.84972,10080.20854,,22816.36794,23209.35506,2412.75174,143471.54634,,29734.14114,,15160.88813,,3286.70274,,,2226.66945,,
2022-11-01,11107812.4351,,42740.67607,2088070.72351,271302.85592,291932.9428,60114.14459,9275.11528,130817.66249,210566.77493,94114.1388,390356.13633,226552.05283,706882.26357,249910.70136,103291.43227,231899.44113,143160.39398,136824.98333,226298.61071,4046.32556,59338.1501,279538.22417,34032.46027,10502.47617,870842.05254,39036.56894,33114.38587,2749.33342,70110.63936,291784.32747,3189703.67945,156313.6093,217748.72734,482716.60942,,4217.77267,7505.22602,4435.73956,17924.53737,560543.90448,80045.77357,,28976.37842,10432.45418,,22264.38143,23439.99299,2370.29382,144537.78819,,29734.14114,,17832.82779,,3283.0137,,,2229.46528,,
2022-12-01,10819757.92594,,42006.41633,2095469.77424,193162.30141,342274.88701,58889.51078,13978.83596,135677.74238,219795.6329,93291.42396,420599.75203,227490.80399,611201.51121,239845.63541,100752.55232,233358.52308,137061.68265,167187.68552,192438.59881,4053.66666,56064.11446,273733.0076,33136.46354,10309.90724,896146.11895,38825.71637,32154.80556,3133.67479,62356.71414,299029.36289,3185726.25653,160086.66208,226178.46822,474810.16001,,7274.89289,7754.11055,4434.30021,17828.72273,483202.04316,79948.92511,,28721.39446,10347.55967,,24967.40702,25234.70733,2311.57879,146027.84174,,4593.7527,,17395.49136,,3314.75488,,,2230.48278,,
2023-01-01,10612589.55207,,41236.15382,2021378.53342,203159.11967,339243.56797,57652.45677,4208.99932,131575.67332,217473.49428,91606.13932,385219.87688,223391.6607,617494.42755,246780.39286,99657.2016,232088.96151,128922.89958,159247.91611,172691.63715,4055.45556,54569.25935,270592.02795,32198.18077,10112.97928,908306.02475,34419.29251,30303.40892,3449.87531,55074.03429,292137.07268,3172526.67955,163390.28669,239040.8858,436856.52605,,7040.90686,7486.42752,4423.88511,17737.36983,484906.51765,79864.75196,,28369.62594,9824.26952,,26672.47636,23625.49063,2021.52057,145746.60175,,176.29649,,16377.7188,,3347.55509,2.28581,,2232.33444,,
2023-02-01,10464763.50945,,41374.37348,1994050.6606,200197.81136,336457.21678,55544.69142,8886.42001,129337.70791,209528.5648,88512.42011,326007.33735,219339.12816,644448.82737,281236.85959,84938.42632,250355.47251,127123.65846,151278.86994,172187.76051,,53048.8584,130631.97939,173943.54939,12016.57941,922458.74937,33854.73946,27806.77543,3868.36255,50740.3955,292885.0673,3166908.84626,166941.66378,235155.60187,438814.97656,,6802.86346,6416.36283,4419.2354,17634.7417,475568.91153,79778.87466,,37523.3963,9731.87197,,29885.12736,24354.17465,1771.82774,146353.76064,,177.17779,,18338.82623,,3274.15643,,,2232.15112,,
2023-03-01,10313034.87264,,40742.15139,1855900.87496,196334.24153,332198.68801,53778.07743,6427.44103,110636.91287,207782.59781,85918.43478,337925.46257,215119.30168,623634.48737,277004.08557,82935.10212,237668.07342,124002.86697,145729.70908,171615.60492,,51446.69443,119183.71328,171360.44484,11241.89337,855182.31954,29124.69903,88148.17717,2539.60294,48399.49842,290411.86999,3149416.57215,151050.79467,217390.72881,418085.48481,,6550.36774,6999.93155,4406.32997,17514.89719,424843.58394,79651.86278,,36609.13449,9630.69401,,24708.95633,23292.03339,1601.23904,145520.63598,,178.00059,,18390.53073,,3300.66428,,,2141.63244,,
2023-04-01,10179307.80788,,41117.22557,1699131.24757,218498.04287,343681.10453,53011.60926,6706.23125,223154.93534,203142.38754,84010.60731,380979.02618,171619.62918,616404.46328,283947.31145,85425.79787,233558.85862,122962.39559,119192.02329,194269.08664,,49887.60565,129496.5875,158935.99247,6502.2828,908518.96757,1525.83127,77216.78751,2042.82001,87112.52625,460018.32214,3338109.37528,159476.27412,240904.0375,238719.74522,,6304.61939,6299.58245,4400.6827,17432.98,381687.81983,2519.71608,,35089.41299,9546.01525,,68224.64443,23599.03767,1319.19631,146382.83941,,178.91151,,16928.39123,,3296.87357,,,4909.95631,,
2023-05-01,10149788.0486,,40134.52703,1695687.14564,215095.20502,339447.47093,52196.31187,4875.51792,231719.81557,214151.92192,82166.52645,386815.69218,123715.18305,634096.09913,272038.90641,70285.99859,224435.77543,119010.92907,117484.25267,179888.90861,,48303.74341,127713.68199,152761.81671,6259.2359,897555.87037,3525.16521,76677.05395,2032.78121,87271.04479,348977.28199,3140965.47077,170035.6711,263536.20238,229288.23081,,6051.80081,6091.48381,4235.56852,17324.70008,381822.30742,2372.03947,,33598.09042,7470.10845,,72713.44317,8288.90772,1079.09159,146840.22757,,179.79281,,15830.46486,,3328.6111,0.40095,,4865.99641,,
2023-06-01,10308359.54704,,38432.68796,1647174.14567,204662.11082,339328.12854,40751.90509,357.19438,245539.4531,206520.63984,83301.48036,374848.05418,119465.60942,614275.26234,234339.42119,72511.54387,221720.86796,74558.03079,109511.73622,162754.3801,,46719.19264,127738.89096,146822.0749,4407.21873,854921.58235,3487.7218,13595.10547,1999.96909,104244.08474,392075.78209,3275236.37746,211400.33142,258521.27127,227090.47022,,5799.17801,7805.87544,4199.5554,17224.17507,411368.75848,2225.51257,,31267.66759,5358.82549,,72663.5841,8318.41623,836.41033,146080.67548,,180.70374,,14521.01785,,3325.89003,,,4827.55544,,
2023-07-01,10692801.78335,,37347.38027,1678799.11214,201485.66431,331143.13529,40284.30444,1310.63062,245832.74459,230772.95195,83012.58269,378541.14724,116140.76118,599643.23367,233718.64066,74316.33806,235580.55575,72795.84704,123536.50286,158479.70495,,45091.61732,123190.65875,144978.80397,5939.11167,846721.39933,3447.43628,13307.17417,2012.17564,104533.7667,365515.10735,3176844.78112,215245.63026,229793.86922,238732.30621,,5539.32059,7771.28588,4125.86271,17116.35549,385237.03716,2077.21761,2.31297,30854.77136,5263.37524,2759.50054,67306.03112,9221.48719,607.38932,146579.6506,,181.58541,,14226.80019,,3363.73671,,,4781.87482,,
2023-08-01,10646650.04879,,36175.8621,1602442.64005,198303.34118,327576.47318,37702.93203,5365.99938,243819.34996,216478.18658,82801.7948,374937.94018,101815.97388,600621.34841,219071.74074,63790.2582,254838.63396,112987.78895,112728.99759,152439.50823,,43467.31067,127819.56643,144166.48091,6905.25428,826495.84214,3408.87231,13804.33946,3970.97051,96579.73954,546796.23565,3080307.43155,215291.67826,210709.80222,287064.80481,,5278.16506,7743.71321,4053.281,17028.50541,378923.54948,1929.66929,955.21963,30553.90971,5169.47458,1193.7002,55416.08072,9190.85429,424.65447,146428.81018,,182.49633,,13621.67206,,3404.2602,,,4745.14358,,
2023-09-01,10443554.80168,,34509.29774,1455322.14727,205569.07212,345614.85435,36864.64035,5780.37715,239775.84346,211128.70624,77507.40752,373991.69923,117469.00684,589406.04533,138630.91058,69316.4963,248239.32883,119132.88983,121427.58144,146079.58957,,40384.42536,124001.995,142580.9731,7089.57941,793120.29986,3368.92403,12259.02595,3926.55376,92767.76112,470719.81588,3139765.42229,210537.98246,206418.95448,284712.22027,,5013.82174,7712.56617,3981.03536,16917.80603,432857.62427,78569.54515,7.84687,30223.11011,5073.6647,0.74939,46353.70765,9766.25396,239.51606,145834.77813,,183.40689,,14764.74552,,3444.7815,2.46933,,4702.9952,,
2023-10-01,10240847.59398,,32024.72781,1498448.40864,208472.74833,336844.667,36426.61769,615.06125,247086.14947,207983.15071,74713.61184,379570.4766,114340.39158,576699.08573,130883.29498,67130.78094,207000.05051,119211.45323,116656.52764,144435.10606,,38736.75511,119920.25289,141788.60401,6944.10029,744354.25534,3327.23459,12533.15622,3668.94733,90462.64352,364935.53774,3181154.02515,205667.52199,198530.76801,272255.27705,,4741.77325,9097.66682,3834.23603,1809.59905,405213.21978,78511.10097,6.70339,29804.98883,4975.2899,2655.10976,41397.51812,7744.20927,,145222.46728,,175.24295,,13369.08623,,3483.99365,,,4656.67335,,
