Date,00,01,02,03,05,07,08,09,10,11,13,14,15,16,17,18,20,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,41,42,43,45,46,47,49,52,53,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,85,86,90,93,94,95,96,88,21,84,91
2020-02-01,22800328.03145,2839687.49063,23222.01548,3218.63144,2092.09411,201269.7398,16478.93027,1220.0953,13562353.39144,32778.41296,84209.26016,8111.35711,952.15758,63214.3183,304263.96531,21941.59997,4504957.58603,119242.62013,30725.17352,3162315.91935,20632.9702,5865.42187,25227.58153,56202.60737,1252936.95017,827012.46551,22475.30237,863.29035,3673.39928,17930517.43265,1865.3828,874.81199,3030.71406,30.16682,1588976.99582,635378.32051,15141.55262,40740.1601,21395643.18491,2237334.21423,102530.26439,28071.51311,3462.89121,192178.81895,19981.61726,3127.17772,0.00662,1021.58153,119678.82322,256.58278,2171.31542,13299014.74832,11.5,347.03744,5339388.69637,1643.49212,170.06002,1412.65928,2576.8473,2556.96111,283.69267,349.74856,31634.65317,299.40178,513.99162,2346.82909,73638.45792,305.68616,10653.71953,16553.92847,371.28153,2783.81217,134.86313,1520.07256,7798.14853,,,,
2020-03-01,22540635.95787,2739131.91998,22668.91297,3546.34216,2092.09411,198355.49835,18599.48193,,13453902.96271,30400.35027,71251.58502,8119.69442,847.3511,63372.83144,301928.22198,23787.46644,4441047.78848,120412.01029,33285.15267,3115964.50452,23362.175,5865.42187,25921.04307,61449.27148,1259098.39093,905689.07003,23973.40022,953.32482,11331.88813,17549183.6549,1616.72229,717.21788,2976.99589,125.76994,1459135.18202,638092.37946,15213.54346,42637.34354,21631349.46719,2369836.10399,112141.92873,20219.84601,3451.9245,189019.94127,15549.12787,3025.24686,,1028.72244,117618.12305,479.25838,2293.82052,13190423.5062,11.5,1.81268,5004739.07103,1576.93306,1919.37798,1026.59614,557.45576,2431.51804,531.98136,348.70796,30968.88751,1404.52621,515.95551,3936.67501,70939.67829,290.20547,8042.02617,15989.62047,360.27083,2856.82594,133.06414,1567.05828,7645.4265,0.00176,,,
2020-04-01,25948016.27152,2908240.23484,23863.88771,3492.30677,2092.09411,238624.24226,12207.89138,,15076651.40567,37222.9667,79327.50959,7975.29771,827.03238,60688.35649,245643.87788,21915.96609,5019788.88532,116573.5108,32479.36858,3927375.95843,22579.92695,6465.64646,24774.91126,67090.95794,1262277.43007,935527.49507,23549.90832,1693.02256,6417.09513,19398719.75998,1672.96301,563.03834,1198.13864,119.66691,1433511.93546,646873.06844,15226.9234,42000.15142,19573322.13778,2352254.94791,102079.47403,892527.97945,3448.72137,215894.12767,16696.77422,5418.26118,,1036.23967,116183.64742,989.91527,2178.05308,17552153.75654,11.5,,5467174.67734,1515.58225,245.04206,1273.50674,396.41669,2321.97115,3727.94734,448.47291,31747.83471,2036.24484,519.31154,4932.41181,67621.38635,404.23865,7497.69793,15982.29756,503.03095,3306.12249,131.57613,2399.56592,7372.71951,0.06825,,,
2020-05-01,24901689.85834,2821609.15363,19872.9239,3460.7272,2092.09411,232051.50008,11112.05887,,14341553.92667,37440.37218,77062.01394,7833.06026,1093.30753,60252.69696,243759.30415,23746.59603,4833209.57458,115445.77417,39585.99232,3727783.17421,26813.28586,6271.99758,22352.79875,66210.3643,1265771.39305,969920.32235,23146.62357,7636.3552,7251.5397,18958448.07464,305.6792,307.26181,3238.06026,116.68258,1190417.96649,648644.8221,14333.61095,40244.98913,19071836.75827,2323307.83171,97597.75318,874861.28786,3439.69737,206365.45815,22444.30522,3695.6164,,1042.67084,110792.43456,949.33317,2039.61513,16625724.52749,11.5,0.35916,5358958.69285,129168.21452,183.05451,1238.3795,21.0,2308.35396,3259.81647,393.04247,33705.43794,238.84517,522.11018,4655.60583,62751.63077,379.60579,7249.60892,15878.69686,492.48078,3811.17467,129.80197,2332.27701,9066.55289,0.00306,,,
2020-06-01,25127507.19798,2923275.55273,20044.43004,3383.86524,2092.09411,231240.71324,9680.30692,1912.70951,14270773.82878,39407.29238,85423.30928,8345.55726,1198.83325,52914.16503,248106.07092,22280.89846,4833936.11867,118823.72635,26856.7051,3368122.32011,23087.75249,6984.5599,22479.73661,72198.5549,1272142.5789,1007138.23382,20346.32614,2899.11596,5962.35306,17851026.83296,803.36507,49.6485,2888.44416,112.00111,1096160.14768,651977.58086,11444.52627,40535.4517,19483487.98651,2282477.39042,103902.21023,848943.99295,2417.8583,207541.91113,17506.11378,5239.33821,,1050.09818,108648.69733,907.21165,1918.78342,17122927.62699,11.5,0.70202,5217466.97779,130488.77617,187.50543,1229.85694,479.65631,2111.2212,572.54773,319.09508,32983.62358,1485.91032,524.96424,3961.3375,68944.15126,604.37393,5866.99123,15777.39373,483.90633,3888.74427,128.16953,2410.03508,10406.98063,,,,
2020-07-01,76336.72782,2982265.22568,16798.96332,3350.6635,2092.09411,314575.46642,8831.24519,1220.60098,14056188.78723,40265.16616,81431.93479,8774.40283,1185.96244,61288.14258,246722.76035,24125.31274,4862498.81881,123676.53544,25523.98688,3347387.16395,23357.27257,7587.64155,19910.08162,72394.73781,1283916.98126,1046812.05608,19832.12718,2749.26578,6790.13242,17768811.52044,2343.34754,,1550.73951,109.02448,1009086.34184,655129.22295,12658.22189,43171.17584,19425016.79244,2157178.83432,88394.27485,841535.19431,2409.40825,207519.12945,20189.76834,3550.73437,,1057.25666,106436.26223,884.80388,1795.47351,3162651.78526,11.5,0.25497,19030650.55774,130879.25824,191.67503,1217.12383,721.22069,1965.48599,565.07789,287.88229,29192.37177,1971.11878,527.98335,2925.17646,94284.34405,348.50038,7056.43716,18412.71617,472.20352,3560.44053,126.35235,2439.852,10675.58732,,,,
2020-08-01,76891.66322,2994537.1213,14566.54542,3297.00621,2092.09411,338790.0896,10859.40238,1221.14098,14502981.17857,32454.3897,70864.94349,8055.1173,1058.27884,58656.44156,245223.10932,22779.09721,5240635.10032,96347.40074,36826.89269,3465095.38619,22611.55881,6997.68373,24367.40698,59091.40372,1293930.72389,864774.93202,18555.66291,5873.73084,8956.96113,19093370.764,1786.13927,,1571.44298,104.29895,969828.21418,655084.50154,14381.599,42258.18518,14158926.29429,2140451.35281,103447.16848,858723.99881,2403.70089,216569.09255,24148.97467,4814.67911,0.00075,1064.684,105705.52553,1114.95539,1662.59951,17337330.39756,11.5,,5271264.87498,129941.05284,196.00612,1432.52706,1238.32671,1704.11516,548.93145,194.1749,28527.00889,2502.24573,531.28284,2459.90247,119748.70841,1233.74755,8733.03949,19447.76946,634.47485,3577.77767,328.23958,2429.90057,11245.56321,0.02,240.90109,,
2020-09-01,77446.60417,2954036.34537,16052.52551,3269.46407,2092.09411,335453.10978,10134.60964,1221.14098,14526628.41192,28588.4919,71588.85152,7570.94287,1047.2664,53272.6285,251106.06126,23068.98946,5207811.70258,98398.4125,26616.66981,3445066.13128,23334.93283,6316.04099,18921.88349,55374.98199,1300258.60283,879936.76996,18521.32028,3911.74896,4768.73143,19575138.81316,974.29061,,7168.19719,96.09441,973654.18709,657712.14383,14483.1551,46643.38553,14305947.49586,2100966.37654,103283.30849,847226.84467,106.59578,213767.22458,18304.77492,4697.22295,0.00079,1073.0201,103579.75799,1147.77767,1524.96031,17149146.76319,11.5,271.00912,5304011.1194,129917.17104,200.36455,1263.03771,1287.66833,1590.84827,539.41535,147.90863,27532.48239,2543.97191,532.61485,5165.08044,126188.38745,1284.78968,10566.09827,23673.20274,594.79709,2735.74376,326.73434,2329.71918,12211.01765,0.02111,291.78593,,
2020-10-01,77983.63912,2958778.84513,16120.42965,3138.85193,2092.09411,345282.23916,12545.06914,,14701486.72136,26645.07577,70676.45911,7545.83396,1020.59242,51288.89451,251687.24956,23057.13093,4879094.80637,111772.86431,26937.9238,3541749.40429,23497.59447,7787.78505,23228.61955,68822.98681,1297965.04729,897467.28276,18130.88235,3180.76117,12453.10319,19721842.65697,504.03232,,39286.6055,81.64525,835009.29457,664159.26768,16034.14374,45995.42556,14297613.49638,1183166.79346,108327.46956,12558.27494,99.43325,221025.75281,17541.85498,4849.86887,6e-05,1079.26982,101369.6837,1264.15903,1381.31591,6387005.79452,11.5,,5339696.53783,129834.57387,208.74607,1358.3518,605.1789,2545.34878,566.71719,134.67389,27374.70927,2678.25937,539.85751,4148.79906,131126.98828,909.56494,7954.29882,25507.84019,559.69351,3574.85446,324.82508,2097.55827,13033.7166,18918.88874,332.14126,,
