Date,00,01,10,17,23,24,25,29,32,33,35,36,37,41,43,46,47,49,52,56,58,63,64,65,68,77,80,81,61,08,21,71,85,70
2020-02-01 00:00:00,41780.20539,39799.78207,6265.87463,9075.05492,5032.89616,279491.77005,11767.43902,42766.27323,2768.8032,1466.668,,1140.13314,,121551.98497,9935.6347,146581.82328,26045.10728,42766.30257,13167.28848,,873.05679,,234248.56898,20538.79781,503609.11932,416449.19032,0.42346,,2.10022,107.53066,4477.83573,4957.91559,,
2020-03-01 00:00:00,39519.21723,39770.54975,9148.01989,9029.20262,5027.83517,271877.14176,11071.15185,42581.30328,2712.51418,919.76468,,1114.46018,182.26058,99065.46817,9369.32863,151065.79014,24216.91782,42755.30822,13269.15759,,881.52412,,202286.97318,20134.97268,524682.97871,410067.83411,9.17046,,2.07,,4447.44512,,,
2020-04-01 00:00:00,43053.36,68435.6148,12422.00413,9038.91666,6478.03467,296562.32519,14122.2429,42567.95082,3120.16532,936.90346,44068.32176,1145.37047,196.18541,95385.93801,8184.68523,155688.10855,34120.38218,42590.80197,9423.34025,,882.4024,,202097.40684,20321.85792,467021.37171,471746.53135,30.15636,117.21519,2.36502,,3310.98969,,,
2020-05-01 00:00:00,41806.36149,65875.51928,12723.35682,9171.84876,6514.38786,283985.43038,15455.96872,37409.69262,2946.1718,919.76468,42347.77464,1151.40766,180.48686,96184.37308,6271.56794,157822.85052,34402.91561,42239.29963,9436.93268,,883.3875,,168772.44023,20108.36066,481543.45371,458643.19394,,102.16888,2.27315,,10432.3271,,,
2020-06-01 00:00:00,40524.12916,69567.76258,13019.43482,9307.97765,6241.31719,280968.42887,14806.58416,37341.41393,2985.29813,919.76468,42256.14887,1150.08087,184.04847,97069.5159,7876.41312,154856.80926,34452.58479,42688.21402,9046.5998,,882.4024,,167298.75753,19915.73224,457161.77093,462025.06367,10.84309,104.01617,2.26763,0.31627,4767.5767,,,
2020-07-01 00:00:00,41390.22101,45008.18251,21261.49158,9441.6141,5798.98773,279818.67752,14555.40518,37310.28689,3017.4625,936.3506,41912.28062,148.01587,183.92571,93960.347,6259.5969,159601.56924,33852.59031,41657.59953,8972.98733,,1073.98006,,203948.54757,19684.63934,454606.60028,536167.6836,,104.24927,2.24962,,7.80199,,353.06011,
2020-08-01 00:00:00,41402.37888,45531.04977,21733.16779,9581.64097,5445.11945,291886.47098,13187.65754,37279.15984,3279.92393,936.90346,43491.19232,965.11655,196.97553,89885.85116,5922.76344,155893.77589,33391.50142,40588.3122,8942.09805,,874.26757,355.92896,172649.01988,19545.47951,456540.27,559409.61475,45.20984,114.68186,2.33382,,,,,
2020-09-01 00:00:00,168646.8575,44629.53636,20847.80727,9718.57835,5071.44851,290550.53676,12956.55013,37279.15984,3298.70839,954.04224,43154.24917,903.82728,193.41436,89160.67731,5943.19472,93973.95686,113680.20999,39630.10379,8855.52125,10941.29946,872.24571,355.92896,170974.70474,19545.47951,461070.84713,558164.15358,50.52741,117.39724,2.31567,,,,,
2020-10-01 00:00:00,146298.06877,45674.3345,23704.5314,9849.64773,4932.06515,295487.56421,10713.26011,37221.92623,2506.35259,936.3506,44437.93048,925.75557,197.26808,81597.4146,6648.38568,91137.53007,113430.79916,38605.74427,8793.17967,12182.37596,982.18617,355.16393,199391.76732,19536.27049,463464.52828,577993.59946,14.80122,116.68161,,,,,,
