Date,64
2020-02-01 00:00:00,48794.98783
2020-03-01 00:00:00,46748.5001
2020-04-01 00:00:00,27193.55951
2020-05-01 00:00:00,18317.53147
2020-06-01 00:00:00,20149.0922
2020-07-01 00:00:00,20658.81348
