Date,10,14,32,33,41,43,46,68,77,01,52,42,56,35,81,45,49
2020-02-01 00:00:00,51100.4331,23763.38044,,51531.75432,,17849.05029,27943.85662,14828.82545,,,,11895.43478,,,,,
2020-03-01 00:00:00,51028.92358,25059.77195,,52458.78702,,18026.7857,38092.38192,30976.41034,,,,,,,,,
2020-04-01 00:00:00,51100.22424,25387.29494,,53449.75301,,19043.93348,38081.22682,20162.9781,,,,,,,,,
2020-05-01 00:00:00,51064.58881,25595.98296,,54408.75235,,19058.74127,41823.3962,32363.63125,,3035.86997,,,,,,,
2020-06-01 00:00:00,51100.37356,26007.93844,5.04372,54408.75235,,19031.32605,46151.27181,35014.12088,,57.54098,,,,,,,
2020-07-01 00:00:00,51064.74131,26540.92381,,54408.75235,,19068.51424,45211.86379,34736.14395,,,,,,,,,
2020-08-01 00:00:00,51100.52942,4084.2035,202.53664,54408.75235,,20014.95432,52154.40146,21044.08065,,,,,,,,,
2020-09-01 00:00:00,51100.80432,4059.74889,562.84645,54408.75235,10084.19174,19984.70995,50748.96869,18525.70684,,10.79781,,,,,,,
2020-10-01 00:00:00,50822.58743,4085.15207,2489.23969,54379.82598,9900.96659,19782.7585,44060.56334,16766.4542,469.76807,,0.11387,,,,,,
2020-11-01 00:00:00,50627.87688,4087.92847,2529.241,54379.82598,15774.27642,19304.96027,45036.42461,15000.31805,2375.4298,,,,,,,,
2020-12-01 00:00:00,50442.42737,4076.85706,2524.781,54379.82598,20327.78675,19145.99625,46111.00581,18821.04079,3050.01919,,0.0285,,,,,,
2021-02-01 00:00:00,50173.05476,4088.2758,,54379.82598,,19158.20666,39233.11878,18207.95487,3055.10392,,,,46.1291,,,,
2021-03-01 00:00:00,49930.9241,3508.03228,,53976.33258,,19116.36415,41360.10006,18282.63712,3049.67967,,,,50.98635,,,,
2021-04-01 00:00:00,49867.22787,4087.09389,,35796.33258,,19148.16304,22931.9914,18966.85643,4983.49614,,,27090.67926,101.59043,,,,
2021-05-01 00:00:00,49685.05313,4085.44193,,35796.33258,,19107.84924,21856.88012,10258.36461,2720.86525,,,35192.96759,102.12188,,,,
