Date,01,10,16,18,20,22,24,25,27,35,41,46,47,53,56,64,66,70,73,77,11,15,68,93,82,00,38,42,49,14,43,71,81,45,52,86,75,13,69
2020-02-01,153221.24487,280998.0118,20405.9038,44083.00287,3342.43531,17959.75963,38537.01535,30042.0153,61858.71517,23042.79049,3119.49083,336358.55056,43009.0715,31030.4937,,104430.24724,,12060.98231,1222.44308,14270.84466,4564.53006,,10033.67559,3009.11771,,,,,,,,,,,,,,,
2020-03-01,154161.51775,283985.66237,20756.28344,43143.52832,3115.09416,17935.29992,38267.76463,43391.53759,61333.98395,81489.91106,3292.7687,316335.16667,42187.14492,30005.17448,,124068.15627,,11884.85784,1953.42435,12787.04055,4557.80288,,10135.09636,2176.70417,,,,,,,,,,,,,,,
2020-04-01,221327.88938,296463.57017,21162.85394,39990.47438,4772.80599,19003.92454,77049.58453,64531.01231,63554.24298,92341.66024,3300.91516,244265.36415,43754.69593,29973.40188,,117510.99732,,11808.70916,755.00048,12399.70866,4561.97644,2848.15093,10243.51166,1266.50049,,,,,,,,,,,,,,,
2020-05-01,218057.97333,295912.99514,21556.49184,40903.03325,4627.24191,18780.91758,72375.90989,43322.27413,63569.47243,84404.65074,3302.43644,236574.65542,42899.08236,30831.99507,238.29531,118202.11553,,11892.74056,746.09053,11010.031,4642.20377,2841.81132,10348.42969,,11.31061,,,,,,,,,,,,,,
2020-06-01,219159.87624,300909.95746,21963.16149,41209.54771,4602.8385,18852.02211,68871.51271,53090.46294,63691.71176,84762.68482,4019.34296,248819.26516,34357.78683,30933.74774,480.83498,113746.15469,,12116.37322,747.18402,11294.25635,4641.69115,2845.93116,10456.84499,,,,,,,,,,,,,,,,
2020-07-01,148081.69292,303363.44288,22357.03673,40329.69624,4439.77491,20110.71379,61723.16148,57513.19256,63011.45222,84904.36519,4023.17784,259513.80927,22064.75477,28926.2193,453.87464,116392.81026,,11280.12123,747.34387,9796.06757,4722.61818,2846.51787,,,,,,,,,,,,,,,,,
2020-08-01,125744.02015,314752.35098,20519.5941,40857.19962,4269.475,20222.0492,64365.408,47331.16566,67344.09527,91474.64702,4019.67087,261716.2182,21234.95802,30101.33642,404.13075,116992.24206,,11134.88575,748.46288,8476.5896,4132.31354,2850.7673,,,,,,,,,,,,,,,,,
2020-09-01,134841.91575,315982.28015,20919.83191,41080.76757,4758.30609,19893.2987,61147.70716,26691.70534,69766.33573,140158.25936,4023.53921,180828.11283,20773.4053,30521.58159,353.77665,116985.09541,,11125.97738,265.42365,9145.17704,4128.62817,2853.29034,,,,,,,,,,,,,,,,,
2020-10-01,136101.72431,320510.16738,21313.15254,41587.11729,4598.63,15113.12288,84076.35662,26589.77524,61142.09901,138731.51697,4024.85781,203815.24856,20243.44804,30545.16828,303.2821,86565.12168,20333.78143,11332.98093,549.60128,8957.54991,57.92666,2797.81323,,,,,,,,,,,,,,,,,
2020-11-01,139331.59861,322358.6799,21719.58385,41831.88786,4631.60629,11652.54953,84927.7901,26580.08336,60412.93269,137821.90978,4023.80195,210956.56573,19737.22602,33107.9897,253.10581,86661.27893,34229.7406,11111.96875,552.29346,8345.95697,,,,,,,,,,,,,,,,,,,
2020-12-01,105565.0828,322755.32246,10015.82322,52736.34612,5810.51088,11175.89585,85321.28547,26563.15859,69764.33997,139227.6068,4025.04444,222875.4836,19213.98228,34475.21054,152.59548,87130.87509,58491.84389,10914.18768,552.40468,8655.24307,,,,,,,,,,,,,,,,,,,
2021-02-01,126586.37466,322430.11233,10316.79926,52226.15696,5490.25749,9920.72356,85608.67151,39455.68677,68403.06694,146496.96783,8026.09862,205797.54612,18188.12341,33938.82608,101.49924,74306.87259,64904.58689,9986.24528,1550.51078,7623.10042,,,,,,91.62693,,,,,,,,,,,,,
2021-03-01,109610.40959,320773.28577,10496.66502,51834.53686,5317.11439,9638.8591,85454.14681,27390.21665,62143.65833,146276.73252,8026.99865,191319.81817,17632.39653,33208.95786,50.73833,74942.78547,63016.68084,9743.77997,1205.47442,7862.73044,,,,,,,,,,,,,,,,,,,
2021-04-01,109624.0872,227143.27564,10695.80209,49263.4637,5161.04944,9381.88646,47821.66239,29243.78211,66894.92859,137329.14829,8050.44216,228764.09289,17055.88803,33125.73648,,113540.95617,,9533.88627,7036.74476,8613.52307,,,,,636.14434,,,,2978.22844,,,,,,,,,,
2021-05-01,105436.6528,94516.70193,10888.51539,48226.26335,4993.50068,9109.69899,47919.16814,37456.17507,89122.95389,137276.81827,8001.3969,330536.05362,16435.18548,32543.44005,,120787.1257,,9302.95947,8037.0633,7896.03476,,,,,639.57969,,,13432.1398,3010.54558,,,,,,,,,,
2021-06-01,111658.38767,94485.37467,11033.39019,47525.43209,5033.85977,8847.07184,47825.43908,39215.05747,96394.09071,131619.37911,8030.97407,353950.50731,16776.23321,32261.22831,,121232.12496,,9081.76963,10436.40866,8296.36642,,,,,640.19999,,2283.19509,30009.28851,3032.50694,,,,,,,,,,
2021-07-01,86869.06506,98043.51497,10981.10349,41718.81705,4869.05346,8578.87832,47584.36015,43762.39595,100813.41492,121908.39444,8317.32157,366966.52101,16732.44502,31813.76799,,118757.98302,,8594.68728,8991.85396,7480.50286,,,,,640.34253,54272.40953,2409.01172,30120.55178,4977.04438,,,,,,,,,,
2021-08-01,98131.45247,102312.41334,10981.10349,40902.03298,4404.45533,8165.96284,47407.04242,8036.24581,110863.53815,114953.30237,8040.16517,383924.63086,16692.49636,31194.54432,,113476.00153,,8626.00017,8709.13839,7076.04038,,,,,640.72748,53941.13671,2500.4835,30218.05753,5649.28102,,3981.94256,,,,,,,,
2021-09-01,82216.81578,101999.16221,10981.10349,45549.18094,3537.81228,7204.36263,47689.57223,10485.77092,107612.99347,109719.02999,8341.44953,391931.52638,16094.64818,30826.04926,,104417.26253,,8401.39509,7949.0444,6563.81933,,,,,627.35002,53911.05632,2509.52903,30248.7529,10295.9877,3883.1205,4022.08185,,,,,,,,
2021-10-01,53538.2148,106244.27688,10981.10349,44247.87096,3873.73425,10996.02245,18925.55226,12473.15476,108553.71554,103405.92377,9036.93917,405048.3639,15490.89694,30317.89067,,98874.71581,,8169.37786,7605.26948,6051.04906,,,,,613.66362,53354.38049,2310.52114,30267.86729,11792.49711,12974.67526,4033.8494,11919.11763,,,,,,,
2021-11-01,75746.25547,106459.39111,10983.24048,45247.21848,3710.64489,9864.28334,18747.87597,27496.19546,106633.18428,99657.42352,8765.43924,421510.6087,14896.97115,29958.96916,,86192.94605,,7945.83696,7484.79774,6678.86339,,,11030.52323,,1001.3423,79166.05405,2513.43512,32770.73218,12681.01433,13049.27734,4043.69693,12037.34562,,,,,,,
2021-12-01,86560.20483,110516.60373,10981.10349,44669.82404,12591.16372,9708.81281,19351.33446,23086.0917,104905.09741,94572.52782,6676.17268,456149.6277,27734.59909,29267.76364,7463.40452,80007.86289,,7713.24703,8176.7255,6784.41065,,,21988.93649,,981.94238,81857.29576,2514.77907,35229.94016,13069.01355,13054.41326,4042.29296,12052.73755,12987.7379,,,,,,
2022-01-01,81712.52391,113914.51903,10981.10349,44852.15591,18152.72004,9555.96878,19425.60956,66.44092,98027.92433,90817.95105,6557.31141,437821.29228,27226.96604,28646.80109,6365.22482,75936.94609,,7487.79077,8856.8504,6783.17611,,,65985.98994,,959.53132,82087.13203,2517.2935,35379.70236,13153.80302,12913.08872,6720.25368,18778.21119,13322.54581,,,7253.9169,,,
2022-02-01,68978.10586,115564.676,10981.10349,45794.96422,18034.05416,9410.16815,20497.86288,44910.84868,94733.97782,93942.83916,4051.13799,414107.24796,26649.0322,27723.92135,5362.62282,74069.99391,,6954.25845,8670.27137,6801.91366,,,76057.45747,,937.23758,86655.29531,2514.59448,32908.62947,13445.91308,4089.77719,6743.69807,18832.60864,13307.06981,,,17020.07295,,,
