Date,00,01,03,10,11,14,15,16,17,20,21,22,23,24,25,27,28,29,33,35,36,42,43,45,46,47,49,52,55,56,58,59,62,63,64,68,73,77,79,81,82,86,94,38,41,93,09,26,30,70,74,78,80,91,31,18,66,71,13,85,08,69,61
2021-11-01,254016.75961,628909.48391,2573.55324,877058.62983,168659.83062,43161.48126,994.74908,1099.17135,41848.0364,13106.46525,106.5866,82824.64685,85704.83813,84617.92088,197966.64881,39676.60549,3226.93981,15482.75091,59758.91595,548553.54951,0.22494,70036.50591,5007.09681,44949.69752,3999868.71131,212374.51891,27347.74422,758421.38623,47960.61364,0.17627,,46044.93183,0.562,,151171.32036,454538.33584,,43226.97796,116.67236,9919.8965,1904.12164,10599.83064,,2010.28078,14399.66399,432.27342,,,,,,,6266.03298,,3074.01128,4759.64395,40.0,,3504.54262,4763.68684,30292.9422,,
2021-12-01,262870.71199,471524.56214,2090.46518,856622.97759,184134.87349,42445.82189,1146.52971,565.49687,47820.48761,2920.05088,,90550.53133,79724.02558,90968.20375,134713.62865,40947.4192,5092.21817,15201.75956,47388.13812,632533.40012,0.1086,13767.34259,3789.44087,43514.20137,4075412.995,196550.72916,19228.63764,778117.06164,49653.88965,,,46289.73679,,,147522.30226,451227.87977,,33640.953,0.70159,9853.23307,1824.2247,13806.23352,,4029.64027,17595.85787,399.85332,,,,,,,6291.32037,,2872.63309,4889.87567,467.47222,,3468.35661,4827.99034,30210.79451,,
2022-01-01,270103.3586,553524.04016,1433.5174,966403.82864,193181.78878,297.32158,1148.98308,2040.51956,51991.62929,11512.32172,,69791.48185,2762.81746,87230.77991,100958.79169,41110.76681,14108.17278,17856.12044,49251.23474,627820.53091,,10012.71865,2625.1873,43916.25754,4088677.47165,247174.46353,31293.33812,876866.00534,45999.42254,200.31533,,42544.75198,3009.31382,,147774.04009,474263.17984,,24200.13948,193.23511,16719.89286,1745.76732,13426.57131,,3968.41647,12520.52988,367.77685,,,,,,,5836.08469,,2672.84476,4425.36498,,,78527.17873,4597.65154,24818.49072,,
2022-02-01,306021.3622,476619.78552,1328.82433,938112.07432,197655.40081,317.7766,698.99579,11374.75696,54060.13891,17570.71095,6954.92264,123400.34504,2611.57605,93188.32827,123880.65324,43380.23699,31149.96064,21161.54288,53401.09919,369523.30845,0.50264,9928.30066,2488.0456,78111.13663,4147686.82301,173667.01262,31449.73917,922895.47597,48278.27999,795.56968,,40293.16415,3022.25826,,138585.99241,497627.92764,,15232.25984,56.56603,16974.93636,1666.67673,13384.2755,,4019.55186,11735.75931,,,,,,,,5712.60419,,2546.50934,4257.63917,,,73994.8816,4670.76972,,,
2022-03-01,317246.95119,379156.0116,442.45154,977511.78537,196253.67891,2563.5997,696.36232,16323.64849,55869.55125,12146.73681,7.48197,120894.04842,2602.95207,99725.52146,140360.62076,30.55616,34257.81004,22320.31701,52881.17667,770257.85289,0.61121,9342.47781,1651.03744,74272.67134,4281429.53821,216299.16529,31413.40381,933359.63488,48989.13664,2028.80162,,38501.67881,3019.89971,,135856.63697,629491.087,,5767.29811,82.98877,12409.78355,1585.47864,13266.75862,,4015.88248,15718.34987,,,,,,,,5412.28574,,16335.0103,1859.39704,447.94444,,99232.9558,4649.32712,,,
2022-06-01,309963.40294,571056.34518,,1057618.89363,195613.82134,445.21932,495.81468,16164.89205,53670.35388,11533.75603,,114937.57799,2640.65525,98582.97618,160564.80098,14696.72648,34470.94312,19730.9392,53281.05006,714803.59592,26.87742,6148.06755,1470.88395,49071.36502,3754736.28709,171253.96979,31645.55247,856720.37064,48636.42645,2037.65776,,38074.67747,3023.76557,,134041.72184,550591.38212,,32718.74076,,9717.78573,1556.22589,12716.67643,,4011.61549,29920.5269,,,,,,,24118.75336,5162.02894,,15726.90116,1723.11572,,,89632.77302,4628.61585,,,
2022-07-01,320061.24479,572398.61267,,1080389.90636,194006.61859,431.08526,494.9,16017.85342,54184.27173,8239.44828,,106183.37506,3305.51091,98054.81607,161323.67603,14694.49697,34305.30824,20543.66057,53271.80659,706165.68297,1908.27162,5957.68785,310.43887,51141.59746,3744355.99629,139108.10013,31722.6307,684508.13449,48700.28025,2037.63726,,38910.58551,3035.86454,,134183.22197,382396.08628,,31974.07244,,14655.57951,1544.06884,12374.78196,,4023.49016,30048.9145,,,,,,,70689.05815,4974.31178,,8252.84866,1722.64689,,,81594.14955,4625.74895,,,
2022-08-01,399731.77804,604122.6707,,1120109.4055,193726.9929,28600.73368,,19882.81875,59649.88285,5739.02685,,117609.998,3288.61306,90296.95092,195844.55773,18370.89664,34323.12915,19734.03924,58535.18338,748596.92725,51.31652,5805.94422,314.62821,46846.8455,4207318.87401,122050.79759,31754.13727,922086.15027,60069.38413,2040.50698,,39289.28098,3038.91243,,144125.07919,311071.87643,,36698.43744,957.06316,12484.58948,1580.39793,12471.83486,,4077.7601,30234.0604,,,,,,,70971.08323,4788.8447,,5036.65836,1719.09417,,,58774.72356,4628.16134,,,
2022-09-01,398490.75944,601183.6082,,1139978.44539,194813.69408,40458.9984,,19906.55613,61795.87213,5651.08275,,114848.59391,2738.79281,97463.8855,194698.51592,18370.70246,34329.16692,17020.96907,63432.02542,775292.29352,6933.00927,5651.60196,319.27294,46317.77702,4134934.62137,114087.37379,61714.01242,918210.04682,60115.91183,1990.22475,,39082.84002,3038.93262,,165197.06354,311326.75857,,20470.99568,553.03827,6672.14204,1507.21422,12325.05582,,4038.26832,45312.4285,,,,,,,96186.02483,4590.70785,,4880.28902,1720.44269,,,42602.75957,4394.58745,,,
2022-10-01,404772.20153,582554.05787,,1084433.15288,195051.84082,20938.96386,,19008.616,62467.71703,5543.25488,,112604.46529,2686.72279,109294.38458,195329.797,18367.91337,34323.16141,17108.11866,58432.82473,749854.12743,59.55171,5693.23651,322.2926,43787.93975,3997870.42988,91647.642,62139.35138,692908.69918,60182.74947,1888.72789,,38668.1829,3037.68915,,190895.32432,311165.42594,,20121.91536,925.74676,12470.51074,1466.19599,12185.36537,,3967.57,61543.54804,,,,,,,96340.10395,4451.48475,,4653.68763,1715.45586,,,27123.93756,4394.39781,,,
