2021-08-01,12099.015,8136.67523,34038.33249,10161.43745,13738.75953,25399.09343,33456.21991,209836.02457,57040.94907,19403.70678,30556.7816,,,8614.13079,3851.2847,,,,,
2021-09-01,12087.045,8200.47583,34038.46479,10161.47618,13738.75953,25399.19826,25424.93352,219613.24257,57739.1432,18650.68025,29950.5256,,,8615.01007,3851.3011,,,,,
2021-10-01,11959.2,8111.64498,34016.43659,10156.26835,13738.75953,25386.32538,25411.21932,207474.71522,38260.67153,18638.63161,29057.47128,,,8611.65121,3849.43273,,,,,
2021-11-01,11846.925,8106.89658,34539.45331,10161.51313,13738.75953,25399.30867,25425.01732,202725.17982,38786.61989,114.03729,28225.89721,,,8616.749,3851.32012,,,,,
2021-12-01,12228.255,8437.92095,34522.04164,10156.30588,13738.75953,25386.4375,25411.3045,206016.96724,34629.70984,,28545.70179,,,8613.41639,3849.45204,,,,,
2022-01-01,12275.19,8543.0497,33545.51485,10161.55128,13738.75953,25399.4226,25425.10395,198792.11801,32746.42148,,28076.17627,,,8618.54171,3851.33972,,,,,
2022-02-01,12952.755,9092.06461,33741.04984,8555.73065,13738.75953,25399.53276,25419.83417,197893.18189,35645.97093,10069.16633,29008.66512,,,8619.4898,3851.35696,,,,,
2022-03-01,13164.705,9310.69343,33713.62175,8522.55996,13738.75953,25484.14092,25362.41483,208047.75135,33519.76813,8910.52171,29655.9955,,,8607.69661,3845.72212,,,,,
2022-06-01,13164.705,9542.1661,34872.61849,8665.69031,13738.75953,25375.79054,25390.96643,201164.20158,40610.61819,7877.40863,30225.7218,,,8842.63099,,27981.15904,,4017.86405,,
2022-07-01,13164.705,9617.68324,35412.17494,,13738.75953,25363.60101,34095.395,189602.72066,41648.08628,7218.87167,30410.68708,,,8883.88523,,28249.05888,,4074.07071,,
2022-08-01,16455.87,12120.88298,35958.23571,,13738.75953,25376.16966,34117.23225,198081.71661,40785.05597,6782.84978,38252.27758,,,8889.94586,,28259.33305,,4077.25858,,
2022-09-01,16455.87,12218.30868,35897.77198,,13738.75953,25126.16663,34122.45073,201681.57617,40845.95385,6344.06231,38021.44232,,,8861.60126,,28260.41632,40.47045,4050.31868,,
2022-10-01,16455.87,12313.00673,35801.86602,,13738.75953,24610.26103,33925.75791,193602.24072,40894.41146,11547.48933,38018.46601,,,8828.58121,,28252.1926,41.45098,4107.12162,,
2022-11-01,16455.87,12410.88295,35048.87687,,13738.75953,24615.34546,34149.06347,194019.50107,40963.93118,7305.46763,37913.89005,,,8925.33011,,28262.50952,42.46464,4011.33003,,
2022-12-01,16455.87,12505.54479,35466.61814,,13738.75953,24434.84454,33924.6042,173438.40438,41012.44398,9404.78707,37793.00852,,,8855.22568,,28254.31342,43.44262,3965.18334,,
2023-01-01,16455.87,12603.3636,29449.43279,,13738.75953,24784.07912,34103.47782,172096.95503,41081.96386,11249.14056,37686.97456,,,8546.23417,,28264.65926,44.45468,3938.48738,,
2023-02-01,16455.87,12701.18205,29450.02904,,13738.75953,24801.13032,34121.66142,170846.56799,41141.99144,12735.9537,36555.66239,,,8658.72425,,28332.89047,45.46674,3909.49909,,
2023-03-01,16455.87,12789.53325,19675.99619,,13738.75953,24740.04354,34043.22343,169706.32782,41167.49367,12305.30472,35394.53328,,,8643.02471,,28305.36674,46.38086,3874.58469,,
2023-04-01,16455.87,12887.35169,13227.16551,,13738.75953,24756.6113,22764.11672,168666.19076,41255.9981,13136.22763,34277.97215,,,8157.56946,,28330.27748,47.39292,3864.47757,11307.3792,
2023-05-01,16455.87,12982.01427,13433.72673,,13738.75953,24720.13738,22752.38562,167016.21721,41304.44408,21316.72106,33130.68681,,,8143.95832,,28318.33681,48.37234,3803.75578,11274.83283,
2023-06-01,16455.87,13079.83235,,,13738.75953,24709.25646,22763.27283,165270.01551,41373.95449,22469.41796,31997.7594,,,8148.77177,,28324.76238,49.3844,3716.39058,11254.91179,
2023-07-01,16455.87,13174.49492,,,13738.75953,22647.32473,22751.5286,164382.70169,41422.46159,22391.50865,30850.01696,,,8143.89933,,27142.3721,50.36382,3624.76689,11436.37971,
2023-08-01,16455.87,13272.31337,,,13738.75953,19396.5009,22762.40204,166717.97378,41491.97192,22410.27386,29714.86362,,,8148.71171,,25966.94364,51.37588,3537.60311,11200.6759,
2023-09-01,16455.87,13370.13145,,,13738.75953,18012.22443,22761.99227,170341.12006,41695.73046,22014.00802,28689.41096,,,8148.70199,,24782.41138,52.38794,3448.50091,11172.44569,
2023-10-01,16455.87,13464.79402,,,13738.75953,15954.15865,22964.25552,168373.03766,41720.0495,19457.29368,27657.84403,,,8143.82832,,23589.55618,53.36736,3357.68427,11137.68138,
2023-11-01,16364.655,13487.43481,,,13738.75953,13849.84555,22761.08065,160536.81889,41717.8446,20570.39899,26491.71809,,,8148.6394,,22413.66775,54.37942,3170.01011,11115.43017,
2023-12-01,16368.84,13585.04522,,,13738.75953,10083.01405,22749.30233,126893.00472,41745.03646,16471.64584,50438.862,,,23086.86982,,21232.00579,55.35884,3065.75171,7176.95607,
2024-01-01,17092.08,14286.88681,,,13738.75953,10062.08479,22760.13998,94698.28779,42624.87542,16212.67004,50886.97801,,,23356.71025,,20059.88635,56.3709,2943.81438,7080.3093,
2024-02-01,17043.57,14347.37342,,,13738.75953,10033.92954,22758.73255,100965.23578,42602.90515,16604.35106,49757.59687,,,23306.63652,,24293.96824,57.3802,2841.69976,7049.33009,
2024-03-01,17193.465,14568.90396,,,13738.75953,9994.99919,23169.79301,90534.78755,42952.19102,22109.34738,48865.92608,,,23333.23364,,24508.65245,58.32438,2829.36474,7011.20242,
2024-04-01,17649.63,15060.06335,,,13738.75953,9979.03126,23154.94068,105284.64529,42358.28704,20816.90644,48436.91755,,,23363.84669,,25685.90624,59.33368,2642.99514,6988.51238,
2024-05-01,17850.96,15334.26145,,,13738.75953,9944.61988,23100.87871,108971.04521,42604.26301,21943.11422,47575.05673,,,8143.16784,,20884.66574,60.31042,2625.10183,6952.89064,20177.89265
2024-06-01,18225.045,15763.64535,,,13738.75953,9921.40767,23070.45068,112999.54925,40724.8169,24915.25015,46930.15823,,,8147.95727,,19472.23384,61.31972,2507.89714,6924.67528,20266.94974
