Date,01,02,03,08,10,11,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,41,42,43,45,46,47,49,52,53,56,58,61,62,63,64,68,69,70,71,72,73,74,77,78,79,80,81,82,86,93,95,96,50,59,85,21,39,00,09,75,55,84
2020-02-01 00:00:00,1180025.87342,163.1141,,4496.21256,1296374.9718,1161887.74315,3707.36561,1874.40576,12115.81556,5562.35007,70474.12646,6083.68844,71.76627,19204.883,13678.30023,206962.07549,16102.24,104366.29932,876.33301,2029.38276,13923.0481,3205.70094,24224.48681,221785.1697,51.50732,15977.93434,47631.31305,65.65643,183.39173,5991.35115,16723.64014,5010.11647,15181.74088,129911.05014,4918509.54616,629396.032,43288.43479,1715347.77842,24.08484,677.24342,1566.13847,1989160.24741,391.76705,706.24646,167153.22963,602840.29643,241.83287,47320.24026,1499.85162,8194.04637,2417.26104,3054.59117,110002.92532,149.85065,3805.42199,2247.05266,3572.75477,682.23529,363.76979,82.77841,424.81277,444.68969,4050.76759,0.93889,7.62401,,,,,,,
2020-03-01 00:00:00,1120346.46943,29.63146,,4418.00179,1098635.26732,1178272.7077,2991.66847,2982.7981,12409.6652,9786.39497,70501.37427,4476.86747,0.94215,22969.5252,14917.72974,191437.27613,18718.01291,105772.49854,2194.99387,624.82281,11446.74161,3817.49785,13188.0223,217499.44612,76.18606,12504.32296,35423.41028,155.67068,193.44386,6781.64585,17876.73006,7723.61969,16442.06916,134455.20714,4753944.30015,793652.18118,37664.42121,2215568.38716,169.48955,1152.49091,1794.71354,1885953.39016,369.92629,722.11949,242384.56585,589189.73694,220.17154,39407.80615,14584.96141,1818.40322,4523.20937,3013.55011,108414.87205,150.83113,3074.42774,1539.12722,4179.78535,997.85309,639.16309,82.77841,529.33345,451.09017,4575.95609,,4.74453,600.9148,,,,,,
2020-04-01 00:00:00,1315775.94132,233.644,,4342.50023,1441302.83128,1202517.01183,3204.25255,1556.67951,13703.98251,9663.74796,95652.28545,3741.55251,139.28049,29988.71935,19978.59982,220500.15207,15914.62858,104173.07485,1818.96498,11065.55838,11419.54657,3403.10742,20277.24554,242361.75471,1065.7549,7989.36392,46959.38138,175.06936,175.88112,5982.17077,18363.08221,34576.94699,14248.44744,137881.02795,7650965.762,1034662.67273,38305.82549,2958743.58743,142.87412,81.21986,2065.96805,2015816.12326,446.69705,33655.37722,334493.88212,664160.01659,118.58163,49474.7471,41231.03076,5180.8483,4885.50474,3014.40968,109561.80822,133.58432,3537.90294,1833.84267,3666.02343,442.96946,352.04411,82.77841,284.9985,472.848,4301.75643,,,,,,,,,
2020-05-01 00:00:00,1176552.68408,151.69076,,3940.56246,1106287.89051,1131824.75629,3034.6763,1403.49681,3709.34851,8624.76975,93895.19431,5007.1162,131.92989,29294.28396,22647.63314,173352.27401,12701.96072,94506.58241,1787.06377,43248.18268,10766.67028,3382.80806,2014.94028,184487.45717,10367.4134,8387.31606,37337.58381,157.21605,106.11452,5926.12956,20060.40967,11899.23762,11599.15549,110973.93716,7089907.0574,1093793.4233,34087.50018,2663881.51226,143.60063,39.68997,2007.5735,1961662.50652,675.23251,31313.95588,345348.12219,639684.62789,113.61663,52445.46162,38823.68605,6299.94683,3787.75717,3014.35501,111427.01876,140.36619,2855.96649,1374.2027,2603.05135,523.09882,181.3999,84.08004,323.70181,444.41582,3097.53633,,12.27279,130.1595,,,,,,
2020-06-01 00:00:00,1217333.31322,300.99065,,4363.9359,873631.43157,1049108.57731,2665.85718,1266.87841,3629.04404,9504.24373,93142.4546,4178.75967,245.59329,19222.56054,22405.47741,182842.4187,13586.66589,84131.22014,1963.53555,26565.3333,9410.52294,3586.77325,1681.97806,184243.59902,10407.60758,6468.99657,41958.62996,131.5417,,6604.60659,19556.42934,13692.71873,12673.28055,107983.84338,5053476.00443,982157.11461,32607.82804,2142056.51783,158.73677,75.89599,2338.32105,1868198.22288,947.07998,30910.71612,350002.34406,638334.01046,117.30739,52545.73865,25002.12951,7150.62081,3501.38768,3015.52095,108513.60618,140.70573,2860.88086,1497.62939,3163.21209,524.76312,230.86887,82.77841,355.85181,416.93715,2556.36001,,,,,,,,,
2020-07-01 00:00:00,1263753.7947,228.97026,,3927.4752,566293.07756,490556.1928,2532.57859,685.1983,665.88415,8121.00475,77156.31454,3761.93848,245.16586,16755.01271,20642.3846,170016.98958,16994.45475,65410.63964,1981.64184,29487.60344,9300.13568,3641.59968,929.44374,177896.42492,10138.66481,7571.70812,43367.88859,120.04289,52.58576,4845.90924,18936.16661,14148.11943,11346.83878,128581.0662,5783746.76106,792855.07046,31179.93655,1997314.42496,149.36816,54.04675,2618.37473,1798079.06253,1604.23802,30632.7568,360641.78237,634443.77357,126.25956,52287.49724,27003.04523,7249.48572,2280.70216,3015.46547,109537.31567,140.9111,2779.50692,1683.23942,2662.25684,340.31335,185.01794,82.77841,253.66604,374.12575,2005.37149,,7.62152,,,,,,,
2020-08-01 00:00:00,1368421.52815,56.29597,997.15592,3513.81747,530702.68977,353970.9248,2561.0056,1899.45885,3919.11866,6502.57663,72162.14533,4630.23897,232.09631,16735.14332,20305.62994,128958.45746,15017.20918,70334.1788,2328.80611,29479.47116,7390.02496,3366.26517,,167878.083,10407.00768,7371.92547,117620.16338,151.63441,65.47135,4697.83905,18902.73909,12733.94568,8872.54128,44393.54035,6837322.31939,848198.0816,34452.01955,2992272.02771,2.29596,33.19661,2407.6758,1795784.95456,828.55718,31633.98729,338451.45269,623278.87705,116.87087,84739.35137,27186.10654,8986.39232,2424.53645,3016.63849,100278.22775,139.80616,2466.07765,1214.57866,2376.92762,377.10148,105.68657,82.77841,427.7514,354.51101,754.68946,,,,,,,,,
2020-09-01 00:00:00,1353190.4005,254.54907,1355.78219,2739.19923,564979.63671,385173.21327,1590.02564,1678.20389,3384.2907,4541.35806,72598.83076,4212.66242,,16017.0027,20426.79652,126745.06758,16210.31724,63660.22414,1912.7624,1232.86593,5022.99101,5742.09392,1.61597,165175.44271,10426.85896,7591.85017,322159.30935,153.13452,,4513.4731,13854.61501,18336.34607,12176.37741,70421.79957,7772975.23198,752449.01751,45126.47462,2899112.4726,113.1458,27.07694,2022.70781,1796389.13212,1649.33528,586.05022,262402.50006,616114.16012,246.44005,85804.25347,27298.9512,8997.77463,2404.53087,3017.20899,94618.26369,139.79684,2412.46575,1928.19327,3316.94201,352.44758,174.0899,82.77841,400.56179,335.79729,71.0539,,,,,,,,,
2020-10-01 00:00:00,1629942.89525,257.09625,1830.74327,5687.48232,561616.84561,558483.75058,4976.32831,1609.31797,4562.22919,4348.83655,73428.37051,4685.87833,38.62038,14479.61257,21922.30378,107474.49437,21509.65629,70376.14811,2859.6189,4166.16501,5259.5229,5304.4976,54.04168,135792.54603,17587.45218,7090.19488,477805.33666,129.09207,5.05952,4759.18985,10976.65395,17285.45567,11704.50984,136363.48406,7348768.87032,671237.39999,48685.57631,2986822.99124,66.03281,32.46823,2096.25003,1595521.35038,1565.60609,65.60025,426573.9163,633789.01635,217.0512,85507.31708,27020.22997,8940.8981,5323.46609,3017.16394,89054.64469,138.77023,2476.44701,1434.78927,2151.62366,314.54073,73.02309,82.77841,366.89897,318.4032,,,,,,,,,,
