2021-02-01,3293.38656,0.5308,25748.64341,,1249.28244,0.02996,555.91586,0.5,508.24019,7589.8118,266.79502,95600.80308,1.49216,20611.941,0.5,4005.43225,92442.62625,9125.09694,0.60434,22326.22418,1.0,3462.69962,0.25,28496.9091,18992.93981,0.09756,32022.58366,0.1,0.16,0.21246,,1.64784,,0.10456,,,,,,,,,,,,,0.05,,,
2021-03-01,1761.38031,0.5308,28146.61633,,1250.73284,0.02996,555.91586,0.5,502.47504,7680.19568,1816.7023,112286.02597,1.1,20611.941,0.52027,3706.76034,78823.16063,8436.00982,1.68129,22613.68365,1.0,3456.46324,0.69945,28237.14276,22763.9676,0.09756,33033.79319,0.1,0.16,0.21246,,1.64784,,0.0005,0.1,0.0069,,,,0.1,,,,,,,,,0.0064,
2021-04-01,2455.81589,0.5308,28044.43718,,1252.33864,0.02996,555.91586,,501.7239,21859.15614,1059.34263,131953.85305,1.1,20612.041,0.5,2998.76071,87983.74614,4928.99803,1520.47468,19734.90049,1.0,3409.1794,0.25,28843.87803,37360.71806,1.02283,39500.98314,0.1,0.16,0.21246,,1.64784,,0.60512,,,,,,,,,,,0.06751,,5.10237,,,
2021-05-01,4725.00746,0.5308,28740.82251,,1253.89264,0.02996,555.91586,,499.20863,20628.19439,1752.10859,147497.57717,1.1,20612.041,0.5,2979.77652,98108.75465,5050.40574,1621.28048,19185.18327,,3366.72822,0.25,28230.22105,46945.38765,0.09756,38329.81285,0.1,0.16,0.21246,,1.64784,,1847.26906,,,,,,,,,,,,,,,,
2021-06-01,4755.37913,0.5308,27021.69048,,1207.47984,0.02996,555.91586,,494.8004,33803.88332,1397.34175,96700.46891,1.20434,0.2,0.51001,2561.45439,124409.94914,248.05083,1546.33161,18036.123,,3000.14712,0.25,28015.59498,48021.73297,0.09756,37175.36839,0.1,0.16,0.21246,,1.64784,,2025.91627,,,,,,,,,,,,,,,,
2021-07-01,4712.34351,0.5308,38076.15864,,1207.47984,0.02996,555.91586,,488.88805,33358.97416,40.32614,137031.35093,16338.86325,0.2,0.5,2029.30045,117904.67267,2340.05822,1518.61361,18312.4786,,2638.37555,0.25,26661.24778,48472.54274,0.09756,36748.78351,0.1,0.16,0.21246,,1.64784,,2025.15065,,,,,,,,,,,,0.1,,,,
2021-08-01,10256.05025,0.5308,38818.19376,,1207.47984,0.02996,511.143,,483.75841,32416.22371,8822.14942,172346.66563,23543.39029,0.2,0.5,1617.47584,132527.23279,2119.6341,1519.55695,17999.90146,,1277.16902,0.25,26420.62749,47024.70543,0.09756,33928.88143,0.1,0.16,0.21246,,1.64784,,2027.8319,,,,,,,,,,,,0.1,,0.5209,,
2021-09-01,10556.2628,0.5308,38204.2238,,1207.47984,0.02996,506.83565,,483.28476,31711.64144,16765.77024,126444.17476,26779.52373,0.2,7750.5,1242.04995,127452.872,2119.15776,1696.74987,17996.79287,,2218.75139,0.25,25867.73623,45968.26736,0.09756,36783.13355,0.1,0.16,0.21246,,1.64784,,2027.72728,,,,,,,,,,,,,,,,
2021-10-01,10362.76772,0.5308,39017.69731,,957.47984,0.02996,506.83565,,478.08895,30686.48034,20297.71256,127328.71131,36368.99231,0.2,7855.5203,582.56346,119696.06751,2308.33715,1526.41645,1312.03847,,2063.60452,0.25,25464.23704,44564.13634,0.09756,34599.493,0.1,0.16,0.21246,,1.64784,30045.0,2026.83839,,,,,,,,,,,,,18846.25,,,
2021-11-01,8149.20227,0.5308,46036.42986,,957.47984,0.02996,506.83565,,,29188.34489,20303.24841,116851.77664,40020.36439,601.55,7859.94788,152.85612,122768.05502,2286.80215,1520.84124,1312.2513,,1948.81054,0.25,25295.22438,43218.17204,0.09756,33752.19691,0.1,0.16,0.21246,,1.64784,30465.0,2027.72728,,,,,,,,,,,,,12420.644,,,
2021-12-01,9066.14686,0.5308,43197.68612,,907.47984,0.02996,506.83565,,1.26717,29557.88934,15260.37495,118550.96238,44731.74619,1415.45,7856.58675,255.49132,115481.071,2276.6238,1519.99052,1311.99774,,1851.03822,0.25,25803.39509,43619.7066,0.09756,32369.9539,0.1,0.16,0.42257,,1.64784,30450.0,1674.81616,,,,,,,,,,,,,12417.0025,,,
2022-01-01,7731.63165,0.5308,41338.63712,,857.47984,0.02996,462.45515,,,28697.12594,4595.37627,168598.15902,46365.91429,1908.895,7860.85237,150.77576,105990.75715,2316.84077,1520.55005,1311.877,,1797.52107,0.25,7672.83471,42603.03735,0.09756,32124.00097,0.1,0.16,0.21246,,1.64784,30465.0,2002.66848,,,,,,,,,,,,,11421.11925,,,
2022-02-01,9283.93465,0.5308,44072.56305,,757.47984,0.02996,462.45515,,0.79928,28559.71398,4468.59597,149360.04193,49284.05862,1409.623,7861.60904,503.05132,109135.75483,2452.90729,1660.30704,1311.877,,1741.4332,0.25,8578.98247,44112.6403,0.09756,33408.19127,0.1,0.16,1.39718,,1.64784,30465.0,2025.97061,,,,,,,,,,,,,11407.69435,,,
2022-03-01,6398.5715,0.5308,52227.95066,,8751.86434,0.02996,462.45515,,,30242.88741,2.59656,121154.72666,50055.64565,5.724,7850.43272,1674.78404,125817.31345,2148.15906,1524.32746,1319.82942,,1736.9316,1.65839,8991.13448,11524.05016,0.09756,33315.38076,0.1,0.16,111.02233,,1.64784,30420.0,2023.47394,,,,,,,,,,,,,11390.769,,,
2022-06-01,6610.53271,0.5308,51609.76396,,8223.55147,0.02996,462.45515,,17.30054,29430.46695,451.01465,71667.7677,51147.33028,50.225,8215.48315,1197.28627,111342.23523,2168.69219,1518.94719,825.26367,,1760.97671,1.51202,9056.96123,11196.79157,0.09756,32555.67705,0.1,0.16,0.21246,,1.64784,31692.73597,2024.27061,,,,,,,,,,,,,11575.66212,,,
2022-07-01,5777.41615,0.5308,50512.18311,,7996.41283,0.02996,462.01515,,0.52929,29304.64916,,76207.87731,50094.28845,353.225,8331.96806,1061.6313,107941.12077,2194.34963,1536.25804,825.26367,,1677.68948,0.25,9076.26267,10642.34914,0.09756,33105.72554,0.1,0.16,0.21246,,1.64784,32142.73597,2024.27061,,,,,,,,,,,,,10561.62175,,,
2022-08-01,6051.06267,0.5308,54298.87423,,9501.62197,0.02996,462.01515,,0.21724,34195.05814,,35944.68981,4063.23485,961.4,8458.19489,1337.19691,113377.25062,2116.86789,1576.20891,825.26367,,1670.57231,0.253,9501.70791,12690.72442,0.09756,34651.34572,0.1,0.16,0.21246,,1.64784,32607.73597,2050.0695,,,,,,,,,,,,,10565.27119,,,
2022-09-01,6314.22493,0.5308,52481.27889,,9419.40757,0.02996,462.01515,,,35214.70225,,35497.67804,42539.59423,18.25,8588.28283,1328.21237,84820.53435,2144.00973,1634.50827,29527.99234,,1635.96027,0.25,9528.82499,12264.84397,0.09756,34304.88937,0.1,0.16,0.21246,,1.64784,33143.01375,2051.7725,,,,,,,,,,,,,7.38575,,,0.00099
2022-10-01,6442.62371,0.5308,54185.03571,,9152.59593,0.02996,462.01515,,,34481.04709,,28466.80975,42570.30656,0.2,8700.28647,1328.44897,84586.92086,2116.30418,1646.28296,33698.01978,,1650.6347,0.25,9524.88707,11960.27102,0.09756,32322.36425,0.1,0.16,0.21246,,1.64784,30128.71007,1524.77572,,,,,,,,,,,,,3007.51402,,,0.00099
2022-11-01,6131.20223,0.5308,51240.7759,,8802.42468,0.02996,462.01515,,,34839.79083,,21283.10681,42662.69489,0.2,8817.92494,1329.82432,81546.69138,2116.87708,1619.05689,33781.15742,,1650.89443,0.25,9503.2511,11582.20123,0.09756,29142.12701,0.1,0.16,0.21246,,1.64784,30420.825,1001.8896,,,,,,,,,,,,,3046.502,,,0.00099
2022-12-01,6142.4235,0.5308,54055.49361,,9168.92951,0.02996,462.01515,,,35366.95021,,21266.34554,42641.35656,0.2,8937.03078,1329.97242,94075.45407,2115.77852,1730.81805,34267.80867,,1648.99989,0.25,9467.54019,11543.96363,0.09756,30438.55508,0.1,0.16,0.21246,,1.64784,30407.25,512.29238,,,,,,,,,,,,,1524.752,,,0.00099
2023-01-01,9519.67193,0.5308,54009.35069,,9416.85661,0.02996,462.01515,,,35623.17955,,19216.0,42662.69489,0.2,9085.74651,1330.94149,121829.79047,2116.3471,1670.8872,34288.48338,,1649.22791,0.25,7464.94799,11469.68529,0.09756,27038.48778,25234.00533,0.16,0.21246,,1.64784,30420.825,0.22516,,,,,,,,,,,,,1523.252,,,0.00099
2023-02-01,8202.51346,0.5308,53685.01178,,9640.54055,0.02996,462.01515,,0.00152,34725.66033,,19392.66666,42658.71656,0.2,9236.0485,1329.88246,121722.72168,2096.08728,1699.40618,34035.25003,,1648.35916,0.25,7337.35611,11454.68217,0.09756,22961.62376,25269.06436,0.16,0.21246,,1.64784,30417.98333,0.22516,,,,,,,,,,,,,1522.982,,,0.00099
2023-03-01,9259.7859,0.5308,55795.00306,,9328.07993,0.02996,462.01515,,0.00141,35492.9439,,19354.66666,41189.5017,100.53333,9373.94844,1340.12167,119273.21242,2021.61983,1843.72128,33737.29186,,1644.30499,0.25,7327.75209,11218.28389,0.09756,22488.76753,25182.77161,0.16,0.21246,,1.64784,30377.53333,0.22516,,,,,,,,,,,,,1521.002,,,0.00099
2023-04-01,9504.6624,0.5308,58131.67647,,9622.0482,0.02996,397.352,,,37594.5324,,9709.0,39813.2165,707.53334,9386.5671,1328.713,130387.36038,1923.72108,1729.29533,32993.84071,,1588.87047,0.25,7331.00341,10972.31547,0.09756,18030.67733,25155.77372,0.16,0.21246,,1.64784,30404.5,0.17172,0.09554,,,,,,327.17334,,,,,,0.04982,,,0.00099
2023-05-01,9668.969,0.5308,57383.57096,,9751.8357,0.02996,397.352,,0.01635,38913.30826,,9690.0,38431.6445,1266.28333,9397.52798,1327.61594,123736.65099,1686.86467,1736.53193,33210.35161,,1525.24702,0.26143,7349.18054,10066.82733,0.09756,17525.46704,25130.05783,0.16,0.21246,,1.64784,30434.75,0.17172,0.09554,,,,,,,,,,,,0.04682,,,0.00099
2023-06-01,9611.31203,0.5308,57028.3839,,9476.21293,0.02996,397.352,,0.00309,38541.05922,,9696.33333,37030.13639,1575.89444,9397.52798,1327.98163,122897.43339,1389.10666,1733.63135,32972.66953,,1466.13868,0.2529,7238.44058,9824.98554,0.09756,16419.67808,25091.96025,0.16,0.21246,,1.64784,30449.24167,0.17172,0.09554,,,,,,,,,,,,0.10916,,,0.00099
2023-07-01,9688.61633,0.5308,51848.791,,9648.98083,0.02996,393.4011,,,40872.95104,,9690.0,35587.90928,1777.14444,9397.52798,1327.61594,102794.9996,1012.08688,1827.92761,32703.7096,,1404.56701,0.2559,7257.20905,9564.6914,0.09756,13989.19112,25028.57642,0.16,0.21246,,1.64784,30434.75,1111.23172,0.09554,,,,,,,,,,,,0.0676,,,0.00099
2023-08-01,8896.40728,0.5308,51431.81439,,9714.75948,0.02996,391.42565,,0.00068,40942.42541,,9696.33333,34231.396,3041.7,9397.52798,1329.04212,101041.52741,1006.34184,1237.66632,32643.58932,,1245.05937,0.2559,7229.53469,8749.28395,0.09756,11328.64155,25023.66783,0.16,0.21246,,1.64784,30489.8,927.45505,0.09554,,,,,,,,,,,,0.04682,,,0.00099
2023-09-01,9694.99294,0.5308,45572.32872,,9603.11062,0.02996,391.42565,,0.00531,40409.54299,,9696.33333,32805.31244,3963.64444,9491.49826,1329.11525,110833.68402,705.65277,1234.33984,32388.09849,,1082.22702,0.25,7249.44921,8490.63542,0.09756,10181.57321,24972.80844,0.16,0.21246,,1.64784,30489.8,1520.24172,0.09554,,,,,,,,,,,,0.04682,,,0.00099
2023-10-01,9688.79113,0.5308,48508.4841,,9303.10676,0.02996,391.42565,,,38090.8238,,9690.0,31361.29644,4981.73333,9485.13521,1328.713,110638.56087,361.43991,857.41754,31862.14182,,916.35482,0.25,7151.2925,8099.70527,0.09756,10300.83364,24908.36517,0.16,0.21246,,1.64784,30474.0,1031.92228,0.09554,,,,,,,,,,,,0.04682,,,0.00099
2023-11-01,9697.54091,0.5308,54146.4446,,9299.71534,0.02996,391.42565,,,35066.47097,,9696.33333,29963.27083,5451.54444,9389.53322,1322.83991,111207.91076,153.06413,961.56833,31380.40321,,804.91857,0.25,6961.0268,6986.61018,0.1207,9438.66589,24877.2625,0.16,0.21246,,1.64784,30971.29167,1527.83889,0.09554,,,,,,,,,,,,,,,0.00099
2023-12-01,9692.68829,0.5308,51036.5845,,9636.24508,0.02996,391.42565,,,33006.44368,,9690.0,28520.41739,5521.88666,9281.40187,1322.77803,106067.43028,153.06413,622.62005,30849.7539,,691.53042,0.25,6945.6477,4798.04871,0.09756,19117.81749,24812.58125,0.16,0.21246,,1.64784,30481.25,1530.17222,0.09554,,,,,,,,,,,,,,,0.00099
2024-01-01,9175.28796,,51326.33393,,10183.39662,,,,,19711.75452,,9696.33333,27109.05556,5525.12444,9184.79989,1381.49585,97700.1717,0.10462,586.00693,29614.33333,,530.48524,,7011.09281,4520.69195,2e-05,19103.08613,24775.27813,0.31086,,,,30853.54167,0.17222,,,,,,,,,,,,,,,,
2024-02-01,9175.08351,,54408.88514,,8394.50649,,,,,19835.47701,,,25681.80067,5525.12444,9082.57218,1378.82632,88519.6254,0.10462,822.05354,29100.41278,,528.40443,,1530.64433,4245.08012,2e-05,18385.85307,24720.74525,,,,,31346.18334,0.17172,,,,,,,,,,,,,,,,
2024-03-01,9285.90067,,55202.49207,,8424.39482,,,,,20820.51729,,,24226.90161,5518.34222,9068.64469,1390.34,68024.06106,0.10462,585.38002,28552.27278,,528.47272,,1543.03533,4226.94279,2e-05,18361.68675,24642.8145,,,,,31807.04167,0.17172,,,,,,,,,,,,,,,,
2024-04-01,9618.97036,,56878.78855,,8647.94021,,,,,21071.2217,,,22829.35978,5525.12444,8979.82434,,66818.019,0.10462,486.32064,28079.33567,,419.66327,,1584.97387,2297.58017,2e-05,18411.32265,24619.017,,,,,31423.91159,0.17172,,,,,,,,,,,,,,,,
2024-05-01,26232.55471,,52732.9275,,8673.32281,,,,2032.55699,19849.68884,,,21390.25194,5536.73327,9105.75496,,67476.79823,0.43556,484.05678,27547.19117,,1305.80883,,1187.90382,253.80462,2e-05,18078.02802,24552.29729,,,,,31296.41954,0.17172,,,,,,,,,,,,,,,,
2024-06-01,27948.31501,,45007.94165,,8937.98908,,,,2037.87024,16857.8334,,,19978.03111,5540.62444,9087.60807,,70695.6303,0.10462,432.66987,27055.83958,,2339.95967,,1210.09503,356.23486,2e-05,15395.0404,24514.82146,,,,,30767.55319,0.17172,,,,,,,,,,,,,,,,
