Date,01,03,08,10,11,14,18,22,27,28,35,41,42,45,46,47,49,52,55,56,64,68,69,73,86,26,29,51,20,80,71,23,17,77,92,00,13,15,16,25,31,33,43,74,24,81,61,88,96,66,79,72,30,62,93
2020-02-01,18326.03888,,17299.48823,46926.95539,597.25237,,,20419.63083,2494.45196,,198882.58375,392221.99196,651.31421,127686.06931,1323062.08772,647.83322,6809.06809,91560.15749,,73139.81197,20174.98344,124852.29347,,,9336.25728,,109069.81473,,2283.14699,33944.67845,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,17592.62741,,17116.98536,43388.45086,319.46803,,6802.82817,20230.93277,2458.5561,,196665.98021,366241.62541,659.528,128713.85274,1281537.5639,831.53439,6861.41345,93180.56563,31927.45174,72739.17712,20123.27922,91769.76671,,,9273.8624,,109945.7862,,2284.52483,52756.21183,,27320.51093,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,20877.88398,,19594.01446,45208.51734,2.06693,,7831.79797,22121.61034,2808.95615,,195146.60507,420803.37669,66063.59891,129812.51778,1471010.76693,831.5225,6825.57497,94465.28729,31407.72274,81954.42205,26328.15845,98731.26587,,,9242.02588,,110882.16949,,32.52315,,,305.59395,,,150073.77049,,,,,,,,,,,,,,,,,,,,
2020-05-01,19315.47013,,18783.69356,46709.09097,0.28318,,7525.51795,19815.95131,2699.83714,,195040.28877,442153.69679,65792.03211,134960.47133,621658.39301,636.0919,6788.42625,877542.79934,32020.653,79708.8779,26078.07522,96217.78538,380.00194,,9160.51269,,111788.34687,,,,,31438.3865,759.71611,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,19606.43512,,19158.50824,30264.89102,,,7509.27687,18213.88965,3194.354,112724.73017,105283.61463,441541.02612,127874.05987,132184.08965,1460447.75061,24643.99721,47744.77535,6332.81251,32667.1435,80138.17626,27793.39868,56605.68487,348.00489,,8989.41609,,50.95488,,,,,61222.59608,978.01432,44598.87115,,,,,,,,,,,,,,,,,,,,,
2020-07-01,20002.32959,,19036.54114,30043.57053,,,7447.616,16551.6379,1681.532,113630.90755,92862.83963,406347.337,192885.96986,136188.49783,1451544.12435,25304.81917,47629.77347,6451.13665,33297.05799,80153.98321,27238.56119,55895.02136,323.63988,514.6102,8574.91971,,2.27529,,,,,60471.52863,927.17244,44543.69963,,,,,,,,,,,,,,,,,,,,,
2020-08-01,19059.308,307.59249,19881.0321,30630.48916,454.82033,,7728.47735,17167.25048,2409.1431,1009.72714,196783.98878,436672.64059,160289.96675,158942.4546,466988.0132,1195.01222,6850.05047,512307.50844,33897.96962,9704.63177,51010.15171,56278.7936,326.29929,506.87681,8195.2388,73705.2365,114267.29085,6446.16621,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,18357.21822,303.12297,20073.44389,29382.29608,86.91839,300.25697,7240.58023,13350.7324,2390.4033,1346.93435,206695.54783,464916.37224,97473.97539,167406.18286,465874.06509,1284.22203,6472.78852,227933.33053,33602.39075,9841.24894,123232.99192,56329.02113,280.24222,497.92721,8554.81283,,115053.67415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,18716.25523,298.1861,20223.94251,14052.89727,316.37576,295.22915,7014.47494,12706.87019,2462.0043,1321.71977,206579.24974,487001.18211,96584.009,98254.58172,467110.41583,2093.66938,82709.88476,232178.80145,33282.30524,9973.45911,160372.92672,57681.48616,265.53058,488.22034,8487.30648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,18629.05811,293.40432,20512.54096,12981.53822,162.00375,290.31136,6610.11684,11604.50663,2474.977,1297.0612,206728.75592,492384.40842,104568.34692,79307.01055,500969.03266,2041.60606,79844.02551,204595.1241,33698.21687,10110.07628,42463.55572,58296.96203,217.7147,478.74205,8433.13615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,18469.472,288.16049,20745.89603,13121.90935,146.62142,285.00727,6174.42828,13225.32444,2334.3842,1270.32175,208925.60217,487990.75577,116393.15846,3605.34092,494396.00089,2188.35252,80008.0114,205183.5982,32650.56749,10242.28645,41395.94078,60713.83925,208.80367,468.50495,8325.7023,,,,1003.96982,,513.15954,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,18219.82057,277.77228,20908.76359,13646.80666,441.31299,274.45691,5243.05137,13543.98119,,1216.92312,183670.06117,358075.98231,64112.76394,2975.63618,472232.73141,1814.39885,74067.20774,159511.84587,32904.40575,10515.89509,38350.21326,62096.39125,85.58849,744.19668,9329.27362,,,,2501.97185,,497.97962,,,45977.80863,,,,,,,,,200.20412,,,,,,,10130.78189,,,,,
2021-03-01,17454.33542,271.4718,21122.434,13837.2248,268.98462,268.25663,4757.85566,14154.94924,,1686.57172,183095.92779,339589.36843,74778.68709,2895.33577,396880.95687,1620.00881,75685.21032,204798.61675,33473.81065,10639.62932,37211.55906,51578.10937,83.75968,722.04417,9556.98333,,27193.15068,,3726.58445,,488.48969,,,,,4336.12009,,,,,,,196.19695,,,,,,,10118.08381,510.47779,,,,
2021-04-01,16676.45862,265.81429,20526.68962,13214.10666,158.87966,262.5873,4322.2944,14483.27922,,1649.4117,157833.56256,332230.59478,44407.11294,129105.87927,542337.31706,2480.95168,115466.74596,48324.41564,33975.38016,10776.62079,158770.71501,32365.4108,82.10415,701.37112,9498.984,,27229.31507,,3704.17994,,995.36877,385.41959,917.79511,,,,,,,747.35697,,,192.87367,,,,,,,,,,,,
2021-05-01,15198.98851,259.70067,21248.83673,12829.48949,446.76208,814.73358,,14674.00148,,754.40742,157080.88673,326508.86416,54764.76273,128728.09009,505920.52804,2732.05421,115978.53018,47775.8348,34596.17112,10934.61662,170078.02174,32587.51104,581.19222,679.46145,9425.0699,,27221.9178,,3702.41728,49175.727,1287.51248,377.65624,1101.7009,,,,,,,298.17591,,866.35133,606.0413,,,,,,,,,,,,
2021-06-01,14767.82172,253.65722,21310.70578,15092.4789,,785.82265,,13539.68481,,734.57051,157575.0677,318801.89906,51807.12976,128638.00369,308803.13604,3452.02665,115782.28801,66029.58339,35237.65512,11173.23863,195055.16107,36238.95579,564.25222,923.10961,9356.05154,,27229.31507,,944.69074,48652.29632,1773.595,370.00279,1078.43474,,,19470.2832,,,,752.79787,,835.41069,3362.54245,404.33281,,,,,,,,,,,
2021-07-01,14607.89057,247.15806,20877.81814,18048.48858,371.81775,1768.16254,,14659.1254,1022.73788,568.37133,153836.2513,324701.23595,97534.70843,128943.52613,407279.76561,4381.69857,114730.51175,47675.29131,35858.44608,11302.5081,146229.78746,36280.82461,553.17997,881.16898,9673.63514,,110.95891,,5.76184,47578.03079,1741.28847,361.85664,1053.66503,813.15576,,17718.9476,200.76867,201.17912,304.93341,734.56546,151.86631,782.43437,3759.07401,397.21113,,,,,,,,,,,
2021-08-01,14251.08741,240.70337,20697.42537,17674.97663,145.53556,1721.54401,,13712.41885,948.92449,1019.46956,152672.44338,337249.81392,85031.41621,106509.64655,403603.29503,6331.82774,73629.28981,85809.57699,36499.93008,11435.30436,132369.63231,37443.38472,541.16742,853.74456,9590.74346,,17105.20548,,,45800.59355,1709.67982,5146.53211,1380.62521,799.35272,,,79.65831,197.82635,446.32721,827.70069,145.7069,738.73553,3130.37582,390.20589,1005.36894,,,,,,,,,,
2021-09-01,13930.47166,234.03705,20632.89094,17236.92862,1.0126,1674.3063,,12825.30106,873.25067,989.55508,152123.47287,393013.65913,94821.733,106423.92953,393418.43817,6671.146,75627.5256,85510.73753,136741.41408,11543.7343,129574.69214,40570.76266,509.23735,825.55828,9506.72777,,17144.38356,,,45190.18325,1716.13513,5098.72561,1349.64033,785.19399,,6097.2427,199.51186,194.38373,438.54491,812.01997,137.4811,362.76809,3833.01619,383.01893,961.893,0.4003,,,,,,,,,
2021-10-01,13656.66552,226.91565,20401.01997,16657.10389,,1625.44563,,13200.74511,795.03213,954.63831,152278.80392,389432.45096,66764.66545,106484.19161,358079.06453,7750.79759,75231.36807,84271.09257,136384.45358,12026.47693,123023.15989,40430.18123,62.29051,795.43328,4522.77113,,17139.72603,,3806.52667,43820.29763,1641.95439,5270.17095,523.2394,770.04474,,28967.04936,169.96267,190.69004,430.20968,794.77967,121.06854,832.04729,3047.07895,375.33432,,899.82082,457.76717,467.86214,,,,,,,
2021-11-01,13021.6035,219.79723,20310.00163,15291.09686,,1576.89433,,13033.86181,,500.70684,78435.98465,364944.42514,82072.63603,106414.81611,272913.98886,7698.44945,114449.9852,42360.45933,133344.81591,12160.97262,132527.01903,40484.91829,558.8067,765.63328,2966.4653,,21499.17809,,3848.30914,43837.61349,1607.00585,2897.32365,333.25194,755.13634,,9558.65853,147.81046,187.0591,422.01311,363.55628,104.70161,754.09256,3550.39719,367.76157,,733.51036,1282.57649,467.0141,436.74608,,,,,,
2021-12-01,12709.52098,,20582.82001,14630.94192,,1526.72923,,14182.05352,,487.80223,80505.71266,350907.21495,82234.05707,50082.60204,307251.18017,8810.01799,96518.06956,42653.87237,130330.81507,431.05535,50572.15664,41134.49245,545.41023,735.35946,2873.12604,,21323.83562,,3846.78856,44572.1634,1613.11003,609.90809,326.65808,739.24317,,,,,413.26683,354.8077,88.14897,673.1237,4099.18755,359.69405,,8.01963,1260.24886,451.11208,429.01807,,,979.81808,,,
2022-01-01,13240.84978,,20941.98387,14608.86874,,1476.79476,,15192.265,,474.96491,48030.92826,344266.5324,36037.62481,4033.44717,208895.10589,8835.26968,95570.50256,41258.26072,126665.69792,427.87839,82758.04167,41387.31464,487.46769,705.01159,1884.06068,,32029.97748,,2002.38356,43634.71882,1616.1564,600.87185,320.17479,723.54567,,,,2232.81366,404.63475,2349.28753,89.13369,590.29447,2912.74102,351.7155,,0.6,1238.40286,430.21891,421.34294,,,952.07722,,,
2022-02-01,13704.64362,,21793.02803,9502.77737,,1426.15323,,15769.60473,,461.77573,122174.159,362186.27793,35345.58199,3946.64714,280805.76249,8612.71654,101941.22096,44101.32806,126557.95827,423.65908,78663.12793,42462.42727,478.55567,673.78207,1812.98808,,33286.96452,,5037.73247,46605.36943,1509.09459,592.93679,313.51896,707.44834,,,,175.41737,395.78079,2195.39877,90.04292,504.92236,5285.10436,343.52993,,0.6,1215.95989,408.79958,413.42663,,,923.48096,,,
2022-03-01,13819.30837,,22623.42586,9246.04618,,1403.28219,,16995.94233,,447.068,84219.44443,377102.07363,2612.65634,3805.95911,255972.78817,9644.83462,103612.32717,44083.2426,115361.29376,418.74622,83741.86787,42964.97464,958.12963,639.70778,1680.9727,,6055.13641,,2846.82891,47571.61718,1480.04103,582.06681,305.90947,689.24964,,21356.077,,170.94911,391.94895,2032.0846,90.55572,415.812,2536.19356,334.29931,,0.6,1189.79219,386.0433,400.15446,,201.83836,891.42675,,,
2022-06-01,15436.36652,,22013.80065,9490.06199,,1283.23168,,16058.37502,,440.34732,103258.41805,381857.25555,2615.90765,3576.83925,278513.81829,9255.00192,105112.86516,45053.8618,18784.40108,431.22173,81124.72602,43799.48076,1000.2118,587.18104,98141.35087,,,,2951.42156,526.59202,250.76025,,328.80345,738.9033,,30807.007,175.03229,,391.30201,1583.40159,820.86582,285.61913,4493.30947,307.4387,,0.6,1173.12112,400.81015,429.65017,,203.84522,796.43286,,,
2022-07-01,15462.11489,,21692.62171,9590.84368,,1310.75941,,,,431.26021,103311.19138,383363.937,2618.10037,3489.31141,278727.43239,9096.45175,105866.5341,45403.01062,,433.33016,113402.67024,47836.12776,998.77198,561.28352,98042.64137,,1019.90319,,2800.0,513.93724,250.76025,,335.89124,754.22038,,30589.357,178.94712,,374.32562,1424.01957,837.61843,282.20923,4346.42855,297.95675,,0.6,1165.58139,382.64965,438.84284,,203.71935,762.3441,,,
2022-08-01,18000.54369,,25701.85758,9329.25793,,1339.25726,,,,372.77678,17166.04886,417818.74756,2610.55198,3448.52609,363849.14875,9365.3786,124362.76064,53150.58316,114913.33392,1033.70483,89486.52219,52231.65238,1021.55257,534.80104,1810.33266,,,,5050.18904,501.37972,250.76025,619.51855,343.00359,769.55958,,37794.028,165.32877,,367.17282,1253.00628,93.71065,277.74802,3760.72519,288.47324,,0.6,1158.25945,373.77052,448.10324,,203.84522,727.94819,,,
2022-09-01,17987.19204,,,8718.76566,,1299.1729,,1003.53973,,356.78367,52988.61445,418817.55072,2611.77417,3356.51557,322011.26521,9281.88011,103602.36134,52714.48635,,1026.42571,127651.16249,68962.30755,1239.03455,485.8359,97821.84592,,,,1543.49314,488.49424,250.76025,,1047.76854,784.4175,,37691.998,150.1285,,357.75266,1085.09559,868.63765,272.05055,4482.07886,278.74093,,152.15891,1150.21198,366.65896,457.12985,,203.84522,692.50037,,,
2022-10-01,18458.71354,,,39445.18431,,1267.02638,,1026.39726,,340.06062,77659.48379,256238.55713,2610.37392,3272.84905,232183.08721,8489.79608,103613.13247,52674.30839,,1017.94203,120133.39857,200092.76554,1261.25659,403.27999,97194.07442,,,,1512.04384,487.99705,250.76025,,1056.28802,559.11798,,37363.408,138.34626,,349.80286,911.47048,822.29831,272.24544,4346.29428,268.43077,,151.80933,1140.54316,345.65325,465.63653,,203.71935,655.33845,,,
2022-11-01,18257.18266,,,79757.27961,,1176.29094,,1027.24384,,285.2047,17356.7124,212004.02881,2609.01654,3108.28459,235856.47426,8652.84088,103842.89645,52555.12165,,995.2799,116897.48647,196591.75635,1137.05404,362.74162,96539.5267,,,,1512.77863,500.0396,250.76025,,1053.32671,202.12761,,37617.928,133.3493,,339.8243,733.34601,817.23926,272.19756,4038.43955,258.07551,,151.93454,1130.96151,339.59894,474.17016,,203.84522,617.67156,,,
2022-12-01,14711.81006,,,79576.97644,,1083.55096,,1026.39726,,270.9478,101917.19523,206386.85213,2604.79467,3004.63371,229024.77726,8438.46073,103103.95891,51751.17732,,1107.3861,115619.80526,195372.74527,1134.64353,325.18833,95815.24021,,,,1512.04384,498.09246,250.76025,,1048.7709,392.71562,,38075.398,134.22093,,334.12523,1370.80226,811.01427,263.64961,4001.31589,247.24631,,151.80933,1119.69192,333.04259,482.1776,,203.71935,578.29682,,,
2023-01-01,14688.35795,,,90059.50992,,990.06816,,1027.24384,,256.53045,20036.25632,204618.84803,2600.72221,2901.25279,220138.39131,8816.32525,102026.54036,51233.45773,,1095.56435,128865.636,168801.71365,1133.40955,288.52185,95072.52018,,,,,449.40546,250.76025,,1045.34714,401.47554,,38380.378,137.49393,,323.55833,1396.45625,805.13606,270.7051,3915.85245,236.34097,,151.93454,1108.49205,325.8699,490.19298,,203.59624,538.27469,,,
2023-02-01,14566.77447,,,98684.09665,,923.84578,,1027.24384,,241.71589,26720.06867,203202.71688,2321.87689,2813.00036,151888.0205,8447.58752,101763.71361,49907.83504,,1109.2283,122505.10819,169006.96493,1131.57102,272.08645,94261.20052,,,,,429.8736,250.76025,,586.19745,410.08029,,32596.78544,127.62794,,317.68894,1402.11213,791.80945,290.32053,3797.78151,225.15245,,151.93408,1096.46067,318.52668,454.58501,,204.10685,497.0289,,,
