Date,10,22,23,31,35,38,41,42,46,47,56,74,68,71,16,62,20,27,63,80,01,61,25,64,86,43,55,33,52,96,14,18,45,77,81,11
2020-02-01 00:00:00,43936.0909,55464.53322,4576.73847,,45429.09461,698.69649,,,47459.12118,5002.59564,28005.85221,,57577.72029,1000.51913,,,,,,,,,,,,,,,,,,,,,,
2020-03-01 00:00:00,43496.37418,57242.07185,4539.04244,,44865.96439,649.33008,,,22994.46895,5077.45083,28167.52505,,57852.82568,1015.57377,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 00:00:00,35952.77263,72304.07927,4763.26301,,49995.7385,535.05946,,,37704.23319,5002.59563,28764.13768,,34416.49315,1000.51913,,,,,,,,,,,,,,,,,,,,,,
2020-05-01 00:00:00,29295.82222,70338.87929,4375.00952,1000.51913,47402.87825,670.74493,34416.49316,,35835.07753,5002.59562,22490.97873,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01 00:00:00,41984.48431,70102.58085,4253.79405,1016.61203,48044.51895,671.56617,34927.78083,,36518.36723,5083.0601,22689.31198,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01 00:00:00,41590.709,68544.6171,3796.50484,1000.51913,47969.46621,631.68566,34416.49315,,64325.01921,5002.59563,22379.60151,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01 00:00:00,34774.19051,64926.17279,3414.19299,956.99654,51309.57513,592.40417,34416.49315,,79242.67515,4852.51776,22776.71573,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01 00:00:00,15426.45981,65915.96845,3290.67364,913.47396,51249.33171,1205.30185,34416.49315,,87983.44432,4702.43989,22691.09946,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01 00:00:00,55803.61087,66421.26115,3185.82395,869.95138,51931.28164,1207.87083,34416.49315,,87161.32154,4552.36202,23018.21903,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01 00:00:00,62101.84506,68783.32148,3221.22728,840.39899,51539.17734,1041.29971,34927.78082,759.95902,98109.12467,4425.16941,23301.63337,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01 00:00:00,61718.57176,67925.17834,2968.64636,782.90621,51913.94096,1335.7887,34416.49315,750.36885,96324.83237,4152.15437,14274.49307,357.63083,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01 00:00:00,54213.53443,64539.41704,2849.2325,707.74094,101374.36263,974.70876,34927.78082,761.83461,78763.24656,3515.01082,11268.6232,249.23979,4858.2129,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01 00:00:00,87003.82738,62994.92336,2701.09093,662.43126,98137.80863,298.08781,34878.30137,760.72602,35665.0928,2800.98767,11157.57025,1.40929,4743.60452,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 00:00:00,93299.42036,62949.8578,2288.45818,608.81675,94584.03176,294.14095,38618.21918,,37537.03266,2751.43151,11083.61019,,4542.21709,,,1340.66082,,,,,,,,,,,,,,,,,,,,
2021-05-01 00:00:00,89073.95202,62183.97606,2205.70761,565.29411,92535.76204,294.14096,42980.01096,,35772.89403,,11029.8719,,4405.68844,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01 00:00:00,94513.83133,62564.17108,2043.17273,521.77147,90328.81109,262.12561,37757.86575,,37684.99395,,10930.66295,,4269.18192,,907.66445,2271.11946,,,,,,,,,,,,,,,,,,,,
