Date,41,46,62,64,68,95,61,73,42,49,52
2020-02-01 00:00:00,18484.96084,10499.68283,9099.615,,48596.05461,200.47594,1178.26211,2121.89861,,,
2020-03-01 00:00:00,16945.19938,10348.58946,13493.7772,,44487.48128,253.9502,1030.39806,1865.29967,,,
2020-04-01 00:00:00,16951.9942,11823.49835,13571.88379,,44546.24615,254.6403,885.91804,307.7157,,,
2020-05-01 00:00:00,16943.77781,11364.19306,13565.32548,,44529.9553,254.49208,738.48993,7.30054,,,
2020-06-01 00:00:00,16951.89476,12403.65433,13571.84458,,44564.1667,254.64251,737.34177,,,,
2020-07-01 00:00:00,14917.19423,12275.98008,12810.18901,5155.90196,43594.38831,356.22903,738.22131,,,,
2020-08-01 00:00:00,12578.18527,12198.04451,12055.03485,6888.43307,43620.4096,4.62841,592.01534,,,,
2020-09-01 00:00:00,10226.00842,22645.08122,11294.09837,6760.67535,35113.09431,353.79363,297.52396,,,,
2020-10-01 00:00:00,9196.0184,10665.65706,10502.9231,5511.42811,34814.40642,356.07663,,,,,
2020-11-01 00:00:00,8185.83596,14265.48201,9721.67224,8504.14379,34596.05121,305.57359,,,,,
2020-12-01 00:00:00,7167.77489,13804.33444,8930.68364,6843.48545,36168.40759,249.94361,,,,,
2021-02-01 00:00:00,14990.03305,13138.71649,7477.22252,8170.51923,35678.13145,453.40822,,,,30642.70377,1842.2158
2021-03-01 00:00:00,13649.39324,13141.43873,6797.36223,8250.01883,35419.83576,613.96575,,,,29532.5477,1673.69915
2021-04-01 00:00:00,12350.8487,13168.27513,6137.21976,7598.83098,35271.26918,606.31745,,,,28233.62506,1509.25216
2021-05-01 00:00:00,11025.77873,13165.65635,5464.60323,6809.6319,34948.75729,601.37996,,,,26885.26277,1341.55864
2021-06-01 00:00:00,9711.36237,13160.7347,4796.94279,6812.86633,34264.66603,602.81121,,,,25557.83123,1174.91228
2021-07-01 00:00:00,16947.79119,13163.7297,9097.33002,6548.09608,33532.12552,603.69837,,,5972.63898,24117.20716,1007.23419
