,raiffeisen,fuib,ukrsibbank,universal,agricole,otp,citibank,pivdenny,kredobank,procredit,tascombank,ing,a - bank
2021-09,581583.80168,620344.1955400002,342151.31525,610371.4804400005,232482.26714999997,211463.15626000008,25795.068620000005,178227.4941100001,147983.6355300001,75344.78455000004,192810.2115499999,-91975.02361999996,179566.16999999993
2021-10,584185.7495799996,610494.1302999994,384271.04130000016,576002.9253199995,182339.9270299999,349306.67075999966,32871.46537000005,193870.32059999998,189053.23261000006,104142.32000999991,198097.99003000022,181073.97250999996,154030.81380000012
2021-11,671366.5612900006,569399.0734299999,323419.5974299996,585440.8723100005,247008.26047000033,439010.0115200002,33414.105719999934,275731.22318,163100.38097000006,49073.37060000014,212831.62694999995,35863.33763000002,133268.77189999982
2021-12,747348.8471499998,850734.2422400005,765738.2685900005,755763.58433,204368.6873399997,253143.86475000018,34515.56192000001,266686.3186499998,202623.23375999997,80344.26584999997,242030.18296999997,31145.181990000012,163506.93700000015
2022-01,673699.03293,552646.75698,416675.188,699145.15428,256953.36465000003,284468.91922,26872.35196,140772.71103,105391.17694,58477.03055,204543.64099,18324.12752,188494.21257
2022-02,1128819.45341,705846.97879,406280.17824999994,674086.1690999999,307485.86074000003,351059.87341000006,332874.83597,277456.03559,127152.88061999998,244439.6721,230354.35867999998,14451.364070000007,246356.71598999997
2022-03,1772022.9572599998,2139386.5398700004,1286491.5507,1496500.9091400001,654593.36359,2219917.61628,451960.1740100001,106855.61794000003,401551.27109000005,1040824.2610099999,292628.08535999997,23841.273579999994,463589.60975
2022-04,973801.3593999995,1184742.2427399992,687055.5116500002,641175.7321699997,411785.10069,1586373.66064,151248.2038899999,234441.12440999993,238729.9002599999,52427.40295000002,252045.70617000002,23407.249689999997,409107.61714
2022-05,803946.4916200005,1254526.5032900013,314962.4707300002,1119325.54031,450012.31522,-605470.57124,48499.09527000005,334845.9796500002,296290.3046400001,186236.76976000005,284362.4441300001,39179.61979000001,510682.50382
2022-06,1365281.2707700003,1229451.0997399995,715491.4714399995,1721785.6000800002,628731.82375,1011333.3249499998,168860.50841999997,610666.7377299999,363591.6902999999,363245.3885300001,414648.95649999985,41555.22415000001,594110.6804199999
2022-07,775232.8356999997,1427092.1642900007,1127874.57326,1284717.0251900004,653135.6030600001,525040.5301600005,100624.2491299999,362040.58491,237101.94409999996,508756.76587000024,468779.2814600002,123218.74853000001,505996.06795000006
2022-08,1509260.6285999995,990244.9292099997,338937.3393900003,817893.7614799999,610938.2061000001,644884.5132999998,-21054.502429999877,363311.8045300001,329586.13650999987,221571.56285999948,402824.7759499997,21459.207079999964,335011.7058100002
2022-09,1404690.4073900003,1318075.96287,629483.7224300001,1646894.9982500002,687717.7926000007,262357.7185000004,2154.26519000018,407211.48105000006,273945.91576000024,324989.6803600006,345306.6162100006,-14999.414569999964,354462.0815699999
2022-10,1704975.59612,1143264.6896499991,663572.6029399997,911673.6503999997,655715.2377799992,556649.6382899992,77139.47829999961,237667.01208999986,257905.12535999995,210421.5535199996,185463.24049999984,22656.307499999995,306399.94784000004
2022-11,1698146.9008100014,1172112.8652100004,552506.6558800004,851900.5136399996,510129.22013000026,654435.7592400005,-14073.167049999814,325715.06605,272646.26927000005,189894.3582899999,227684.09400000004,25093.08731999999,252124.23938000016
2022-12,3563100.35939,2820611.2233499996,1099421.8312299987,574998.8829200007,754567.0025500003,772657.0545099992,224686.9524099999,530800.86033,419182.8958700001,584096.0727600004,319376.1438199999,27660.881079999963,8021.403079999611
2023-01,1034273.90242,625612.14254,553941.1811500001,1070139.66463,664788.37244,197278.01688,26482.103720000003,175971.02735000002,168809.70248,39946.81105,252473.56771,18465.99516,286524.55294
2023-02,728911.62074,450166.91490999993,455840.7745099999,948233.4323100001,603601.0407000001,249500.95886999997,27073.46536,215743.98068999997,196447.0875900001,75048.41083000001,233344.06563,16226.22397,245734.06329000002
2023-03,1442329.9327900002,579046.4013999999,661136.58194,905576.7145500001,663930.8229399999,385733.30040000007,156138.99819999997,280739.7102399999,301031.7839099999,138072.69836,208831.75100999995,33273.04428,211290.5309299999
2023-04,768354.5785499997,320777.91356000025,474989.47988,890001.4727499997,453332.02012000023,135924.90496999992,-8029.229019999999,193256.03118000005,65914.33551,61241.58787999995,178228.90952,8068.33799,188668.80715
2023-05,1454596.0251200004,347261.06721000024,561278.2497700001,929955.6741599999,356284.59754,205722.01972999994,214446.88931,173480.15521,62898.31485000008,155281.05153000006,220141.89032,31774.55033,223854.18833999988
2023-06,1948108.1455100002,449065.29972,509048.48736000014,1174660.4715200001,285680.4241800001,513546.11776000005,60750.90007999999,365971.92474000005,78103.71808999986,66654.82697,253640.45498000016,16376.01619000001,234797.0325600002
2023-07,1072303.9219499985,468478.65420999983,451926.2586699999,977019.4984299997,169487.0297699999,-17792.803240000037,73122.68856999994,79839.43781000003,104457.31523000007,23702.36751999997,232560.93650999968,17710.810729999997,252768.06739999983
2023-08,449015.0183000006,665431.3621199997,465260.62031999975,1003917.6484500002,60276.70826999983,259408.0862100001,252009.04738000012,626260.1636099999,160607.4735800001,31118.799549999996,250999.77372000017,19091.64088000005,159988.60250000027
2023-09,585644.0172100011,613901.3925800007,492582.8443500004,-277457.78792000003,595238.4419999998,-92161.11566000013,-32206.07916000008,225970.61557999998,160338.8873099999,414278.37302000006,257262.69778000005,20146.16970999996,174384.35075999983
2023-10,938350.74395,662769.453209999,605898.5565799996,-135346.18544999976,74165.21819000039,352614.7726400001,-37095.06082999997,-197483.34314,187888.15249,-57876.53945000004,274267.85219000024,24562.571259999997,140822.71739000035
2023-11,1358856.3930399977,1171467.5609800005,474796.4121500002,1199619.9351000013,81616.64485999988,641552.7154000001,143043.40372000006,477926.3741600001,321247.66964,145586.24266999983,283639.4543400002,17088.24609999999,558502.9902299996
2023-12,1071003.4092400018,1452271.8197999997,1116866.0319400001,3093033.334589999,-384833.2047299999,130702.43981999997,92975.27535000001,334290.57990000024,247418.2633199999,-59.336309999926016,424138.4222599999,41052.61591999995,57050.31156000029
2024-01,590002.93279,617004.58355,455531.02205,1317556.44856,-263724.00778000004,229322.70676,51313.03799,83501.04550000001,43229.47448,-28745.09724,207924.43377,12744.24094,221345.91545
2024-02,556498.28959,602257.6528200001,413881.70943000005,1068841.6767199999,-143461.43920999998,191481.69387,113415.12421999998,158170.70533,61210.63306,28483.01475,183809.561,21898.18257,481503.23840000003
2024-03,947781.96257,446935.3651099999,639562.8251799999,949970.0059500001,233178.81437,21.157669999985956,556406.5106800001,482628.52043000003,131449.78986,313825.7316,213951.91017000005,25444.90432,-123902.83019000001
2024-04,718435.4362800003,709920.1056000001,381308.8911599999,883457.4263500008,24665.440660000022,326662.61232,135333.53474000003,251328.5224599999,333382.54631999996,93544.16953999997,278387.29973999993,30169.188199999997,254355.28949999996
2024-05,1006612.1144900001,783318.57118,558267.2048800001,866702.8410699992,183169.64224,250404.24665,174884.77731999988,-207542.6958199999,244069.42089000007,202490.40083,287504.35030000005,29762.78533,325204.25858000014
