,raiffeisen,fuib,ukrsibbank,universal,agricole,otp,citibank,pivdenny,kredobank,procredit,tascombank,ing,a - bank
2020-01,427632.84538,330336.62837999995,189179.71463,18324.02321,185138.00332,196147.74902,199610.5446,8352.02411,68569.27752,64351.56201,14556.31461,-20879.95675,92038.93355
2020-02,370564.21384000004,268895.55825000006,135255.19802,66819.28613000001,93040.96501000001,167504.13001000002,156338.52972000002,9316.046649999998,31022.315520000004,73656.89959000002,35301.423630000005,-1425.7600299999976,34320.48823999999
2020-03,238542.82161999994,211660.09525,121833.69313999999,79510.08466999998,107850.71811000002,195054.52594999998,55640.765789999976,12329.86116,35694.50270000001,18625.364449999994,53210.0248,20904.183879999997,-61139.293359999996
2020-04,326854.64011000004,185039.39153999998,105494.23859000002,52776.65643,37196.82665999996,121185.51697999996,193614.84597000002,2740.8410600000025,26921.341079999984,46365.88579999999,13790.296229999993,2842.67127,-15386.200299999997
2020-05,341526.66858000006,130796.96849,41717.81467999995,8517.200110000005,96055.89434,48177.35389999999,154455.32917000004,24306.60886,27711.61488000001,37810.601460000005,5229.338810000001,5238.69829,7310.803780000002
2020-06,362129.9297499999,127695.68408000004,71631.43995000003,62666.86436000001,-122803.82170999999,-139105.73838999995,-86474.25766000012,57252.880059999996,47848.24594999998,16698.568480000016,19607.23786000001,2974.7367999999997,10363.774519999992
2020-07,390410.01289000013,246940.36069,119757.28058999998,20748.94940000004,98322.21048000001,319978.42446,154480.5234200001,49211.02975999999,54304.06507000004,40168.91486999998,17432.70227000001,-772.6110100000005,26699.391470000002
2020-08,239025.91876999987,353395.6573999999,108141.77580000006,59747.15493999998,107866.09015,222157.02690000017,95336.57380999997,44103.44975,53962.006590000005,54203.11618000001,40182.283339999994,1896.2713200000017,39598.12238000003
2020-09,424384.47332999995,206756.64580000006,112319.76512999996,40115.52038999996,77602.63566999999,382205.98453999986,110829.19516,49698.77252,46019.443489999976,60516.441639999975,25021.503209999995,7561.732760000001,21125.720299999957
2020-10,293959.7864100002,238978.46972000017,170608.54203999997,38314.86342000007,137001.11429000006,244259.58171000006,38210.25874000008,29703.76892000003,53195.71184,57470.9583,39691.784989999986,5769.886709999999,57993.44828000001
2020-11,326142.2690900001,188156.48315000022,67825.81597999996,131806.01683999988,78195.39276999992,215998.86760999984,146912.30119999987,18808.66725999996,53172.38267999998,-34146.38912000001,53775.91273000004,21360.058879999993,56091.984669999976
2020-12,333656.09684999986,119441.24104999984,68255.35700000008,106347.9908100001,31828.322510000085,-239841.12907999987,109382.21458000015,-31711.327489999938,32806.51604000002,106470.63419000001,63313.67692999996,-5291.485139999997,30721.316890000016
2021-01,380358.46376,338065.18377,22023.62189,161565.1327,82968.96402999999,193189.65659,120003.01005,57929.99166,74966.49824,50420.29305,36593.73314,53629.54797,84579.21694
2021-02,378346.10544,338068.11155000003,133944.57053,310478.90324,101799.78926,184408.90234,138959.99634,53031.48835,74717.14281,60571.46286000001,41823.21944,-6622.120060000001,-62132.16377
2021-03,328766.33476,325152.28212,130454.28981000002,395341.86647999997,154862.15357,261679.4877,117876.32546000002,53024.796700000006,55447.96456999998,66977.72483999998,87540.21924000002,-8090.605139999992,100517.9783
2021-04,447891.70163999987,321855.63967000006,122986.24846000003,280929.91382000013,140188.76410000003,217528.30539999995,109128.34485,52139.90769999998,67224.89411,66614.12324000002,24789.36380999998,5401.548239999996,51249.33988999999
2021-05,334626.5987500001,328953.7914499999,46808.86872999993,205628.73350999993,89204.6141,209311.61786999996,112562.12984000001,49975.69099999999,70547.84538000001,73009.09079999998,44404.53912999999,9526.668769999997,2472.311929999996
2021-06,463705.1178900001,332599.47545,59520.63447999995,295666.29814999993,124944.1497699999,228822.20310000004,170066.65581000003,51099.76985000004,80981.89954000001,39747.274060000025,33420.289890000015,-19015.679939999995,24253.61360000004
2021-07,432633.31311,291341.1812600002,159081.37468000007,400232.41216000007,151438.6509,266731.21708999993,127687.20771999995,58059.14652000001,74391.20874999999,76452.60881,38407.856359999976,19045.130409999998,70082.91422999997
2021-08,464620.2916199998,374750.79070999986,165087.92663,225082.5875899999,125493.4048100001,193211.71135000023,159317.9693799999,61702.314059999946,83825.82643000002,67200.03752999997,28181.29860000004,-15723.21993,101742.53922000004
2021-09,405671.78905000025,369872.0939199999,195233.37594000006,186622.65611000033,107474.38335999998,311211.8088,168972.12921000016,63963.430110000016,63852.38114000007,66790.05083000002,29804.727119999996,33174.27930999999,61538.88704999996
2021-10,432246.2987599997,451894.9514700002,186799.42075000005,326268.5055899997,176480.58835999994,204994.4875099999,170604.41550999973,63284.05384000001,35164.69603999995,33693.50152000005,19639.06468999997,-32421.371969999993,102528.81703999994
2021-11,332563.20786000043,489192.3866999997,322510.4058399999,276243.1030700002,115273.25378000014,187671.7380499998,171631.79382000025,22486.96411000006,60731.53880999994,89049.63419000001,16024.971370000043,10777.816489999997,151965.1309900001
2021-12,471909.5422799997,225845.76114000008,-89964.51240999997,8150.952260000166,182591.36890000012,286349.58428000053,191298.50539000006,107479.88795999996,54448.49807000009,74839.36235999991,55432.97956999997,7588.654050000005,111214.53686999995
2022-01,440871.09844,596512.2390200001,213940.14096,386810.26864,126407.4843,295018.79974000005,197050.75128,170503.57534,118473.41727,73572.01841,44393.05544,18529.05015,118079.37645
2022-02,45408.241670000134,345384.99888999993,175224.82695000002,51817.40951999999,78167.52141,232411.69880999997,-110341.96913,-117128.62565,70932.78179000001,-89551.71608,2813.544550000006,14015.241880000001,42063.98919000001
2022-03,-615250.0799300001,-756093.19908,-507797.5393,-548244.28672,-196687.24234,-1361980.23576,-178352.99774000002,160175.90659,-149782.66297,-744533.84302,-44726.833900000005,5538.8199700000005,-86408.99781
2022-04,43722.37077000001,3238.820319999999,63811.27704,36742.131319999986,13281.79348,-879546.4073600001,17501.151610000015,40571.86387999999,1742.6889699999956,62941.881100000115,157.9391499999997,1585.4519299999956,-51541.33159
