Date,00,01,09,10,11,17,18,19,20,22,23,25,27,28,30,31,33,35,36,38,41,42,43,45,46,47,49,52,55,61,62,63,64,65,68,69,71,73,74,77,79,81,82,86,93,95,96,13,16,56,14,94,26,50,58,70,88,85,78,02,80,08,24,06,07,75
2020-11-01,0.0,22400.32926,0.0,0.0,0.0,377.91016,0.0,0.0,0.0,14492.33459,0.0,0.0,0.0,0,0.0,0,59.22644,0.0,0.0,0.0,16988.82775,11215.00481,0.0,0.0,39382.10106,2539.65249,6198.1951,18.59112,0.0,0.0,0.0,0.0,0,0.0,111717.79472,19.26335,0.0,0.0,0.0,0.0,1575.33297,0.0,762.37483,0.0,0.0,346.13879,0.0,,,,,,,,,,,,,,,,,,,
2020-10-01,0.0,22371.77918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14297.73858,0.0,0.0,0.0,0,0.0,0,0.03344,0.0,0.0,0.0,16713.09906,11187.7023,0.0,0.0,39963.50248,4534.47898,6130.6748,18.69484,0.0,0.0,,0.0,0,0.0,110164.57466,16.53906,0.0,0.0,0.0,611.17163,1575.67725,0.0,762.37483,0.0,,346.13879,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020-02-01,0.0,429.74941,,0.0,0.0,0.0,0.0,0.0,0.0,209.30014,0.0,1.16144,0.0,0,,0,0.0,6386.69313,0.0,0.0,17228.14836,0.0,209.31119,0.0,28127.30487,37081.48923,0.0,4.86907,0.0,0.0,0.0,0.0,0,0.0,101333.46288,0.0,0.0,0.0,0.03732,2195.1372,1571.22003,0.0,0.0,0.0,,352.2552,0.0,0.0,,0.00174,,,0.0,0.08303,0.0,0.0,0.00085,,,,,,,,,
2020-12-01,0.0,15162.00837,0.0,0.0,0.0,384.42478,0.0,0.0,0.0,14680.65331,0.0,0.0,0.0,0,,0,41.84885,0.0,0.0,0.0,17210.34431,11322.78042,0.0,0.0,52263.14781,1989.06858,6224.12658,0.0,0.0,0.0,0.0,0.0,0,0.0,113183.23401,0.0,0.0,0.0,0.0,0.0,,0.0,762.37483,0.0,,346.13879,0.0,,,,,,,,,,,0.0,,,,,,,,
2020-03-01,0.0,426.44502,0.0,0.0,0.0,0.0,,0.0,0.0,216.72693,0.0,0.95313,0.0,0,,0,0.0,14307.0274,0.0,0.0,17286.996,0.0,0.0,0.0,24606.35728,37486.09122,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,102331.91319,0.0,0.0,0.0,0.02312,2204.18727,1583.23073,3.09481,470.4296,0.0,,352.2552,0.0,0.0,,,0.0,,,0.06456,,0.0,,,0.02502,,,,,,,
2020-06-01,0.0,21899.77221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.33493,0.0,0.0,0.0,0,,0,0.0,0.0,0.0,0.0,18925.0585,10145.39862,0.0,0.0,28059.83682,21423.63009,0.0,3.0654,0.0,0.0,,0.0,0,0.0,123726.12715,,0.0,0.0,0.0,1680.15364,1578.69521,0.0,736.63693,0.0,,352.2552,0.0,0.0,0.72015,,0.0,0.0,,,,,,,,0.0,,,,,,
2020-07-01,0.0,21869.31756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13324.77819,0.0,0.0,0.0,0,,0,3.6422,0.0,0.0,0.0,19045.06587,10327.07708,0.0,192.14303,27296.12254,20641.04071,0.0,3.0654,0.0,0.0,,0.0,0,0.0,125098.54707,0.0,0.0,0.0,0.0,1689.13836,1577.66989,0.0,748.09226,0.0,,352.2552,0.0,0.0,0.72015,0.0,,,,,,,,,,0.0,,,,,,
2020-05-01,0.0,23063.13569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.33493,0.0,8.63925,0.0,0,,0,0.0,9421.51103,0.0,0.0,18723.56698,9951.68304,0.0,8258.81745,10101.39408,21758.61527,0.0,0.0,,0.0,,,0,0.0,122249.94957,,0.0,0.0,0.0,1653.56825,1579.98059,0.0,718.53529,0.0,,352.2552,0.0,0.0,0.72015,,0.0,0.0,,0.07235,0.0,,,,,,,,,,,
2020-04-01,0.0,648.82784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.52797,484.9583,7.65886,0.0,0,,0,0.0,12543.22527,0.0,0.0,19046.37817,0.0,0.0,8262.94214,25558.3395,22183.64252,0.0,2.60271,0.0,0.0,0.0,,0,0.0,122128.24092,0.0,0.0,0.0,0.04056,2401.54993,1581.45474,4.00984,678.82963,0.0,,352.2552,0.0,0.0,,,0.0,,,0.08118,,,,,,,0.0,,,,,
2021-07-01,0.0,5445.36018,0.0,6927.41005,0.0,119.2582,0.0,,0.0,16273.6185,0.0,0.0,0.0,0,,0,0.0,0.0,,0.0,17992.08424,64458.11528,0.0,0.0,35495.5871,0.0,5533.20497,0.0,0.0,,,0.0,0,0.0,123843.82835,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,,,
2021-06-01,0.0,5452.85645,0.0,6816.1714,0.0,119.2582,0.0,0.0,0.0,16089.13784,0.0,0.0,0.0,0,,0,0.0,0.0,,0.0,17909.92478,0.0,0.0,0.0,35094.38582,0.0,5506.7575,0.02778,21254.40898,,,0.0,0,0.0,122523.4792,0.0,,6.99959,0.0,0.0,,0.0,206.39951,0.0,0.0,,,,,0.0022,,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,,,
