Date,00,01,08,10,11,13,14,16,17,18,20,22,23,25,26,27,28,31,35,41,42,43,45,46,47,49,51,56,64,68,70,71,77,79,86,50,37,65,52,69,93,38,58,73,66,62,80,82,30,02,33,81,15,55,63,32,59,24,21
2021-08-01,0,17175.60399,0.0,0.0,113.14656,0.0,0.0,0.0,0.0,0.0,1322.81335,0,,0.0,0.0,,0,0.0,0.0,299.71762,0.0,0.0,0.0,0.0,8663.41683,0.0,0.0,0.0,0.0,4836.88822,136.00685,22904.96868,0.0,0.0,0.0,,,,0.0,0.0,6795.77078,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,
2021-03-01,0,9060.04482,0.0,0.0,1093.65708,0.0,0.0,0.0,0.0,0.0,1327.64138,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7282.75522,0.0,0.0,0.0,663.19812,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
2021-12-01,0,51819.25479,0.0,0.0,121.53635,0.0,30128.62503,0.0,0.0,0.0,1322.81335,0,0.0,0.0,0.0,0.0,0,0.0,37426.30448,321.97523,0.0,121.81037,0.0,0.0,10273.74724,0.0,0.0,0.0,0.0,4834.88822,0.0,,0.0,14011.09944,0.0,,,,0.0,0.0,6271.60862,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,
2021-02-01,0,9124.77824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.64138,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7282.75522,0.0,0.0,0.0,459.88579,0.0,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
2022-02-01,0,57213.72323,0.0,655.49126,125.80001,0.0,30987.46866,0.0,0.0,0.0,1322.81335,0,474.3762,0.0,0.0,0.0,0,0.0,38492.88419,835.64758,0.0,994.04822,0.0,111869.58102,10249.97366,335.15759,0.0,0.0,0.0,4834.88822,0.0,653.10624,0.0,13865.77739,0.0,,,,0.0,0.0,6013.41387,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-01,0,56572.08,0.0,962.1446,127.72553,0.0,31374.9833,0.0,0.0,0.0,1322.81335,0,0.0,0.0,0.0,0.0,0,0.0,1537.41193,338.39478,0.0,902.89973,0.0,113557.48368,10257.07192,344.6971,0.0,0.0,0.0,4836.88822,0.0,0.0,0.0,13909.52973,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-01-01,0,54378.59012,0.0,0.0,123.66818,0.0,30543.08283,0.0,0.0,0.0,1322.81335,0,587.59845,0.0,0.0,0.0,0,0.0,37490.66533,327.63085,0.0,976.04758,0.0,105324.36522,10245.67094,0.0,,0.0,0.0,4834.88822,0.0,653.21999,0.0,13921.53687,0.0,,,,0.0,0.0,6143.62283,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
2022-08-01,0,53110.73555,0.0,1190.36777,138.24714,0.0,33447.71645,0.0,0.0,0.0,1322.81335,0,0.0,0.0,0.0,0.0,0,0.0,44968.42446,935.9238,0.0,1037.29864,655.89073,154616.89917,11768.58563,787.61411,0.0,1817.63631,0.0,5715.44009,0.0,0.0,5918.39254,14791.47528,0.0,,,,667.27122,0.0,0.0,0.0,0.0,0.0,,222.378,133.9546,0.0,,0.0,417.5651,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-09-01,0,53817.17685,0.0,1183.36145,140.37897,0.0,33931.58102,1032.75068,1598.59864,0.0,1322.81335,0,0.0,235.85169,0.0,0.0,0,0.0,43510.30568,2162.38782,0.0,1064.18376,737.51999,175837.64354,12256.43273,2309.70719,0.0,2366.84434,0.0,5735.98273,0.0,0.0,5950.13444,14962.42367,0.0,,,,683.77438,0.0,,0.0,0.0,716.78818,,228.16102,120.74138,0.0,,0.0,801.38769,0.0,0.0,0.0,0.0,0.0,698.88922,,0.0
2022-10-01,0,95236.81275,0.0,1176.60694,142.44204,0.0,34399.83704,0.0,1616.69712,0.0,1322.81335,0,0.0,9403.15669,0.0,0.0,0,0.0,36365.19225,3903.74579,350.0,1221.84939,4892.35554,218760.57091,12069.2386,2221.61055,0.0,1745.313,0.0,6945.17824,0.0,0.0,56878.63601,15127.57176,0.0,,,,698.95267,0.0,0.0,0.0,0.0,0.0,,233.47152,123.39179,0.0,,0.0,438.12858,0.0,,0.0,0.0,0.0,0.0,,0.0
2022-06-01,0,62030.22364,0.0,976.3429,134.05225,0.0,32640.74244,0.0,0.0,0.0,1322.81335,0,0.0,0.0,0.0,0.0,0,0.0,38068.79811,355.17921,0.0,983.05682,624.15608,118669.60427,10235.38987,860.57057,0.0,947.24164,0.0,4836.88822,0.0,0.0,0.0,14339.67,0.0,,,,635.03111,0.0,5970.22193,,,683.23028,,0.0,0.0,,,0.0,396.93663,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-07-01,0,45217.41336,0.0,975.73089,136.11531,0.0,33037.61491,0.0,0.0,0.0,1322.81335,0,0.0,0.0,0.0,0.0,0,0.0,37422.45617,360.65239,0.0,1009.93481,0.0,120191.31486,10388.3438,386.34071,0.0,0.0,0.0,4836.88822,0.0,0.0,0.0,14477.35749,0.0,,,,0.0,0.0,5875.31175,,0.0,0.0,,0.0,0.0,,,0.0,407.0658,0.0,0.0,0.0,0.0,0.0,0.0,,
