Date,00,01,10,11,13,14,16,17,18,22,23,24,25,27,28,33,35,36,38,41,42,43,45,46,47,49,52,55,56,59,62,63,64,68,69,70,73,77,79,80,81,86,94,61,66,65,31,82,02
2020-11-01,0,97247.38925,2263.49051,147.9587,0.0,36.1583,10262.97936,0.0,0.0,0.0,43809.0143,0.0,447.96416,1127.45546,0.0,129.60993,39716.50321,0,1000.0,36.46276,2659.48936,0.0,488.37632,64103.11337,4066.70437,3927.29191,0.59591,4097.07034,0.0,3.41799,0,0.0,21537.82776,254155.21842,1266.11902,0.0,0.0,9917.68438,280.0,0.0,0.0,394.26467,0.0,,,,,,
2020-08-01,0,64600.16199,153.09889,176.99273,0.0,36.1494,10033.93871,0.0,0.0,0.0,41950.31022,0.0,676.23695,1097.84014,1053.3187,289.40511,0.0,0,1024.61644,54.63227,2604.3404,0.0,637.63734,65692.53883,4784.36404,4100.22232,0.59591,3985.78243,0.0,3.41713,0,,21232.8975,272487.20972,1265.95416,0.0,0.0,9763.39162,280.0,0.0,0.0,482.8955,,,,,,,
2020-09-01,0,62844.37772,3316.18552,167.2914,0.0,36.1524,10017.27482,0.0,0.0,0.0,41860.68955,0.0,478.30497,1089.30046,1053.3187,219.7033,98269.8918,0,1000.0,50.09143,2588.05682,0.0,496.2018,67369.06016,2555.09707,4487.86865,0.59591,3956.00508,0.0,3.41742,0,,21105.46543,271726.05515,1266.00971,0.0,0.0,9720.22473,280.0,0.0,0.0,483.18493,,3169.1,,,,,
2020-10-01,0,80530.98112,2263.29568,157.56662,0.0,36.1553,10207.33119,0.0,0.0,0.0,43350.48498,0.0,748.64287,1121.92885,0.0,209.30092,101213.42126,0,1504.61514,45.54994,2651.29281,0.0,492.16788,63612.65735,4537.72848,4400.62362,0.59591,4075.72388,0.0,3.4177,0,,21488.5838,250232.14046,1266.06347,0.0,0.0,9888.56533,280.0,0.0,0.0,439.38352,,,0.0,,,,
2020-02-01,0,64484.42711,153.02221,0.0,0.0,36.1318,9639.18378,0.0,0.0,0.0,37751.38584,1771.59651,327.96295,863.35624,1053.3187,1870.13474,357.74633,0,0.0,60.0568,2397.53839,0.0,100666.10607,62568.67763,2424.0041,7100.20259,0.59591,3704.90134,0.0,3.41543,0,81256.53088,19953.0385,142133.17495,1265.62802,,0.0,9534.90204,348.5202,0.0,0.0,510.63139,,0.0,,0.0,,,
2020-12-01,0,83290.0271,2263.67906,140.0,,36.1612,10307.26837,0.0,0.0,32160.62096,44092.25188,0.0,185.37035,1128.63689,0.0,90.0,0.0,0,1061.57106,31.92024,2661.97908,0.0,484.64237,68282.21157,3994.52044,3589.71908,0.59591,3940.24382,0.0,3.41827,0,,21535.53,253263.36383,1266.17278,0.0,0.0,23163.57429,280.0,0.0,0.0,352.87875,0.0,,,,,,
2020-03-01,0,75356.20924,153.03443,0.0,0.0,36.1346,9587.2004,0.0,0.0,0.0,37208.13286,1754.8953,313.70369,850.9323,1053.3187,1870.27155,266.50852,0,0.0,60.06161,2370.1769,0.0,623.14766,62080.48333,4128.8239,7104.79447,0.59591,3652.61245,0.0,3.4157,0,80087.22672,19754.53542,140657.60296,1265.67999,,0.0,9462.52825,278.80643,0.0,0.0,482.37023,,0.0,,0.0,,,
2020-06-01,0,62498.37579,153.07319,206.34361,0.0,36.1435,9822.10656,0.0,0.0,0.0,40760.4862,0.0,719.35412,1066.70243,1053.3187,289.08168,0.0,0,1741.55224,60.07687,2550.89966,0.0,630.95508,62902.61213,4743.7526,7093.09973,0.59591,3870.37147,0.0,3.41656,0,,20878.46329,264481.77528,1265.84485,0.0,0.0,9602.04454,279.71447,0.0,0.0,482.34396,,0.0,,,,,
2020-07-01,0,63190.13632,153.08583,186.68166,0.0,36.1464,9804.93236,0.0,0.0,0.0,40436.74622,0.0,689.96077,1058.23015,1053.3187,289.23852,0.0,0,1307.63082,60.08185,2533.72675,0.0,638.72692,61227.81973,4733.13256,3900.63891,0.59591,3840.78416,0.0,3.41684,0,,20752.1438,262647.42193,1265.89861,0.0,0.0,9559.19599,280.0,0.0,0.0,482.6114,,0.0,0.0,,,,
2020-05-01,0,61636.42725,153.06013,0.0,0.0,36.1405,10159.06375,0.0,0.0,0.0,40940.68236,1773.56718,728.04649,1069.29923,1053.3187,288.92701,0.0,0,0.0,60.07173,2555.72425,0.01748,624.14992,68291.58982,4746.80639,7057.07838,0.59591,3878.58954,0.0,3.41627,0,,20930.60234,263916.9757,1265.7893,7.631,0.0,9614.68487,279.4085,0.0,0.0,482.08036,,0.0,,,,,
2020-04-01,0,63138.16026,153.04749,0.0,0.0,36.1376,10367.64225,0.0,0.0,0.0,42511.13636,1746.72709,547.0205,972.20947,1053.3187,288.77572,175.20145,0,0.0,60.06675,2639.25925,0.0,623.85278,64762.77097,2584.38142,6971.65867,0.59591,4034.1378,0.0,3.41599,0,91501.47438,21498.39651,181029.80237,1265.73554,,0.0,9835.9793,279.1124,0.0,0.0,481.82238,,0.0,0.0,,,,
2021-07-01,0,80163.64127,1164.39184,0.0,,36.18171,9200.17057,,0.0,30717.14578,,0.0,481.25087,1077.42262,40851.7588,0.0,0.0,0,0.0,1881.73368,2557.69986,0.0,478.93515,70310.07013,2400.83319,5383.35107,0.59591,2623.7742,154.13905,3.42025,0,,20753.1136,174499.84586,1485.5132,0.0,0.0,14112.91599,0.0,0.0,0.0,44.0461,,0.0,,,0.0,,
2021-06-01,0,79960.22198,1143.30773,0.0,,36.17881,11165.61956,,0.0,31081.19931,,0.0,496.33007,1090.27179,40859.04249,69.93516,0.0,0,0.0,0.34472,2582.22349,0.0,483.31927,85936.17724,2613.67034,5277.25686,0.59591,2844.66916,118.86405,3.41997,0,,20932.4046,175968.01785,1500.44652,0.0,0.0,22338.70099,0.0,0.0,0.0,88.00376,,0.0,,,0.0,,
2021-04-01,0,80483.50452,1972.18372,0.0,,36.17291,10281.26441,,0.0,31511.41511,,0.0,296.78866,1105.52743,40543.86789,69.84658,0.0,0,2880.64098,11.1075,2618.21677,0.0,481.88674,78483.08481,2878.09235,4265.0337,0.59591,3268.9477,0.0,3.4194,0,,21162.16769,175825.72837,1490.02536,0.0,0.0,22413.84332,210.0,0.0,0.0,175.72763,,,,,0.0,,
2021-05-01,0,79466.86009,1121.52083,0.0,,36.17581,11175.00281,,0.0,31360.92824,,0.0,592.50826,1100.16734,40765.80562,69.88955,0.0,0,2464.94408,0.34472,2601.05299,0.0,581.76823,90266.11158,3419.86126,5298.10868,0.59591,3061.77322,0.0,3.41968,0,,21075.37502,175131.01117,1495.15519,0.0,0.0,22387.90649,210.0,0.0,0.0,131.89257,,0.0,,,0.0,,
2021-09-01,0,77258.34512,1207.96565,0.0,,36.18771,9419.98976,,0.0,30364.33794,,0.0,750.22433,1003.10843,41285.28579,0.0,0.0,0,0.0,1934.83649,2533.98868,0.0,485.53102,82711.62062,1274.28257,5098.8761,0.59591,2222.94428,96.81929,3.42083,0,,20558.81297,109568.83461,1266.66378,0.0,0.0,14050.61976,0.0,0.0,0.0,,,0.0,,,0.0,,
2021-10-01,0,71412.34657,1208.05732,0.0,,36.19061,9034.14124,,0.0,30045.3711,,0.0,286.71657,992.49852,41322.86996,0.0,0.0,0,0.0,1960.51136,2512.50758,0.0,898.20939,78941.34087,1019.65478,4430.15939,0.59591,2016.20126,91.76161,3.42111,0,,20400.25386,39483.5325,1266.71754,0.0,0.0,19910.15126,0.0,0.0,0.0,,,0.0,,,0.0,,
2021-11-01,0,70497.82117,0.0,,,36.19361,8164.05458,,0.0,29765.54965,0.0,0.0,521.99821,983.18079,40821.46215,0.0,0.0,0,0.0,1986.96542,2493.67038,0.0,861.07355,79791.51438,876.0352,4780.85338,0.59591,1998.44803,126.60261,3.4214,0,,20259.02975,39245.03429,1266.77309,0.0,0.0,17860.35207,0.0,0.0,0.0,,,0.0,,,0.0,0.0,
