2020-05-01,228556.81536,0.0,0,10652.37818,0.0,0,6060.00997,0.0,91081.30126,7508.2594,0.0,0.0,0.0,0.0,0.0,279402.87166,42296.09087,0,0.0,0.0,152018.8155,7343.58904,163055.92943,34911.37775,,,0.0,,,,61.9443,,,,,,,,,,,,,,,,,,,
2020-04-01,236052.94631,57609.80209,0,9692.25364,0.0,0,6165.07591,0.0,95575.20782,7407.3069,0.0,0.0,0.0,0.0,0.0,288269.21494,42000.67784,0,0.0,0.0,145099.72316,7343.58904,165395.94613,36081.54546,,,0.0,,,,82.79048,,,,,,,,,,,,,,,,,,,
2021-07-01,139131.51295,47792.80822,0,7229.21681,0.0,0,7109.32317,0.0,106231.79483,10839.30923,0.0,,,4518.11063,0.0,121290.61411,162251.29188,0,375.85118,0.0,342130.55586,,184405.31711,38488.65555,,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2021-06-01,139868.8065,48682.29794,0,7298.63553,0.0,0,7741.7161,0.0,105536.87187,10680.91288,0.0,,,1998.47198,0.0,122022.39233,120367.34947,0,395.60258,0.0,344586.58893,,184169.36429,38711.63904,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,
2021-04-01,140086.12475,47322.12935,0,9686.3374,0.0,0,8165.97075,0.0,103741.30105,1400.0332,0.0,0.0,,2541.68949,0.0,122276.85508,120742.98869,0,435.10859,0.0,346190.95422,,182629.74605,38766.67847,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,
2021-05-01,140228.48267,47941.05376,0,7352.78893,0.0,0,7858.26741,0.0,104639.19888,1399.92319,0.0,,,2537.60346,0.0,122391.27407,120289.39658,0,415.34909,0.0,346062.48678,,183592.93474,38816.88814,,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,
2021-09-01,139193.86403,23770.5137,0,7158.54086,0.0,0,6635.77827,0.0,108559.21276,14889.65477,0.0,,,4721.09905,0.0,121299.26847,171038.21739,0,336.37962,0.0,341278.48197,,186202.96119,38517.26361,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,
2021-10-01,138603.75517,23915.37671,0,7097.37805,0.0,0,6378.24981,,109374.86113,11037.06622,0.0,,,4812.84993,0.0,120705.99583,171559.29105,0,316.64096,0.0,339229.27475,,186559.77879,38337.95744,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-11-01,138185.70214,23500.0,0,7043.33041,0.0,0,6127.85586,0.0,110231.27479,7573.90697,0.0,,0.0,4923.85564,0.0,120276.31801,170396.36918,0,0.0,0.0,337625.06852,,187086.71549,38211.51629,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-08-01,138561.85244,48095.37671,0,7166.92571,0.0,0,6849.21297,0.0,107042.08721,14044.08111,0.0,,,4615.62773,0.0,120717.86413,169405.17676,0,356.11318,0.0,340109.58014,,184807.64985,38316.95755,,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2021-03-01,139507.77358,48100.83452,0,9895.56512,0.0,0,8457.19307,0.0,102881.18549,2349.95757,0.0,0.0,0.0,2490.37769,0.0,302764.74856,122207.41812,0,454.86333,0.0,164157.90031,,181278.13737,38581.39558,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,
2021-12-01,142881.40683,22641.78082,0,7213.85141,0.0,0,6060.72502,0.0,111371.599,4009.20414,0.0,,0.0,5034.2652,0.0,124769.15353,176192.54749,0,0.0,0.0,349554.72378,,191813.83382,39674.69591,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,
2021-02-01,139973.7612,51419.28833,0,9952.5268,0.0,0,8746.16875,0.0,102204.35388,199.98774,0.0,0.0,0.0,2521.37452,0.0,304144.20684,184761.83425,0,488.15588,0.0,164965.86318,,180873.47454,38718.57797,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,
2022-01-01,144135.6276,22500.0,0,7232.26174,0.0,0,5867.95859,0.0,112330.64456,5884.20699,0.0,,0.0,4402.46355,0.0,197215.06588,176293.60222,0,0.0,0.0,240039.46851,,193723.80983,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,
2023-12-01,0.0,14759.79927,0,0.0,,0,4699.65874,,135595.04456,20786.29521,0.0,,0.0,4278.03268,0.0,156452.66159,241109.23059,0,0.0,,163647.7091,,134062.03636,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,
2023-09-01,0.0,16476.89449,0,0.0,,0,5273.17676,,133073.36102,12064.48724,0.0,,0.0,5761.09478,0.0,154841.57219,234561.32218,0,0.0,0.0,101997.18978,,117517.33938,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,,,
2023-10-01,0.0,15815.99973,0,0.0,,0,5090.33193,,133922.89526,18940.51219,0.0,,0.0,5869.76558,0.0,155224.56812,236645.6205,0,0.0,,169625.82943,,133806.24391,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,0.0,0.0,,0.0,,,0.0,,,
2023-11-01,0.0,14820.46085,0,0.0,,0,4880.28814,,134742.85415,14764.53103,0.0,,0.0,5982.05874,0.0,155311.23654,238717.26465,0,0.0,,167562.50375,,133937.28859,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,
2024-06-01,0.0,15338.91826,0,0.0,,0,4523.84092,,141541.80195,23745.3212,0.0,,20525.82851,0.0,0.0,46733.15599,263042.62654,0,2575.86175,,237947.49299,,119299.09306,,0.0,0.0,,115975.68463,0.0,,,0.0,,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,1209.76411,0.0
2024-05-01,0.0,15339.7118,0,0.0,,0,4430.98434,,140434.53105,0.0,0.0,,20062.88934,,0.0,45679.06849,268793.79922,0,2586.63315,,226100.35004,,119143.36818,,0.0,0.0,,113113.74314,0.0,,,0.0,,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,1472.19683,0.0
2024-04-01,0.0,16161.46361,0,0.0,,0,4518.28684,,139464.96528,0.0,0.0,,19871.17049,,0.0,48416.87526,268262.93217,0,2435.50889,,172221.35875,,119017.47636,,0.0,0.0,,111414.83662,0.0,,,0.0,,,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,1514.59503,0.0
2024-01-01,0.0,16288.72015,0,0.0,,0,4774.37097,,136931.92899,0.0,0.0,,0.0,,,157805.22191,246185.70428,0,119.99268,,166344.7398,,118481.34423,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,
2024-02-01,0.0,16744.06426,0,0.0,,0,4628.26059,,137776.59378,0.0,0.0,,0.0,,0.0,156371.05608,248553.95074,0,2828.54874,,160299.86016,,118647.56508,,0.0,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,
2024-03-01,0.0,16321.36399,0,0.0,,0,4535.2345,,138690.70316,0.0,0.0,,0.0,,0.0,156753.28287,251464.29181,0,2269.08871,,160013.07278,,118802.49289,,0.0,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,,
2022-12-01,,31189.43826,0,0.0,0.0,0,6513.86142,,125314.3994,10335.49178,0.0,,0.0,8796.14427,0.0,316515.02545,221474.5591,0,0.0,0.0,363822.78167,,117329.31845,,,0.0,,13264.65726,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
2022-02-01,,22643.32192,0,7537.34037,0.0,0,6132.1396,0.0,113690.76944,2398.95704,,,0.0,4853.1191,0.0,208313.54343,184064.39201,0,0.0,0.0,249183.75441,,201136.59347,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,152042.73301,,,,,,,
2022-03-01,,22629.45205,0,7630.57575,0.0,0,6032.08474,0.0,114665.4939,11760.02253,0.0,,0.0,4954.16642,0.0,212923.58779,184270.14841,0,0.0,0.0,253917.87937,,204381.02529,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,155011.23878,,,,,,,
2022-11-01,,20928.0137,0,0.0,0.0,0,6637.4357,876.57564,124464.86516,5145.48749,0.0,,0.0,8746.32603,0.0,314238.25422,195950.31627,0,0.0,0.0,361186.35527,,118076.18262,,,0.0,,13098.56827,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,
2022-08-01,,21300.0,0,9095.38048,0.0,0,7214.25456,0.0,121859.62684,14448.26914,0.0,,0.0,5506.68706,0.0,268708.06403,193567.78921,0,0.0,0.0,315649.45584,,100168.53268,,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,
2022-09-01,,21300.0,0,0.0,0.0,0,6969.2736,0.0,122737.47888,13824.92652,0.0,,0.0,5612.16196,0.0,264677.09348,195423.54023,0,0.0,0.0,316815.40519,,101326.62926,,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
2022-10-01,,20800.0,0,0.0,0.0,0,6805.79245,861.36436,123587.01312,9127.35357,0.0,,0.0,5714.20416,0.0,312159.81637,194953.11271,0,0.0,0.0,317943.74341,,102151.48587,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
2022-06-01,,22300.0,0,7627.61925,0.0,0,6090.52427,0.0,117432.80399,11660.30804,0.0,,0.0,5292.75149,0.0,216479.62092,185603.58385,0,0.0,0.0,253229.52026,,208969.31284,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,157423.7288,,,,,,,
2022-07-01,,21800.0,0,7624.66246,0.0,0,6061.13099,0.0,118336.7239,7628.57048,0.0,,0.0,5401.18287,0.0,217515.46891,256849.47534,0,0.0,0.0,254141.28591,,215293.78986,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,158210.41023,,,,,,,
2023-04-01,,30303.35962,0,0.0,0.0,0,6110.49324,,128740.73642,17040.53087,0.0,,0.0,25696.60162,0.0,162327.27429,222552.84972,0,0.0,,108489.63465,,113721.24799,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,,0.0,0.0,,0.0,4145.18907,,,,,
2023-05-01,,18741.44589,0,0.0,,0,5891.88269,,129590.27066,15037.98534,0.0,,0.0,25589.45337,0.0,163504.2024,224822.08334,0,0.0,,106241.24475,,114023.92308,,,0.0,,,0.0,,,0.0,,,,,0.0,,,,0.0,0.0,,0.0,4335.15975,0.0,,,,
2023-07-01,,16994.52533,0,0.0,,0,5692.383,,131317.65694,15724.48008,0.0,,0.0,5536.50846,0.0,165330.59547,229890.19063,0,0.0,,102818.23681,,117068.80585,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,,,
2023-06-01,,17549.07216,0,0.0,,0,5891.97275,,130468.1227,13856.52381,0.0,,0.0,19321.28569,0.0,164128.83913,227267.60173,0,0.0,,106772.52862,,116972.99115,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,,0.0,,0.0,,0.0,0.0,,,
2023-03-01,,30038.80811,0,0.0,0.0,0,6095.89952,,127862.88438,11810.22152,0.0,,0.0,25780.94192,0.0,161360.89999,216485.14588,0,0.0,,111207.40732,,117102.63261,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,,,
2023-02-01,,30404.94509,0,0.0,0.0,0,6256.10407,,127069.98575,12939.69715,0.0,,0.0,25896.36056,0.0,149533.00308,214530.72093,0,0.0,0.0,109555.15575,,116795.59848,,,0.0,,11157.10839,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,,,
2023-01-01,,31382.65743,0,0.0,0.0,0,6255.38668,,126192.13371,8243.78099,0.0,,0.0,25990.04111,0.0,148304.68646,212262.33758,0,0.0,0.0,110739.27932,,116301.8291,,,0.0,,10966.35957,,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,,,
2023-08-01,,16437.59892,0,0.0,,0,5446.25637,,132195.50898,6326.36158,0.0,,0.0,5648.80162,0.0,154309.87488,232128.78676,0,0.0,0.0,103055.78947,,117294.30738,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,,,
