Date,01,02,03,10,11,13,14,15,16,17,18,20,22,23,24,25,26,27,28,31,32,33,35,36,41,42,43,45,46,47,49,52,53,55,56,58,61,62,63,66,68,70,71,73,77,78,79,81,82,85,86,87,90,93,95,96,69,74,64,05,09,38,80,84,88,75,29,59,72
2021-06-01,37257.66918,1417.78644,643.39121,5471.53366,2268.32885,0.0,5433.23495,0,29785.15316,0.0,0.0,0.0,1847.32233,4773.5061,5121.44706,1438.18575,0,0.0,7712.33796,2256.33643,0,914.09261,0,0,2468.11043,0.0,5341.83278,16727.06357,36461.70306,107419.11701,35159.28193,98.616,,22720.39995,24371.22803,0,,6735.15341,0.0,870.22678,84652.20151,2418.08068,0,0.0,0.00035,0,1275.94535,790.3539,1325.64993,0.0,26532.71193,,0.0,95.44733,1824.02119,3983.88396,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-04-01,37073.69069,101.78281,637.90954,9749.40031,0.0,0.0,8674.06194,0,12095.2224,0.0,0.0,0.0,2466.42035,7048.9256,5456.65179,3117.81096,0,0.0,8352.41091,3026.36645,0,1218.28777,0,0,50.76389,0.0,5475.89964,16837.86404,47658.58696,136721.27552,46580.3618,95.30953,0.0,23802.34957,31930.91491,0,,6444.87339,1527.96494,0.0,68142.31361,2475.0586,0,1361.98093,3942.49656,0,2179.18393,790.3539,2184.34538,0.0,23939.70715,,0.0,115.39,3431.03349,4260.20019,0.0,0.0,,,,0.0,0.0,,,,,,
2021-05-01,38698.79287,1406.41516,640.19487,9849.53851,2292.57472,0.0,8531.51359,0,36075.59452,0.0,0.0,0.0,2353.10291,10309.97467,5298.90301,3170.9181,0,0.0,8033.22614,2916.98292,0,1215.72894,0,0,51.04167,0.0,6755.665,19538.05801,46375.1912,128778.13251,49685.19492,96.93566,,23406.55159,33940.31446,0,,6343.34047,1455.90897,0.0,76203.41463,2446.23874,0,1272.32862,3843.4985,0,2160.84229,790.3539,2246.18817,0.0,22533.99413,,0.0,105.41979,3403.94079,4261.78707,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,
2021-09-01,17935.77459,0.0,517.13699,6950.81877,2191.70166,0.0,2625.70338,0,3393.53051,0.0,0.0,0.0,1547.08612,13228.73715,4614.29335,3814.4388,0,0.0,6719.52529,2024.27243,0,0.0,0,0,0.0,0.0,4887.10693,11773.98034,33752.85392,121864.69723,26897.55556,0.0,,21915.82079,33191.21474,0,0.0,8888.44078,0.0,802.99263,88771.60958,2330.28372,0,0.0,3028.34506,0,0.0,0.0,4394.30242,0.0,28310.94714,,0.0,85.50684,1735.39341,3761.37557,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-10-01,11200.91071,0.0,0.0,5530.22698,2164.68876,0.0,2589.50907,0,1992.4454,0.0,0.0,0.0,1445.10813,12819.0264,0.0,1539.30577,0,0.0,6379.47094,1912.05126,0,0.0,0,0,0.0,0.0,157.40616,11541.22273,26119.18428,113933.62623,29312.47594,0.0,,21255.64293,29772.48436,0,0.0,8720.97742,0.0,0.0,52748.47315,1540.71944,0,0.0,0.0,0,0.0,0.0,4242.45709,0.0,27243.96005,,0.0,85.51973,1703.84347,3610.53904,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-11-01,10794.57227,0.0,0.0,5472.62002,2138.73731,0.0,2968.71002,0,8587.3905,0.0,0.0,0.0,0.0,12427.54274,0.0,1565.0002,0,0.0,6037.99714,460.5095,0,411.179,0,0,0.0,0.0,157.40616,11846.02247,24279.72239,110801.10356,28589.65547,0.0,56.26261,20917.82646,29029.77549,0,0.0,7215.17664,0.0,0.0,46629.73052,3206.33138,0,0.0,0.0,0,0.0,0.0,4098.57954,0.0,26476.58257,,0.0,75.53066,1672.82936,3542.82252,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-08-01,35610.50844,0.0,581.76377,6993.23135,2217.84563,0.0,2660.5354,0,3485.40552,0.0,0.0,0.0,1647.19132,3335.67913,4748.92549,3788.74437,0,0.0,7053.29376,2111.47243,0,0.0,0,0,0.0,0.0,4983.93246,15881.89433,38764.43999,119969.63706,28806.77033,0.0,,24923.65382,35073.43524,0,0.0,9049.61863,0.0,822.19783,89410.35898,2359.59752,0,0.0,50.20833,0,0.0,0.0,4503.2015,0.0,27079.34706,,0.0,85.48998,1764.99813,3836.83778,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-03-01,34710.0488,101.78281,634.45285,12267.79331,0.0,0.0,9223.3069,0,8322.02483,0.0,0.0,0.0,2579.89435,6883.94133,5595.10901,4093.39577,0,0.0,8339.08649,3195.95677,0,1221.12444,0,0,1000.92478,0.0,5420.17978,18404.96743,41179.80521,138291.28357,48060.16802,93.62919,0.0,24803.1125,32314.91266,0,,6542.7795,1599.45774,0.0,69141.2614,2502.46661,0,1542.56323,4037.28599,0,2191.44181,790.3539,2276.73012,1002.26938,24533.7177,,462.23544,113.58012,3528.04111,4324.9154,0.0,0.0,,,,0.0,0.0,,,,,,
2021-12-01,8999.41468,0.0,0.0,5456.9618,2111.49657,0.0,2932.37428,0,8585.19937,0.0,0.0,0.0,0.0,10906.1588,0.0,1589.86578,0,0.0,5690.30446,410.53684,0,410.89189,0,0,0.0,0.0,127.40616,11854.16071,32343.87465,88871.01306,18693.03974,0.0,0.0,1753.13317,14994.19474,0,0.0,7098.33637,0.0,0.0,41860.08929,1675.04448,0,0.0,0.0,0,0.0,0.0,4121.15863,0.0,18115.82124,,0.0,55.53842,1639.88448,3535.22004,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-02-01,34073.76414,101.78281,632.30602,14482.90099,0.0,0.0,9314.25797,0,8691.69179,0.0,0.0,0.0,2694.98263,6385.96151,5782.01729,4145.55818,0,0.0,8344.38062,3984.1492,0,1223.85794,0,0,995.19983,0.0,5548.54517,19743.84688,41071.2481,142804.59316,44273.80876,92.11146,0.0,25284.8702,45607.96735,0,0.0,1354.66042,1602.69001,0.0,70242.55813,2477.89207,0,1545.62698,4234.92649,0,2234.80932,790.35429,2274.42687,1029.1905,23515.50612,,468.67156,111.38528,2012.66392,4432.75116,0.0,0.0,,,,0.0,0.0,,,,0.0,,
2022-02-01,1788.82884,0.0,0.0,4039.1739,0.0,0.0,1412.4843,0,13275.95241,0.0,0.0,366.1487,0.0,0.0,0.0,1641.25464,0,663.75555,5345.76923,150.64771,0,0.0,0,0,0.0,0.0,57.40616,9919.6697,18866.23306,73994.0929,15067.82441,0.0,0.0,179.06369,12797.78806,0,0.0,0.0,0.0,0.0,16459.08295,0.0,0,0.0,192.85433,0,0.0,0.0,0.0,0.0,12136.39335,,0.0,466.13842,1572.38103,3378.55392,0.0,388.1205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2022-03-01,1734.80737,0.0,0.0,3922.53751,0.0,0.0,428.78532,0,12877.45826,0.0,0.0,373.24074,0.0,0.0,0.0,1664.46251,0,673.27898,5342.45735,100.64771,0,0.0,0,0,0.09952,0.0,25.03514,9803.08785,44905.8794,78777.0181,15065.38641,0.0,0.0,179.06248,25535.93151,0,0.0,0.0,0.0,0.0,16227.95134,3012.98789,0,0.0,5126.79391,0,0.0,0.0,0.0,0.0,11648.00788,,0.0,474.01976,0.0,3309.81433,0.0,395.63184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,1790.31104,0.0,0.0,3922.07406,0.0,0.0,429.60405,0,13649.01896,0.0,0.0,0.0,0.0,9151.15469,0.0,1615.56021,0,0.0,5340.68424,150.64771,0,0.0,0,0,0.0,0.23916,102.40616,11668.53567,18864.22138,72750.67938,15164.97318,0.0,0.0,179.06349,13063.27855,0,0.0,1880.1095,0.0,0.0,21465.72971,0.0,0,0.0,193.59101,0,0.0,0.0,0.0,0.0,11811.84907,,0.0,457.37832,1607.39634,3336.8264,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2022-08-01,747.14645,0.0,0.0,4038.39819,0.0,455.70417,6631.67774,0,12566.344,0.0,0.0,398.69662,0.0,0.0,0.0,0.0,0,0.0,4497.45513,0.0,0,276.12804,0,0,0.0,0.0,0.0,10799.94875,35105.81225,88740.87581,20058.68048,0.0,0.0,1511.06413,26637.22174,0,0.0,1532.58668,0.0,0.0,14642.67684,0.0,0,0.0,216.20319,0,0.0,0.0,0.0,0.0,13195.23886,,0.0,483.53379,0.0,3166.85091,3416.04113,427.79183,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,747.97267,0.0,,5545.29311,0.0,456.10144,1630.62999,0,12476.84856,0.0,0.0,398.50721,0.0,208.78981,0.0,0.0,0,0.0,4117.97169,0.0,0,276.12804,0,0,0.0,0.0,0.0,10490.51623,35683.79911,94038.39953,19550.48147,0.0,0.0,0.0,25754.4036,0,0.0,0.0,0.0,0.0,14472.2209,0.0,0,0.0,8345.77672,0,0.0,0.0,0.0,0.0,14192.85763,,0.0,483.21991,0.0,3032.74654,3358.55091,427.79275,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,3507.40475,0.0,,6954.62106,0.0,455.49126,3718.6699,0,10914.50063,0.0,0.0,398.59061,263.47796,212.87973,0.0,0.0,0,0.0,16927.04041,0.0,0,276.12804,0,0,110.74322,0.0,0.0,9545.79985,40538.50645,104995.04007,22517.86741,110.7485,0.0,0.0,26087.77598,0,0.0,123.87295,0.0,0.0,21920.12081,0.0,0,0.0,8268.61949,0,0.0,0.0,0.0,107.57661,13944.10723,,0.0,447.6984,0.0,3069.42302,3299.87037,427.98072,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,3922.53751,0.0,0.0,428.08101,0,12854.60866,0.0,0.0,392.30471,0.0,0.0,0.0,0.0,0,0.0,5350.92148,100.64771,0,0.0,0,0,0.0,0.0,0.0,9669.23555,27559.03295,71013.52102,13764.62337,0.0,0.0,0.0,24453.34262,0,0.0,0.0,0.0,0.0,14463.04434,0.0,0,0.0,5159.23901,0,0.0,0.0,0.0,0.0,11690.94221,,0.0,495.22911,0.0,3429.07526,0.0,420.11498,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,18257.43851,0.0,0.0,427.97987,0,12624.15423,0.0,0.0,392.30471,0.0,0.0,0.0,0.0,0,0.0,4929.17786,0.0,0,0.0,0,0,429.08245,0.0,0.0,9412.65779,26889.06934,70462.27035,8273.44954,0.0,0.0,0.0,26969.59957,0,0.0,0.0,0.0,0.0,14332.00047,0.0,0,0.0,8518.76608,0,0.0,0.0,0.0,0.0,11433.40189,,0.0,495.22911,0.0,3239.29177,0.0,424.00654,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
