Date,00,01,02,03,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,41,42,43,45,46,47,49,50,51,52,53,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,84,85,86,87,88,90,93,94,95,96,97,91,05
2022-12-01,0.16509,3011848.23071,3648.55078,2342.02496,0.0,11097.61818,58686.6529,686338.82949,30085.03379,0.0,2783.75303,1474.44771,1198.42233,34866.67218,1998.06811,52726.10987,303122.31684,5487.24094,0.02156,79694.03373,26783.36318,62367.75374,173339.27425,67.15446,0.89933,181312.40435,1607.73794,1588.61098,5086.28412,91.53361,10421.6135,45248.37291,21.13298,292.29836,1836.4386,14574.62074,3273.4346,52461.77266,47314.11641,751103.50241,205460.85023,63754.96802,0.12567,0.29913,5514.37274,46.53962,1545.00225,28791.36956,5230.53665,1655.6395,50.09917,1551.12919,6882.00156,3006.8116,0.22433,1.80066,338.94571,500716.07099,7838.24354,375.25734,5113.68078,187.18326,5811.29069,2438.0261,314.69949,4854.94752,634.55476,6813.24443,1716.01704,5564.31275,2756.90423,0.04875,2736.64519,546315.14634,0.0,6.73145,746.84988,2170.72491,3.25022,2505.36519,7805.30325,0.03569,,
2022-11-01,0.206,2950035.50612,3086.21515,1923.24893,0.0,10757.06953,56129.59633,661133.26576,29695.17347,0.0,2790.799,1488.87874,1333.53258,36238.65273,1986.61399,52086.39321,298318.40898,4231.07331,0.02156,79911.50957,27031.68794,59955.48282,181561.27414,65.61086,0.22562,172999.02069,1640.15036,2377.24299,4088.09989,89.72047,10334.92678,44420.59438,20.718,285.97724,1901.19726,13768.878,2639.92336,51438.45606,44016.31959,738132.77134,197596.62417,58686.16476,0.12567,,9143.08854,48.7774,1527.49446,27832.40625,2866.42597,1625.56431,49.17178,1487.8952,6983.14252,2781.98516,0.04506,68.28124,335.96904,489736.1558,5147.39836,410.23056,4813.58719,185.94877,6091.39663,2506.60147,126.08702,4757.0797,660.07667,6812.87278,1912.33965,3545.43127,2693.37005,0.04875,2708.16161,539791.67776,0.04289,5.72177,754.00992,2063.13024,3.51276,2401.86762,7033.14844,0.01894,0.00383,
2023-04-01,0.16509,2926746.72507,3189.50855,2240.86742,,10529.50754,62426.05133,722439.03944,58934.10306,0.0,4683.51646,1155.60394,127.5375,32827.4068,1497.86339,50812.63827,310291.36496,4794.71617,0.02156,77342.95492,34814.50046,64670.36093,113599.04449,621.27297,0.16466,215099.8504,28387.19099,1.66409,6169.85183,5.03727,12084.11259,41019.78282,0.0,327.60971,1491.76732,8699.46344,2282.87691,55141.43223,48010.6738,2423234.11257,213431.71911,60457.88763,9.14517,0.29913,3633.90619,0.38092,1520.53419,28825.85726,3750.13163,1657.07198,44.33692,1627.07977,5695.12008,2779.10554,0.02009,1.77329,255.48272,510127.70091,6155.21832,184.11398,6327.40556,181.07338,5960.62579,2303.23421,320.15019,4317.38838,518.76382,6544.67765,1534.41312,5057.67113,3114.40102,0.04875,2220.55224,554025.70956,0.0,191.1132,719.06423,1967.86499,6.29525,2263.7804,9736.07669,0.03569,,
2023-05-01,0.16509,2927916.87947,3123.14522,2177.87583,,10287.98613,63545.13517,729376.36193,59629.27116,0.0,4273.15656,892.40098,128.70891,30914.66278,801.17033,46616.72998,313268.13097,4697.2435,0.02156,76305.3689,34745.33402,65264.79463,114115.13378,630.64259,0.14597,220067.6209,27943.89246,0.18825,5498.78279,4.39298,10838.92621,40297.12472,0.0,334.09973,1463.8764,7092.13988,1618.02928,49178.36738,47333.53442,2405752.30774,191197.22057,54060.66729,8.15352,0.29913,3100.75171,0.34516,1373.32052,27467.57296,1877.96734,1502.03716,43.19859,935.16914,2764.44216,1683.77701,0.02009,1.72727,153.66807,515755.62396,5518.4937,273.8651,5926.96476,68.24394,5453.66306,1415.95129,201.07014,4010.52227,503.28893,6536.78453,1491.05787,4376.77381,2911.15761,0.04875,2200.72562,548570.28953,0.0,188.05691,522.36309,1686.44141,6.77383,1621.44284,8680.79524,0.03569,,
2023-07-01,0.45091,2884521.83472,2734.96525,2011.5558,0.0,6913.00201,63472.56857,731488.47418,59363.0544,,3989.90107,512.33683,132.80718,30702.1607,652.60282,39735.02268,315998.76625,3161.27639,0.02156,73604.26681,33702.95577,65704.90618,107549.49041,651.25767,0.4359,218606.23485,27197.18378,0.00383,10792.52821,2169.04006,9062.80887,38130.15585,0.02567,266.47656,1379.61237,6513.89709,1966.02325,51331.28517,44598.30487,2338206.50402,163300.49298,43386.99631,6.1355,0.29913,8423.55429,0.40223,1145.4876,26427.86243,1678.47445,1291.78641,40.53628,814.2614,2541.52574,1401.5143,0.08759,1.72727,156.29606,516211.31969,5897.7421,221.393,5367.15829,65.2613,4779.00113,1658.57912,210.39133,3307.88544,325.91069,6045.00898,1391.16548,3939.15798,2287.31808,0.121,1784.14666,544286.06643,0.0,194.46999,412.26076,1219.80206,5.18977,495.56493,7185.68379,0.03569,0.2406,0.0
2023-06-01,0.17468,2894003.90691,2675.01966,2048.0408,0.0,8813.28758,62101.24854,725195.74146,59401.0748,0.0,4019.87629,574.69282,130.54398,30920.67886,771.34919,45565.01384,312647.22279,4650.15603,0.02156,75680.20909,33743.12549,65473.55277,100667.4081,641.38258,0.15297,216149.82463,27299.18288,0.14442,5394.58203,3.89798,10605.1401,38844.60913,0.0,261.30234,1441.24857,6653.37083,1437.81244,51258.86461,46248.49201,2358653.46317,176698.83239,46155.16997,7.13714,0.29913,8866.84412,0.34519,1352.74802,27177.82414,1793.28036,1527.93411,41.97857,861.61644,2511.52626,1448.45825,0.02259,1.72727,167.98982,519167.60968,5966.25606,270.43345,5574.709,68.48328,5339.58124,1768.29747,206.21087,3777.23338,495.31176,6523.98822,1450.89559,4239.41501,2515.97389,0.0,2071.97122,546873.14229,0.0,191.36312,407.30749,1460.22412,4.78615,1546.79853,7978.67641,0.03569,0.22753,
2023-03-01,0.16509,2969922.28699,3469.29995,2253.37101,,10719.05767,60360.55357,706821.10317,31230.99992,0.0,4681.40524,1208.89008,554.19897,31378.67873,1825.17892,52202.03097,305920.08438,5034.37682,0.02156,77739.49583,34418.0558,63962.93986,165820.74305,611.32657,0.39822,155201.55629,28476.18917,534.84239,6367.17946,25.93787,12265.84089,40655.22012,0.0,321.03659,1466.34109,13860.55454,1988.38379,57352.06028,48194.05361,2461049.38953,213854.23631,63786.04996,11.66905,0.29913,4079.26204,2.24665,1613.49029,30110.16981,4044.36644,1641.90511,47.61804,1669.55958,6172.3665,2836.00659,0.04175,1.74571,260.96436,510650.63539,9322.14024,198.30014,5849.54646,183.27782,5628.79735,2429.28367,317.64968,4343.13178,555.09937,6573.36902,1559.42314,5462.25753,3083.32944,0.04875,2283.48892,555962.80457,0.0,187.84246,782.94917,1935.56366,6.70104,2294.90351,9881.5113,0.03569,0.01023,
2023-02-01,0.16509,2990258.3275,3640.40419,2273.13004,0.0,9849.81733,62125.5405,726306.05319,30895.09744,,4689.46108,1164.09921,542.36033,33368.27989,1906.32392,53382.72896,309889.07269,5106.48542,0.02156,78849.29017,30495.32818,63304.17273,174890.76036,602.81877,0.17391,160326.2487,28410.33951,1319.6242,5667.57758,25.3955,12627.44584,46481.49894,0.0,317.4806,1580.95825,14194.95766,2715.77132,55467.23337,47390.29535,2447740.42402,206179.28389,64239.42919,0.12567,0.29913,4288.00613,41.46172,1659.38729,29180.42383,4589.8746,1455.05113,52.03476,1705.02809,6447.7284,3147.4813,0.02275,1.72727,254.94926,507720.71058,9577.77686,201.39718,5826.36095,185.1796,5824.15153,2493.99579,365.2245,4632.15776,569.59451,6562.65435,1616.49391,5471.29075,2999.05063,0.04875,2341.80858,560794.31463,0.0,184.55127,828.55364,2072.56529,5.12993,2264.6975,7947.80101,0.03569,,
2023-12-01,0.16509,2823209.40832,2671.66402,1742.54708,1797.04615,4553.87663,64602.22326,808985.60032,61669.28938,0.0,3572.98336,492.89274,155.62487,28677.51035,451.13604,38783.57573,324339.14516,2423.94229,0.0,171793.68891,22243.01679,67599.49533,98523.77891,705.49022,0.96177,190156.83135,26571.00038,0.33203,7855.79279,1586.26269,6161.70783,33068.16926,847.78303,302.47894,406.92265,2368.16441,1049.24896,48468.02846,42074.39827,2294458.04985,143819.41598,43790.52935,0.022,0.29913,7168.59795,0.33063,937.92769,27770.60744,1323.10902,442.68487,0.17034,571.54689,2274.49546,1257.75871,0.0595,1.61568,101.20505,454949.01816,4897.65175,177.62613,1959.23675,43.3678,3223.74592,1012.25453,222.4774,928.21875,1.91927,5345.29219,912.83653,2965.14658,1662.66655,0.01133,1351.57298,528669.46307,,211.80747,520.08121,289.81371,4.8105,2650.25263,5812.89387,0.03569,,
