Date,00,01,03,05,06,10,11,13,14,16,18,19,20,22,23,24,25,26,27,28,30,31,32,33,35,38,41,42,43,45,46,47,49,52,53,55,56,58,61,62,63,64,66,68,69,70,71,73,74,75,77,78,79,81,82,85,86,88,90,91,93,95,96,37,72,02,08,80,15,17,59,65,51,94
2020-11-01,171863.86822,10908.10431,92247.21381,178892.289,0,3962688.63345,531034.08489,0.00418,0.43322,0.50942,0.05365,442309.73801,1871606.01276,1310931.10829,1570926.57169,367339.0791,318449.9328,172597.67121,3347593.26484,4052214.44549,3660823.73232,0.40448,0.0551,138979.475,3639537.4369,0.0,1.98107,10260.22011,63676.02406,2760.6777,795153.20601,76132.01757,4296879.73281,1190020.43345,0.12278,1.43762,12.08867,0.0501,0.37194,4.83641,8.51298,647655.85324,0.74287,3188347.91415,5.22347,2.31838,1.02781,2.46783,0.40802,0.06004,907857.71734,0.42841,0.72199,1.36775,2.24889,2.28912,2.67533,0.09369,4.5145,0.11526,338204.91406,0.98404,5.19773,,,,,,,,,,,
2020-08-01,113231.1285,11574.02215,88297.42679,170566.11002,0,4092798.68785,517085.20393,0.0201,0.48222,0.47484,0.05541,421423.51266,1886698.77463,1258384.62872,1504629.8319,350314.7327,465588.86447,165951.23238,2959298.95841,3902228.47802,3514252.55898,0.33113,0.065,369544.65816,3565620.49732,,2.06414,10869.38668,60905.72633,2835.12765,2369615.58927,79072.71052,4109678.85684,1396684.02076,0.16713,1.30033,11.69784,,0.39367,4.919,7.75109,671.79742,0.72138,3229825.1263,4.37039,2.03393,0.43379,2.6328,0.40702,0.05276,877455.52336,0.31608,0.66016,1.13392,2.3111,1.70108,2.70459,0.02986,3.50304,0.1098,324220.72025,1.03333,4.32196,0.02069,0.00514,,,,,,,,,
2020-09-01,112972.34784,11156.80295,88337.26485,170452.02487,0,4093553.60934,513071.48973,0.03674,0.43864,0.48656,0.05269,421387.0113,1878716.56807,1254651.56027,1501835.48289,350318.84539,464631.86942,167834.15201,3197364.32078,3894421.01754,3506118.91496,0.30452,0.0681,131828.31505,3596638.20929,,2.02878,10940.54306,60798.92434,2807.96775,2359068.37619,78947.36216,4102565.65697,1369608.56376,0.11258,1.82837,14.64584,,0.35795,4.85098,8.00137,681.49667,0.68257,3228534.32662,4.84081,2.13922,0.8833,2.81915,0.63013,0.63911,833861.83857,0.32053,1.33885,1.22846,2.02502,1.82599,3.56026,0.12902,3.91121,0.11164,322852.4371,1.3055,4.96845,0.01417,,0.03699,0.03603,,,,,,,
2020-10-01,115858.88397,10919.27156,91248.53218,176766.38027,0,3923136.95563,528431.0407,0.03552,0.51703,0.5167,0.05316,437025.0498,1855452.39796,1298268.35683,1554803.89658,362959.22659,450170.35384,170785.63389,3308693.84574,4014735.38258,3623127.48454,0.36568,0.0521,137016.76695,3630300.36007,,1.9018,10189.06384,62986.08236,2753.83879,1865328.28971,75323.70205,4250220.75839,1202553.44191,0.21701,1.40285,13.53647,0.1,0.36483,5.01101,8.65826,693.27509,0.923,3272615.52811,5.07549,2.01399,0.56179,2.56636,0.49478,0.07264,859808.00539,0.41894,0.70057,1.3177,2.41525,2.27611,2.82728,0.12506,4.32956,0.11342,334912.26161,1.0714,4.75203,,0.01111,,,0.07497,,,,,,
2020-02-01,102721.9818,11538.38623,75791.8198,146975.83295,0,3512909.91051,465328.69341,,0.79444,0.3776,0.04933,361919.8343,1665080.98078,1099071.45393,1312124.91332,610059.0383,410323.39564,135495.31242,2568793.20064,3313782.0439,3058889.89195,0.53479,9753.87392,339416.94499,2329875.57692,,609.09416,10451.57456,52933.45975,2843.87975,2362787.35611,678835.49496,3565997.56831,1266335.05943,,0.0041,6.49661,,0.3091,4.86786,4.93972,,0.69994,3742137.55892,3.34555,1.65206,0.86491,2.79828,0.402,,768050.71166,0.43807,0.716,1.16209,1.83708,0.36741,0.63615,0.04276,1.45817,0.099,4.0879,0.68658,2.80755,0.00784,0.0006,0.0961,,,0.747,,,,,
2020-12-01,172403.66769,10822.99958,93160.60601,180295.69083,0,3994654.09899,531590.54627,,0.43326,0.42716,0.05412,445807.28557,1880270.37204,1317816.28588,1580817.71022,370337.09761,320848.90752,176961.13443,3373909.7352,4078674.84551,3683895.84687,0.31821,0.22658,140372.55248,3706664.76915,0.15705,480.59866,10329.08123,64111.38291,2901.46371,800890.68999,76646.48157,4326300.95063,1178479.58963,0.12805,1.56046,13.91332,,0.40725,4.96574,8.56384,409.63246,0.89567,3213280.25053,6.0493,2.05527,1.00844,2.58708,0.55988,0.06252,914196.30876,0.3336,0.74388,1.37616,2.15634,2.90517,3.23113,0.12614,5.21751,0.11704,340105.44186,1.13872,4.88781,,,,,,,,,,,
2020-03-01,101997.77269,11712.55357,75107.02616,145889.21928,0,3524861.82066,458632.48362,,0.82388,0.51949,0.04979,359483.1836,1647496.52306,1088673.20774,1297621.80608,413426.74744,407929.27367,133524.54822,2541498.04424,3281871.56267,3030859.81859,0.33482,9753.93445,338100.66098,2282226.78847,,607.79501,10518.29419,52432.74539,2709.73231,2219727.62434,670086.32719,3535466.18319,1223759.61934,,0.06799,7.31365,0.0088,0.31575,5.55141,5.52867,,1.08767,3724592.06128,3.39072,2.28938,1.37088,3.13158,0.89365,0.04044,756673.45511,0.37311,0.4804,1.0747,2.40672,0.77475,1.08793,0.10033,1.72603,0.10072,4.29573,0.68165,3.50049,,0.51173,0.11386,,,0.08365,0.5,,,,
2020-06-01,110097.59331,11794.77539,83890.80208,163391.65103,0,3939950.89317,502419.27206,,0.62984,0.35558,0.05124,403224.53268,1820952.44206,1211025.17933,1446549.11867,334542.22512,448710.96577,149383.74399,2835125.24275,3748436.58954,3377661.54011,1.05644,9754.05224,359192.15998,2539847.01196,,607.76215,10729.42249,58470.63272,2825.94819,2963718.76661,120172.14247,3945230.32505,1323811.74288,0.0966,0.87172,12.06252,0.07387,0.33685,4.51629,6.81803,358.14345,0.72277,3092952.10467,3.24882,1.93329,0.56524,2.21279,0.64236,0.04772,808096.18346,0.30732,0.62693,1.08242,2.48897,0.92217,1.99996,0.09891,2.72764,0.10618,309590.444,0.7342,3.051,,0.01141,0.05,,,,,,,,
2020-07-01,161610.2473,11947.48223,83966.15531,163234.00412,0,3923147.06107,498428.80906,,0.54238,0.46312,0.05171,403069.46971,1812826.5475,1207099.52978,1444827.61674,334518.82405,448694.74106,151856.39428,2832644.42937,3741035.568,3368888.82828,0.29518,9754.07564,361188.50818,2592568.31366,,607.26953,10798.23029,58351.36168,2878.01859,2949957.43472,120015.04715,3937258.36621,1321535.37051,0.10204,1.17162,10.61359,,0.34373,4.70746,7.33085,663.80597,0.51889,3091400.22328,3.49919,1.93617,0.313,2.08884,0.35664,0.05028,806671.71334,0.31163,0.54301,1.26353,1.94772,1.79855,2.29146,0.02862,3.10913,0.10796,309781.98172,0.79645,3.24311,,,,,,,,,,,
