Date,00,10,22,27,28,41,43,46,52,64,68,53,56,23,33,35,45,77,25,42
2020-11-01,0,0.0,0.0,0.0,12302.99833,0.0,0.0,96139.86806,14653.8953,0.0,0.0,,,,,,,,,
2020-08-01,0,0.0,0.0,0.0,11758.288,0.0,0.0,92262.6136,14402.33232,0.0,0.0,,,,,,,,,
2020-09-01,0,0.0,0.0,0.0,11941.83169,0.0,0.0,95299.80903,14329.79327,0.0,0.0,,,,,,,,,
2020-10-01,0,0.0,0.0,0.0,12119.45464,0.0,0.0,95517.9722,14606.95035,0.0,0.0,,,,,,,,,
2020-02-01,0,0.0,0.0,,0.0,0.0,0.0,91521.48081,13468.92251,0.0,0.0,,,,,,,,,
2020-12-01,0,0.0,0.0,0.0,12480.62128,0.0,0.0,105268.9806,14663.93088,0.0,0.0,,,,,,,,,
2020-03-01,0,0.0,0.0,,0.0,0.0,0.0,91610.68957,13348.15881,0.0,0.0,,,,,,,,,
2020-06-01,0,0.0,0.0,,11397.12136,0.0,0.0,89039.0432,14137.83758,0.0,0.0,,,,,,,,,
2020-07-01,0,0.0,0.0,,11574.74431,0.0,0.0,89645.4339,14065.87104,0.0,0.0,0.0,0.0,,,,,,,
2020-05-01,0,0.0,0.0,,11213.57767,0.0,0.0,94372.2222,14159.89565,0.0,0.0,,,,,,,,,
2020-04-01,0,0.0,0.0,,0.0,0.0,0.0,95663.53872,14527.00249,0.0,0.0,,,,,,,,,
2021-07-01,0,0.0,0.0,0.0,13738.75953,0.0,0.0,96530.99527,14228.89867,0.0,0.0,,,0.0,0.0,,,,,
2021-06-01,0,0.0,0.0,0.0,13560.64994,0.0,0.0,97223.69223,14338.044,0.0,0.0,,,0.0,0.0,,,,,
2021-04-01,0,0.0,0.0,0.0,13198.49376,0.0,0.0,99200.07237,14467.63093,0.0,0.0,,,0.0,0.0,,,,,
2021-05-01,0,0.0,0.0,0.0,13376.60335,0.0,0.0,97088.8443,14422.10039,0.0,0.0,,,0.0,0.0,,,,,
2021-09-01,0,0.0,0.0,0.0,13738.75953,0.0,0.0,91095.69895,14122.41377,0.0,0.0,,,0.0,0.0,,,,,
2021-10-01,0,0.0,0.0,0.0,13738.75953,0.0,0.0,91281.02112,14026.73902,0.0,0.0,,,0.0,0.0,,,,,
2021-11-01,0,0.0,0.0,0.0,13738.75953,0.0,0.0,87522.87805,13942.71631,0.0,0.0,,,0.0,0.0,,,,,
2021-08-01,0,0.0,0.0,0.0,13738.75953,0.0,0.0,91920.16781,14131.37171,0.0,0.0,,,0.0,0.0,,,,,
2021-03-01,0,0.0,0.0,0.0,13014.44717,0.0,0.0,102426.40354,14482.75165,0.0,0.0,,,0.0,,,,,,
2021-12-01,0,0.0,0.0,0.0,13738.75953,0.0,0.0,88853.48406,14228.07124,,0.0,,,0.0,0.0,,,,,
2021-02-01,0,0.0,0.0,0.0,12848.21156,0.0,0.0,103184.56079,14571.25333,0.0,0.0,,,0.0,,,,,,
2022-12-01,0,12505.54479,0.0,,13738.75953,0.0,0.0,89744.56621,24227.588,0.0,0.0,,,0.0,,0.0,43.44262,0.0,,
2022-02-01,0,0.0,0.0,0.0,13738.75953,0.0,0.0,82032.38206,14770.26188,0.0,0.0,,,0.0,0.0,,,,,
2022-03-01,0,9310.69343,0.0,0.0,13738.75953,0.0,0.0,82627.70556,14928.8779,0.0,0.0,,,0.0,0.0,,,,,
2022-11-01,0,12410.88295,0.0,,13738.75953,0.0,0.0,79774.28126,24169.54384,0.0,0.0,,,0.0,,0.0,42.46464,0.0,,
2022-01-01,0,0.0,0.0,0.0,13738.75953,0.0,0.0,82478.5906,14263.19577,,0.0,,,0.0,0.0,,,,,
2022-08-01,0,12120.88298,0.0,,13738.75953,0.0,0.0,82340.75981,23991.58794,0.0,0.0,,,0.0,,0.0,,0.0,,
2022-09-01,0,12218.30868,0.0,,13738.75953,0.0,0.0,81446.2152,24051.57555,0.0,0.0,,,0.0,,0.0,40.47045,0.0,,
2022-10-01,0,12313.00673,0.0,,13738.75953,0.0,0.0,81523.61067,24109.56467,0.0,0.0,,,0.0,,0.0,41.45098,0.0,,
2022-06-01,0,9542.1661,0.0,0.0,13738.75953,0.0,0.0,75005.70781,14928.8779,0.0,0.0,,,0.0,,0.0,,0.0,,
2022-07-01,0,9617.68324,0.0,,13738.75953,0.0,0.0,74268.60746,20303.93287,0.0,0.0,,,0.0,,0.0,,0.0,,
2023-04-01,0,12887.35169,0.0,,13738.75953,0.0,0.0,87138.88158,24461.70033,0.0,0.0,,,0.0,,0.0,47.39292,0.0,0.0,
2023-05-01,0,12982.01427,0.0,,13738.75953,0.0,0.0,85388.05228,24519.74449,0.0,0.0,,,0.0,,0.0,48.37234,0.0,0.0,
2023-07-01,0,13174.49492,,,13738.75953,0.0,0.0,83961.37328,24637.76781,0.0,0.0,,,0.0,,0.0,50.36382,0.0,0.0,
2023-06-01,0,13079.83235,,,13738.75953,0.0,0.0,84703.07548,24579.72365,0.0,0.0,,,0.0,,0.0,49.3844,0.0,0.0,
2023-03-01,0,12789.53325,258.87322,,13738.75953,0.0,0.0,87746.60514,24401.72116,0.0,0.0,,,0.0,,0.0,46.38086,0.0,,
2023-02-01,0,12701.18205,255.21618,,13738.75953,0.0,0.0,88199.45309,24347.54633,0.0,0.0,,,0.0,,0.0,45.46674,0.0,,
2023-12-01,0,13585.04522,,,13738.75953,0.0,14207.45156,78310.76351,24833.46612,0.0,25473.14407,,,0.0,,0.0,55.35884,0.0,7176.95607,
2023-09-01,0,13370.13145,,,13738.75953,0.0,0.0,81880.45225,24757.72614,0.0,0.0,,,0.0,,0.0,52.38794,0.0,0.0,
2023-10-01,0,13464.79402,,,13738.75953,0.0,0.0,81181.54346,24815.7703,0.0,0.0,,,0.0,,0.0,53.36736,0.0,0.0,
2023-01-01,0,12603.3636,251.16731,,13738.75953,0.0,0.0,88208.53119,24287.56716,0.0,0.0,,,0.0,,0.0,44.45468,0.0,,
2023-11-01,0,13487.43481,,,13738.75953,3734.56046,14214.3759,114194.99523,24770.86458,0.0,0.0,,,0.0,,0.0,54.37942,0.0,11115.43017,
2023-08-01,0,13272.31337,,,13738.75953,0.0,0.0,82422.0669,24697.74698,0.0,0.0,,,0.0,,0.0,51.37588,0.0,0.0,
2024-06-01,0,15763.64535,,,13738.75953,0.0,14527.59626,82508.96019,27358.07434,0.0,21556.2329,,,0.0,,0.0,61.31972,0.0,6924.67528,0.0
2024-05-01,0,15334.26145,,,13738.75953,0.0,14561.8731,81245.1232,26856.14251,0.0,22222.03056,,,0.0,,0.0,60.31042,0.0,6952.89064,0.0
2024-04-01,0,15060.06335,,,13738.75953,0.0,14611.05367,80632.70353,26559.70015,0.0,23074.3081,,,0.0,,0.0,59.33368,0.0,6988.51238,
2024-01-01,0,14286.88681,,,13738.75953,0.0,14214.38697,79785.20082,25729.11534,0.0,25539.15876,,,0.0,,0.0,56.3709,0.0,7080.3093,
2024-02-01,0,14347.37342,,,13738.75953,0.0,14213.82945,79624.75975,25734.63498,0.0,24405.58968,,,0.0,,0.0,57.3802,0.0,7049.33009,
2024-03-01,0,14568.90396,,,13738.75953,0.0,14634.13175,80065.74212,25966.37631,0.0,23539.03267,,,0.0,,0.0,58.32438,0.0,7011.20242,
