Date,00,01,02,03,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,41,42,43,45,46,47,49,50,51,52,53,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,84,85,86,87,88,90,91,92,93,94,95,96,97
2020-02-01,36060969.28415,3994391.3819,13474.67906,3680.32249,744.31121,371.67605,552.19266,2736.5626,213.32905,230590.34416,4121.65946,0.0,6433.96513,5421.84147,377.14942,20129.26653,8472.9498,1075.3478,1992.57792,9218.24424,0,22319.98539,6743.20327,195753.96374,20239.76725,5388.49693,2316.55214,11796.26945,374.59891,194924.12369,14439.57892,1731.75053,7485.00842,8438.45863,1020.31929,99.23497,207945.37223,255.35573,7853628.0525,11661.35804,4241246.3116,43419.47421,41235396.48804,97420448.71818,287551.93546,0.00568,1125.2989,4748363.7815,2015.31827,6458.72441,19478.51016,2843.02767,5961.00715,0.51281,1425.87833,7042.48119,11054.43375,627004.15801,0.0,492.5682,11659707.92945,9673.82525,1014199.52846,328620.87724,1959.09232,17254.50392,2226.51808,8.23633,4772488.40077,2097.6233,16730.06563,1418.23366,376415.0824,16513.77169,48.5474,3616.27672,5999.32595,66.22797,1402.09135,812.63447,0.54459,0.3079,9162.54414,4020.89378,5380.07346,71061.42534,
2020-06-01,39704901.42743,4017098.50121,10248.3772,3597.02683,751.3078,371.67605,552.19266,2703.04759,212.93329,233211.00456,3901.1339,0.0,5615.23884,6022.88215,430.82722,17684.65359,8341.85856,1064.09114,2002.59897,9215.17478,0,18988.55528,8647.30983,211473.95945,21269.57256,5325.27293,2743.25819,10402.90548,375.80361,202543.838,14044.27764,1643.73231,7914.35617,7872.00037,948.33507,85.7813,223532.38679,255.95573,7935845.14351,11937.33343,4240712.47643,41163.29345,41144981.99323,97393300.53139,291942.48098,0.00568,1128.6439,4869819.79494,1949.81581,6428.5699,20054.32587,1839.07433,5669.70501,0.51281,1263.68478,7403.78562,9323.72665,630103.74385,0.0,479.42211,11824244.56483,9327.66532,1086418.8551,337341.53052,1530.87232,15705.09568,2226.52605,171.58524,4772288.54928,2239.82185,16337.05329,1397.76554,381249.86224,16438.0851,48.75629,3610.2208,6009.66851,66.43797,1167.5258,668.86258,0.54459,0.3079,9134.02011,3859.42593,5279.91751,70435.56744,
2020-05-01,39580114.17498,4004963.97222,10401.88701,3597.30973,750.49527,371.67605,552.19266,2698.89349,212.93329,231906.45096,3899.59594,,5644.78813,5706.9922,384.67241,17841.44476,8345.70814,1050.93935,1998.76603,10320.80209,0,19257.9666,8614.00375,208389.65712,21033.66014,5325.01627,2321.25739,10350.23215,375.73075,202828.82434,14594.89163,1687.40916,8075.80007,5058.56464,948.18154,95.57722,223933.22205,255.95573,7937503.64329,11831.08709,4237946.04419,39719.61867,41093680.03207,97393694.06479,291243.50343,0.00568,1128.6439,4838195.34673,2034.92148,6406.18785,19424.65988,1789.98711,5670.30675,0.51281,1267.98468,7286.20299,9280.86812,630060.85747,0.0,479.41324,11783838.26005,9263.28408,1088807.93955,334699.21102,1538.28774,15319.81579,2226.01463,95.1533,4772355.06015,2235.27518,15930.88851,1393.40324,375842.57293,16429.6336,48.75629,3614.83241,5856.18237,66.43797,1167.39457,668.12016,0.54459,0.3079,8980.65547,3909.95947,5280.49815,70292.45483,
2022-12-01,12178175.41985,547749.2563,2480.03702,716.26405,0.24135,,,6277.57702,0.00377,22313.09982,6217.99021,,795.36965,1753.88246,562.75637,10251.60055,860.89953,3158.58173,63.53151,2656.84658,0,38456.23089,16335.21772,8327.05776,17200.44437,56.2678,32877.24665,43520.34471,0.16523,144593.01724,9614.1288,2212.61879,9168.25719,65677.05575,56.37296,0.08065,1257.49053,213.90953,5959604.77948,13966.88814,3118227.43179,24361.90483,30601178.49528,92986285.49728,83227.37757,0.00568,0.52679,4560194.01556,6.16932,3345.65756,23310.73219,658.95051,145.52004,0.30835,2457.11754,5775.91767,1178.39267,1.89511,,32.98306,14300416.22479,1584.68703,5568.99693,360289.05641,764.8589,6217.82641,2063.95057,606.95641,5106928.45142,600.42844,4430.23646,4043.43504,26810.19053,17155.2367,0.01023,5680.66847,9477.81929,0.0,6.31956,459.35983,176.85481,0.31131,5236.69445,112.00661,2142.83093,160275.0574,0.0
2022-11-01,12116880.47977,519787.37991,2999.70112,715.22858,0.24135,,,6516.40437,0.00377,22590.06861,6241.44635,,881.93536,1688.08163,624.49004,10387.33607,769.9964,2329.54351,63.53151,2433.91541,0,39010.55092,15634.86239,8601.5692,16864.09026,78.67179,32801.12732,43419.849,0.16523,143990.40636,10110.98526,2262.10953,9208.20793,63267.35215,56.54246,0.08065,1534.40072,243.44666,6003131.69755,13762.14741,3119229.61999,25790.58262,30593651.63679,92997366.98662,82374.62722,0.00568,0.52626,4560304.99276,6.00273,2351.67222,21920.08455,752.02758,107.01688,0.30804,2067.83654,5956.15489,1216.74379,1.89421,,32.4984,14275268.84976,1601.53577,5560.06479,359072.33417,25.61748,6098.92093,1980.85942,598.93594,5104967.64097,623.32399,4440.98881,3464.00622,27645.36052,17359.34906,0.01023,5442.23483,9832.49352,0.0,6.30201,459.56062,183.25811,0.311,5041.18898,109.32149,2166.9741,164082.20345,0.0
2023-04-01,12414338.972,674402.47818,1750.17015,735.93928,0.24135,,,6340.748,0.00377,21822.60697,5207.41839,,725.31152,1629.62159,125.12997,6941.0219,623.92169,3200.44979,63.53151,2760.08434,0,41640.44041,15103.36324,7251.88302,14083.96025,0.23435,31845.7656,41123.24809,0.16523,139362.43268,18238.33176,1006.71978,6832.57832,68780.99135,56.37296,0.08065,1338.65821,0.0,5949588.11261,14697.57609,3113959.39149,28652.54818,30238156.95847,92888402.30161,76328.2109,,0.52891,4559173.48442,0.10367,2612.60829,18645.56507,827.8065,134.80767,0.30959,2745.86545,3809.19669,3661.16461,1.89871,0.0,33.11387,14397436.29862,1425.29147,5604.55247,370357.05738,944.92718,6882.50326,1019.38818,596.31264,5113060.45626,118.17601,3446.10197,2479.71457,29436.01234,16806.22961,0.01023,3831.26512,7081.28967,0.0,6.6652,408.8175,0.55286,0.31255,3849.07724,110.82469,2496.68993,21010.70892,0.0
2023-05-01,12476588.462,667592.59606,1727.44643,673.2544,0.24135,,,6351.01312,0.00377,21132.65597,5157.62295,,703.60573,1651.77583,125.02973,6753.37793,568.78826,2759.14064,63.53151,2660.74201,0,40129.19419,15387.50005,7259.90128,13158.23883,0.23435,33262.45569,41298.04182,0.16523,139813.41666,15931.89082,995.4379,6311.58771,69284.98699,56.355,0.08065,1306.59891,66.97542,5948266.7254,13758.19734,3113889.96948,28031.15713,30240954.247,92895817.52168,76980.13348,,0.52944,4558428.53361,0.10367,2580.61114,18308.69607,646.3061,108.59678,0.3099,2705.02401,3494.49778,3471.2024,1.89961,0.0,33.11475,14421937.18787,1468.67864,5411.18358,371574.19612,910.64407,7880.42059,1022.04214,598.61886,5114819.70955,89.50955,3203.79292,2657.06053,30240.26357,16774.16589,0.01023,3690.1209,6949.66371,0.0,6.54327,403.71448,0.55341,0.31286,3761.34867,108.88259,2743.34844,20513.69999,0.0
2023-07-01,12539674.73236,771009.65415,1582.5338,639.73702,0.24135,,,4.11254,0.00377,20744.55241,4936.12505,,943.26025,918.34426,124.12451,5526.16812,457.31642,2392.57913,63.53151,2478.98183,0,36065.2351,14792.29826,8027.88814,11931.67742,131.16926,32577.37247,32606.09675,0.16523,137099.69868,12034.03198,727.26808,5595.20127,68477.86342,56.355,0.08065,1306.60001,22.91978,5934255.91498,11644.61462,3105544.37044,24630.81194,30244221.16063,92895951.88927,76430.43507,,0.5305,4555755.05972,0.10367,2422.80059,20885.29055,627.51329,102.66882,0.31052,2505.65161,3372.77642,3088.16567,1.90141,0.0,33.11651,14471386.13875,1297.15069,5733.97522,374327.9631,503.18669,6411.48744,882.85321,598.61886,5118741.66752,89.51034,3105.62054,3464.2757,31051.98249,16725.62637,0.01023,3093.59926,6460.32859,0.0,7.19464,380.46406,0.55451,0.31348,3471.56046,108.89621,2678.73554,22298.00434,0.0
2023-06-01,12532456.0507,762552.13721,1656.03618,639.64836,0.24135,,,6078.25484,0.00377,20980.26146,4955.24357,,1032.02332,1451.95654,124.61509,6217.89207,512.80856,2581.9131,63.53151,2590.92922,0,38021.47708,14941.0527,8381.71511,12472.0056,165.17739,33290.62106,41478.79524,0.16523,140322.47629,12457.24723,749.58476,5702.88793,66923.5438,56.355,0.08065,1306.59946,45.25262,5947361.83299,12336.17094,3111772.52389,24986.73226,30242455.91173,92891885.61726,71564.0824,,0.52997,4558216.42033,0.10367,2451.76673,21269.25643,634.6846,105.73673,0.31021,2523.89969,3420.83036,3247.7156,1.90051,0.0,33.11563,14446187.58408,1369.16961,5798.9766,373108.79838,580.90072,7082.37121,923.27128,598.61886,5116802.41087,89.50995,3206.66104,2325.71036,31277.76688,16749.90239,0.01023,3220.80049,6903.60512,0.0,7.16467,379.2752,0.55396,0.31317,3547.57773,109.36401,2707.77651,20241.97415,0.0
