Date,10,22,23,31,35,38,41,42,46,47,56,74,68,71,16,62,20,27,63,80,01,61,25,64,86,43,55
2020-11-01,0,0,0.0,0.0,0,0.0,0.0,0.0,813.87789,0.0,0.0,,,,,,,,,,,,,,,,
2020-08-01,0,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-09-01,0,0,0.0,0.0,0,0.0,0.0,,185.36485,0.0,0.0,,,,,,,,,,,,,,,,
2020-10-01,0,0,0.0,0.0,0,0.0,0.0,,167.26024,0.0,0.0,,,,,,,,,,,,,,,,
2020-12-01,0,0,0.0,0.0,0,0.0,0.0,0.0,51.30123,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-03-01,0,0,0.0,,0,0.0,,,85.42044,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,
2020-07-01,0,0,0.0,0.0,0,0.0,0.0,,140.26457,0.0,0.0,,,,,,,,,,,,,,,,
2020-04-01,0,0,0.0,,0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,
2021-07-01,0,0,0.0,0.0,0,0.0,0.0,,3226.54774,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,
2021-06-01,0,0,0.0,0.0,0,0.0,0.0,,3178.46572,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,
2021-04-01,0,0,0.0,0.0,0,0.0,0.0,,4199.45373,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,
2021-05-01,0,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,
2021-09-01,0,0,0.0,0.0,0,0.0,0.0,,3325.91723,,0.0,,0.0,,0.0,0.0,0.0,0.0,4413.46688,,,,,,,,
2021-10-01,0,0,0.0,0.0,0,0.0,0.0,,3373.99924,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,4878.0412,,,,,,,,
2021-11-01,0,0,0.0,0.0,0,0.0,0.0,,3423.68399,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,4948.65622,0.0,,,,,,,
2021-08-01,0,0,0.0,0.0,0,0.0,0.0,,3276.23248,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,
2021-03-01,0,0,0.0,0.0,0,0.0,0.0,0.0,616.89822,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2021-12-01,0,0,0.0,0.0,0,0.0,0.0,,3471.766,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,6737.29331,,0.0,0.0,,,,,
2021-02-01,0,0,0.0,0.0,0,0.0,0.0,0.0,161.42248,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-02-01,0,0,0.0,0.0,0,,0.0,0.0,3571.1355,0.0,0.0,,0.0,,0.0,0.0,0.0,,6739.04946,,0.0,0.0,0.0,0.0,0.0,,
2022-03-01,0,0,0.0,0.0,0,,0.0,0.0,3616.01204,0.0,0.0,,0.0,,0.0,0.0,0.0,,6776.37037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-01-01,0,0,0.0,0.0,0,0.0,0.0,0.0,3521.45075,0.0,0.0,,0.0,,0.0,0.0,0.0,,6738.16627,,0.0,0.0,0.0,0.0,,0.0,
2022-08-01,0,0,,0.0,0,,3.8137,,3861.23031,0.0,,,0.0,,0.0,0.0,0.0,,0.0,1.97363,0.0,0.0,12.38697,0.0,0.0,,
2022-09-01,0,0,,0.0,0,0.0,3.8137,,6223.43702,2834.25344,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,12.38697,0.0,0.0,,
2022-10-01,0,0,,0.0,0,0.0,3.8137,,6196.07259,2821.38366,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11.40505,0.0,0.0,,
2022-06-01,0,0,0.0,0.0,0,,0.0,,3763.46355,0.0,,,0.0,,0.0,0.0,0.0,,0.0,265.60653,0.0,0.0,0.0,0.0,0.0,,0.0
2022-07-01,0,0,0.0,0.0,0,,0.0,,3811.54556,0.0,,,0.0,,0.0,0.0,0.0,,0.0,201.36411,0.0,0.0,0.0,0.0,0.0,,0.0
