Date,00,01,02,03,05,06,08,09,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,41,42,43,45,46,47,49,50,51,52,53,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,84,85,86,87,88,90,91,92,93,94,95,96,97,07,12,99
2020-11-01,29412275.1509,2576044.03521,7113.40951,1788.65969,188.2235,161.21924,1048.61213,174.00606,214551.13099,1133.89824,1044.42492,2746.73701,18.6196,11517.28198,5359.82439,701.06398,954.57707,2598.78302,0.0,17385.1862,3920.67691,234146.82774,11005.19075,486.26395,26403.94691,4717.236,276.099,185395.0465,3846.87115,662.1494,3991.72034,9559.50271,77.71692,43.70151,232022.83605,172.10087,5696143.11521,6150.98193,3097679.63891,20658.90484,35264392.24783,96643880.90941,105841.89964,0.00568,148.30378,5480801.14117,28170.12077,1771.3298,8627.73162,172.4937,1091.46071,0.51281,94.75847,5297.65705,685.9083,229.65974,0.0,24.9235,10875294.70822,5605.68583,7010.07794,311814.96899,2673.63663,6617.86934,825.74071,11.0768,5041043.81395,877.19968,8866.94898,1094.74734,73769.46884,15918.97547,0.01023,2982.68418,3570.33813,0.0,204.65486,337.4474,0.54459,0.3079,1160.69199,868.66536,2938.28795,25077.66909,0.0,,,
2020-08-01,41423202.20226,4034474.55454,9771.9645,3501.93138,752.90664,371.67605,2305.63527,212.93329,237896.19737,4324.87195,5618.95971,6182.18907,412.57439,16911.0968,8480.24876,1026.49332,1957.82075,8487.01547,0.0,18674.96687,9002.99372,231469.2361,20698.22796,5278.2828,2704.45108,10211.66834,367.29143,194594.0987,13993.45491,1482.94018,7943.84931,10725.65868,937.89029,73.07516,229738.61651,255.95573,7967473.06146,11810.47467,4238580.78472,38439.28885,41241960.8853,97049922.26566,295362.96782,0.00568,148.30378,4930623.69043,1949.81869,6403.00318,19927.31912,1834.99594,5641.9686,0.51281,1257.31468,7409.10601,9304.70137,631386.07037,0.0,476.66262,12010282.10847,9270.49887,1114975.76278,342623.09631,1759.18406,15430.10947,2234.03629,26.82995,5043825.50845,2277.51959,16246.51179,1392.82575,380518.12784,16482.77459,48.75629,6089.26755,5907.97782,66.43797,1112.4636,703.08308,0.54459,0.3079,8997.78216,3862.07076,5261.7704,71368.96238,,552.19266,,
2020-09-01,41338260.44589,4027587.73783,9450.48559,3039.1801,753.71917,0.0,2308.02202,212.93329,238220.84083,4332.02754,5620.84875,5670.57902,413.09133,16771.4305,8434.11723,1509.63901,2333.32973,4371.92288,0.0,19515.0908,6436.39689,233201.29893,20429.77063,5278.48844,3365.07057,10524.05575,367.3643,193082.06324,14342.35574,1463.19424,7871.22408,11724.83441,911.87206,73.27924,227884.46934,255.95573,7958199.62681,11817.05231,4238400.98993,38306.29298,41218081.58401,97411622.1485,296368.29081,0.00568,148.30378,4961471.93313,34549.97536,6417.34734,19434.41096,1836.60847,5639.24297,0.51281,1253.33455,7375.88935,9194.60576,648100.19933,0.0,457.78205,11953025.4815,9105.04359,1107132.27572,345237.76552,3101.34999,15411.12626,2234.82386,26.89811,4771966.88882,2282.06625,16213.59103,1469.74391,379982.42039,16492.83988,268.61932,6074.55133,6147.00173,66.43797,1112.73041,704.70499,0.54459,0.3079,9000.21734,3863.53709,5256.62394,70777.14583,0.0,552.19266,,
2020-10-01,42728613.73652,4032313.84768,9121.56869,3039.52791,754.50549,206.94849,2311.43936,212.93329,239842.40633,4332.49421,5622.68057,5579.1129,413.85691,17012.82245,7964.36872,1400.59187,2337.03903,4321.80723,0.0,19914.31851,7214.59502,235161.49096,20429.70824,5278.68844,3263.97113,9920.92349,367.4353,184654.11188,14289.26325,1443.37224,7655.46894,12018.46623,910.87206,73.47673,234307.01142,255.95573,7605317.36239,11803.29227,4238462.11964,38119.67913,39099115.79201,96855261.01505,299668.26722,0.00568,148.30378,4984051.32943,30860.00297,6396.22918,19198.84357,1829.96855,5634.12486,0.51281,1249.24441,7338.51645,9194.60402,649311.19746,0.0,420.73844,12056841.91704,9069.58487,1136971.45994,346288.25019,3211.48594,15360.19968,2274.40388,15.0648,5039417.05146,2286.46625,15666.89574,1470.59547,379335.22486,16504.25058,268.61932,6168.01342,6137.73186,66.43797,1112.99188,706.62403,0.54459,0.3079,9010.33066,3864.83281,5253.84651,70701.03968,0.0,552.19266,,
2020-12-01,8510798.13395,2565976.62968,6898.93731,1776.01439,12.91752,,125.298,0.00377,207841.43962,604.23975,442.9826,1729.54457,76.88515,9330.02556,4381.02742,349.96763,59.63172,1023.028,0.0,15719.20729,3818.17275,244092.52966,7862.699,0.23435,26524.73526,6578.19699,253.18616,185384.53954,3035.39187,304.11927,3475.37695,16805.53667,73.62526,0.08065,231245.48306,172.10087,5678419.57194,3119.13413,3093992.44763,16878.51281,35107931.66346,96587415.1207,90653.21106,0.00568,0.52096,5517361.03026,23963.63189,1260.93367,7808.40112,512.55944,1185.01036,0.51281,53.95023,4515.67387,980.13347,158.60992,0.0,1.54755,10858135.11123,2906.09254,5138.0649,309247.69436,4147.48734,3251.34839,803.69258,0.02166,5027001.60902,523.42732,9214.38224,902.83782,71190.33481,15544.07309,0.01023,2517.17582,3385.45256,0.0,100.72353,440.93817,0.54459,0.3079,1088.22254,262.51603,1087.33465,21139.76293,0.0,,,
2020-03-01,35684398.7619,3986576.60842,12828.1405,3667.93585,747.022,371.67605,2745.41941,213.32905,230205.87408,4194.08582,6243.64392,5409.30231,372.54518,20319.22427,8434.88362,1056.30145,2002.20422,12151.77254,0.0,22058.04927,6743.57791,192630.66729,20390.33248,5389.25493,2318.82376,11248.40122,375.02244,192122.6167,14491.57732,1723.46127,7575.42555,5339.82726,1021.64633,95.82565,205167.39094,255.55573,7838702.00528,11871.13097,4241178.17986,42599.3658,41050076.27006,97398272.22658,284596.73882,0.00568,1126.4139,4777756.31998,2025.13736,6506.55081,19694.33144,2803.59837,5964.90046,0.51281,1424.05675,7061.26026,10505.83671,626443.36336,0.0,487.31447,11694811.80185,9591.42334,1001192.16894,330646.03624,1988.07666,15885.42504,2222.20159,8.24833,4772700.47684,2158.02266,16840.78635,1418.60923,376269.55054,16519.43693,48.61703,3591.26193,5968.11286,66.29797,1403.77702,814.39893,0.54459,0.3079,9191.77021,4027.09663,5374.09257,71102.95581,,552.19266,,
2020-07-01,39629632.61944,4013900.37724,10106.19847,3502.08023,752.09411,371.67605,2301.48116,212.93329,233305.71878,4309.61299,5617.07066,6302.99293,415.07905,16498.09019,8314.66399,1087.04783,2005.92869,7641.55549,0.0,18886.28178,8028.6107,213958.00508,20571.43942,5278.07613,2726.88202,10317.02043,367.21856,187546.95099,14045.73741,1504.32298,7780.7979,10760.37768,944.5909,72.87108,221829.2851,255.95573,7924822.59174,12165.75287,4240471.20595,38942.10361,41156549.90974,97400898.94341,288592.26171,0.00568,148.30378,4898717.23055,1949.81725,6402.85639,20302.65648,1823.43847,5661.09969,0.51281,1260.9968,7409.76228,9330.59158,629928.0148,0.0,479.43098,11865842.86888,9103.15266,1078640.1877,339363.96117,1528.59685,15543.76963,2241.48247,28.63248,4771987.06095,2253.97292,15983.88052,1393.69993,380830.84102,16476.17683,48.75629,6057.44325,6099.47911,66.43797,1112.32587,701.46032,0.54459,0.3079,9126.34425,3860.84746,5269.34535,71233.17797,,552.19266,,
2020-04-01,41008909.79292,4017886.79474,11408.53668,3647.67442,749.70895,371.67605,2750.3433,212.93329,235858.96323,3973.23052,5878.88101,5789.00783,372.17604,19203.46832,8655.42898,1079.28646,1995.05674,9437.95932,0.0,21253.21851,9118.54832,218971.39643,20147.07864,5342.38978,2321.23298,10768.12426,375.65975,211018.03695,14552.59266,1707.27486,8034.12554,5261.94289,948.03297,95.37973,232560.10059,255.95573,7987302.67907,11829.07462,4239962.21855,41095.16613,41173340.83322,97386539.3373,301687.54921,0.00568,1128.6439,4808561.59408,2030.94307,6369.89958,19922.47887,1818.05496,5972.61516,0.51281,1270.55469,7283.17694,9501.11186,631805.33174,0.0,479.40437,11739452.50711,9511.99161,1128665.92792,332164.8758,1567.67161,15355.86748,2225.51966,8.26033,4772703.8526,2163.75762,16640.79471,1419.59857,376190.7163,16659.70848,48.75629,3814.58886,5924.11083,66.43797,1167.19841,815.43141,0.54459,0.3079,8980.48186,4034.95062,5366.24076,72183.93278,,552.19266,0.0,
2021-07-01,8360952.575,1674257.14297,3575.87025,1187.44621,12.91752,,33.38536,0.00377,144688.06999,593.49225,55.58436,984.92947,207.19601,5844.84798,62.69425,468.15679,0.00019,278.5113,0.0,13204.71658,2854.89321,226806.78847,8111.31481,0.23435,28418.40425,3634.4561,0.16583,155232.75928,1283.75731,23.74078,2990.13802,3815.45452,108.74055,0.08065,1140.45697,0.0,5625840.9603,4837.72003,3095112.62052,5156.15653,24289356.97499,96452564.46994,45195.57306,0.00568,0.52096,4526741.74774,0.10367,322.05827,8466.53687,612.7617,496.7525,0.51281,1645.05741,1812.55832,1002.27638,158.61005,0.0,22.71924,16184170.80199,1393.31874,4059.05354,323812.19976,261.72539,2504.70098,595.5186,0.10376,5059266.72947,419.32721,7973.86064,500.68725,10910.35331,15504.18186,0.01023,345.6855,1132.75725,,5.41108,469.57255,84.46474,0.3079,2890.5482,103.75058,713.26972,233294.58689,0.0,,,
