Date,10,11,21,27,28,46,47,61,69,70,77,22,35,01,13,23,68
2020-11-01,0.0,377490.77809,0.0,259629.25004,359347.39708,0.0,0.0,0,0.0,0.0,0,,,,,,
2020-08-01,0.0,408324.25551,0.0,249000.80512,344685.69863,0.0,0.0,0,,0.0,0,0.0,,,,,
2020-09-01,0.0,392878.6465,0.0,248337.29396,343750.61425,0.0,0.0,0,,0.0,0,,0.0,,,,
2020-10-01,0.0,401302.74698,0.0,257045.07645,355787.5385,0.0,0.0,0,,0.0,0,0.0,0.0,,,,
2020-02-01,0.0,388375.89139,0.0,217297.24114,300887.63609,0.0,0.0,0,0.0,0.0,0,,,,,,
2020-12-01,0.0,380292.16578,0.0,261178.1053,361474.73912,0.0,0.0,0,0.0,0.0,0,0.0,,,,,
2020-03-01,0.0,388919.19664,0.0,215235.11534,298017.93047,0.0,0.0,0,0.0,0.0,0,,,,,,
2020-06-01,0.0,405816.86655,0.0,239484.78674,331544.8992,0.0,0.0,0,,0.0,0,,,,,,
2020-07-01,0.0,407324.30565,0.0,238779.82498,330553.1755,0.0,0.0,0,,0.0,0,,,,,,
2020-05-01,0.0,403130.53095,0.0,238817.80144,330637.98305,0.0,0.0,0,,0.0,0,,0.0,,,,
2020-04-01,0.0,417800.60174,0.0,247211.51503,342275.55848,0.0,0.0,0,0.0,0.0,0,,,,,,
2021-07-01,0.0,0.0,0.0,,,0.0,,0,,0.0,0,,0.0,,,,
2021-06-01,0.0,362441.98852,0.0,,,0.0,,0,,0.0,0,,0.0,0.0,0.0,,
2021-04-01,0.0,359703.74111,0.0,260874.63325,360990.26895,0.0,,0,0.0,0.0,0,,,,0.0,,
2021-05-01,0.0,361371.75569,0.0,260854.38311,360946.65065,0.0,,0,,,0,0.0,,0.0,0.0,,
2021-09-01,0.0,0.0,0.0,,,0.0,0.0,0,,0.0,0,,0.0,,,,
2021-10-01,0.0,0.0,0.0,,,0.0,,0,,0.0,0,,0.0,,,,
2021-11-01,0.0,0.0,0.0,,,0.0,,0,0.0,0.0,0,,0.0,,,,
2021-08-01,0.0,0.0,0.0,,,0.0,0.0,0,,0.0,0,,0.0,,,,
2021-03-01,0.0,369757.24267,0.0,260000.26609,359796.56793,0.0,,0,0.0,0.0,0,,,,,,
2021-12-01,0.0,0.0,0.0,,,0.0,,0,0.0,0.0,0,,0.0,,,,
2021-02-01,0.0,368995.11209,0.0,261266.50676,361563.69466,0.0,0.0,0,0.0,0.0,0,,,,,,
2022-12-01,497540.83128,0.0,0.0,,,371282.01825,0.0,0,,0.0,0,,,,,,
2022-02-01,0.0,0.0,0.0,,,0.0,,0,,0.0,0,,,,,0.0,
2022-03-01,0.0,0.0,0.0,,,0.0,0.0,0,,0.0,0,0.0,,,,0.0,
2022-11-01,497656.45498,0.0,0.0,,,369544.73147,0.0,0,,0.0,0,,,,,,
2022-01-01,0.0,0.0,0.0,,,0.0,,0,,0.0,0,,,,,,
2022-08-01,538585.62649,0.0,0.0,,,366539.17762,0.0,0,,0.0,0,,,,,,
2022-09-01,538481.26226,0.0,0.0,,,366740.30601,0.0,0,,0.0,0,,,,,0.0,
2022-10-01,497394.99387,0.0,0.0,,,369274.33519,0.0,0,,0.0,0,,,,,,
2022-06-01,0.0,0.0,0.0,,,0.0,0.0,0,,,0,,,,,0.0,
2022-07-01,439163.92318,0.0,0.0,,,293173.59651,0.0,0,,0.0,0,,,,,0.0,
2023-04-01,483840.06301,0.0,,,,380944.28455,0.0,0,,0.0,0,,,,,,
2023-05-01,482848.68205,0.0,,,,377978.04816,0.0,0,,,0,,,,,,
2023-07-01,473720.79014,0.0,,,,384297.59555,0.0,0,,0.0,0,,,,,,
2023-06-01,480791.69098,0.0,,,,381188.90325,0.0,0,,0.0,0,,,,,,
2023-03-01,485133.12358,0.0,,,,378990.11341,0.0,0,,0.0,0,,,,,,
2023-02-01,492180.6995,0.0,,,,376155.30092,0.0,0,,0.0,0,,,,,,
2023-12-01,391787.27057,0.0,,,,1896292.61713,0.0,0,,0.0,0,,,,,,
2023-09-01,473945.65997,0.0,,,,390720.85624,0.0,0,,0.0,0,,,,,,
2023-10-01,470999.9488,0.0,,,,393829.53318,0.0,0,,0.0,0,,,,,,
2023-01-01,497711.37735,0.0,0.0,,,373006.20544,0.0,0,,0.0,0,,,,,,
2023-11-01,420917.43175,0.0,,,,1462659.5794,0.0,0,,0.0,0,,,,,,
2023-08-01,477714.59432,0.0,,,,387509.26027,0.0,0,,0.0,0,,,,,,
2024-06-01,0.0,,,,,464171.64612,0.0,0,,,0,,,,,,0.0
2024-05-01,0.0,,,,,451159.874,0.0,0,,,0,,,,,,
2024-04-01,0.0,,,,,442737.70023,0.0,0,,,0,,,,,,
2024-01-01,0.0,0.0,,,,418958.53304,0.0,0,,,0,,,,,,
2024-02-01,0.0,,,,,421096.11535,0.0,0,,,0,,,,,,
2024-03-01,0.0,,,,,427938.97615,0.0,0,,,0,,,,,,
