Date,00,01,03,06,08,10,11,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,35,36,38,41,42,43,45,46,47,49,50,51,52,55,58,61,62,64,68,70,71,73,75,77,85,86,96,14,37,56,02,05,07,09,32,65,66,69,72,74,81,82
2020-02-01,471594.23392,221737.26658,182888.23973,0.0,2306.83047,9016185.41444,1664710.71414,8466.45254,0.0,7259.90908,0,1308137.49106,0.0,12574952.06835,0,2178106.59427,2522077.91366,7798555.74276,150829.88369,1688.0722,3089625.792,0.0,806529.88351,328369.4983,116252.64052,5161.35568,0.0,0.0,234286.43021,1205243.77456,2192444.05466,0.0,145313.28224,7766749.27398,178500.15285,16645.59095,17049.40936,94493.8101,31660.47291,60974.27186,3749.73839,419.62914,874.29983,0.0,8449735.91398,0,814.25954,0,0.0,69999.21771,0.0,279429.73546,0.0,,,,,,,,,,,,,,,
2020-06-01,492345.26092,230905.4714,182945.07492,,2306.83047,9164691.9388,423221.95644,8469.02442,0.0,7840.82406,0,1355387.34202,0.0,13450494.02056,0,2307887.95398,2674710.05602,8799427.88105,156931.89104,0.0,3439485.35597,0.0,812781.82225,336741.55953,128425.15738,3201.79811,0.0,,241831.73654,1258686.14533,491848.20471,0.0,148079.36123,6911201.64922,191724.73198,16340.00625,15936.94416,101986.47944,35026.34522,67243.01654,3870.03195,437.66647,906.84215,0.0,9183102.26233,0,869.91954,0,0.0,74768.13459,,304801.98596,,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-01,489542.63134,228616.98074,182930.51384,,2306.83047,9659460.79293,1715695.62862,8468.36551,0.0,7859.31421,0,1347007.52377,0.0,13408649.59227,0,2304512.62285,2683235.88216,8518664.31101,155886.55624,1442.18591,3407860.22306,0.0,811180.08588,334537.91287,127970.84043,5247.27672,0.0,,239898.64158,1245494.94168,487337.35766,0.0,147071.91702,6968719.49592,191348.209,24074.15339,15944.99082,101934.56181,650954.50084,67037.44889,3839.21294,433.27082,898.91167,0.0,9149007.60826,0,855.65954,0,0.0,74892.649,,304448.48682,,0.0,0.0,0.0,,,,,,,,,,,,
2022-12-01,,338198.20047,,0.0,28340.06394,8817789.65856,658226.28356,0.0,,7921.83992,0,0.0,,88975.48931,0,569239.47823,295127.36768,349531.58159,3845.51171,0.0,763947.91435,191509.10497,714889.80504,189259.12435,0.0,2791.42751,2626115.99735,1503.57281,35211.21363,1218358.22477,970066.08514,10725.86958,152176.26271,2582228.05302,1046718.01518,46075.31827,,39866.72826,1042372.56103,0.0,,0.0,0.0,0.0,5358826.25389,0,1015.35952,0,,178301.03548,,625.29699,,0.0,,,0.0,384106.29599,0.0,0.0,0.0,9274.6897,7574.58816,0.0,0.0,0.0,2588.35497,
2022-11-01,,364762.86625,0.0,0.0,28328.67757,8818258.12225,652683.02749,0.0,,1535.82274,0,0.0,,0.0,0,572131.91782,301741.21643,347505.89359,4473.96957,0.0,763947.91435,191869.3174,714889.80504,182747.18542,0.0,2759.22981,2554094.55709,1919.78664,0.0,1197744.45634,962235.28601,10703.3485,152176.26271,2589509.25433,994233.95481,46411.97621,,40698.10916,1027120.10073,0.0,,0.0,0.0,0.0,5275355.16617,0,1015.35952,0,,177606.29089,,594.1616,,0.0,,,0.0,382668.20871,0.0,0.0,0.0,9372.19078,7539.0288,0.0,0.0,0.0,3194.84185,
2023-04-01,,399907.75489,,0.0,47073.38746,2669613.20641,678799.37903,0.0,,50167.75813,0,5527.47592,,53235.55816,0,568141.65936,304443.46568,1666287.54549,8671.0789,,763947.91435,3144926.48215,722646.01912,283398.08,46267.2152,2785.31629,5314601.52849,2507.83856,0.0,1205299.53232,1013325.69408,11035.76965,152176.21001,5120714.12247,1007809.30448,1644.61841,,35565.37118,1004613.22351,2862569.1425,,0.0,0.0,0.0,6438181.5478,0,1015.35952,0,,181727.64776,,3328.85301,,0.0,,,0.0,389984.14275,0.0,0.0,31262.62688,2543.39994,7212.58919,0.0,0.0,0.0,2710.89485,
2023-05-01,,405780.44238,,0.0,46979.43926,2663403.71029,683949.78999,0.0,,40487.61984,0,5394.01932,0.0,1144702.07602,0,568147.77793,307480.90187,1683850.83254,8274.77299,,763947.91435,3164265.35865,722988.78106,276662.67223,45369.39286,1852.46943,5307051.90047,2514.82379,0.0,1318123.61532,1021427.91724,11159.85249,152176.21001,5467210.50628,995875.50341,1698.30852,,35830.02912,1010743.97664,2861671.82743,,0.0,,0.0,6458209.00145,0,1015.35952,0,,180937.94971,,3203.86182,,0.0,,,2051.78011,391461.35698,0.0,0.0,31707.42304,2544.03749,7173.13677,0.0,0.0,0.0,2723.61198,0.0
2023-07-01,,561157.24249,,0.0,46412.9624,2616072.656,702729.94211,0.0,,26952.79345,0,4686.94326,0.0,1141907.41036,0,568160.6957,313741.25886,1676213.22898,7374.75582,0.0,0.0,2939273.39975,329845.40265,270910.58275,42307.82206,1816.79047,5252145.64357,3291.71198,0.0,1202681.87002,1036057.95295,11101.53569,152176.21001,4607467.40812,0.0,1665.56162,,35662.41255,1032790.5169,2851324.45876,,0.0,,0.0,6480561.21239,0,1015.35952,0,,154209.97871,,2901.67423,,0.0,,,1908.93048,394492.28103,0.0,0.0,30909.60004,2546.04517,7005.76138,0.0,0.0,0.0,2749.04703,0.0
2023-06-01,,366539.52283,,0.0,46548.31731,2664479.72552,697429.24384,0.0,,28528.84132,0,4818.23014,0.0,1143024.07945,0,568154.3427,310664.75426,1654548.71515,7516.67387,,0.0,2956468.83348,331915.54945,269673.59597,43635.08282,1803.06022,5150832.37611,1562.34258,0.0,1205361.2041,1029248.6684,11295.66873,152176.21001,4620229.65755,0.0,1679.93473,,36103.50921,1024700.18508,2862538.08209,,0.0,,0.0,6471520.44396,0,1015.35952,0,,153337.65126,,2995.38832,,0.0,,,1940.9953,392998.98101,0.0,0.0,30354.2408,2547.54275,6999.88765,0.0,0.0,0.0,2736.3299,0.0
2023-03-01,,454314.91213,,0.0,47572.6303,2666878.23728,673009.14424,0.0,,49694.29689,0,5717.22328,,60996.55172,0,569236.78019,301250.32146,1628261.9209,8849.23214,,763947.91435,3157086.3135,723324.56117,283794.23023,48490.55989,2799.3957,5247139.07768,2580.14675,0.0,1227301.73465,1003088.27003,10945.84602,167462.89154,5947275.69308,1016178.30134,1645.67468,,37116.16798,998151.94008,2862815.70993,,0.0,0.0,0.0,5662206.3581,0,1015.35952,0,,180428.15876,,3634.53923,,0.0,,,0.0,388460.22801,0.0,0.0,30838.84083,2563.81754,7287.89969,0.0,0.0,0.0,2698.17693,
2023-02-01,,439662.01189,,0.0,47980.45794,2649581.14197,668752.34451,0.0,,49133.82459,0,5895.53292,,63213.18066,0,569224.79216,319545.21755,1667134.88502,9022.0251,,763947.91435,3145486.9141,724041.05468,288964.06146,48771.95141,2816.29582,5060675.98383,2382.00745,0.0,1223326.08287,996448.53101,10933.11457,177272.63323,5923867.70866,1035857.76121,28578.40923,,36860.20862,992878.09217,2859642.02456,,0.0,0.0,0.0,5648181.72534,0,1015.35952,0,,180263.71139,,3658.44579,,0.0,,,0.0,387107.11564,0.0,0.0,32718.64342,5089.53554,7363.8023,0.0,0.0,0.0,2685.46137,
