Date,00,01,02,03,06,08,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,38,41,42,43,45,46,47,49,52,55,56,58,59,61,62,63,66,68,69,70,71,72,73,74,77,78,79,80,81,82,85,86,90,93,94,95,96,88,60,87,91,09,64,39,53
2020-02-01,0.00077,75400.67875,0.00085,180.88946,0.1475,0,24739.68092,143.15113,0.0,50800.67345,0,8344.1718,1623.92439,572.64145,0.0065,1389.18435,0,63804.41351,133.89492,29.93741,1196.37914,1613.18617,0.0,12136.28489,0.00088,0.0,780.27602,127.90558,81.26217,1364.8488,214.28311,3056.55825,222.76906,5658.08432,3270.41303,52532.09943,5669.79658,12891.09022,610.51592,80.22883,1191.80476,55.63165,0.0,0.00462,13245.24867,0.15219,0.0,113151.80032,188.54927,0.00024,97.68973,0.10891,172.01043,70.28488,241.05042,0.10022,18.93274,261.34478,481.7706,0.0,0.0,0.12447,0.0,387.14669,0.00238,37771.74819,0.00012,,,,,,,,
2020-06-01,0.00077,89561.06499,1.26522,177.46965,0.1475,0,17153.18924,0.0,0.0,55014.20081,0,8244.36289,2389.11987,789.82839,0.00145,927.87944,0,66599.17301,298.64386,15.44393,592.94561,1626.43249,0.0,8762.82766,0.15676,0.0,365.11121,0.0,55.04793,0.0,722.23376,880.58746,55.89505,2712.01599,2004.09306,55375.81976,6410.51852,21296.84454,378.11596,99.15766,1505.12683,1657.94363,0.0,0.0,16831.3369,0.16826,,69498.77868,126.31547,0.0,0.04037,1350.90485,188.51733,0.78274,166.77267,0.02747,20.80437,265.22911,10550.18991,0.0,0.0,0.17915,0.0,350.86672,0.01649,40503.47914,0.0,0.0,,,,,,,
2020-05-01,0.00077,91497.63361,1.23469,177.57581,0.1475,0,22621.3091,0.0,0.0,54795.82229,0,8069.22059,767.40231,777.59779,0.00145,1167.98179,0,65480.36938,423.90643,22.66209,677.02739,1694.80714,54.47547,8758.11454,0.00088,0.0,355.7457,0.0,275.6881,0.0,206.46222,877.51184,95.65227,4044.96946,3045.08682,54315.59149,7074.7174,9204.88412,348.49294,98.1833,1508.62528,1685.69921,0.0,0.0,15322.94299,0.16361,0.0,74619.82785,160.68121,0.0,99.43478,1386.94172,44.00696,41.8916,203.55757,0.02747,20.32486,308.26558,10184.24564,0.0,0.0,0.17571,0.0,343.75548,0.01603,39559.63793,0.0,,,,,,,,
2022-12-01,,132967.26157,496.521,,,0,197213.82942,2154.68844,0.0454,21860.81874,0,9142.05555,28323.91545,0.00144,85585.34909,35.65531,0,0.0,38320.13072,76.19273,32802.36214,,407.50632,84999.01469,0.0,0.16871,735.88062,0.0,7645.96285,0.0,387.55215,44142.98274,62724.94784,11218.69887,3000.67901,248610.23247,18825.52879,27388.7873,35820.69899,925.88753,736.16493,2532.06389,6e-05,0.00061,5338.59342,851.16911,0.17765,9510.61713,0.53651,0.00303,3012.83615,1434.5586,0.26334,1560.74813,27989.55748,2276.91616,,124.03859,14209.57289,0.0059,0.07122,530.65912,0.00078,0.0014,,31952.83754,916.10767,,0.11676,0.00385,0.00012,,,,
2022-11-01,,126046.09773,514.58155,,,0,198084.36563,2637.08237,0.04453,21528.05829,0,9077.08858,28741.73111,0.06947,85411.76227,55.65531,0,0.0,40388.8835,74.57132,34735.77151,,407.50501,82472.89086,0.0,0.16489,617.80207,0.0,7830.55046,0.0,444.19054,44291.8142,87149.06508,12142.49827,3084.21695,265692.83565,18579.18076,28436.72025,37613.2381,943.27507,867.54624,2389.25451,6e-05,0.00015,10829.03688,863.43618,0.17372,9958.30674,0.5252,0.00303,2974.79373,1494.52321,0.24889,1572.11122,22496.99608,2393.63903,,130.72082,10927.07463,0.00573,,525.21218,0.00078,0.0014,,30734.24679,888.21602,,0.11343,0.44844,0.0089,4.79852,0.08231,,
2023-04-01,,163259.44531,1755.19792,,,0,217598.4806,894.20974,0.0,20735.90316,0,3768.30479,38071.55332,0.0,87752.65072,35.65531,0,0.0,16670.80374,73.72829,29959.82303,0.0,307.51163,82311.91754,0.0,0.18413,822.98583,0.0,6562.04737,0.0,332.00525,36352.91853,44015.15543,19568.46538,5118.08378,366429.8174,17913.7175,23501.42572,36174.17221,854.49082,239.65657,7756.99723,6e-05,0.00012,5423.97403,771.62725,0.19435,5698.70532,0.34184,0.22228,0.00591,1293.59669,0.39618,1512.46455,26489.8803,2098.88032,1e-05,121.75277,10131.18677,1e-05,0.00095,438.51945,0.48457,,,33122.67645,960.06615,,0.12976,,,,,0.00017,
2023-05-01,,168561.60368,1116.52188,,,0,219833.08939,901.76459,0.0,21167.17765,0,4936.16411,37777.48759,0.0,88173.53873,35.65531,0,0.0,12695.87768,75.3497,37165.04213,0.0,357.9554,82756.24034,0.0,0.18795,822.13732,0.0,6827.86666,0.0,332.24598,35615.87097,38999.07419,18134.20954,5082.92808,352885.985,17694.7935,24084.05446,33337.23131,865.33479,239.72301,1248.21542,6e-05,0.00012,4959.70894,759.29987,0.19839,4619.8601,0.34768,0.76235,0.13145,1280.99662,0.32815,1499.59839,25953.30287,1944.99977,1e-05,114.5493,16070.1268,1e-05,0.00095,429.02013,0.49781,,,32867.63912,971.78407,,0.13298,,,,,0.00017,
2023-07-01,,246055.66476,727.02165,,,0,145598.90631,892.42637,0.0,107.80716,0,4821.94125,32172.85296,0.0,89065.95027,0.01352,0,0.0,9565.27287,70.64245,34594.36902,0.0,282.51561,88976.45778,0.0,0.19572,642.01253,0.0,6009.61699,0.0,330.32345,45299.22909,24577.90746,15535.96193,4760.50825,273313.88932,16783.78764,23110.32368,26977.00595,752.97001,59.88837,1033.45672,6e-05,0.0,3670.16938,712.86792,0.2066,3374.34177,0.56673,0.202,0.00549,1288.4376,0.15117,0.0019,12268.83918,1537.139,0.49964,115.69324,22518.94206,,,409.79056,0.00078,,,30723.03482,965.57776,,,,,,,0.00017,
2023-06-01,,245570.05438,906.56333,,,0,232375.16815,893.1756,0.0,0.0004,0,4854.60482,35414.5678,0.0,88637.4395,0.01352,0,0.0,9696.68352,75.02104,29030.77168,0.0,282.5143,80703.91009,0.0,0.1919,758.03235,0.0,6509.97681,0.0,330.32345,45939.26139,26543.74374,16796.12651,5090.81632,274185.99244,16977.3214,24048.34763,29629.96209,770.93677,159.81544,1121.53566,6e-05,0.00246,4552.80364,725.40752,0.20256,3468.07355,0.35503,0.04538,0.00549,1291.29215,0.43148,353.03443,25560.90978,1696.12278,1e-05,107.36648,15529.03086,,0.00095,402.77656,0.00078,,,31096.09601,968.89482,,,,,,0.00043,0.00017,
