Date,00,15,16,31,32,35,41,43,45,46,47,49,52,55,56,58,64,68,69,82,10,14,28,30,73,01,33
2020-11-01,0.0,415.96394,167.50856,2761.27678,0.0,0.0,765.23456,0.0,4315.50832,10564.5453,3308.87804,8291.54008,0.0,18542.23448,0.0,1243.51833,0.0,40441.08351,2414.33176,0.0,,,,,,,
2020-08-01,0.0,431.27542,167.50856,2941.35706,0.0,,1009.32518,431.68992,4142.57141,10683.45059,3610.54606,7892.13162,0.0,17887.94861,374.86341,1228.91179,0.0,38535.26209,2392.22372,0.0,0.0,8513.48029,92.56474,0.0,261.01073,,
2020-09-01,0.0,437.01282,167.50856,2881.36414,0.0,,1005.75038,434.55829,4130.37264,10756.98638,3624.94633,8012.53096,0.0,18108.30056,362.60328,1244.81752,0.0,38516.33071,2360.43864,0.0,0.0,8493.66069,92.56474,0.0,262.90886,,
2020-10-01,0.0,433.90413,167.50856,2819.91612,0.0,0.0,1040.13851,0.0,4273.94919,10406.31016,3294.83908,8202.75089,0.0,18380.66516,0.0,1239.58665,0.0,39951.15545,2416.4278,0.0,,,,0.0,,,
2020-02-01,0.0,0.0,167.50856,3301.55146,0.0,0.0,3193.93892,355.32734,3602.38335,9484.05841,4403.31347,7168.73972,0.0,0.0,0.0,1043.09166,0.0,49520.16595,2224.81915,0.0,0.0,7414.25532,89.52751,,249.86687,0.0,0.0
2020-12-01,0.0,426.21268,167.50856,3307.20424,0.0,0.0,484.5168,0.0,4337.32001,10649.34448,3322.81059,8936.12115,0.0,18658.16552,0.0,1249.88247,0.0,40853.73391,2423.12667,0.0,,,,,,,
2020-03-01,0.0,0.0,167.50856,3238.34377,0.0,0.0,879.5547,355.42076,3575.37718,9393.37392,4423.89955,7154.26709,0.0,0.0,0.0,1035.40896,0.0,48966.8506,2180.17436,0.0,0.0,7346.36654,90.9256,,251.64254,0.0,
2020-06-01,0.0,0.0,167.50856,3061.47826,0.0,,972.45133,407.44842,3986.19706,10018.83624,3987.44874,7677.71253,0.0,0.0,0.0,1160.82925,0.0,54066.38114,2350.624,0.0,0.0,8182.59917,92.56474,0.0,257.2757,0.0,
2020-07-01,0.0,507.96697,167.50856,2999.89487,0.0,,968.75228,410.06586,3973.5549,10154.84795,3596.13851,7685.5897,0.0,0.0,387.18086,1173.99698,0.0,54017.64725,2318.55282,0.0,0.0,8161.23464,92.56474,0.0,259.1126,,
2020-05-01,0.0,0.0,167.50856,3119.91456,0.0,0.0,970.61628,402.32833,3975.95145,9971.73957,4241.11761,7545.85787,0.0,0.0,0.0,1149.64216,0.0,53838.15355,2368.78882,0.0,0.0,8156.96751,92.56474,,255.37757,0.0,
2020-04-01,0.0,0.0,167.50856,3181.4641,0.0,0.0,1005.61668,412.4353,4115.38201,10303.65516,4213.69908,7493.65813,0.0,0.0,0.0,1208.07638,0.0,55416.9098,2478.28841,0.0,0.0,8440.78302,92.42011,,253.54067,,
