Date,01,02,03,10,11,13,14,15,16,17,18,20,22,23,24,25,26,27,28,31,32,33,35,36,41,42,43,45,46,47,49,52,53,55,56,58,61,62,63,64,66,68,69,70,71,73,74,77,78,79,81,82,85,86,87,90,93,95,96,09,29,38,59,72,75,80,84,88,19,91,08
2020-02-01,29396.63256,145.09297,0.0,15706.26426,796.69131,0.0,8282.09853,0,20250.68188,440.0,0.0,1551.32287,0.0,3184.6822,0.0,0.0,0,0.0,9818.30965,1082.46305,0,1077.11962,0,0,2960.45995,0,4932.99118,9083.87597,78467.88849,97246.84656,30221.98239,0.0,20790.36995,14097.27447,24326.31039,0,0,1266.11924,0.0,0.0,0.0,84536.40529,0.0,0.0,0.0,1945.14499,1967.18639,3259.02119,0,1359.66647,1196.77164,7940.13017,856.64229,30067.98542,0.0,0.0,0.0,1970.24268,0.0,,,,,,,,,,,,
2020-06-01,33097.51478,111.81817,0.0,15094.73376,785.83966,0.0,8162.24815,0,20767.97078,0.0,2168.08925,1402.4371,0.0,3999.49584,6478.28745,1245.35857,0,0.0,9713.97768,966.94498,0,1085.17088,0,0,2627.94553,0,3513.21218,9098.3443,77516.82801,100559.31974,30113.62985,0.0,21589.29416,20332.58239,25962.63519,0,0,1182.16889,1120.04866,0.0,0.0,84495.82343,0.0,0.0,0.0,2035.46256,,3913.66855,0,1384.9383,961.68776,8086.36633,837.46214,30171.54368,0.0,0.0,0.0,1951.925,0.0,,,,,,,,,,,,
2020-05-01,31201.65212,128.55895,0.0,14297.60497,770.46688,0.0,8232.80502,0,20563.53383,319.90714,0.0,1432.17212,0.0,3866.7834,6609.70056,1276.98895,0,0.0,9602.24613,965.77236,0,1132.9458,0,0,2628.96142,0,5921.26329,9092.16107,75414.62353,102155.24323,31115.46094,0.0,21641.85136,14951.04566,25453.52383,0,0,1203.07615,1159.83422,0.0,0.0,84341.92681,0.0,0.0,0.0,2039.06965,2125.31833,2876.58037,0,1359.45345,1087.18551,8163.71509,836.43311,30046.58122,0.0,0.0,0.0,1908.59767,0.0,,,,,,,,,,,,
2022-12-01,2403.8755,0.0,,5400.40047,0.0,345.20658,3669.97678,0,12059.98092,0.0,0.0,398.72813,266.67353,214.24586,0.0,0.0,0,0.0,2908.53291,0.0,0,76.12804,0,0,113.38038,0,0.0,13032.80957,71395.23725,119093.78256,17822.09209,111.82278,0.0,39084.40133,23429.5843,0,0,124.95918,2147.20497,,0.0,53315.48111,3182.03027,0.0,0.0,0.0,428.30051,188.83353,0,0.0,0.0,0.0,108.2553,11646.36907,,0.0,447.73397,0.0,7905.93224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2022-11-01,2792.93788,0.0,,6944.58362,0.0,445.4369,3700.1715,0,12365.34805,0.0,0.0,398.66304,265.85435,213.59493,0.0,0.0,0,0.0,3317.59972,0.0,0,276.12804,0,0,113.23206,0,0.0,11611.40577,38324.25236,116019.50959,19414.64278,111.66054,0.0,0.0,24726.25995,0,0,124.57307,0.0,,0.0,21837.23043,3241.53468,0.0,1e-05,0.0,428.15164,196.18995,0,0.0,0.0,0.0,107.9327,13867.44996,,0.0,447.71706,0.0,2986.68259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023-04-01,3351.20361,0.0,,378.29737,0.0,339.41551,2546.75408,0,57681.88227,0.0,559.57027,0.0,269.46194,8429.46323,0.0,1802.62111,0,1026.55745,2407.26813,0.0,0,0.0,0,0,114.03417,0,8125.24742,11920.35417,29891.56542,80507.9603,21089.47068,960.8076,0.0,33389.12235,40186.53813,0,0,0.0,2013.34834,,297.17986,65213.70306,0.0,0.0,0.0,0.0,0.0,936.55361,0,0.0,0.0,0.0,109.33383,10447.98948,,208.23534,2751.54153,1870.0937,11630.38795,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2023-05-01,8124.614,0.0,,2584.11143,0.0,339.60016,2546.75891,0,57583.1589,0.0,569.58398,633.86802,450.30331,8153.60143,0.0,2500.0,0,1044.96907,1983.12617,0.0,0,0.0,0,0,6484.17125,0,7997.06223,11684.50825,18365.39069,78212.88477,20876.41053,964.86717,0.0,33284.93063,40436.19981,0,0,861.5138,1978.56662,,302.17378,69493.18904,0.0,0.0,0.0,0.0,0.0,943.43699,0,0.0,0.0,0.0,109.54491,10359.02937,,208.51506,13894.09182,1881.86719,11646.77705,0.0,0.0,0.0,5065.85492,,0.0,0.0,,0.0,0.0,0.0,
2023-07-01,26988.77226,0.0,0.0,10451.43662,0.0,0.0,2546.76814,0,59463.42752,0.0,391.27894,608.77728,440.10837,538.50508,0.0,2270.15672,0,1058.47279,0.0,0.0,0,0.0,0,0,6656.04866,0,7576.2085,14616.15763,25671.67142,78617.59905,27618.61583,963.00251,0.0,33953.40822,33023.98199,0,0,0.0,1908.49124,,310.25284,61395.14725,0.0,1917.59202,651.45677,134.4827,143.09569,746.94963,0,0.0,0.0,0.0,109.90542,9995.73929,,209.05682,14180.39457,1758.99713,6276.34728,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2023-06-01,11078.2305,0.0,,2524.75266,0.0,0.0,2546.7637,0,56504.62409,0.0,567.73773,599.05916,444.77378,534.32177,0.0,2499.99919,0,1063.96782,0.0,0.0,0,0.0,0,0,6832.76407,0,7692.72817,16544.32338,25349.2429,78639.71583,23032.40651,944.39359,0.0,34741.54766,35038.62894,0,0,0.0,1944.16628,,306.23959,67216.02104,0.0,1917.59202,0.0,136.43163,0.0,744.77463,0,0.0,0.0,0.0,109.73968,10213.40827,,208.79492,14031.77944,1766.21461,6394.34771,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
