Date,01,10,14,15,17,20,25,35,41,45,46,47,49,52,55,56,64,68,69,80,93,11,65,13,77,16,23,27,43,28,42,86,62,82,22,71
2020-11-01,138487.0094,38939.57005,13360.46817,3235.61443,16027.65132,270.4277,0.23656,2383.55065,5059.04082,2280.31721,80847.97182,20035.36647,1392.24317,0.02996,1289.07407,212.8141,14988.90323,46115.67053,650.70687,1629.13661,182.0606,,,,,,,,,,,,,,,
2020-08-01,183028.69132,23454.39586,15805.04933,3853.51912,16027.65132,289.00536,0.20304,762.71913,2547.14683,3974.68598,68057.57411,18271.09056,1577.9836,0.02996,733.03618,288.2684,21079.36685,79100.24952,695.10337,1629.13661,133.42666,1645.38443,100.0,,,,,,,,,,,,,
2020-09-01,172059.05455,30375.82349,15214.286,3252.96721,16027.65132,285.43919,0.29348,2171.32673,2545.39977,3837.96415,82260.81101,18272.28417,1316.17349,0.02996,638.81533,239.95952,14908.17709,60062.32603,680.31388,1629.13661,181.89427,1301.77541,50.0,,,,,,,,,,,,,
2020-10-01,169302.68866,38765.53556,14016.92279,3210.06514,16026.68971,277.80043,0.11025,2382.36881,2545.74045,2724.45164,81942.0782,19359.70639,1167.6347,0.02996,595.82615,226.16781,14947.87847,58019.51666,665.2292,1628.19672,182.06057,451.61557,,,,,,,,,,,,,,
2020-12-01,135229.58393,36683.12577,13705.89878,3304.92066,16026.68971,262.78643,0.18456,2382.46761,14401.61509,3557.40388,71193.61309,19897.27403,2283.82862,0.02996,4912.38344,212.45789,14988.90323,57225.60875,635.64774,1628.19672,181.99159,,,,,,,,,,,,,,,
2020-03-01,134905.91199,35181.10017,13405.82905,4028.28197,16025.72809,326.07248,0.03229,5798.56537,1.11435,5100.95065,55238.25824,15375.46799,1817.36563,1020.12941,89.65572,233.59656,,81563.45234,2185.58981,814.57923,,5405.24809,,45.10104,4064.37578,,,,,,,,,,,
2020-07-01,174577.31922,21487.221,15102.76513,4385.69493,16026.68971,289.1411,0.30204,3795.52919,2543.87743,3841.83297,64001.78652,18742.55645,1777.04237,0.02996,1082.05398,241.70625,20963.90939,88026.10855,709.60603,1628.19672,,2915.37787,150.0,,,,,,,,,,,,,
2020-04-01,147008.6424,37713.15125,13653.40549,4348.3799,16027.65132,322.98999,,5805.56988,2528.75137,4479.74355,63031.37417,17406.44316,2774.8146,0.02996,78.39244,233.44022,20624.98589,60269.92587,2170.20572,815.5847,,5065.68115,,,4097.37572,,,,,,,,,,,
2021-07-01,152149.50725,37253.54076,1.85961,3905.69198,,207.48841,,1112.61093,36452.06525,4328.59761,60115.02836,15600.84536,7291.45022,0.02996,12941.48865,397.90793,,52130.75962,532.13025,757.94521,,,,,4325.18177,131.53329,2023.58904,,,,,,,,,
2021-06-01,193696.32945,33201.24954,15306.30404,3927.48474,,217.83578,,1113.03212,39226.54028,3792.04239,65964.18923,14162.68426,1960.80488,26.91859,14407.57243,196.90772,,44876.16818,547.15841,508.49315,,,,,4325.18177,131.5844,2024.37534,0.0194,,,,,,,,
2021-04-01,151710.67219,34251.6269,14835.16785,3755.18865,,232.88151,,1113.02899,82676.4926,2010.21024,67735.16313,13860.8226,1946.74794,2954.52311,7208.04711,196.93797,,52073.45347,576.74059,508.49315,,,,,4325.18177,131.44054,,,,,,,,,,
2021-05-01,186032.77081,34168.64107,15094.77383,3945.21232,,225.25124,,1112.60776,39773.52407,1923.56089,66718.72992,14972.55624,1969.27279,2946.50941,10387.74737,200.47649,,31366.49584,561.69961,508.21918,,,,,4325.18177,131.53329,2001.41534,0.03494,,,,,,,,
2021-09-01,180124.70558,40319.1356,,4042.6646,,601.32019,,1113.03879,48573.12707,5212.46804,95275.7665,15339.66594,14369.79409,3317.45008,12051.12096,638.04614,,51914.86342,502.76684,1486.36027,,,,,4325.18177,120.56376,3023.84356,0.01157,2300.0579,,,,,,,
2021-10-01,170518.90044,39376.37977,,3431.58545,,602.03298,,1112.61768,60498.71615,7567.21046,99591.63186,14863.14635,14353.0461,3629.9188,12026.72584,679.3069,,44958.38207,487.74512,1488.12329,,,,,4325.18177,115.04933,12093.99859,0.05645,3263.18932,3033.36986,,,,,,
