Date,01,03,06,08,10,11,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,37,38,41,42,43,45,46,47,49,51,52,55,56,61,64,68,70,71,73,77,86,96,00,19,50,58,62,72,75,85,05,36,65,66,69,80,02,09,81,79,07
2020-11-01,72311.24065,0.0,0.0,0.0,7633642.14748,393738.82174,0.0,0.0,0.0,301.89267,4239.65765,1431908.5938,11253668.39938,0,422838.51906,13730.74585,8057808.19604,4365.02881,0.0,3829963.29495,83062.90275,598958.20317,209263.94299,381.56676,0.0,0.0,0.0,0.0,0.0,1188151.01575,0.0,0.0,150477.38077,4194840.09621,295.10333,157.96373,8216.36894,38533.74503,0.0,0.0,461.00891,0,6760090.56121,0,21935.41003,0.0,74623.36865,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-08-01,239609.18662,182973.72737,199349.31221,2306.83047,9412627.35065,0.0,8470.32099,0.0,0.0,8070.87649,6538.97243,1419688.33057,14118810.35663,0,2363133.7398,2751111.01635,9126588.22492,164311.20393,0.0,3670453.0236,84787.68792,815933.62608,341149.76033,133690.90538,,2760.61048,0.0,0.0,245635.56862,1335176.20614,500814.92095,646.76147,150066.89245,6933765.03291,197350.04938,16708.01352,148224.01349,36625.61358,69940.07197,0.0,447.21565,0,9394605.8049,0,897.97955,0.0,76673.57556,315650.22373,,303073.50511,0.0,188.22125,3930.67581,924.07044,,,,,,,,,,,,,,
2020-09-01,241365.12212,182988.28845,200798.56221,2306.83047,9415226.98968,0.0,8470.9799,0.0,0.0,8008.71021,5354.29246,1423788.19473,14089315.5736,0,2358623.00538,1972168.2126,9114492.81692,165227.92403,0.0,3687606.18378,84165.1309,817535.36245,343422.35264,133437.56715,,2751.23123,0.0,0.0,247568.66358,1379048.38739,504355.06613,0.0,152761.51762,6924529.45752,196935.93142,16651.92865,147365.9033,36630.36622,69774.12483,0.0,451.91445,0,9242956.21945,0,912.23955,0.0,76196.56274,298403.85595,,303710.3484,,,3961.49482,932.54785,908.93125,,,,,,,,,,,,,
2020-10-01,71623.58395,0.0,0.0,0.0,7569860.03298,392812.74121,0.0,0.0,0.0,0.0,0.0,1428224.66622,11201740.70806,0,418028.72527,13754.38067,7979035.11595,4407.85009,0.0,3790775.60706,84284.8216,598958.20317,206983.90291,0.0,0.0,0.0,0.0,0.0,0.0,1334784.3251,0.0,0.0,149751.85631,3809471.211,292.64772,189.66735,42847.98878,38007.84704,0.0,0.0,456.46168,0,6716253.00192,0,926.03955,0.0,74286.51982,0.0,,,,,,,1919.63239,,,,,,,,,,,,,
2020-12-01,73509.28699,0.0,0.0,0.0,7680904.7475,1731104.68576,0.0,0.0,,0.0,3037.00849,1446450.76048,11338292.8638,0,425963.30155,13707.10952,8103484.48087,4174.3756,0.0,3882093.56004,83710.8305,598958.20317,181899.29241,0.0,0.0,0.0,0.0,0.0,0.0,1190020.79615,0.0,0.0,140244.90283,3933762.12007,168.28297,126.57874,,38835.47973,0.0,0.0,465.70771,0,6831835.40147,0,21968.03173,0.0,74702.21518,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-03-01,223499.38814,182901.86139,,2306.83047,9035586.43318,1708456.42842,8467.06894,0.0,0.0,7155.95794,0.0,1296146.82266,12391896.36578,0,2165490.63439,2481873.72661,7732086.82339,151521.12316,1446.45228,3083187.96318,0.0,808028.28205,688936.01095,115244.88592,,5188.38857,30096.85537,0.0,236094.8095,1216139.44541,2217748.97709,0.0,146276.65732,6916674.76253,177255.94708,16661.21176,93053.15789,31204.45097,60415.6929,,423.87322,0,8348653.98436,0,827.59954,0.0,69175.23339,276609.31937,0.0,472709.04274,0.0,17030.55296,3778.56908,881.95685,,0.0,0.0,,,,,,,,,,,
2020-07-01,237867.10181,182959.16629,0.0,2306.83047,9133364.25706,0.0,8469.66208,0.0,0.0,7779.12597,7025.90699,1362570.70024,13441248.33496,0,2303154.40343,2653053.61232,8776908.07177,162206.24353,0.0,3454179.90308,80636.27282,814331.88971,338882.57824,128145.47055,,3200.3815,0.0,0.0,243702.47366,1290310.16453,496214.94585,790.05595,149056.36325,6812102.32363,191290.28891,16763.03919,141964.43979,35023.46516,67064.69072,0.0,442.51685,0,9179805.72731,0,883.05288,0.0,74294.19874,303644.57623,,494346.99536,0.0,15928.4114,3899.8568,915.59303,,0.0,,,,,,,,,,,,
2020-04-01,224863.87914,182916.42247,,2306.83047,9856236.88363,1720422.87706,8467.72785,0.0,0.0,8176.32468,0.0,1384820.8667,13977688.1639,0,2354995.60383,2791740.1774,8795118.59277,155813.86427,1443.68494,3550100.15096,0.0,809630.01842,696196.91798,132335.18444,,5218.32379,0.0,0.0,238027.90446,1234899.03606,483043.46764,0.0,146141.86837,7135256.86961,196386.19275,25000.86207,106367.86587,35940.6587,69362.13314,0.0,428.72359,0,9482714.49492,0,841.85954,0.0,77428.27653,314907.55905,0.0,492396.61606,0.0,17042.87156,3809.38809,890.70772,,0.0,0.0,,,,,,,,,,,
2021-07-01,83192.88878,0.0,,0.0,7213384.17793,1525128.77805,0.0,,,34538.55124,192911.7853,1409989.77452,0.0,0,419841.14561,13605.11661,7157984.32684,3952.57334,0.0,3855933.60908,162842.3809,836566.72564,202106.15,0.0,0.0,2750.55587,0.0,,0.0,1207918.09839,0.0,0.0,156969.67239,4815320.80488,168.28297,0.0,0.0,711836.82634,2559373.85664,,488.74699,0,8600961.03853,0,1015.35952,0.0,71722.81673,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2021-06-01,83713.85959,0.0,,0.0,7258996.17729,1514067.17855,0.0,,,0.0,200601.73976,1433914.4099,0.0,0,424766.31059,13620.2706,7243080.02107,3954.3163,,3928320.24428,171386.45915,832598.30726,199299.1717,0.0,0.0,3358.44925,0.0,,0.0,1207568.70495,0.0,0.0,155954.52314,4805951.55491,168.28297,0.0,0.0,718421.02556,4414804.4279,,488.74699,0,7631368.16866,0,1015.35952,,72477.19909,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,
2021-04-01,83294.07042,0.0,,0.0,7261764.89214,1820574.6041,0.0,,,0.0,198024.07147,1419260.07587,10938234.12073,0,427979.80267,13652.52858,8093214.91,13176.63959,,3850046.49202,183888.82621,824581.46887,220430.55429,0.0,0.0,0.0,0.0,0.0,0.0,1197543.77355,0.0,7748.26963,153975.03742,4810981.58597,168.28297,0.0,,720412.12695,0.0,,484.04819,0,8013678.68228,0,1007.75954,0.0,73365.51124,1447.43743,0.0,,0.0,,,,,,,,,,,0.0,,0.0,,,,
2021-05-01,83583.40527,0.0,,0.0,7280552.94682,1514023.74909,0.0,,,0.0,202790.82873,1439480.98943,10899358.38036,0,428559.34107,13633.92459,7312588.79826,355.66058,,3923579.77665,177988.00763,828515.49632,222680.29951,0.0,0.0,0.0,0.0,,0.0,1199409.44062,0.0,3978.76266,154907.57676,4821428.76562,168.28297,0.0,,723257.52763,4418279.00518,,488.59542,0,7659160.07849,0,1015.35952,0.0,73055.92786,0.0,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,,0.0,,,,
