Date,00,01,10,16,20,22,24,30,35,37,38,41,43,45,46,47,49,52,55,61,63,64,68,77,79,81,42,25,73,28,85,62,74,96,33,69,70,82,65,56
2020-11-01,0,0.0,0.0,3423.89326,23854.85567,0.0,9235.06846,0.0,0.0,0.0,0,26870.98724,0.0,6423.886,74641.79768,587.27359,0.0,0.0,0.0,0.0,0,24038.25137,0.0,0.0,348.51637,0.0,,,,,,,,,,,,,,
2020-08-01,0,0.0,0.0,3689.10576,22332.45126,,9235.06846,,0.0,,0,26870.98724,0.0,6147.03542,48455.54463,578.44663,0.0,0.0,0.0,0.0,0,25722.48999,0.0,,320.69204,0.0,0.0,,,,,,,,,,,,,
2020-09-01,0,0.0,0.0,3691.83649,22671.5223,,9235.06846,,0.0,,0,26870.98724,0.0,6248.73818,72494.61756,580.53506,0.0,0.0,0.0,0.0,0,26284.15301,0.0,0.0,330.06763,0.0,,,,,,,,,,,,,,
2020-10-01,0,0.0,0.0,3469.76201,23253.48953,,9235.06846,0.0,0.0,,0,26870.98724,0.0,6344.05629,71024.90987,585.28525,0.0,0.0,0.0,0.0,0,25819.67213,0.0,0.0,339.14079,0.0,,,,,,,,,,,,,,
2020-02-01,0,0.0,0.0,3066.06557,0.0,,10041.64368,0.0,,,0,28371.9544,,5944.26026,27713.65449,2891.94739,152.94199,0.0,0.0,0.0,9620,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,
2020-12-01,0,0.0,0.0,3735.45643,24926.20417,,9235.06846,0.0,0.0,,0,26870.98724,,6481.56656,71403.09155,595.39783,0.0,0.0,0.0,0.0,0,24792.34973,0.0,0.0,357.58953,0.0,,,,,,,,,,,,,,
2020-03-01,0,0.0,0.0,3061.80328,20702.12339,,10041.64368,0.0,,,0,29062.12019,,6014.50594,19424.12434,2896.12595,152.74125,0.0,0.0,0.0,9520,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,
2020-06-01,0,0.0,0.0,3063.11476,21682.45126,,10041.64368,0.0,,,0,29062.12019,0.0,6294.43154,36443.01759,355.4808,0.0,0.0,0.0,0.0,9220,26483.91662,0.0,,302.24328,0.0,0.0,0.0,1356.54945,,,,,,,,,,,
2020-07-01,0,0.0,0.0,3010.68033,22002.12339,0.0,9235.06846,0.0,0.0,,0,26870.98724,0.0,6391.43762,36449.17843,547.28263,0.0,0.0,0.0,0.0,9120,27350.94484,0.0,,311.31644,0.0,,,681.92479,,,,,,,,,,,
