2020-05-01,17530.40747,,18477.49656,0.0,0.0,,0.0,0.0,2699.83714,,0,0.0,0.0,130524.08468,66583.94297,0.0,0.0,0.0,0.0,79708.8779,0.0,12549.6129,380.00194,,2186.33673,,111788.34687,,,,,0.0,759.71611,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,18239.45251,,19277.89546,0.0,0.0,,0.0,0.0,2808.95615,,0,0.0,0.0,129812.51778,73074.69867,0.0,0.0,0.0,0.0,81954.42205,0.0,12410.52996,,,2239.30835,,110882.16949,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2021-07-01,13141.26881,0.0,20877.81814,13362.38146,0.0,0.0,,0.0,0.0,466.66961,0,108084.2142,26.73016,125928.35082,115045.727,441.14224,71612.35947,2968.26179,35858.44608,11178.75704,98879.0569,14709.02732,0.0,246.66082,2277.43477,,0.0,,0.0,47578.03079,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.09626,0.0,,,,,,,,,,,
2021-06-01,13298.23402,0.0,21310.70578,12881.18043,,0.0,,0.0,,651.2501,0,109407.34578,0.19053,125838.2627,81159.4688,485.8694,72524.29774,2914.22649,35237.65512,11046.18465,152572.098,14536.95704,0.0,251.05877,2338.42215,,0.0,,0.0,48142.10234,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,
2021-04-01,15156.6792,0.0,20526.68962,13214.10666,0.0,0.0,0.0,0.0,,0.0,0,111236.23896,0.0,125859.143,154951.16943,483.04792,72130.93724,2914.22655,33975.38016,10776.62079,135104.34431,14187.0808,0.0,0.0,1805.75882,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,
2021-05-01,13704.61965,0.0,21248.83673,11808.39123,0.0,0.0,,0.0,,0.0,0,110545.62983,0.0,125848.6529,104207.31768,479.55193,72209.67486,2912.42536,34596.17112,10909.19318,133688.65251,14359.15108,0.0,0.0,1761.31083,,0.0,,0.0,49175.727,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,
2021-09-01,12503.27999,0.0,20632.89094,13488.35728,0.0,0.0,,0.0,0.0,448.37638,0,107427.92124,22.56587,103773.97259,115737.84169,929.88184,69800.50223,1048.44237,36741.41408,11452.73998,81434.98317,15064.63924,0.0,237.93585,2155.22742,,0.0,,,45190.18325,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.81411,0.0,0.0,0.0,,,,,,,,,
2021-10-01,12238.33371,0.0,20401.01997,12123.53265,,0.0,,0.0,0.0,0.0,0,106258.26549,0.0,103759.83134,115329.93462,924.07294,69026.67683,674.66471,36962.20504,11585.31237,81434.98317,15236.70952,0.0,233.20238,1527.4731,,0.0,,0.0,43820.29763,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,
2021-11-01,12144.50299,0.0,20310.00163,11621.7528,,0.0,,0.0,,0.0,0,105282.1153,3939.40533,103745.70309,84904.66668,918.02727,68342.58133,0.0,34503.68904,11722.30384,111893.61331,15414.51548,0.0,228.541,1477.26904,,0.0,,0.0,43231.59363,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,
2021-08-01,12810.72624,0.0,20697.42537,14093.43496,0.0,0.0,,0.0,0.0,457.6473,0,107519.1671,21.32426,103787.22389,115578.20224,648.79714,70356.57665,1029.19791,36499.93008,11315.74851,81434.98317,14886.83328,0.0,242.35523,2216.74911,,0.0,,,45800.59355,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,363.76911,0.0,0.0,,,,,,,,,,
2021-03-01,17454.33542,0.0,21122.434,13837.2248,0.0,0.0,0.0,0.0,,0.0,0,123372.43832,0.0,438.06955,162879.66166,337.69729,72433.59568,2908.82296,33473.81065,10639.62932,23211.72602,14009.27484,0.0,0.0,1460.76023,,0.0,,0.0,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,,,
2021-12-01,11853.10643,,20582.82001,11111.19946,,0.0,,0.0,,0.0,0,108632.15649,3941.28226,46384.09681,61684.35401,880.31369,70034.48078,0.0,32074.19977,0.0,30443.83561,15586.58576,0.0,223.56722,1424.07548,,0.0,,0.0,44572.1634,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,
2021-02-01,18219.82057,0.0,20908.76359,13646.80666,0.0,0.0,0.0,0.0,,0.0,0,124716.12147,0.0,448.84063,111687.23989,353.41661,72675.10363,2915.92786,32904.40575,10515.89509,0.0,43828.7259,0.0,0.0,1515.92542,,,,0.0,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,
2022-12-01,12873.86735,,,7705.28679,,282.39538,,0.0,,0.0,0,73705.7761,2138.40037,251.0223,77436.44466,6030.71521,101580.2726,0.0,,396.32948,51848.63015,167682.80732,0.0,153.85563,95815.24021,,,,0.0,0.0,250.76025,,330.89229,392.71562,,0.0,0.0,,140.17732,382.66473,718.30871,263.64961,2233.34251,0.0,,0.0,498.73416,0.0,482.1776,,0.0,0.0,,,
2022-02-01,12379.53878,,21793.02803,6125.1418,,0.0,,0.0,,0.0,0,111516.67481,3407.15811,397.36671,53605.71657,844.90478,75623.49238,0.0,29480.61491,0.0,30458.63014,15994.10179,0.0,213.60477,1316.38919,,0.0,,0.0,46031.11991,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6,0.0,0.0,0.0,,,0.0,,,
2022-03-01,12518.80103,,22623.42586,6157.26148,,0.0,,0.0,,0.0,0,113231.85411,1251.89568,379.95842,24299.4333,800.95548,77321.1148,0.0,18878.75069,0.0,30414.2466,16155.45365,0.0,207.89679,1202.91689,,0.0,,0.0,47009.75411,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,
2022-11-01,13046.76718,,,7907.71018,,313.39057,,0.0,,0.0,0,73594.14081,2112.06871,266.52579,76595.64672,4655.44775,102268.68685,0.0,,396.54044,51170.54797,167578.41978,0.0,160.5698,96539.5267,,,,0.0,0.0,250.76025,,334.85055,202.12761,,0.0,0.0,,137.71497,377.45373,723.97353,272.19756,2553.70011,0.0,,0.0,490.71851,0.0,474.17016,,0.0,0.0,,,
2022-01-01,11903.18755,,20941.98387,11114.6755,,0.0,,0.0,,0.0,0,109093.1184,3417.58727,413.11237,83865.33608,842.23238,70774.66499,0.0,28997.00382,0.0,30458.63014,15766.19172,0.0,218.65101,1370.56152,,0.0,,0.0,43634.71882,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,
2022-08-01,13382.56677,,25701.85758,6966.23443,,402.07453,,,,0.0,0,204750.64161,1325.83732,313.74765,106591.65616,3459.25446,98865.91076,0.0,114913.33392,0.0,16413.28767,20838.44819,0.0,232.95333,1320.00456,,,,0.0,0.0,250.76025,0.0,0.0,0.0,,0.0,0.0,,142.62249,0.0,0.0,0.0,1347.59465,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,
2022-09-01,13392.55393,,,6983.62837,,373.23493,,0.0,,0.0,0,204754.73621,1340.81896,270.08043,71767.42726,6125.54156,99528.71123,0.0,,0.0,49791.78085,38211.11119,1034.81428,216.16991,97351.8272,,,,0.0,0.0,250.76025,,0.0,0.0,,0.0,0.0,,140.43823,94.53874,0.0,0.0,1094.66446,0.0,,0.0,0.0,0.0,457.12985,,0.0,0.0,,,
2022-10-01,16701.01217,,,8090.93223,,343.56898,,0.0,,0.0,0,70723.79031,2084.03922,347.70151,73791.569,3976.01814,101792.2851,0.0,,403.85207,50469.86303,169967.77388,0.0,166.98373,97194.07442,,,,0.0,0.0,250.76025,,338.38528,559.11798,,0.0,0.0,,140.0794,370.9358,822.29831,272.24544,2765.25937,0.0,,0.0,482.0907,345.65325,465.63653,,0.0,0.0,,,
2022-06-01,10803.33028,,22013.80065,6901.4386,,0.0,,0.0,,0.0,0,113372.4323,1296.35732,327.58506,54804.62774,870.07417,78854.36434,0.0,18784.40108,0.0,47712.32879,16644.92363,0.0,223.40654,1276.20751,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,
2022-07-01,10813.28142,,21692.62171,6993.02847,,392.93688,,,,0.0,0,183865.98766,1310.85568,1073.45193,61301.81347,3415.09952,80465.18722,0.0,,0.0,67401.27259,20621.28881,0.0,228.17988,97545.35733,,0.0,,0.0,0.0,250.76025,,0.0,0.0,,0.0,0.0,,142.72118,0.0,0.0,0.0,1331.24573,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,
2023-04-01,9386.8049,,,6880.3728,,141.34403,,0.0,,0.0,0,295786.70323,1700.65155,1016.26231,18425.25141,4997.9751,96506.50806,0.0,,399.49268,54583.56171,36714.68597,0.0,125.18758,92749.5369,,,,,57293.85112,250.76025,,196.70977,196.03601,,0.0,0.0,,129.948,404.1538,676.09325,280.51278,1524.7734,0.0,,0.0,481.33105,0.0,467.40512,,0.0,0.0,,,
2023-05-01,1247.38063,,,1218.10988,,101.70652,,0.0,,0.0,0,264555.86708,1698.10956,989.06545,18087.00184,4899.58791,95272.58613,0.0,,406.17145,55261.64389,37144.09324,0.0,117.57125,92048.90894,,,,,56521.61005,250.76025,,186.6118,200.44293,,0.0,0.0,,121.9189,381.7158,658.12441,286.626,27416.06673,0.0,,0.0,488.03923,0.0,473.81522,,0.0,,0.0,,
2023-07-01,1644.54753,,,1153.46314,,0.0,,0.0,,0.0,0,256479.4106,208.78576,858.02585,18720.70074,3919.88803,92801.03278,0.0,,413.03995,0.0,37045.80256,0.0,101.84353,90511.31629,,,,,55430.71853,250.76025,,165.78224,208.83534,,,0.0,0.0,118.43937,282.96944,622.96191,174.8921,25473.34116,,,0.0,501.4557,0.0,486.63553,,0.0,,0.0,,
2023-06-01,1267.60164,,,1186.3514,,0.0,,0.0,,0.0,0,261597.23269,1699.08631,939.93242,19935.00464,3915.29062,94046.94959,0.0,,406.36118,55126.02743,37691.14742,0.0,109.85298,91282.783,,,,,56200.07992,250.76025,,176.40279,204.80171,,,,0.0,116.6821,336.21844,670.84502,193.85331,27402.78639,,,0.0,494.74752,0.0,480.22543,,0.0,,0.0,,
2023-03-01,13467.26416,,,6877.92077,,179.97811,,0.0,,0.0,0,72950.80738,2062.48068,1028.2793,18536.87083,5092.80694,98674.56043,0.0,,392.60295,53882.87677,141936.32594,0.0,132.51,93567.65767,,,,,57528.61971,250.76025,,206.3921,417.52255,,0.0,0.0,,135.8075,399.11999,693.5161,285.0803,1550.20159,0.0,,0.0,521.37965,0.0,460.99491,,0.0,0.0,,,
2023-02-01,13448.02602,,,6954.17622,,218.48954,,0.0,,0.0,0,72841.92647,2079.27571,1030.84456,76718.42106,5458.24266,99515.27427,0.0,,567.42662,53250.00003,142393.1448,0.0,161.37245,94261.20052,,,,,0.0,250.76025,,322.6608,410.08029,,0.0,0.0,,139.972,394.26956,703.37272,290.32053,1776.84688,0.0,,0.0,514.59566,0.0,454.58501,,0.0,0.0,,,
2023-12-01,1592.86849,,,976.75941,,0.0,,,,0.0,0,243160.10735,0.0,927.08206,17495.08981,3221.97479,84695.87038,0.0,,424.61768,0.0,27965.95948,0.0,,86593.60662,0.0,,,,51354.52466,250.76025,,,173.12571,,,1023.53398,0.0,44.64643,305.32814,0.0,,21107.66719,,,0.0,,0.0,518.68636,,0.0,,,0.0,
2023-09-01,1595.60046,,,1085.43723,,0.0,,,,0.0,0,249433.9343,213.0249,588.4022,17353.13753,3624.74271,89323.02824,0.0,,418.91941,0.0,29986.37862,0.0,0.0,88955.12921,0.0,,,,53928.37192,250.76025,,143.96953,216.55831,,,0.0,0.0,59.31933,291.91296,581.38479,56.28767,25307.62506,,,0.0,,0.0,499.45595,,0.0,,,,
2023-10-01,1620.5494,,,1050.03652,,0.0,,,,0.0,0,243468.35833,214.66989,955.18039,16631.39608,3521.52618,87201.34428,0.0,,425.24818,0.0,10451.59397,0.0,0.0,88111.72855,0.0,,,,53148.841,250.76025,,,219.99752,,,0.0,0.0,54.53544,296.38467,0.0,,25145.18721,,,0.0,,0.0,505.86605,,0.0,,,0.0,
2023-01-01,13432.78673,,,7430.38436,,250.80789,,0.0,,0.0,0,73290.32493,2600.72221,1048.02136,77155.67154,5560.05501,100108.44429,0.0,,396.54044,52549.31509,142238.58063,0.0,157.79401,95072.52018,,,,,0.0,250.76025,,326.89542,401.47554,,0.0,0.0,,137.62337,388.61368,713.01334,270.7051,2186.2564,0.0,,0.0,506.80725,0.0,490.19298,,0.0,0.0,,,
2023-11-01,1565.54622,,,1013.94622,,0.0,,,,0.0,0,243720.91904,216.07139,1211.02594,16672.83989,3270.89242,85925.68321,0.0,,418.28891,0.0,9011.84933,0.0,,87354.10409,0.0,,,,52114.65947,250.76025,,,223.33115,,,1024.35462,0.0,49.67271,300.85643,0.0,,21175.19031,,,0.0,,0.0,512.27626,,0.0,,,0.0,
2023-08-01,1615.97708,,,1120.03555,,0.0,,0.0,,0.0,0,250153.66714,211.04426,673.1477,17178.49691,3733.5086,91468.14038,0.0,,412.37968,0.0,34591.1222,0.0,93.70839,89734.49256,0.0,,,,54685.5877,250.76025,,155.01908,212.79867,,,0.0,0.0,63.93782,287.4412,634.07195,103.41692,25412.52459,,,0.0,508.16399,0.0,493.04574,,0.0,,,,
2024-06-01,3184.74476,,,0.0,,0.0,,0.0,,0.0,0,224980.56329,0.0,548.48078,8192.4184,1193.93657,83355.96195,0.0,,352.29769,0.0,28207.91432,0.0,,82187.39972,,,,,51946.98887,,,0.0,174.40253,,,,0.0,13.91862,720.5099,0.0,0.0,19638.37323,,,0.0,,0.0,,,391.65626,,0.0,0.0,0.0
2024-05-01,651.99481,,,0.0,,0.0,,0.0,,0.0,0,213291.00448,0.0,574.78894,8193.65789,1277.34178,83070.18638,0.0,,355.46886,0.0,27739.99323,0.0,,82911.03177,,,,,51755.03168,,,0.0,162.48222,,,,0.0,19.68768,702.89957,0.0,0.0,19590.18172,,,0.0,,0.0,,,376.65383,,0.0,0.0,0.0
2024-04-01,742.58827,,,375.91409,,0.0,,0.0,,0.0,0,229714.91434,0.0,586.50499,8441.85589,1354.2246,83574.41462,0.0,,439.50222,0.0,27500.91731,0.0,,83630.46712,,,,,52043.77284,,,0.0,150.56192,,,,0.0,23.34638,0.0,0.0,0.0,19574.38448,,,0.0,,0.0,,,0.0,,0.0,0.0,0.0
2024-01-01,806.86904,,,353.41226,,0.0,,0.0,,0.0,0,237696.63208,0.0,704.9726,8346.06828,1053.17868,84573.29559,298.12236,,420.35741,0.0,28857.19097,0.0,,85763.83561,,,,,52826.13776,0.0,,0.0,114.80101,,,1024.34245,0.0,39.5268,0.0,0.0,0.0,22712.70044,,,0.0,,0.0,,,0.0,,,0.0,
2024-02-01,799.39925,,,371.20261,,0.0,,0.0,,0.0,0,236684.17801,0.0,670.39493,8408.58752,877.89113,83321.11165,0.0,,426.87927,0.0,26756.3648,0.0,,85056.84491,,,,,51843.11637,0.0,,0.0,126.72132,,,1024.27157,0.0,34.27416,0.0,0.0,0.0,22655.8495,,,0.0,,0.0,,,0.0,,,0.0,0.0
2024-03-01,771.41962,,,373.99033,,0.0,,0.0,,0.0,0,230518.05892,0.0,639.35303,8283.85556,1459.72627,83001.34234,0.0,,432.98036,0.0,26924.25105,0.0,,84345.7301,,,,,51482.57413,,,0.0,138.64161,,,684.08856,0.0,35.03677,0.0,0.0,0.0,22869.05204,,,0.0,,0.0,,,0.0,,,0.0,0.0
