,raiffeisen,fuib,ukrsibbank,universal,agricole,otp,citibank,pivdenny,kredobank,procredit,tascombank,ing,a - bank
2021-10,14822654.7376,11812791.76885,9312873.68009,6467008.15023,6380696.46722,10644412.19977,2530785.6412,3638068.3667200003,3836011.90836,3847283.24693,3064099.63266,632467.9425499999,1765643.97
2021-11,15117966.09211,12309619.92306,9635384.08593,6726686.55933,6498729.41329,10802602.00512,2687910.23251,3655660.046,3885080.56575,3936332.88112,3069772.5278399996,641749.63076,1916514.2354100002
2021-12,15579499.56072,12561292.559789998,9545419.57352,6724307.07823,6698501.17907,11060380.90841,2879491.03182,3758481.96221,3948294.19708,4011172.2434799997,3124267.7978800004,649450.69687,2198568.53232
2022-01,15915692.14055,12945469.16894,9784830.13446,7073500.21767,6262428.156400001,11294604.51078,2986554.59151,3927606.22621,4023452.8168699997,4084744.2618899997,3150155.02165,657790.24228,2321648.44464
2022-02,16032530.58926,13325477.43685,9934584.54143,7094561.33908,6329582.94283,11571989.01172,3157617.41095,3817222.23777,4022152.05163,3995192.54581,3140142.54218,670637.2718600001,2361772.3605299997
2022-03,15483062.073469998,12573483.83592,9426787.00213,6560200.26643,6135730.38636,10350838.8836,2970311.9599699997,3969578.43757,3913141.11122,3250658.70279,3103004.28138,677794.94432,2275589.69911
2022-04,15523668.169329999,12589312.75515,9490598.27917,6529168.16484,6147289.31803,9189230.76885,2991440.35859,4012594.57493,3926049.00002,3313600.58389,3107254.5037700003,681251.73748,2224632.84795
2022-05,16029457.250650002,12634128.38551,9894964.748680001,6761952.20034,6179480.965290001,10314610.53916,3175185.97809,4092013.73401,3982085.52253,3283452.83727,3116115.3574,672537.65651,2196026.76981
2022-06,16123808.55183,12639901.58888,10269508.56686,6925503.81545,6148116.98034,10188034.23904,3315584.6513199997,4103843.53781,4024941.56171,3104188.30547,3152961.24027,666198.2006,2201670.8063299996
2022-07,17100153.95257,12618813.81362,10620008.76798,7119660.66883,6155382.28232,10405592.81526,3680145.80913,4146943.0257699997,4134852.8298,2783705.66709,3156518.44205,603562.45649,2230309.38015
2022-08,17367754.12594,12667850.61702,11244994.723960001,7233963.57117,6146441.49681,10557159.90783,4062941.98881,4151383.2862400003,4020934.98696,2722629.8943000003,3159058.8381399997,604195.73569,2240217.05343
2022-09,17890065.72011,12104142.440159999,11644134.09273,7476604.36968,6062463.626730001,11010758.81966,4378687.24816,4108831.9399800003,3946668.74158,2576942.13974,3163161.79229,631153.3567400001,2318241.47617
2022-10,18004571.2301,12135056.56589,12162213.59336,7830139.10067,6053000.558200001,11246299.9386,4766396.7817,4218049.309889999,4033186.3494999995,2554524.76098,3167321.60177,633364.02888,2360602.31101
2022-11,18286829.681890003,12191014.15993,12814983.86848,8416647.46828,6107481.78353,11511247.386400001,5235204.84838,4316030.012150001,4101561.71679,2542409.9503900004,3173774.75007,638858.68952,2397985.17182
2022-12,17055047.57294,11696381.07989,13104102.69959,9203800.285519999,6082460.26524,11630667.57222,5567324.69103,4189500.15744,4037937.9565600003,2238664.52683,3234325.3955099997,641761.85918,2418458.71263
2023-01,17770857.59443,12189192.58642,13684387.80856,9504072.618379999,6124135.60048,12257038.930659998,6216237.83105,4388710.68436,4231310.59428,2348874.52547,3238630.6165400003,652041.5621,2490276.26303
2023-02,18752545.125749998,12732098.1345,14312145.26243,9878232.083409999,6178646.95507,12746106.667960001,6555250.32833,4520068.02684,4320942.47339,2417304.0424699998,3277720.2078199997,661106.31634,2517282.29563
2023-03,19116178.81888,13359314.349030001,14851152.28129,10068883.9216,6231972.28969,13105505.43134,6993665.79622,4587481.01766,4362655.71771,2449600.75303,3419438.32613,656899.97635,2528024.18932
2023-04,19880231.003820002,14180766.36199,15420203.48593,10382290.99451,6452881.68571,13732512.49193,7536121.9877,4772589.88585,4570330.85346,2592010.8898,3446434.4095199998,673989.81541,2581846.10423
2023-05,20315930.64631,15016057.28943,15997949.21944,10670567.98824,6769929.171519999,14316800.23037,7937814.83698,5007320.91722,4843832.799380001,2623089.747,3481335.13525,674743.86054,2600450.53668
2023-06,20173014.745389998,15716119.2237,16669500.63405,11050361.44564,7121028.59543,14878403.81209,8412934.33287,4986450.6879900005,5075688.705329999,2730399.53391,3479307.56368,685432.2568600001,2631077.43252
2023-07,20868794.679899998,16555090.64047,17394637.75914,11419380.5351,7665674.81941,15466334.869959999,8920468.17248,5346104.3927,5358787.28051,2890958.47244,3525181.99697,699520.11894,2730968.2192800003
2023-08,22168478.589089997,17296006.30147,18188780.93657,11880459.25772,8332567.1906200005,15890807.143059999,9473764.32953,5163625.6055499995,5606207.67766,3046832.182,3536854.61185,720025.60346,2877080.85757
2023-09,23184907.32988,18011930.77677,18768396.243809998,12501754.36298,8468272.30773,16754372.489369998,10082503.57707,5350109.68706,5826104.229180001,2893827.63489,3595524.65171,734280.38537,2987263.30607
2023-10,23942214.38132,18840247.8582,19072817.7188,14220939.32907,9081215.06567,17307554.151690003,10778716.86323,6123174.41257,6117661.633169999,3140170.6101200003,3613270.98753,741302.42814,3233762.01962
2023-11,24486374.41217,19867481.88728,19969920.82332,14657215.11214,9687529.26654,17574445.35103,11287579.32793,6058826.52172,6309832.92649,3209642.2281400003,3650113.94724,722040.85877,3074709.8351499997
2023-12,21834570.08759,17389771.5111,17324411.6446,11639887.3731,8981278.47821,15819021.30426,9454764.93311,5309656.5668,5868680.647150001,3087229.86735,3487057.51001,715897.87587,2904914.85226
2024-01,22884741.36499,18067491.64049,18048103.81496,11929595.441440001,9827333.31511,16295804.77755,9818132.86191,5595847.8669,6059002.184210001,3141146.5503,3601789.85517,730274.07557,3267550.79695
2024-02,23784717.16306,18834438.89253,18521572.11588,12262029.49555,10540905.57428,16746138.079069998,10298363.17108,5776086.81446,6279166.09478,3443769.83005,3703202.3833399997,738960.88416,3085640.5268200003
2024-03,24351809.51173,19560973.8446,19024338.74644,12645351.36905,11001657.31837,17325438.775930002,10943357.60235,5910788.17515,6474820.232989999,3386783.17215,3766627.59063,748260.86192,3427770.62304
2024-04,25239134.46996,20026162.628459997,19659232.42481,13274657.04647,11615669.012349999,17725736.16311,11388765.72202,6075853.069089999,6671456.79922,3483702.03623,3840472.19205,754642.5544700001,3662009.48141
2024-05,26092778.49786,20887557.21526,20254036.384970002,14024777.92783,12155063.581640001,18330057.41986,11797268.09041,6722755.77651,6785232.680910001,3511388.15289,3906223.99868,777552.2168,3753427.53173
