    ,a-bank,alpari bank,altbank,ap bank,asvio bank,b concord,b industrialbank,b lviv,bank 3/4,bank alliance,bank avangard,bank credit dnipro,bank familny,bank for investments and savings,bank grant,bank portal,bank trust-capital,bank ukrainian capital,bank vostok,bta bank,cb accordbank,cb globus,cb privatbank,citibank,clearing house,cominvestbank,credit agricole bank,credit europe bank,creditwest bank,crystalbank,deutsche bank dbu,eib,first investment bank,fuib,ibox bank,idea bank,iib,ing bank ukraine,kredobank,metabank,motor-bank,mtb bank,okci bank,oschadbank,otp bank,piraeus bank icb,pivdennyi bank,policombank,poltava-bank,pravex bank,procredit bank,radabank,raiffeisen bank,rws bank,seb corporate bank,sense bank,sky bank,tascombank,ukrainian bank for reconstruction and development,ukrconstinvestbank,ukreximbank,ukrgasbank,ukrsibbank,unex bank,universal bank
2020/11/01,1468528.19367,24679.73334,36742.24011,70079.99220000001,63293.95524,43580.0098,226446.07162,152292.20813,88968.44153000001,153368.21234000003,67334.73135,329854.27464,16864.17719,220123.1973,106162.64645,35063.58601,14997.58452,25076.47193,573485.93508,22272.68417,175041.09789,229432.4802,17699452.443040002,1159442.46282,107873.20963,17823.702269999998,1985420.13448,62390.78877,95859.41757,99374.01676,73992.29542000001,56555.323540000005,90104.69924,5782630.66737,40115.13275,1419303.72542,122520.99409,452164.72108,1462060.49758,49651.43686,55034.880800000006,289805.18634,21470.81116,6398130.58675,2928123.37415,168009.93844000003,1302028.51308,35888.45824,124660.2787,248715.90574,1070420.19289,139758.19814,6100981.74617,43900.40172,73155.19215999999,4193889.24675,6434.01315,1129521.3573200002,15424.40402,44608.58801,950008.63052,2409474.23438,2827588.65712,73834.58543,1833882.1009
2020/12/01,1639754.28306,26986.77627,41098.95232,76271.98973,69776.37788,48912.27934,247075.72033,169575.44485,98557.4814,172385.93516,72940.79630999999,370490.40949,18107.24666,242679.88309,116604.41011,38235.34043,16439.43869,28979.09761,629562.6717899999,24181.70641,202504.81323,254558.37357,19588743.91425,1248536.86777,121736.28767,20347.73239,2190386.85096,68052.06554,104596.71962,110762.58622,79502.02108,62089.74415,99335.44318,6418083.09671,46178.45459,1535702.9496499998,134972.15162000002,482993.48404,1619694.86224,53486.91061,58711.53175,324411.84351,26440.48892,7182536.86467,3239374.71649,184955.83519,1448897.97234,38596.86271,137781.51194,274640.63361,1159774.3570299998,154681.07511,6668241.12015,50354.64081,79366.04977,4619343.45589,8149.723379999999,1251971.70799,16978.26185,49349.65191,1163365.46277,2693096.09395,3083997.43496,79421.286,2085821.95407
2021/01/01,1821455.28106,29064.85827,45860.31489,81693.78591,76125.38408999999,55756.41998,259388.99751,190183.66915,108978.64472,188090.64321,78852.79586999999,415321.2762,19397.60565,266363.74460000003,128488.95914,41522.47839,18234.25274,34474.08188,673318.4044700001,26152.30051,233200.25689,289160.54777,21601641.48997,1339974.2782,135412.43329,23629.06413,2419199.6720000003,74054.63489,114177.45553,123714.41116,88847.06636999999,67159.27436,109317.82911,6846907.8923,50979.93832,1675082.6734,141607.19404,519011.55055,1788682.60717,58597.71779,62757.10103,363615.59721,32873.86286,7986003.80587,3576792.88252,204000.12859,1551677.72389,41752.59233,154074.52849,302351.1878,1266216.0996,170931.63596,7272092.346100001,57603.213670000005,86069.92295000001,5058422.1017700005,10542.78824,1383947.17642,18563.549290000003,54980.74398,1362246.1999100002,3209604.26738,3347970.8345600003,85231.39672,2363194.31973
2021/02/01,199128.79008,1259.7648299999998,5129.67566,6681.76577,6220.96285,8575.723829999999,21995.41184,18840.23609,10103.29093,19060.40083,6872.23527,53245.5546,1400.06035,19516.08386,11403.80482,3028.05674,2062.43937,5125.57048,69693.64165,2237.16341,37110.05518,33610.00729,2087437.06578,94969.7659,12213.54964,2476.6628100000003,224949.9995,6020.18464,9852.62674,12958.07575,7487.268730000001,5502.89697,9151.134709999998,698326.3058999999,5782.53239,141896.51517,5513.56164,35383.64362,172709.13408999998,4159.62195,3178.91959,34353.97436,7237.28519,1018479.60696,342200.42471,19825.12374,148189.47134000002,2554.58257,12063.44541,27963.32093,100221.9997,17406.885150000002,614489.3696300001,7987.33707,7592.98984,476813.29321,2383.6659400000003,130149.67218999998,1647.49984,7583.13625,254386.39933,392025.31141,267435.09654,5660.40419,307614.67252
2021/03/01,395788.32536,2386.35604,9573.66497,14918.70512,12279.73446,17124.065049999997,42580.28143,36516.40827,19358.74455,35025.68841,13547.58606,103272.23732,2826.27492,37658.89796,21976.89793,5544.81893,3822.62932,9500.6262,139677.01903,4004.90304,72857.9513,65330.08314,4097237.3318,173829.7386,24632.89205,4415.8097,436966.94553,11058.89132,18341.83043,26579.61586,15152.26744,10368.30022,20549.71342,1351336.68018,11899.26547,276635.42774,10883.86474,69145.20218,321942.18462,9269.30527,6801.20186,70022.31332,14377.86813,1891782.12923,644883.71463,37067.48349,282763.3515,5035.38355,25788.5478,53130.01137,192454.63071,32920.242,1183852.1970300002,16047.18909,14170.22402,926963.89574,5194.21934,257819.38846,3159.2420300000003,14260.28319,485722.97082,769528.86367,519947.80087,11004.40904,613498.9517300001
2021/04/01,528469.99411,3851.29031,14403.43915,23337.44921,20091.039,26875.44355,66968.12067999999,58743.24545,28753.8462,51125.38109,20001.85813,157656.95496,4268.70348,58135.233,34526.6396,8439.92837,5716.18161,15076.81006,217216.43464,5224.647489999999,110398.68969,102507.42808,6345306.07599,271988.25906,38771.67376,6200.96764,662377.7816100001,19901.82341,27505.88738,44371.22911,23731.28915,15827.65673,32266.65503,2029068.2475,22254.53721,432908.15597,15079.85186,110582.16922,483702.75854,16578.14185,11277.51516,115877.80803,22430.99132,2898215.59046,1013191.542,56271.15739,434457.10119,8154.59691,38821.68377,79733.72999,299013.81956,50376.07181,1811932.37458,25754.09211,22388.80827,1415579.4290399998,9007.75462,387959.84541,4743.2271200000005,21705.24018,802966.4503200001,1189447.13265,789310.35858,16748.19663,978101.49767
2021/05/01,738418.46457,5407.3792300000005,18991.79522,32909.36488,27993.52404,37467.26707,89084.41371000001,84620.18064,37864.21109,67024.70942,25903.7362,215518.08215,5681.2365,75249.62461,46671.469260000005,11470.47689,7518.635920000001,20850.79105,295144.89602,4287.98733,147756.88826,137611.67750000002,8610532.21699,374584.02812,53320.50021,7311.13043,894872.81533,23392.05672,35718.58311,62322.58231,35986.26163,21218.60925,42910.37527,2767467.73917,31233.44047,585191.3895899999,17833.26527,149363.54137999998,639557.4079100001,23525.95978,16744.539230000002,155607.87555,30243.25024,3886912.09888,1374751.69914,75529.79261,589734.6271500001,11182.69637,53372.28345,107967.14254,408105.95709,67473.04686,2459549.2229,36755.62174,30377.28479,1879820.67566,12358.09931,527389.27719,4168.45532,29671.05639,1143188.48652,1596817.76567,1068044.73557,22293.43926,1363269.89261
2021/06/01,917779.41567,7117.97081,23718.40501,43459.35374,35053.65963,56494.10274,109328.52093,111189.67939,46943.657020000006,84461.1211,31881.75333,278836.29355,7241.65204,99235.61932,59263.3663,14399.4045,9366.51454,26809.24764,374650.55431,6900.03836,185493.97188,174808.95205,10965952.47951,485685.00472,69953.49893,8855.248870000001,1128853.84258,29696.52764,44737.37176,81318.6996,46331.62737,26831.38215,54106.89596,3526188.81225,42407.00876,751796.6160800001,20706.54444,194949.97792,801244.4390199999,30380.55006,22797.17174,200021.24151,38357.69793,4961416.87529,1755115.08819,95861.06691,750217.19483,14190.60149,67946.47807,138820.85158999998,519247.04642999993,87261.00698,3147058.85851,46929.217110000005,38759.16202,2374615.6336600003,16350.73385,678741.96355,6042.08621,38205.44256,1433788.00621,2056879.03052,1360451.74064,27774.0677,1778770.92076
2021/07/01,1109302.8055299998,8685.43094,28611.09111,52986.25605,41847.89316,72203.41794,130319.82272,140187.71581999998,57287.60512,94427.09974,37891.65615,343759.71305,9086.03619,114068.97398,71471.50782999999,17291.50384,11124.15273,32462.2592,455224.99607,13597.69124,228077.42038,212626.34472,13329861.05457,596511.37251,86652.29593,9748.03298,1363528.53747,35621.761130000006,53931.12489,98378.00591,56049.79048,32132.7489,64873.88922,4234301.84588,60360.78452,922988.62078,24211.26246,239663.83988,963807.00539,37248.3706,28115.09998,244665.87562,46189.57551,5997434.20248,2131009.43683,117744.20952,873587.81358,17142.3902,82387.41713,168012.37277000002,633204.75411,107234.34766,3835632.04401,60122.89151,47457.59902,2875487.88713,20704.19208,835173.68935,7680.042969999999,47032.34457,1873678.32474,2489507.70892,1659836.64382,35071.905739999995,2207426.09717
2021/08/01,1300867.4611,10721.0329,34213.27061,64247.97792,49081.76179,90354.40877,149033.06665,165289.26849000002,68899.4931,103859.61773,43933.56861,415242.60242,10898.35379,133620.53220000002,81908.32599,20283.52576,13148.54724,38774.49249,539902.28641,16124.249639999998,276907.67067,253754.59855,15818669.46158,730115.84429,106500.14355,11266.09643,1622283.20656,41979.09485,63965.42586,117769.27737,66054.55124,37803.06562,75971.46031,4987204.88551,79926.75317,1100428.11974,26581.9367,284731.063,1133534.71285,44148.07687,33557.81355,293968.12064,53393.57013,7192527.58129,2530563.1063,140317.53373,1041178.30165,20044.426730000003,96730.86715,201375.63726,754373.3124200001,127852.95854,4530925.95049,73120.11529,56671.40145,3405897.42403,26138.93545,984414.78424,9473.90435,55605.66853,2280545.8036,3012048.29796,1975233.97033,44538.55152,2671839.83423
2021/09/01,1534225.26034,12904.79799,39175.64557,74744.71196,57086.10805,109906.83629,175890.8706,194590.95055,80070.50119,121959.62369,49710.7759,486050.48543,12920.83189,151723.67324,93227.93319,23176.80601,15398.776720000002,44996.74217,622904.6541200001,18714.62077,323602.57616,295063.28765,18391447.94949,874127.76176,124335.04498,11713.71857,1873447.77669,48435.00593,73325.87332,137264.67343999998,75698.29716,43657.71765,86181.60537,5764301.20854,98828.5217,1291350.98978,29012.93186,330764.99136,1302645.54885,51308.49819,39711.06609,343455.56726,60456.738110000006,8194703.46759,2934053.07647,162746.72967,1191413.7806900002,23299.48915,111780.56595,234846.40179,877541.2019699999,148254.94856,5234762.41587,92684.2994,65753.63898999999,3964454.39217,31761.21612,1136433.72146,11921.60155,63805.15052,2722551.86108,3456363.11283,2305170.85983,51548.55139,3133872.0056000003
2021/10/01,1747282.39786,14925.4209,44081.27144,84563.45874999999,64064.08604000001,134237.36191,203191.05443,224456.59789,90270.00108,130066.43718999998,55294.89146,556301.26364,14881.364,169968.25904,104337.0511,26179.79689,17767.46662,50224.76821,701727.55618,21219.18316,366813.12162,335097.96815,21002208.45304,1029842.23462,141598.50302,12047.32141,2121187.06416,54961.73618,81802.16188,156558.71938999998,84807.83115,49636.12707,96060.94819,6580978.27607,112244.8803,1478466.32758,31668.66215,373783.49535,1466707.26689,57445.371450000006,46648.9421,389620.46771,66753.35161,9268223.23777,3340835.70243,184543.19989,1336189.55957,26644.1437,127402.8304,266944.84014,999916.40382,165969.28983,5940384.980099999,101910.4082,75036.83812,4507595.51588,37889.92766,1286976.55835,15050.36658,71725.16651,3162715.87701,3885582.12655,2645805.29263,59161.22007,3608842.90808
2021/11/01,1965016.20059,16694.286519999998,49437.68377,95901.05308,72557.22915,157005.60179,228115.21159,255988.60202,100052.06559,141304.66203,62388.47532,633447.14984,16898.04139,190454.05961,115203.90178,29445.91274,20176.50779,55573.90459,786818.5700000001,23805.00163,418189.27081,374709.32342,23658642.32425,1200157.67652,159599.50233999998,12948.07039,2391335.92756,61919.8776,90211.57992,179804.61729999998,96101.65909,56018.98849,105825.61015,7442244.114,127109.02593,1672940.83593,34854.00362,419213.92083,1639545.19498,63184.63102,53260.40001,442847.88912,71756.22950999999,10328840.858469998,3768920.15331,208294.55163,1497156.74931,30453.99154,143195.16752000002,301833.61982,1119491.91553,185690.91809,6686261.823980001,108042.1905,84070.87690999999,5072437.0479,44243.629830000005,1454681.81356,17689.4462,79553.64263,3612400.21304,4349474.4013600005,3002650.66354,67217.9036,4115649.92941
2021/12/01,2209718.66315,18186.52266,55144.01645,105767.22187,81780.06136,172744.73669,248576.92357,288352.94709,109203.87416,152906.05332,68875.56403000001,712404.95956,18877.46675,213366.98912,127201.36376,32636.17872,22727.55178,61545.90853,871096.73703,26350.71688,483279.36632,416385.65867,26425680.84452,1374307.2848,179319.24251,13464.83755,2667914.24137,68775.58214,98916.76702,198825.48889,105362.51877,62281.40819,114505.35335,8331003.933460001,149258.84081999998,1867110.95711,37171.14173,465208.31696,1809305.93598,69662.66733000001,60655.655430000006,496423.76891,75357.01136,11429281.05385,4209399.40794,231854.96454,1642012.03188,34026.3359,159498.87424,336126.99422,1245942.69602,205561.95164,7431808.81202,116526.35335,93069.88541,5682417.214310001,51626.5321,1627841.33078,20339.8506,87359.86943,4125395.92318,4802272.55566,3351029.53272,75558.76203,4621066.4378700005
2022/01/01,2458824.7814,20033.29707,60447.77112,115485.46804,92026.88603,187611.33726,276106.35393,322628.89186000003,118740.15843,164961.56925,74713.28006,803866.8110900001,20949.98504,227918.94732,139482.47161,35890.53376,25576.51513,67247.00957000001,943048.56095,28871.26087,550680.90019,456835.74513,29316918.57701,1543569.88019,200112.24681,14671.97676,2972449.58759,75525.55552,108591.88554,217051.87524,115559.85002,68590.98602,123733.63311,9230891.15467,162860.18680999998,2064946.77862,37991.25971,514452.35084,1990277.28925,75630.70181,67919.01547,554749.3475500001,78806.66625000001,13364516.57876,4682146.8028,257062.37957,1818306.47424,38020.87763,178097.74827,374260.98755,1382659.08831,227313.01618,8204159.607089999,125680.95942,103113.99979,6332586.87222,58536.897840000005,1814420.07256,13556.22994,94007.39339,4580940.08477,5259515.92656,3727373.99536,85667.91996,5182759.95517
2022/02/01,248677.41988,1753.13635,5249.37322,9273.08539,10051.05396,15186.33262,26464.29878,38035.64844,9320.37129,12012.76996,6508.0756,87734.48465,2205.95859,18426.51538,12995.59671,3022.90882,2985.91496,6460.76939,88977.88708999999,2374.37092,66145.67472,46479.99607,2945531.66552,175760.18998,20745.61828,1384.34249,302149.65959,6567.8092,9487.90372,18253.096,11506.01199,5863.46284,8603.062100000001,1006106.50039,15648.66509,204676.61185,2742.02644,46803.711800000005,197481.79018,6531.00683,6386.040849999999,61530.66828,3455.98169,1205000.3097700002,485237.11044,26067.40995,184077.96917,4437.43474,14829.27967,37564.09275,123488.03542,20297.06865,798237.8868099999,14076.63893,10329.09397,669318.96368,7479.82631,197501.1053,3037.87168,9423.27617,477772.05377,452238.88652,402906.77822,9602.16863,605959.46516
2022/03/01,482175.49083,3357.4752399999998,9669.58789,17843.61588,18946.547290000002,31118.39561,47199.8168,71983.73071,17006.55747,24713.31454,12256.31712,158096.70071,4444.7196699999995,33261.20781,24275.27624,5740.80311,5644.41713,12139.70169,167925.65566,4494.192499999999,115489.9635,87595.7301,5701674.50182,320130.92091,40496.78556,2085.66606,583719.41449,12222.562290000002,16860.86944,34611.372129999996,21000.89153,11010.29531,16185.91167,1876059.57393,27981.76058,395745.53353,3181.98317,83101.04493,356043.46189,12414.3347,12326.19921,113784.93966,6107.9172100000005,2192268.2422100003,937798.05776,48287.04844,328280.70689,…,31242.7363,70626.43961,237984.36709,40366.78514,1544442.90697,24107.53435,18434.437469999997,1313302.49675,15572.32207,374102.75897,5620.87162,16255.922040000001,884610.39581,942352.8287000001,804532.1933,20457.373,1116514.4615
2022/04/01,828922.51849,5198.5523,15222.62032,26249.23921,28320.72338,51882.62434,67687.21891,103251.00654,24219.45113,31272.37987,22832.53077,236027.39181,6673.67194,52861.07604,35446.493429999995,8218.71915,8301.231530000001,17739.00766,262696.65787,6737.67641,163541.16915,129822.50754,7271197.82738,439927.7262400001,62897.428920000006,2270.67386,901403.28341,17413.72198,24925.8069,48359.06832,35706.76531,16362.20587,22053.55196,2830139.24272,37050.40824999999,619673.1968,2158.07633,132020.06315,533065.5173000001,18580.86805,19549.33113,160596.63671000002,8542.809229999999,3198974.74629,1438889.7610900002,71744.42833000001,500251.57158,12569.12197,46883.347550000006,104656.56075,356254.88369,60999.9539,2424541.99091,30782.86731,27191.31836,1986756.79762,24243.23127,584615.6600100001,8464.68923,23843.75328,1356271.78718,1406955.89687,1315259.8201,29409.2356,1935578.29675
2022/05/01,1093023.07249,7006.30081,22538.55925,34923.31265,37962.89982,76435.86239,84935.513,138440.37915000002,31278.22706,35089.411239999994,34034.92727,320661.1838,8909.17935,72074.14891,47509.65228,10854.40191,10684.83932,22858.14931,352006.46227,8866.44699,218369.58526,163531.01597,9771114.53346,562987.2936399999,83235.63446999999,2889.50194,1235728.41626,22185.79575,32094.18455,61013.18589,51525.16683,21562.87587,27567.04353,3789022.44593,48908.90645,803459.8027,2329.5467200000003,188213.21848,707489.3140100001,23958.58853,25808.08824,203779.25982,11450.89938,4214896.164879999,1909467.84014,94687.49211,653635.9910500001,16947.68395,63553.54175,137332.25996,473484.06609,79709.24850999999,3281318.50592,37468.94138,36417.61157,2652859.40926,28621.86261,784433.94759,11241.02689,31317.05754,1774232.55612,1879492.95343,1819913.45774,38681.94369,2366025.80211
2022/06/01,1366786.7082099998,8851.336870000001,29054.94248,43621.00543,47624.49421,97480.44608,102340.61516,170797.01804000002,38885.99028,36491.879140000005,46063.27521,402737.95405,11167.78721,90476.6466,61372.43227,13629.10314,13142.10259,27870.71884,440639.42463,11049.87807,270786.8927,197349.32582,12446121.72502,749760.9773299999,103078.40953,3356.98217,1588218.5863100002,26111.11382,38523.06922,73341.51183,70477.99632,26985.900820000003,33238.2504,4707497.141650001,61552.948110000005,1021354.828,4045.63958,254443.52807,883335.09154,30080.00268,33239.91901,247153.50668,14425.4229,5317852.323050001,2412721.18688,120459.25766,821218.19469,21443.21101,80129.0823,172163.14667000002,603187.80176,97020.26846,4151945.98874,44352.28053,48123.58029,3334545.54687,34938.01613,992645.67407,14119.16195,39053.60216,2314611.72903,2416106.42374,2326060.3651,47895.280300000006,2816698.35583
2022/07/01,1615632.93777,10683.74007,36425.79618,50901.64094,60057.57714,112937.27695,104152.10907,204827.4407,38250.85687,939.9792,66567.11038,482523.23097,14245.96687,107462.76407,76871.40897,16646.84089,17806.627200000003,27640.71499,541240.6874299999,13728.61759,284944.07779,220745.83361,15360509.0161,1059062.51953,123821.47365,5077.70066,2051272.36259,32731.31272,42443.37607,78646.34843,104537.11828,34653.83023,28709.86122,5578244.35208,81683.79710000001,1196884.71478,1682.4298,382025.32436,1068433.73072,32816.665270000005,38351.222550000006,274698.90371000004,19634.77359,6460410.90128,2963194.1493200003,153370.08266999997,1048385.24349,25486.08087,101635.00143,219464.65765,727509.9207199999,107705.2731,5174868.6625500005,24553.93356,69884.89459,3880617.6871,31673.09829,1177472.03847,12836.38207,44448.93981,2691550.55781,2846980.57788,3090946.94325,57426.62,3392962.712
2022/08/01,1852868.01719,12702.40712,42417.47632,58550.09911,70572.66663,124047.37636,103852.01374,233153.64334,35246.902570000006,-53636.83139,93060.59789,537540.17576,17576.513290000003,119808.44483,93194.00011,19798.2162,22756.21713,26869.36598,622822.765,17008.67355,288632.20535,237505.13482,18689431.33017,1471020.60396,145056.81526,7192.74302,2521011.02375,40371.60073,46764.58164,85939.84887,142931.764,42206.65311,26942.89321,6573263.8303000005,102506.58577,1374604.30033,594.38283,527618.58837,1248875.4892699998,33686.15361,47599.67234,296728.90793,23669.30657,7705866.93752,3534133.63627,181993.5338,1236769.6108,29492.67974,123846.68817,271183.01103,832927.50625,120699.76631,6309336.16458,5373.248430000001,95035.64103,4416697.47409,27231.12958,1366591.04245,10777.69023,50341.76953,3021782.94423,3227518.10907,3944772.85341,66047.35721999999,4043507.40199
2022/09/01,2128214.28543,14956.88522,48423.78246,66069.86692,79833.78528,142341.42291,112570.10271,277556.87857,33037.73393,-108631.67371,144214.70758000002,576623.57664,21499.01187,134274.49697,110796.20901,23180.0814,27771.1339,26493.28229,702197.74645,20588.22498,303825.86754,237360.60088,22146961.91227,1966962.57088,171677.75537,9302.46412,3012508.55321,44041.05601,52340.64188,96765.83867,179500.40192,50460.70809,24268.03274,7341666.85323,123296.45176,1564040.32272,-2288.44443,684970.1058,1382465.49158,36249.75785,55977.65016999999,321942.75544,27526.92475,8687717.94053,4127612.22494,210995.14218,1424898.08415,33654.03155,147714.26595,323766.67372,937873.00927,136872.8276,7520223.24566,-6855.38908,120637.3401,4978059.9721,31653.6845,1555030.47565,9891.3403,55817.01478,3219575.15122,3540683.49326,4828874.63111,75901.07089999999,4892378.75385
2022/10/01,2360374.65486,17196.406410000003,54985.32832,73087.07479,89009.20583,161014.74425999998,112936.19565,317500.33611,31346.21262,-161015.80828,250049.34621,632627.97832,25540.91679,151758.13587,126462.56258,26505.8536,32468.70825,26800.29851,780893.4057799999,23313.98718,323825.02015,264573.6445,26249417.446110003,2463523.04356,198253.74622,12461.77353,3537878.85958,52644.06207,57675.2963,105533.2155,216164.0752,59181.51352,21994.96982,8073700.67459,141413.68587,1741449.78216,4215.43839,840886.93701,1546609.65694,38571.45703,63557.32422,357424.73983000003,31861.5497,10338352.23506,4721828.194730001,238016.62396,1608848.46229,37289.30525,170787.04861,377781.85701,1047166.27538,155530.84493,8764662.163700001,-12252.58127,148165.89739,5493792.923359999,40972.76354,1715859.70669,6759.68235,62232.45295,3296089.26292,3765754.70161,5720244.41022,88470.0254,5743726.82518
2022/11/01,2596819.35651,19508.57647,62967.32436,82251.11688,98791.77008,184368.3946,114211.32405,406658.77922,31344.51959,-172616.96919,363508.38782,695453.92539,29744.89913,169031.0153,142927.7204,29758.28364,37157.62759,28408.70105,874966.6465599999,26247.2514,346831.74064000003,290343.84259,30458852.46415,2988815.2956600003,225247.27142,16446.429210000002,4105341.40122,62526.25316,63678.02258,118400.44138,257288.02998,67846.74819999999,18900.68885,8861998.93013,165816.96058,1926067.3511,16595.348179999997,1000548.12116,1764163.25553,41184.06972,70451.87556,403218.32979,36130.12248,11775654.96616,5377908.150049999,270924.09792000003,1811988.30477,42150.78494,193809.62123,433549.15206,1183188.8808000002,177358.08312,10097005.29526,-12805.39949,181188.5285,5957360.739990001,52351.94358,1876654.93303,8383.56634,74565.29529,3543579.81212,4081832.26656,6674030.874220001,107420.27452,6632770.85697
2022/12/01,2807262.1212600004,21667.28324,72335.67422999999,93309.08182,108724.82832,211397.36932,115204.43039,447974.14132,32148.65912,-185106.89081,490563.56842,756996.2013099999,33980.51034,186204.46033,160365.13137,32702.49989,41797.27692,30068.53447,956241.68688,29478.159300000003,372515.57707,314834.50359,34997260.42135,3523561.84462,255058.72674,21164.78013,4685699.04791,71625.09828,69810.9224,145185.12993,299757.84872,76921.28090999999,15834.91983,9678611.53853,188740.30205,2100426.33028,28376.50574,1169507.22466,1986673.34023,41680.19445,74925.11392999999,422455.67724,40526.49119,13274964.81755,6069972.91251,306742.39078,2050219.15907,47207.41448,221573.43702,485812.79487,1332401.77703,199642.57777,11426362.19743,-6829.64209,215319.63591,6425793.96995,64893.08192999999,2041733.21996,10384.32117,86230.73875,3736055.32974,4435031.72104,7718018.10156,129420.99932,7508499.3499
2023/01/01,2685867.88749,24095.23193,83439.63207,107940.01501,119798.50158,263538.58916000003,120209.76366,496543.72993,30606.76922,-161376.4644,660892.8379,840147.5047599999,38795.91397,205677.4792,186828.37981,35272.5108,46668.56843,33091.43675,1078914.08863,33126.97677,410418.64699,346062.15472999995,39917416.53672,4116983.88313,293315.34549000004,26498.94349,5291899.34682,81291.08221,76531.49113000001,173939.2935,344979.50482,86633.5395,12804.99791,10154550.76234,216748.31858,2260883.82745,120522.31564,1316910.29549,2195977.06827,44494.40862,79774.81041,445160.72076,46840.26273,14884378.35615,6831617.22629,344842.02608,2291585.05199,52509.148680000006,255238.25948,540067.05845,1498968.73668,226777.14403,12829718.96735,-9863.90477,255369.39724,7052851.46074,80127.93135,2231171.72691,12864.73758,94833.98615,4085219.44128,4994243.75611,8773165.62782,144916.49195,8486073.114740001
2023/02/01,224253.23502,2595.62962,13679.2983,15970.0004,11398.69723,56103.37599,3854.24455,,-1326.04915,30600.02951,171736.81148,70018.61674,5174.85818,19557.28364,20977.25801,3059.69525,4933.38897,3320.31652,125693.98868,3830.83825,42512.56846,47336.28504,4886070.54623,621836.98466,41115.09576,4466.15323,601048.25512,13810.81876,8012.159119999999,28500.5989,42671.83831,10603.874790000002,-3399.18332,905415.80959,30168.6055,143793.29385,19888.16068,177985.17748,280979.61179,3819.95681,2741.45324,31091.23586,2895.54514,1677383.5323599998,758163.2919300001,38011.83576,236298.47578,5285.99581,29011.45858,52716.2917,163689.09715999998,29893.9638,1422794.76931,13060.20253,43719.87656,471448.8713,15140.10839,200430.86136,2406.75776,16027.62966,135094.54690000002,380563.73997,1018628.41191,16456.172039999998,960357.70806
2023/03/01,402501.08005,4933.2640200000005,22253.50235,28833.69861,22953.82769,105825.58909,8091.52531,,-3309.51247,52738.31076,180993.15,143881.17577,9985.1432,37542.19597,38560.9578,6417.98574,9362.23763,4767.941409999999,222880.80746,7243.88035,75198.08469,77838.10024,9116563.72799,1159777.57937,78878.11273,8008.376560000001,1151076.1207299998,24982.44889,13754.46621,53871.64203,79367.85492,19462.3433,-6148.16315,1672591.59194,,273065.77936999995,31451.64818,330357.3206,472541.47231,7125.022379999999,5647.74822,56241.335730000006,5170.82118,3093980.42218,1363302.59226,68304.16811000001,422220.61098,10298.93502,57200.21922,94541.5649,303975.55136,56596.26851,2656160.04841,22508.438120000003,82391.17727999999,911307.88112,28054.80142,361927.30952,4574.50795,28873.80341,248619.48355,685055.34747,1944314.67518,28362.91682,1815593.9794
2023/04/01,603319.40437,8127.36418,31575.43896,43929.51142,37715.13506,142432.03571,16475.240070000003,,-3937.39516,107754.29396,187948.87719,239267.58922,15535.31855,57230.53798,57155.43917,9424.42947,14351.0275,18254.45934,361326.75903,10969.48115,120352.62984,114179.85854,13765607.68834,1775031.86368,125905.14465,10772.97979,1772483.43989,36890.274580000005,20726.78071,83834.05494999999,119701.78548,28995.6091,-8762.370280000001,2522296.3714,,416424.40672,50129.33009,508430.5956900001,718438.74138,11366.91056,11364.08887,88995.63364,7466.00716,4645522.68755,2152025.3058,100226.15684,632393.76846,15714.02464,84557.40295,138971.87071,457134.96282,86147.65912,3976728.0732,32838.33799,124455.18715,1407623.28244,42706.97955,548637.12533,6912.41251,42849.066,519232.82772000006,1065418.07788,2878049.40527,44270.98131,2753498.53008
2023/05/01,803924.4394500001,11006.56418,39585.45376,57343.1645,50568.07219,173226.39909,27419.35284,,-994.34912,141744.04622,200896.20618,330622.85133,20271.37054,76741.66575,75274.79916,13034.71304,17879.73771,26174.98344,469291.49223,14164.88058,159677.88367,149414.73771,18345853.39815,2350823.5419,162924.45788,14091.93236,2389367.35353,47376.07936,28175.25338,98990.96189,156568.39568999998,36840.02141,-11479.77831,3419771.11512,,556484.30178,68609.09836,669268.5040699999,934260.74605,16558.06912,16111.87491,118492.53013,10300.74678,6098134.40603,2826299.57642,131511.38893000002,816312.21359,21058.760240000003,112958.42828,180700.23645,613279.56161,112901.65616,5196089.10068,41636.98632,159702.68241,1876561.0747,55333.69485,723486.60445,9350.0436,53208.62075,851124.03053,1464210.22405,3809189.70811,63572.36968,3649091.96704
2023/06/01,1009598.20959,13884.28528,48869.23605,73269.87250000001,62940.38856,205058.97381,42673.20531,,9810.36644,176615.41774,214201.29517,416489.37251,25224.33856,97633.55407,95968.59646,13146.02431,21337.17503,30954.55572,601457.1658,17322.51989,213806.60499,198290.05218,23092179.32197,2950718.43033,197657.27271,17595.73332,3018514.8586,57715.034,37446.69215,114517.90581,194903.72293,44562.96935,-14676.30847,4355506.33413,,702818.4635899999,90837.96346,836310.99756,1193382.08577,22519.5479,22094.17078,107518.33368,12383.19338,7511882.874380001,3577346.44079,167584.49493000002,1043941.73681,26534.74128,141707.06073,222106.16748,785263.0450200001,141699.21896,6560454.29373,53295.87055,191922.244,2265768.07266,69600.35266,911051.16964,12194.90518,62754.33098,1242822.43706,2050646.87253,4874183.27306,83751.99215,4571207.84125
