,raiffeisen,fuib,ukrsibbank,universal,agricole,otp,citibank,pivdenny,kredobank,procredit,tascombank,ing,a - bank
2023-08,51524614.3916,46516106.07224999,11061255.77657,27643297.456040002,20616862.643820003,24114493.66739,2544883.748,14202770.96468,12006992.00526,18577168.95026,15026547.633779999,975891.64899,7444870.04972
2023-09,53540947.858440004,47716174.198690005,10767599.98554,28650656.89175,20079912.27094,24423669.98156,3379699.85291,14401718.18303,12430220.451910002,17988275.48677,14260916.70968,966531.7728700001,7776987.88055
2023-10,54998702.172060005,48455245.92407999,11714341.41579,30887734.35076,20220214.14548,24730253.41281,3343295.05809,14395776.69558,11994243.52068,17987691.44141,14048143.660149999,1060950.40582,8340747.896720001
2023-11,56400899.23767,50363194.23469,12183615.525929999,33530005.48056,20415128.14876,25155427.79356,2766470.30529,15427340.73731,11969895.03422,18028429.312829997,14239373.22969,992847.5697,8997985.01987
2023-12,52601718.82615999,52058047.17459,12427249.141169999,31775950.094599996,20722239.04715,24861899.006249998,2788424.43964,16198749.51663,12468094.47651,18216821.16577,14229965.8669,1125870.26796,9346122.30477
2024-01,51835414.36784,52429198.27649,11418375.148880001,33462805.496779997,19935258.82398,24484172.22647,2813333.4315400003,15996026.669589998,11746984.27499,18287420.03405,13905280.84168,987938.57545,9798015.220999999
2024-02,51733046.690529995,52448259.902559996,11440109.03184,34309167.14297,19175529.16188,24346929.809,3649154.81484,15910473.2005,11721539.30459,17629321.85838,14042372.673530001,1015211.9152,10269022.322250001
2024-03,52888213.94283,53816674.45475,11995376.170889998,35917087.916659996,18446175.29906,25533523.690410003,3646274.3103,16970317.14132,12075229.40942,16576427.05088,15068482.405790001,1058366.81836,10960609.82142
2024-04,53170166.338759996,54968001.51161999,11869865.09495,36861882.708639994,18830557.87575,26559345.85916,4158642.1422599996,16476285.65066,12013710.642070001,16902031.291890003,15562106.667510001,1034338.53245,11434819.00024
2024-05,54716131.14166,56119395.22299,11629316.567900002,37415573.592939995,19075696.49913,27472604.26236,3909155.90637,17269514.65973,11957544.80731,17449365.580190003,15865074.680739999,1010985.5983600001,12274605.38686
