,raiffeisen,fuib,ukrsibbank,universal,agricole,otp,citibank,pivdenny,kredobank,procredit,tascombank,ing,a - bank
2022-01,17684197.1448,20921257.065729998,25091805.348109998,8204664.18525,8504292.869620001,9788271.986879999,7209189.14525,4280638.09708,2686381.13195,5490842.4425800005,972296.8196,196795.37806000002,780528.93158
2022-02,13362766.94607,14961199.52495,25525380.415519997,10280696.08932,7610836.26946,9487265.544170002,10438470.04844,5840997.62179,3909788.3786799996,5331596.789,1915176.7388399998,111892.55496000001,712536.97642
2022-03,11755902.38842,13474382.78128,22940795.47002,11308309.61613,6453159.21513,9614274.38466,10958090.693500001,4279361.513379999,4232904.277530001,5236447.86214,1332849.00946,75606.4884,822790.28959
2022-04,14791860.284939999,11295834.3799,23645692.76764,10013301.35141,7208319.937510001,12190522.35337,13270214.27541,5846714.150429999,5377373.36597,5324792.40812,1448976.0176600001,72739.84763999999,1141232.52271
2022-05,18522961.80589,10629828.46859,26306049.18646,7280245.56826,6102038.430149999,15077159.535529999,12429253.81698,5240421.36512,4660658.57256,5824511.4940100005,1982797.3876399999,126237.84036,1045717.1445700001
2022-06,19822211.99884,16154279.26697,27088485.12796,7614852.94056,7664427.9269,15397287.847040001,8215068.09248,4526804.935530001,5590897.67802,5731804.90571,1798824.8753700003,101373.2062,1309669.17092
2022-07,23257780.626599997,19518010.88199,34376778.455369994,9874060.42773,10571797.255459998,19626866.05325,9105097.254490001,6172860.640799999,5601780.1138700005,7092560.80933,1491019.36006,116403.46480000002,868801.3243
2022-08,24127301.227110002,19826756.17255,33741693.46364,12200827.15447,10918240.046989998,19408806.844490003,8008652.45616,6517736.880050001,6206796.729859999,7580482.14393,3191915.26189,127607.1946,1222519.19302
2022-09,19675792.284469996,18999441.59536,32047707.66951,13969143.209819999,9012904.85733,17439503.042799998,9708415.436250001,7457342.35344,4284954.07513,7388285.35334,4426689.07529,89449.8297,2084444.9159900001
2022-10,27181561.09467,22787928.657390002,34569722.87274,16517350.900270002,9114458.54908,19793530.65647,13993269.81126,8946613.609459998,4735754.719780001,8102712.5911,3877253.23637,231746.67742,2090831.04572
2022-11,27249461.595680002,19454879.075659998,33373310.11053,18053923.61489,9403868.66776,21332392.625099998,13862780.20281,8035059.31222,4008310.55979,8244363.21288,4312238.07407,186474.89959000002,2254870.61124
2022-12,21666806.9807,18813238.53854,34819746.14258,20830141.98534,12900035.451,21720591.543089997,14347830.31144,7218739.59963,5241269.67388,8091124.24912,1867607.42213,178609.89330999998,2477608.5425299997
2023-01,27162994.38539,21737869.70707,38787220.114439994,21661635.417630002,12579900.32312,23568499.32249,13930272.537050001,8839345.7599,3917106.2705599996,7642952.92432,3690698.8075900003,185348.27576999998,2940294.6341299997
2023-02,28525007.403920002,25832165.21132,41677101.50138,22596793.41248,16478555.52807,22831276.76071,14286566.15946,10589513.42797,3448280.18541,7991173.83114,4314563.121890001,355277.67903,3333285.9869600004
2023-03,28001588.16452,23651082.01456,37464642.13516,23013797.47944,20967357.55977,24145999.1948,11880549.38591,9719232.37388,4292915.93607,8113916.62216,3489271.1921599996,333013.46317999996,2982533.7318
2023-04,27454085.96925,20710683.4032,43525000.273049995,23156870.02532,20956895.33761,24309161.7888,11682587.15491,11911272.53043,3404966.53289,8336590.28536,2012736.69109,224649.08302000002,2003637.32398
2023-05,22598505.304130003,17971260.872449998,44267109.936960004,21868587.443390004,22589086.9346,20663723.30283,13078315.19758,13341141.261,2699173.31063,8447520.42472,1484461.3222599998,147536.03791,1453903.81111
2023-06,24907730.63176,16025395.00967,42427682.51371,22135241.284959998,22584013.423740003,20513894.77945,12643303.42939,12834246.33269,3766037.42281,8466594.79334,1627731.7891600002,207618.08771,1367392.2025900001
2023-07,22473841.991040003,11772353.524409998,44640188.551029995,22216215.005599998,22047149.13065,18795640.34783,10879222.96209,12576451.65721,3846951.46797,8451156.382609999,1507009.79521,109874.43645,1526250.3676
2023-08,20418072.22165,11782936.091,37632424.814320005,22591679.43983,19574843.14513,17429480.515809998,10581194.735930001,12459618.07588,4940111.5026,8266318.096069999,1787966.48763,52208.20179,1601986.34978
2023-09,20733135.158390004,11824515.01526,33626385.13278,24290705.33416,20314043.31239,19112275.789720003,12020829.490229998,11462491.38805,4284874.77285,8414037.009960001,1807207.03258,122963.74187000001,1920935.3636200002
2023-10,18361705.709710002,12101404.21538,29280608.355670005,24932508.70609,20297703.41225,22277024.62263,12208917.84664,12165274.30494,4929023.1534,8398781.59971,1994219.8879,290639.99123000004,2409209.4051
2023-11,13156321.82136,14949106.12204,27384099.04315,26805919.97523,19252941.418250002,19187536.62553,12208660.05066,11572487.86639,1678371.54253,8424658.19223,2531234.3774,271230.17371,2171781.85725
2023-12,10882131.94806,15064420.05696,28532855.083770003,29423335.03168,23052971.093729995,21490694.30534,13009685.977640001,12276077.83172,3811023.3376599997,9025064.58176,1984998.82137,527157.89996,2861730.3945
2024-01,20100508.52092,15636675.23694,28974576.53365,27855955.020779997,23977401.90738,21005096.32753,13913027.25316,9843268.01891,1971944.17488,9272409.50086,2134919.5228199996,168574.69831,2043407.78385
2024-02,38145041.81984,11361121.26333,27501443.96681,29318659.49273,26275264.82831,22549260.63212,12560704.31278,9267043.02363,3355207.0440499997,9374991.74102,2082368.7631799998,166624.32551,2011569.12821
2024-03,34120587.696150005,15264212.743709998,33993585.52576999,30564413.43298,29150332.4339,26110614.56008,13561407.74804,11076669.57903,3307716.5003699996,9674663.46189,1027038.2894100001,134086.1398,2586820.39119
2024-04,36139331.647819996,13515912.82356,41226165.44186,30245456.00285,29482575.3206,24598072.635759998,13763133.41433,9852069.92711,1791734.9855099998,9877463.94993,916286.25502,224993.57256,2475672.7006800002
2024-05,41647531.07521,11937004.66134,42792853.00242,30909648.72859,28198262.92474,23779047.28519,14497300.29227,11937528.2703,2935321.8894399996,9635663.871429998,739644.7021999999,255941.76927000002,2485269.62469
