,raiffeisen,fuib,ukrsibbank,universal,agricole,otp,citibank,pivdenny,kredobank,procredit,tascombank,ing,a - bank
2020-01,3964406.96616,13378471.36578,0,1499888.1238,1463948.8553199999,3893959.37762,3377118.5226100003,7819396.76546,2283647.0204800004,703.33915,315412.05349,434475.39895,43551.86032
2020-02,3789739.7167700003,14531633.2277,0,1495601.3098,1536789.20687,4768603.61585,2552511.5133700003,6999156.850749999,2284782.4174400005,694.34335,436093.16333,536030.5395600001,37288.571599999996
2020-03,3422535.9144,11661404.51007,0,1514604.1585000001,1447926.83416,4210178.945280001,2120797.46531,2291202.08138,3141013.80633,760.86805,485739.77615999995,238337.77117,37546.118630000004
2020-04,3586059.77502,13149206.655269999,0,1056932.8204,1600562.7855099998,3363116.25483,2204168.8479600004,2393103.4903700002,3142619.2156899995,732.4995999999999,451473.69048999995,364464.99898000003,40058.88077
2020-05,4133292.04555,15216221.72328,0,658201.891,1665099.43269,3509618.75929,3085340.95701,4225931.33084,4004429.81073,738.7861,945271.6839299999,587809.1606099999,44629.58315
2020-06,4386596.23859,16640092.19693,0,551994.696,1686818.06632,3665633.3740200005,5157654.30409,4423646.08038,3713740.56523,744.1750000000001,1328758.1349199999,664436.1254100001,43110.71903
2020-07,4252898.61337,19116366.33121,0,562244.1552,1636332.5707399999,4083844.5748,4299142.82371,3335410.39009,3801648.73034,787.0255000000001,1385537.16848,460196.62394,47029.67166
2020-08,4432468.153460001,15664541.092160001,0,953454.0348,1656584.6793499999,3986055.33045,4280136.16451,2308927.0816200003,3978285.70141,790.1011,2260414.39518,287092.75633,54544.59342
2020-09,4599011.60025,17779171.88224,0,3228109.0178,1647376.13026,4344851.44185,5048936.97843,2308517.1610300005,4081338.3456,796.6598499999999,2262126.1132300003,184090.06240000002,52837.75345999999
2020-10,4600371.67427,19439812.25936,0,4447901.318399999,1660989.39099,5499520.8351,7004903.127090001,2841959.90171,4271148.80963,799.4236,2495962.5620799996,368232.95133,44445.65031
2020-11,4502751.4620199995,18223246.01528,0,5252656.16292,1655103.54458,5619324.80739,6798553.29592,4951778.564420001,4682467.122489999,810.3334,2615723.63624,349171.68703,52167.76478
2020-12,8051967.72892,22384105.4793,0,7235228.044949999,3593128.5231299996,6602256.31964,6769926.90986,4148535.38907,5897536.483870001,823.2034,4455652.61765,624284.56664,55433.4136
2021-01,7576540.647220001,20020620.84396,0,9908531.661940001,3880518.23936,7056924.9377,6937024.820069999,10020505.893500002,6647412.69013,812.7077499999999,5312848.027729999,647297.1301699999,48947.13153
2021-02,7276585.3958600005,19321106.351660002,0,10427247.01822,4031027.5732199997,7363232.615630001,6691398.35176,3891129.18623,6681884.86981,813.40735,7027286.86671,532553.4669,53807.78453
2021-03,7269435.3787,22915082.65918,0,10423140.69536,4038955.57865,7154846.88712,6804850.68587,8505617.838499999,7002099.24832,789.93445,7021632.420469999,687821.6386000001,55061.530329999994
2021-04,7381310.00078,22709053.07513,0,10410665.475,4039883.95572,7341945.0131399995,6779526.88526,3750295.84346,6049144.67648,805.10455,7078005.58714,923129.2049799999,57916.40063
2021-05,7334881.83149,18866930.90078,0,10848652.359830001,4009799.5854800004,7870174.335460001,6722089.90759,8667383.24422,6118699.57365,800.9284,6663949.63245,801362.3218299999,55009.90263
2021-06,7133036.78099,20547431.539109997,0,10407226.37685,3986274.66782,6250700.26778,6666683.7450399995,8647256.8992,6203857.251269999,782.9797,6714252.23996,801021.51341,54942.28495
2021-07,6947807.00682,26253980.38022,0,11385424.6224,4007546.0033899997,5754080.55726,7872606.35919,7955538.87741,6086649.24701,776.7443499999999,5565129.71012,880209.88753,57229.30887
2021-08,6734763.1898,18128580.53106,0,11356522.470759999,3995007.96799,5933891.69984,7876407.5378600005,7899026.17289,6022004.588629999,772.98895,4855475.983410001,931873.30123,51382.67294
2021-09,8118925.339009999,23346362.033880003,0,12104235.1089,4005720.5307699996,5978733.07107,7669801.43566,6679892.50601,6576992.53859,761.1865,4782321.5601699995,920336.96647,51240.38832
2021-10,8028333.82921,23904349.8125,0,11347354.4697,4006255.37903,6513503.48354,7672452.0173700005,7405091.198840001,6363670.02239,753.3028,5613613.42958,948486.43469,48443.458459999994
2021-11,7099989.16878,24730456.41847,0,11439947.140730001,3984746.8602300007,6610895.103499999,7559819.75694,9570992.217670001,6921684.27522,755.69365,5643933.4535300005,942506.0839399999,46769.28462
2021-12,6946301.169670001,32042132.39133,0,12045349.474030001,5063411.22566,7671678.66459,7634907.065239999,13933824.232040001,7814347.3640600005,760.2229,6944050.64686,1047083.60262,54014.35489
2022-01,6977826.7154,30143293.32556,0,9978037.67008,5001582.42017,7920974.94989,7620553.30594,14385135.51878,7836556.04648,778.48345,7035119.12194,1273860.5444699998,60190.84803000001
2022-02,6980007.70851,18298805.061920002,0,9061312.62578,4996489.39867,7827741.4864,6539162.99917,3544712.9429399995,5945016.81486,797.31655,6152437.78321,1294840.49658,57746.62742
2022-03,6933904.84932,20280935.74734,0,8617098.60684,4911560.08235,7240720.70726,7583343.93449,3111189.8534299997,5910653.688329999,787.6623999999999,5253225.63221,1298140.44305,58022.64741
2022-04,6975342.20053,24911278.89704,0,13716845.708619999,5354599.3852,6661905.388179999,7584810.07144,3098277.11465,4791295.73515,756.33385,4996561.85114,1265691.50481,58814.98712
2022-05,6365520.74601,23430825.816999998,0,16961670.39834,4849597.2232099995,6017611.77546,7493644.3824,2540226.0910500004,4727250.1588200005,769.80115,4477556.78259,1182753.80938,57012.738999999994
2022-06,0,24600921.97217,0,15991172.15557,4918273.82023,5344891.948570001,7572676.65219,2427677.7005499997,4284808.92308,757.8304,3436716.79873,1167822.36638,112929.82339
2022-07,0,24494622.92825,0,15857351.335409999,5550776.3286999995,5535977.59453,5953655.4017199995,2423609.0933299996,4866280.51439,860.44225,3064898.0420099995,1057907.36984,133585.61808
2022-08,0,22023405.941560004,0,13692786.83321,5570839.30116,4392517.221039999,4604510.646880001,2097888.57451,4151939.18661,854.8306,2639484.55592,741283.35373,128964.92411999998
2022-09,0,24447124.55489,0,13519836.50018,5538720.846390001,4401749.801109999,4050445.0273900004,2078554.12565,4081745.06661,836.75815,2616447.27101,733544.98859,121499.76477
2022-10,0,26159481.37324,0,12981525.63434,5322341.56286,4305047.45904,4018819.74739,2037177.1688599999,4073270.155,850.7567499999999,1907031.5145,658432.99672,130279.64957000001
2022-11,0,32856043.978139997,0,11046403.83161,5288356.30414,3796947.18899,2813271.05818,1766326.6604499999,4057799.40726,875.9176,1234409.49146,660982.5712400001,131504.44886999996
