,a-bank,alpari bank,altbank,ap bank,asvio bank,b concord,b industrialbank,b lviv,bank 3/4,bank alliance,bank avangard,bank credit dnipro,bank familny,bank for investments and savings,bank grant,bank portal,bank trust-capital,bank ukrainian capital,bank vostok,bta bank,cb accordbank,cb globus,cb privatbank,citibank,clearing house,cominvestbank,credit agricole bank,credit europe bank,creditwest bank,crystalbank,deutsche bank dbu,eib,first investment bank,fuib,ibox bank,idea bank,iib,ing bank ukraine,kredobank,metabank,motor-bank,mtb bank,okci bank,oschadbank,otp bank,piraeus bank icb,pivdennyi bank,policombank,poltava-bank,pravex bank,procredit bank,radabank,raiffeisen bank,rws bank,seb corporate bank,sense bank,sky bank,tascombank,ukrainian bank for reconstruction and development,ukrconstinvestbank,ukreximbank,ukrgasbank,ukrsibbank,unex bank,universal bank
2020/03/01,145620.16924,7336.881090000001,13744.31307,15520.48498,18925.79996,57557.82361,64937.40746,32994.61095,32708.06533,67539.9473,6178.02517,87397.17502000001,5491.23768,94117.40775,18124.21819,6205.56005,5552.4435,13447.99301,172580.23599000002,17492.72088,61809.47406,53018.50689,2369162.68412,43240.40859,22891.63651,18949.23836,321449.71244,8664.48181,17060.23613,31991.50372,15079.47608,10987.65452,17966.1884,728684.03561,45854.33655,88797.04827,35811.11292,38738.53713,199170.46409,17636.7096,14791.27043,81747.18294,6049.73575,1706213.10111,343345.18143,48336.55067,314322.87704,9235.10972,27507.00874,94824.07746,83698.24680000001,29784.86523,903899.54983,37533.30924,13176.6477,977878.10724,14719.64013,211910.70774,5301.28514,30899.46661,425516.24622,491162.97266,641556.2883400001,24148.17626,460303.48191
2020/04/01,238800.43591,11531.22282,22929.55753,30400.92258,31020.98925,86880.21513,102340.37635,50854.951380000006,100747.15549,90591.20951,8998.48263,137152.99255,7885.573789999999,153732.63472,29063.88561,9347.68685,8403.3519,20599.91849,270575.95945,27310.93761,106238.40682,85978.23773000001,3853542.97015,67593.86438,35069.81405,27878.92378,490674.63283,13929.72559,25078.16354,47513.9319,23938.97339,16275.55722,28533.16067,1087303.586,74776.25612,141711.14867,51095.02033,60488.34301,316133.61925,25735.139010000003,23947.96183,126969.71662,14808.4697,2674597.54198,527185.71623,73132.1182,482158.93182,13595.42235,40650.25635,147400.4922,175504.22121,44886.27322,1396063.97376,65690.25957,19618.78051,1522323.07569,21794.79902,313297.63318,8124.239299999999,47109.11995,668484.4567699999,750871.88785,1057425.9305,36191.5628,725185.70147
2020/05/01,331953.41793,14989.12299,29753.74927,39481.48042,38951.60686,120412.85985,143146.08941000002,66757.58558,144687.6215,114460.00517,12559.16471,180312.85023,10576.42497,200073.33646,38246.92603,12403.82874,11378.85092,28545.41544,352437.31115,34187.66753,135774.61919,116740.50826,5222144.441430001,92398.63705,46286.54993,36471.70895,658850.32954,18270.31938,33948.9372,61140.87512,28191.34864,22947.28644,39237.68389,1427929.94878,97820.65745,188025.55140000003,74697.12861,81240.26524,431200.10928,32187.102680000004,31793.1259,169678.12617,19262.86699,3563354.35123,713663.31666,99067.10914,642377.6039000001,17475.14652,55109.81536,198658.19624,228600.66765,59785.71308,1930091.05452,86862.47893,25974.84096,2069262.80209,29294.5833,408220.72741,11040.83733,56652.40608,849049.90934,999576.68033,1385120.2762999998,46071.89602,948381.47177
2020/06/01,428589.23646,18691.81106,36898.50783,48503.71089,49839.88161,150825.20272,177173.29538999998,83272.66738,173341.46015,140249.5501,15502.46555,227754.25251,12895.99412,245759.21461,46960.7259,14858.74553,14054.2612,33656.43336,427548.19124,41310.73611,163631.12548000002,154325.66327000002,6560289.14375,115740.74714,57324.07998,45387.68216,813382.64782,22029.48132,42771.90541,80599.59833000001,38497.90392,29544.90286,47861.8521,1789371.46803,119408.77825,234784.00513,91198.57722,99721.27422,552652.65541,38501.13575,40268.72428,219301.64955,23428.31948,4428013.667330001,900152.54272,122499.46707,797211.61723,21709.66664,68706.78433000001,249030.93499,275017.00954,74791.37408,2347224.03725,96105.00919,32511.967060000003,2568299.41005,36512.4216,504740.7382,14364.69641,70179.73008,1043173.10732,1256397.5469,1694527.28911,55824.14556,1174619.88352
2020/07/01,530280.67663,22905.01515,46003.68338,57243.64731,59729.2165,180093.67537,214171.7393,100204.16506,199288.76946,174963.56650000002,18510.20786,277800.14566,15637.10762,291731.35499,56323.09773,17492.25513,17551.42568,39128.797300000006,514080.32863000006,48171.6747,194370.54381,187279.03466,7817004.24488,139819.23257,69093.94700999999,54974.74737999999,977240.54439,25986.85716,50590.53471,97247.62888,46985.63737,36387.20503,58322.72526,2146690.55841,141444.79454,281205.30966,107709.89466,119419.81615,665117.77838,46528.63139,48140.63589,258724.37244000004,28806.59047,5792779.577760001,1063902.53667,147049.16763,957858.09883,26515.37346,82703.68257,298399.35838999995,337595.71076,90424.55592,2794811.47482,108179.97481,39000.53602,3094740.67546,44567.94917,612980.3753800001,17588.33872,88681.56253,1254478.62206,1508497.07095,2028974.69474,66607.28438,1425021.28307
2020/08/01,622875.38951,26587.48014,53979.113,66438.52424000001,69799.6402,217811.50538,242326.88209,116624.78234,230550.64514,198442.06263,21357.68509,320407.01644000004,18350.90915,344893.85301,66738.28033,20021.70918,23685.23537,46382.24939,609810.24741,75979.13655000001,224028.92727,230349.03344,9098963.43452,166357.38767,81162.61407000001,65964.88784,1136690.38088,30308.78144,59949.56819,112428.40552,57577.55603,42148.67185,69380.35144,2508287.78466,177553.55107,329656.74645000004,125024.1428,140456.07792,782863.30703,55661.21921,55943.49933,308014.85778,35093.16844,6776406.52998,1234755.3172499998,173138.89166999998,1163754.01762,30759.74635,97056.7699,348652.28848,386894.16067,108224.70236,3304824.34867,138145.26248,45337.48111,3576396.1420400003,52207.668130000005,707610.45148,21338.31366,109707.1341,1498957.46254,1813128.54894,2332902.61913,78718.87732,1692543.5084600002
2020/09/01,719684.48113,30300.28917,61824.66549,75208.46247999999,79263.79724,254609.29008,278151.51896,134716.28369,261069.36919,222381.39193,24150.87491,381361.45883,20647.00093,395867.73228,75842.46965,22943.46973,26748.75675,52548.94015,708717.82622,83030.96361,268984.54056999995,260131.17108,10717263.94841,190948.86602,92907.19608,74592.77668,1292376.8940899998,36202.31717,67648.84449999999,127272.83238,68767.66445,47458.568,80666.29443,2862676.87252,214527.64749,380852.14829,138117.43399,186413.95264,900237.2435900001,64147.53293,63247.74059,351770.04642,41979.39797,7643400.21473,1408790.8184,197070.13687,1337135.77814,35111.94525,111731.39081,396903.2034,441381.68274,124542.57226,3750153.7658,152214.34973000002,52118.89702,4049729.73912,59252.33314,810849.6228400001,25062.92673,126370.6133,1828056.21083,2080688.21402,2630142.35452,89661.54839,1847335.31921
2020/10/01,840395.88347,34190.4142,69668.34572000001,84416.99605,90024.10591,292617.5379,309434.96996,152629.62922,282979.52783,251590.98367,27179.42091,424293.11437,23060.68685,447476.01115,85097.51566,25003.28096,29864.82715,61252.27543,810765.99011,89896.69191,313086.83727,356663.37887,12208966.186,217153.837,106186.86683,83208.93569,1467015.80402,42380.11309,76647.96708,143329.06571999998,77684.0868,53736.5498,92406.01425,3244077.18503,264290.76432,434489.03148,152238.40803,223499.40932,1018819.05356,73029.88072,71380.10572,397508.32764,50446.9379,8693905.32323,1586880.27511,221619.18194,1542357.6866799998,39447.87800999999,157283.92677,447834.41458,503180.86463,141927.44608000002,4244456.51901,168727.94103999998,59762.76657,4579336.49035,66248.8703,924266.66853,29038.46643,147725.73338999998,2560568.71743,2364746.56925,2946213.15076,101057.00818,2103511.95928
2020/11/01,942648.57486,37808.24413,77662.76121,94906.00522,100013.96613,338965.51598,338599.53464,171075.57032,309367.5953,281440.27759,30243.53042,469151.37643,25810.74308,494456.55677,94544.37735,27254.93932,32835.1904,65557.72706,919311.89802,96777.56524,368589.78892,406969.84655,13804627.24259,241523.31808,120237.72079,92955.84282,1636593.1553,45970.45668,85101.52997,158659.50116,86487.85719,62047.58232,104083.26492,3684735.34054,292611.91356,489283.64816,169112.71529000002,297848.58892,1140925.11144,81336.36662,79861.27052,441648.98293,59203.57482,9965316.66057,1768593.47653,248436.14857,1721405.2952899998,43830.57666,171363.15895,500061.1822,557576.8628,160502.69301,4735660.87055,181959.7469,66357.64408,5079480.9904000005,73153.40607,1032293.1151,33270.42393,167392.9392,2742542.68113,2646839.671,3249791.73217,112864.47597,2384074.77478
2020/12/01,1046766.25715,41183.44432,86175.37944,104284.56647,110815.89066,388401.748,383710.38432,190145.39211,331776.52451,306917.70948,33191.44022,513662.06118,28059.76992,539541.05498,104668.20688,29151.02125,36205.05853,72216.99848,1014063.25545,103780.9878,478497.26709,439481.45589,15246577.23204,267254.94022,134176.20294,100641.26489,1795631.69658,49628.57502,93353.41151,172897.2024,98911.5022,68964.16644,116545.78372,4153620.52909,318151.20734,552145.14886,190177.58078,334907.16463,1270065.69408,90735.70091,87715.57865,490262.35185,68538.76775,11074689.66409,1958597.69548,273160.09069,1900344.67212,48539.97531,185992.30568,557584.95828,573564.9071399999,179442.755,5259885.911409999,192189.77472,73186.05742,5656827.013920001,80877.26775,1150939.43031,37907.10937,185384.18615,3304395.9015800003,2938130.17485,3595174.25185,124377.07769,2666823.42652
2021/01/01,1177473.81563,45393.84947,94503.73948,114136.84351,123552.00269,445306.31941,436824.87791,218975.67021,359761.55273,341214.18047,84850.15744000001,758396.54934,31297.05165,588374.40637,116213.08736,31963.55798,39393.57764,103914.40869,1080021.24237,123224.47408,516521.02544,486684.97683,18597412.23891,299032.12677,156960.53581,124840.62,1986437.09953,54716.8754,106608.73342,194139.11586,113953.21395,75898.56259,136025.72449,4758107.2242,285901.09854000004,629087.80371,214812.64649,384186.13079,1418931.57793,100702.25263,98724.31549,558474.1479199999,79783.29814999999,12776305.98689,2198667.5769,302023.16072999995,2111345.46051,54898.71983,215978.46864,625035.90159,629604.51072,204132.58608,5819944.59712,237933.9123,80425.72584,6303101.09107,93956.22043,1315046.65805,43137.95032,212769.85662,3045145.40662,3422922.59128,4041800.02159,137398.63229,3031179.05708
2021/02/01,80312.00262,3561.92582,7695.223379999999,8606.403139999999,9498.03167,44346.93838,34712.14084,19560.93991,10834.42295,25039.91729,3658.07736,54294.08726,14455.62119,38388.86891,9765.71054,3379.5160100000003,3190.77865,10114.85473,86671.70763,6184.82016,55989.98789,34142.61894,1158649.52614,26636.8937,13499.39462,7834.40424,167665.63273,3597.59124,8217.53354,14408.02219,7958.18463,5549.11707,12477.90443,404481.22922,22395.16524,45790.1526,15556.69248,19471.32124,107266.78563,7677.75425,7474.24826,50195.86063,5351.258269999999,829661.1557400001,187255.73326,27174.87073,163805.64683,4917.58444,14380.01307,56767.18115,49496.1978,18891.77691,447083.97508,15399.61304,6833.03708,480467.96606,6671.91619,102237.04802,4742.3416,23817.44976,199766.35109,275865.47319,316845.32684,11966.29771,260976.29892
2021/03/01,286477.78517,7262.30139,15514.82547,18213.64509,20173.15336,88325.68971,72248.67013,40552.35116,23894.7652,64482.31207000001,6690.66537,95186.20335,17511.86941,77222.21078,20294.97368,5608.69344,6233.7875,18547.6209,185134.24942,12573.64797,95262.666,74652.43875999999,2543364.84157,51748.98498,27940.5255,14864.46303,334122.78321,7314.4028,16975.2146,30034.98675,16761.60987,11879.55793,24427.03203,806566.40428,61666.97236,98590.3818,30680.66446,52676.78139,220908.79857,16429.783,15915.85824,100526.37832,13912.43777,1850013.17862,381216.69821,49853.7082,318136.03347,9832.73772,28577.43858,114674.01027,102084.73429,39352.08327,951030.86266,30395.95873,13839.30291,1014205.16957,15264.98916,215819.63226,9634.46515,43453.94801,415975.09474,546797.60982,623734.49196,23720.81944,558528.5309
2021/04/01,414490.12871,11126.76833,23736.447,29101.32539,32060.32324,129897.897,107390.50548,62455.98664,39296.86225,97001.53757,10484.50824,147653.90084000002,20952.06233,119102.80948,30695.28012,9156.30398,9263.3471,28238.5607,284236.65338000003,18292.00791,144749.97635,122322.12901,4107785.14272,79328.81168,43725.40496,24553.10371,500897.09551,11210.31396,25523.86439,47924.11423,26908.54993,19029.55135,38568.4801,1235201.0464,101599.2143,155162.07613,46404.61234,79626.97193,351341.90435,24864.39551,24964.07858,149535.59355,24685.87101,2867120.77754,583418.57169,76546.56328,476070.70283,14849.67805,42431.16318,170215.81452,160112.71401,60668.48086,1486182.45576,51888.58234,20217.73741,1543695.8781599998,23261.02473,338672.17567,14016.42655,66753.20806,623575.10668,846999.93705,1062978.40376,35614.87023,890563.43181
2021/05/01,547666.7291,14609.76795,31697.32377,40644.21176,42939.3016,185304.69265,162390.05767,86837.00493000001,55873.15796,126706.65494,13963.4211,216674.85679,24338.70837,160068.41564000002,40970.07639,12940.9513,12882.59404,39067.95793,389821.12986,24575.32817,187518.24355,167747.79759,5718743.145520001,111057.27427,58285.57808,30469.64712,669876.86804,15933.48143,35590.46326,65580.1975,38016.11703,25676.67201,51576.2464,1697430.18868,148987.08385,209417.51068,63924.4042,118934.10711,475419.97331,36682.86709,34480.64161,203458.74711,34034.16223,3866764.04543,786488.3422000001,103673.50936,627764.78934,20349.72508,58310.11779,225166.44309,215765.40732,84105.30939000001,2013668.50835,75071.28663,27182.450500000003,2087508.16473,30666.01826,471413.36924,19058.29059,89130.60436000001,845300.26879,1127079.96967,1383094.25412,50098.95317,1286428.15232
2021/06/01,686028.6861299999,19224.70061,39228.6485,50642.01525,53403.80693,241787.06699,193341.51968,113165.79355,77663.17081,158368.04152,17338.17241,264986.066,27315.88146,202521.21806,51480.50818,15445.14423,15919.55273,49106.69071,494590.57343,30331.17218,232479.22143,208504.64605,7312011.1659,136604.40383,73707.35835000001,34545.72874,836397.35778,19846.95578,44507.40012,84911.78422999999,49463.194780000005,33049.88276,63855.83164,2146236.335,199524.32381,262989.44976,74124.00338000001,154370.36234000002,598509.1899499999,45175.94632,42525.59424,254621.6164,42210.52255,4880127.20303,977222.11653,129874.11553999998,815984.9654399999,24908.43734,72977.76921,280336.68264,269263.51467,105970.80628,2528817.24002,100016.44738,33870.55761,2613593.98983,38565.7053,591036.25193,23514.73896,108099.65031,1048899.80322,1390797.18832,1690479.80956,62183.317500000005,1692268.85175
2021/07/01,807531.76338,22732.74398,47212.98833,62530.89375,64225.0264,299507.77073,223958.2428,135969.93599,90001.03330000001,192873.39528,20483.03093,322319.63225,30308.48532,246193.14227,63005.54589,17896.461,18732.24332,58957.64693,603822.84186,35660.988529999995,276987.92776,253020.06473,8829567.16957,166651.16612,91918.22456,39135.78832,1013993.37903,23785.38998,53036.16921,103553.07009,63792.89556,39995.58995,78525.53993,2605653.48287,243950.75838,318383.42194000003,87081.92019,186129.67688,762990.7424,55294.86054,50496.48943,307087.74843,50437.997500000005,6405690.7571,1171185.6075000002,158636.84277,959044.2737,29474.324,93094.55051,336724.75917000003,352393.1997,129028.12661,2993643.26358,117299.05478,40802.025120000006,3088603.54582,46243.60205,747132.01332,27335.30483,132902.07563,1273041.20251,1671466.2329600002,2139901.13618,75234.37988000001,2108918.16116
2021/08/01,931150.92797,26249.85329,54961.36078,73517.17983000001,74885.70310999999,355223.14632,251884.99124,161297.41412,109791.15672,227553.56277,23802.97208,375940.13412,33330.59536,290903.22691,74478.80729000001,20233.65649,21458.96579,74344.18893,716456.02204,41055.77654,350753.77391,308628.36731,10362581.16884,190874.42975,107034.31683,48211.57656,1181135.13947,27603.97927,61944.12575,127225.11234,74352.87501999999,46602.87017,91449.32,3068073.6181900003,303891.87639,375957.04388,100583.36844,214898.50566,888940.26117,65253.37973000001,58492.77581,360830.72302,60244.83617,7369726.96943,1375406.6668999998,189524.18915,1097178.61911,34187.39684,110453.09374,391991.24199,409064.32177,151436.52924,3556225.06892,140735.22811,47942.27824,3637170.27551,53978.9388,882355.09223,30779.34344,157519.81805,1504051.33852,1945821.20822,2472648.10834,89976.65392,2510698.41355
