date,"Сільське господарство, мисливство та надання пов'язаних із ними послуг",Виробництво харчових продуктів,Виробництво напоїв,Текстильне виробництво,Виробництво одягу,"Виробництво шкіри, виробів зі шкіри та інших матеріалів",Виробництво паперу та паперових виробів,Виробництво хімічних речовин і хімічної продукції,"Виробництво готових металевих виробів, крім машин і устатковання","Постачання електроенергії, газу, пари та кондиційованого повітря","Оптова та роздрібна торгівля автотранспортними засобами та мотоциклами, їх ремонт","Оптова торгівля, крім торгівлі автотранспортними засобами та мотоциклами","Роздрібна торгівля, крім торгівлі автотранспортними засобами та мотоциклами",Наземний і трубопровідний транспорт,Складське господарство та допоміжна діяльність у сфері транспорту,Тимчасове розміщування,Діяльність із забезпечення стравами та напоями,Операції з нерухомим майном,Діяльність у сферах права та бухгалтерського обліку,"Оренда, прокат і лізинг",Діяльність охоронних служб та проведення розслідувань,Будівництво будівель,"Надання фінансових послуг, крім страхування та пенсійного забезпечення","Оброблення деревини та виготовлення виробів з деревини та корка, крім меблів; виготовлення виробів із соломки та рослинних матеріалів для плетіння",Виробництво іншої неметалевої мінеральної продукції,"Виробництво машин і устатковання, н.в.і.у.",Будівництво споруд,Спеціалізовані будівельні роботи,Надання інформаційних послуг,Охорона здоров'я,Виробництво гумових і пластмасових виробів,"Діяльність у сфері спорту, організування відпочинку та розваг","Страхування, перестрахування та недержавне пенсійне забезпечення, крім обов'язкового соціального страхування",Виробництво електричного устатковання,"Комп'ютерне програмування, консультування та пов'язана з ними діяльність","Адміністративна та допоміжна офісна діяльність, інші допоміжні комерційні послуги",Діяльність у сферах архітектури та інжинірингу; технічні випробування та дослідження
2020-12-31,1709218.3524,354610.37134,31310.16148,95.27127999999999,156417.9753,41818.46855,176328.20503,3280.84308,1.6608100000000001,42629.54691,42448.16721,762455.7004300001,198638.91679,21121.85057,2550.90879,11234.89385,2606.8281,770704.09463,13587.0108,12195.25636,14650.163919999999,37246.29759,164091.01943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.4336900000001,300.0,0.0,0.0,0.0,0.0
2021-12-31,1761903.34224,404459.01187,0.0,0.0,77467.93105,40961.35063,32052.573239999998,4114.77432,0.28642999999999996,14146.88889,38551.76498,836214.17919,165756.21608,84629.02046,17446.47821,118287.11614,4679.68609,519195.42319999996,5854.1857,34601.45416,10010.204099999999,520610.47132,29977.80646,1101.51173,47456.17256,9103.56164,98906.34181,12320.96939,0.0,6489.6152600000005,0.0,40.26465,0.0,4.26331,1.43303,0.16086,0.0
2022-12-31,1601092.25811,320715.93344,0.0,0.0,20609.89691,32348.09337,0.0,4104.2157,0.0,11052.60705,22742.89217,932346.91819,178425.0523,159384.62972,5368.8073,119762.20954,3961.03192,585318.3651599999,3197.04826,0.0,13378.00683,338382.0895,0.0,578.44502,137112.57982,17011.776579999998,335631.55764,31781.74613,0.06,91269.38975,1066.2309,0.0,0.0,0.03072,0.0,0.00176,0.00672
2023-12-31,2075941.5251,386709.0774,0.0,0.0,22917.95593,33947.03501,0.0,1694.27011,0.0,1089.36428,14164.9257,577705.64698,206734.5953,199541.57835,6034.1666,141118.61452,1310.68984,731693.15721,1240.48882,0.0,17046.21728,308457.81914,0.0,120.12253,160947.01714,237328.07355,344619.75539,7082.22278,0.21,103039.69198999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,1116018.17523,201568.03105999998,0.0,0.0,65791.25106,26645.30817,0.0,262.25355,0.0,26.85584,1438.85807,354198.23798,97159.58611,95514.7227,2909.63316,18992.73187,0.0,378197.38474999997,0.0,0.0,6082.65026,145436.20042,0.0,0.0,35378.43436,93934.97924,0.0,0.0,0.0,5381.37363,9453.49192,618.26747,0.0,0.0,0.0,0.0,0.0
