Date,01,02,10,13,16,20,22,24,25,27,28,35,41,42,43,45,46,47,49,52,55,56,63,64,68,69,77,79,80,81,85,90,23,62,71,88,06,11,26,58,82,86,70,78,74,95,73,66,33,96
2020-02-01,456.10562,0.0,0.02185,0.0,961.00876,0.02996,483.64522,0.5,1.06143,0.0,0.0,0.0,0.0,20611.841,0.31743,0.17576,11066.04325,713.8459,90.78865,559.59227,0.0,0.0,0.05,18946.05981,1.03014,0.09756,1471.26341,0.1,0.16,0.21246,,0.0,,,,0.0,2854.59332,0.0,0.0,0.0,0.01001,0.0,,,,,,,,
2020-03-01,434.29393,0.0,0.02185,0.0,982.1979,0.02996,492.34357,0.0,1.06143,0.0,0.0,0.0,,20611.841,0.31743,0.17576,11051.88588,709.81178,93.23653,583.02546,0.0,0.0,0.05,18896.05981,1.02819,0.09756,1148.6473,0.1,0.16,0.21246,,0.0,,,,,2854.59332,0.0,0.0,,,0.0,0.87551,,,,,,,
2020-04-01,528.28772,0.0,0.02185,0.0,1012.79105,0.02996,501.58352,0.0,1.06143,0.0,0.0,0.0,,20611.841,0.31743,0.17576,1403.55776,706.76348,0.0,593.07474,0.0,0.0,0.05,0.0,1.03014,0.09756,1090.41973,0.1,0.16,0.21246,,0.0,,0.0,0.0,,2854.59332,,0.0,0.00997,0.5,0.0,,,,,,,,
2020-05-01,552.2154,0.0,0.02185,0.0,1031.66366,0.02996,510.61272,,1.06143,0.0,0.0,0.0,0.0,20611.841,0.31743,0.17576,1427.16696,707.09368,0.0,602.41598,0.0,0.0,0.05,0.0,1.02917,0.09756,1002.91973,0.1,0.16,0.21246,,0.0,,,,,2854.59332,,0.0,,0.49028,0.0,,,,,,,,
2020-06-01,562.37771,0.0,0.02185,0.0,1065.86229,0.02996,519.91125,,1.06143,0.0,0.0,0.0,,20611.841,0.31743,0.17576,1447.80937,708.37799,0.0,627.46526,0.0,0.46771,0.05,0.0,1.03014,0.09756,915.41973,0.1,0.16,0.21246,,0.0,,,,,2854.59332,,0.0,,0.49028,0.0,,0.0,,,,,,
2020-07-01,575.90683,0.0,0.02185,0.0,1087.4158,0.02996,529.99242,0.0,1.06143,0.0,0.0,0.0,0.0,20611.841,0.31743,0.17576,1478.60914,714.35906,0.0,651.7065,1.0,0.0,0.05,0.0,1.02917,0.09756,827.91973,0.1,0.16,0.21246,,0.64784,,,,,2854.59332,,0.0,,,,,,0.0,,,,,
2020-08-01,588.98452,0.5308,0.02185,0.0,1110.45959,0.02996,542.52563,0.0,1.06143,0.0,0.0,0.0,0.0,20611.841,0.31743,0.17576,1512.00984,157.55701,0.0,676.75578,1.0,146.72912,0.05,0.0,1.03014,0.09756,827.91973,0.1,0.16,0.21246,,1.64784,0.0,,,,,,,,,,,,,,,,,
2020-09-01,601.14923,0.5308,544.64529,0.0,1134.01731,0.02996,555.05885,0.0,1.06143,0.0,0.0,0.0,,20611.841,0.31743,0.17576,4863.44181,157.55701,0.0,701.63335,1.0,0.0,0.05,0.0,1.03014,0.09756,827.91973,0.1,0.16,0.21246,0.0,1.64784,,0.0,0.0,,,,,,,,,,,,,,,
2020-10-01,580.90993,0.5308,0.02185,0.0,1147.706,0.02996,555.91586,0.0,,0.0,0.0,0.0,0.0,20611.841,0.31743,0.17576,4967.88569,157.55701,0.0,725.87459,1.0,0.0,0.05,0.0,0.0,0.09756,827.91973,0.1,0.16,0.21246,0.0,1.64784,,0.0,,0.0,,,,,,,,,,,,,,
2020-11-01,562.36704,0.5308,0.02185,0.0,1173.24424,0.02996,555.91586,0.0,0.0,0.0,0.0,0.0,0.0,20611.841,0.0,0.17576,5150.96349,157.55701,0.0,750.92387,1.0,0.0,0.05,0.0,0.0,0.09756,827.91973,0.1,0.16,0.21246,0.0,1.64784,,,,,,,,,,,,,,,,,,
2020-12-01,547.96864,0.5308,0.02185,,1198.0393,0.02996,555.91586,0.0,0.0,0.0,0.0,0.0,0.0,20611.841,0.0,0.17576,7294.30087,157.55701,0.0,775.16511,1.0,0.0,0.05,0.0,0.0,0.09756,827.91973,0.1,0.16,0.21246,0.0,1.64784,0.0,0.0,0.0,,,,,,,,,,,,,,,
