Date,00,01,08,10,11,13,14,16,17,18,20,22,23,25,26,27,28,31,35,41,42,43,45,46,47,49,51,56,64,68,70,71,77,79,86,50,37,65,52,69,93,38,58,73,66,62,80,82,30,02,33,81,15,55,63,32,59,24,21,87,75,29,85,96,74
2020-02-01,0,0.0,,,0.0,,,,,,,0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,62081.74541,34217.07025,,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,
2020-03-01,0,0.0,,0.0,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,63116.14213,32049.93843,,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-04-01,0,0.0,,0.0,0.0,,,,,,,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,64221.87656,33574.25731,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,0,0.0,,0.0,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,32538.49745,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2020-06-01,0,0.0,,0.0,0.0,,,,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,32483.73973,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
2020-07-01,0,3173.7795,,0.0,0.0,0.0,,,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,32277.22613,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
2020-08-01,0,3234.24082,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,31233.66395,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,0,3272.06814,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,29068.86452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,0,3327.70748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27681.04522,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,0,3395.5348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25741.64396,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,0,6303.12386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.64138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23708.54289,0.0,0.0,0.0,500.32568,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,0,9124.77824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.64138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7282.75522,0.0,0.0,0.0,459.88579,0.0,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
2021-03-01,0,9060.04482,0.0,0.0,1093.65708,0.0,0.0,0.0,0.0,0.0,1327.64138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7282.75522,0.0,0.0,0.0,663.19812,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
2021-04-01,0,20298.58716,0.0,0.0,1103.6686,0.0,0.0,0.0,0.0,0.0,1327.64138,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7282.75522,0.0,22883.40092,0.0,935.64335,0.0,,,,0.0,0.0,0.0,,,,,,0.0,0.0,14225.25638,,,,,,,,,,,,,,,,
