Date,01,03,09,10,11,13,16,17,18,20,22,23,24,25,26,27,28,31,32,33,35,38,41,42,43,45,46,47,49,52,53,55,56,58,59,61,64,66,68,73,77,80,81,82,86,93,00,14,63,79,71,95,08,74,15,30,50,69,84,78,29,70,62
2020-02-01,82953.55347,0,0.0,30532.81308,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,187973.54351,0,0.0,0.0,0.0,,0.0,15608.17515,2137.45178,0,58772.04322,153756.0464,0.0,0.0,,0,10158.92857,0.0,464.22091,,0.0,0.0,860482.0351,15014.17846,2598.34375,324.04455,0.0,,0,,18036.95565,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,
2020-03-01,81971.14531,0,0.0,30275.59304,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,179242.98283,0,0.0,0.0,0.0,0.0,0.0,15798.07907,2171.7115,0,58098.94271,151997.73661,0.0,0.0,,0,10016.15749,0.0,406.38404,,0.0,0.0,858042.55796,14989.05885,2591.4375,,0.0,,0,,18037.34502,0.0,,0.0,,0.0,0.0,,,,,,,,,,
2020-04-01,63022.87143,0,0.0,30521.82355,0.0,0.0,5289.01604,0,0,0.0,94.2468,0.0,0.0,4282.48955,0,0,203831.0831,0,0.0,0.0,64806.00792,0.0,0.0,16001.0798,2208.31924,0,40381.26002,170808.50405,0.0,0.0,0.0,0,11438.29777,0.0,412.32912,,0.0,0.0,926650.84882,15197.46782,0.0,,0.0,,0,,18037.76125,0.0,0.0,,,0.0,,,,,,,,,,,
2020-05-01,63820.60739,0,0.0,30664.00724,0.0,0.0,5184.19842,0,0,0.0,90.73638,0.0,950.66389,4355.76869,0,0,196742.37291,0,0.0,0.0,65845.789,0.0,0.0,16197.53213,2243.72695,0,39577.80472,167161.1491,0.0,0.0,0.0,0,11102.36602,0.0,406.19172,,0.0,0.0,911262.97218,15399.05965,0.0,0.0,0.0,,0,,14197.06664,0.0,0.0,,0.0,0.0,,,,,,,,,,,
2020-06-01,64654.61981,0,0.0,30896.10385,0.0,0.0,5284.37971,0,0,0.0,0.0,0.0,967.62617,4431.49047,0,0,196562.47163,0,0.0,0.0,66919.56249,0.0,0.0,16400.53286,2133.45566,0,41077.7851,168333.41778,0.0,0.0,0.0,0,11186.723,0.0,412.13511,,0.0,0.0,907718.6106,15597.29012,0.0,0.0,,,0,0.0,14197.06664,0.0,0.0,,,,,,,,,,,,,,
2020-07-01,65471.02931,0,0.0,8190.84693,0.0,0.0,5262.51949,0,0,0.0,0.0,0.0,984.04128,4514.53345,0,0,195011.52735,0,0.0,0.0,67960.59167,0.0,0.0,16596.98518,2142.93674,0,40246.2652,31721.61157,0.0,0.0,0.0,0,10880.68607,0.0,412.32683,0.0,0.0,0.0,904210.18568,15778.99674,0.0,0.0,0.0,0.0,0,,14197.06664,0.0,0.0,,0.0,,,,,,,,,,,,
2020-08-01,65139.39424,0,0.0,8162.24238,0.0,0.0,5584.13012,0,0,0.0,0.0,0.0,1001.00356,4290.68161,0,0,202478.74176,0,0.0,0.0,69029.82694,0.0,0.0,16799.98592,2088.69651,0,39571.51669,43746.40311,0.0,0.0,0.0,0,11287.50505,0.0,412.13511,0.0,0.0,0.0,928132.67935,15957.33889,0.0,0.0,0.0,,0,,14197.06664,0.0,0.0,0.0,,,,,,,,,,,,,
2020-09-01,65989.65539,0,0.0,8229.69399,0.0,0.0,5668.0897,0,0,0.0,0.0,0.0,1017.96584,4749.53535,0,0,201057.62886,0,0.0,0.0,70099.17234,0.0,0.0,17002.98666,2061.6637,0,42763.56317,39616.67526,0.0,0.0,0.0,0,11313.44157,0.0,412.13511,0.0,0.0,0.0,931598.91909,16116.18064,0.0,0.0,0.0,0.0,0,0.0,14197.06664,0.0,,0.0,,,,,,,,,,,,,
2020-10-01,3996.72505,0,0.0,7130.61752,0.0,0.0,5771.57413,0,0,0.0,0.0,0.0,1034.38095,4823.81778,0,0,207069.13813,0,0.0,0.0,0.0,0.0,0.0,0.0,2093.56743,0,141763.82942,15585.80462,0.0,10710.02124,0.0,0,11523.40546,0.0,406.19172,0.0,0.0,0.0,535228.91224,16267.97434,0.0,0.0,0.0,0.0,0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,
2020-11-01,11411.75821,0,0.0,7180.80685,0.0,0.0,5854.37116,0,0,0.0,0.0,0.0,1051.34324,4732.61451,0,0,208358.61954,0,0.0,0.0,0.0,0.0,0.0,0.0,2076.5346,0,16550.61729,13950.77234,0.0,10886.51961,0.0,0,11697.79837,0.0,406.38344,0.0,0.0,0.0,541656.99461,16316.26507,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,
2020-12-01,11630.5306,0,0.0,7206.22246,0.0,0.0,5985.9946,0,0,0.0,0.0,0.0,1067.75834,4472.60583,0,0,209772.26679,0,0.0,0.0,0.0,0.0,0.0,0.0,2048.43835,0,275754.88334,14327.18759,0.0,3553.16854,0.0,0,11824.00983,0.0,412.13511,0.0,0.0,0.0,545934.88206,16137.88182,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,
