Date,01,10,13,22,45,46,47,49,24,35,41
2020-02-01,2916.4491,0.0,2271.41462,,,0.0,207.6399,2366.65594,0.0,,
2020-03-01,2916.4491,0.0,2236.98637,,,0.0,207.6399,2366.37375,0.0,,
2020-04-01,2916.4491,0.0,2194.05899,,,0.0,207.6399,2366.37375,0.0,,
2020-05-01,1596.27772,0.0,2104.24397,,,0.0,207.6399,234.66772,0.0,,
2020-06-01,1596.27772,0.0,2098.92787,,,0.0,207.6399,234.66772,0.0,,
2020-07-01,1414.06797,0.0,2099.46257,,,0.0,207.6399,231.66772,0.0,,
2020-08-01,1145.02772,0.0,2093.91075,0.0,,0.0,207.6399,231.66772,0.0,,
2020-09-01,1145.02772,0.0,2089.92525,0.0,,0.0,207.6399,216.66772,0.0,,
2020-10-01,0.0,0.0,2083.01608,0.0,0.0,0.0,207.6399,216.66772,,,
2020-11-01,0.0,0.0,2121.40001,0.0,0.0,0.0,205.6399,216.66772,,,
2020-12-01,0.0,0.0,1966.51579,0.0,0.0,0.0,205.6399,216.66772,,,
2021-02-01,0.0,0.0,1961.12466,,0.0,0.0,204.1399,96.66772,,,7990.77933
2021-03-01,0.0,0.0,2004.80783,,0.0,0.0,204.1399,96.66772,,,7935.63128
2021-04-01,0.0,0.0,2010.87739,,0.0,0.0,204.1399,,,,7945.64235
2021-05-01,0.0,3925.42589,,,0.0,0.0,202.6399,,,,7927.69909
2021-06-01,0.0,3908.92106,,,0.0,0.0,202.6399,,,,7877.47776
2021-07-01,0.0,0.0,,,0.0,0.0,202.6399,,,0.0,0.0
2021-08-01,0.0,0.0,,,0.0,0.0,202.6399,,,0.0,0.0
2021-09-01,0.0,0.0,,,0.0,0.0,202.6399,,,0.0,0.0
2021-10-01,0.0,0.0,,,0.0,0.0,202.6399,,,0.0,0.0
2021-11-01,0.0,0.0,,,0.0,0.0,200.8399,,,0.0,0.0
2021-12-01,0.0,0.0,,,0.0,0.0,200.8399,,,0.0,0.0
2022-01-01,0.0,0.0,,,0.0,0.0,197.2399,,,0.0,0.0
2022-02-01,0.0,0.0,,,0.0,0.0,197.2399,,,0.0,0.0
2022-03-01,0.0,0.0,,,0.0,0.0,195.2399,,,0.0,0.0
2022-06-01,0.0,0.0,,,2113.86553,0.0,195.2399,,,2999.32164,0.0
2022-07-01,4192.05364,0.0,,,2112.48968,0.0,195.2399,,,,4277.55172
2022-08-01,4225.78137,0.0,,,2112.93979,0.0,195.2399,,,,5373.11801
2022-09-01,13475.20559,21.43149,,,2098.98638,21.43149,195.2399,,,,5403.00955
2022-10-01,13490.37451,0.0,,,2098.98638,0.0,195.2399,,,,5430.13541
2022-11-01,4269.82035,9214.17045,,,2098.98638,0.0,195.2399,,,,5436.59964
2022-12-01,4333.70027,9214.34332,,,2098.98638,0.0,195.2399,,,,5469.04843
2023-01-01,29967.36965,0.0,,,2095.23681,0.0,195.2399,,,,5491.56407
2023-02-01,30040.18328,0.0,,,2095.23681,0.0,195.2399,,,,5499.70461
2023-03-01,30084.92915,0.0,,,2095.23681,0.0,195.2399,,,,5497.94017
2023-04-01,30167.16135,0.0,,,2095.23681,0.0,195.2399,,,,5499.33783
2023-05-01,30243.32174,0.0,,,2095.23681,0.0,195.2399,,,,5498.93229
2023-06-01,30340.64125,0.0,,,2095.23681,0.0,195.2399,,,,5500.62029
2023-07-01,30396.99429,0.0,,,2095.23681,0.0,195.2399,,,,5499.26762
2023-08-01,30491.91108,0.0,,,2095.23681,0.0,195.2399,,,,5499.71851
2023-09-01,40906.10957,0.0,,,2095.23681,0.0,195.2399,,,,5499.71851
2023-10-01,40933.39818,0.0,,,2095.23681,0.0,195.2399,,,,5499.26762
2023-11-01,198469.46438,0.0,,,2095.23681,0.0,195.2399,,,,5469.68192
2023-12-01,192851.84736,0.0,,,2095.23681,0.0,195.2399,,,,5470.18369
2024-01-01,193324.62142,0.0,,,2095.23681,0.0,195.2399,,,,5712.34634
2024-02-01,193885.09115,0.0,,,2095.23681,0.0,195.2399,,,,5697.03257
2024-03-01,194168.84097,0.0,,,2095.23681,0.0,195.2399,,,,5745.25364
2024-04-01,195203.14952,0.0,,,2095.23681,0.0,195.2399,,,,5898.64754
2024-05-01,203765.44822,0.0,,,2095.23681,0.0,195.2399,,,,5966.42157
2024-06-01,202077.80545,0.0,,,2095.23681,0.0,195.2399,,,,6090.95584
