Date,01,06,08,10,11,14,16,17,22,23,29,31,35,37,41,42,43,45,46,49,52,56,62,64,66,68,71,73,77,81,82,86,30,47,00,24,63,55,18,33,05,25,96
2022-12-01,3555.7462,0.0,0.0,134.56669,0.0,13643.2885,0.0,0,0.0,93724.04672,0.0,0.0,34400.0,0.0,11413.80697,74573.78754,0.0,0.0,162162.08115,0.0,0,380.07898,0.0,0,1078.31157,59497.43028,0.0,0.0,5924.48818,0.0,0.0,0.0,,,,,,,,,,,
2023-01-01,3388.62458,0.0,0.0,136.9778,0.0,13643.2885,0.0,0,0.0,94057.11213,0.0,0.0,0.0,0.0,11414.37008,75545.77683,0.0,0.0,107114.30912,0.0,0,381.58064,,0,1077.19684,60156.77979,0.0,0.0,5932.32522,0.0,0.0,0.0,,0.0,,,,0.0,,,,,
2023-02-01,3217.53542,0.0,0.0,139.63428,0.0,13643.2885,0.0,0,0.0,91908.83289,0.0,0.0,0.0,0.0,11414.79458,76733.9256,0.0,0.0,136523.59015,0.0,0,381.93066,,0,1077.54682,60827.41511,0.0,,5937.4537,0.0,0.0,0.0,,0.0,,,,0.0,,,,,
2023-03-01,3216.27441,0.0,0.0,141.81206,0.0,13643.2885,56369.6853,0,0.0,91180.49835,,0.0,0.0,0.0,11415.04782,76271.72628,0.0,0.0,162553.97025,0.0,0,381.87026,,0,1076.61291,68870.08179,0.0,,5933.73324,,0.0,0.0,0.0,0.0,,,,0.0,,,,,
2023-04-01,3186.97497,46250.25212,0.0,144.22317,0.0,13643.2885,56195.70346,0,0.0,8081.13702,,0.0,0.0,0.0,11415.17058,76310.77825,0.0,0.0,157818.46922,0.0,0,382.40821,,0,1078.21806,47420.04249,0.0,,5452.60115,,0.0,0.0,0.0,0.0,,,,,,,,,
2023-05-01,14876.87121,43905.83239,0.0,146.5565,0.0,13643.2885,56464.06273,0,0.0,8078.47086,,0.0,0.0,0.0,11415.17058,78207.86881,0.0,0.0,174051.22689,0.0,0,387.61802,,0,1078.15101,47307.12066,0.0,0.0,4955.29789,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023-06-01,14937.55817,37784.13388,0.0,148.96761,0.0,13643.2885,57024.81039,0,0.0,8081.13702,,0.0,0.0,,11415.17058,74040.40517,0.0,0.0,189624.00294,0.0,0,385.58382,,0,1056.07007,62099.29371,0.0,0.0,4461.20808,,0.0,0.0,0.0,0.0,,530.40252,0.0,,,,,,
2023-07-01,15152.83481,35860.72564,0.0,151.30094,0.0,13643.2885,57877.14237,0,0.0,8078.47086,,0.0,0.0,,11415.17058,71598.72888,0.0,0.0,187288.36419,0.0,0,377.21794,,0,1032.88447,62837.00456,0.0,0.0,4457.81936,,0.0,,0.0,0.0,,544.96304,0.0,,,,,,
2023-08-01,18132.10281,32538.97573,0.0,153.71205,0.0,13643.2885,58833.40398,0,0.0,8081.13702,,0.0,0.0,,11406.46281,79092.6007,0.0,0.0,216564.40046,0.0,0,368.11744,,0,1010.48547,62242.07141,0.0,0.0,4463.92267,,0.0,,0.0,0.0,150.8239,560.00891,0.0,,,,,,
2023-09-01,18439.12594,30602.68228,0.0,14.62221,0.0,13643.2885,59801.30726,0,0.0,33912.69718,,0.0,0.0,,11406.46281,70651.42102,0.0,0.0,206119.20426,0.0,0,365.11922,,0,987.6499,63081.88587,0.0,0.0,4467.99809,,0.0,,0.0,0.0,,575.05478,0.0,,,,,,
2023-10-01,18431.48059,28258.84508,0.0,0.0,0.0,13643.2885,60752.97118,0,0.0,32234.51093,,0.0,0.0,,11406.46281,71143.12034,0.0,0.0,181388.584,0.0,0,357.52172,,0,964.45241,63107.84231,,0.0,4468.34767,,0.0,,0.0,0.0,,589.6153,0.0,,0.0,0.0,,,
2023-11-01,50028.15734,25637.8539,0.0,1197.27155,0.0,13643.2885,61765.76071,0,1015.76223,32905.24323,,31866.96683,3064.58333,,11406.46281,70418.96336,5740.23725,0.0,242639.07159,0.0,0,701.49836,,0,941.98777,120222.50282,0.0,0.0,4474.61586,,,,0.0,16272.24791,0.0,604.66117,0.0,,0.0,10454.90288,,,
2023-12-01,49573.01035,23277.57939,0.0,1196.74667,0.0,13643.2885,62763.90187,0,1015.22111,32293.54117,,33161.91434,3062.5,,11406.46281,70755.45648,5777.40315,918.8005,199204.41153,0.0,0,320.92771,,0,,120507.0103,0.0,0.0,3983.23572,0.0,,,0.0,11106.64984,0.0,604.66117,0.0,,0.0,14735.84255,,,
2024-01-01,49340.84893,20982.97604,0.0,1197.27155,0.0,13643.2885,63812.68917,0,2926.0539,83182.26832,,41569.96122,3064.58333,,17367.57684,9076.29536,5819.06744,896.30683,160722.37545,62265.01251,0,309.41557,,0,,121223.0608,0.0,0.0,3573.96462,,,,0.0,0.0,0.0,604.66117,0.0,,0.0,17862.40701,0.0,,
2024-02-01,49254.89439,18817.00637,0.0,1013.93866,0.0,13643.2885,64084.44946,0,2947.6664,40976.78624,,41294.27488,3055.5,,12265.51122,9326.76184,5914.25063,873.44384,138389.72181,62417.18434,0,286.25659,,0,,121339.5807,0.0,0.0,3122.34701,,,,0.0,0.0,0.0,604.66117,0.0,,0.0,18080.35167,0.0,,
2024-03-01,48615.68396,16182.88303,,760.11111,0.0,13643.2885,64084.44946,0,2944.52582,32399.16292,,41490.22039,3005.55139,,11406.46281,5128.80253,5915.8067,849.91526,109223.01121,61463.38557,0,262.47327,,0,,226388.27939,0.0,0.0,2665.63624,,,,0.0,0.0,0.0,604.66117,0.0,,0.0,18207.93936,0.0,0.0,
2024-04-01,48547.26302,13204.43659,,507.33333,0.0,13643.2885,64084.44946,0,2947.6664,32516.87528,,41588.08205,3008.42639,,10576.93052,3644.56269,5834.97608,827.70347,93686.36184,60280.65322,0,227.91904,,0,,157488.55357,0.0,0.0,2214.10573,0.0,0.0,,0.0,0.0,0.0,604.66117,0.0,,0.0,20259.49734,0.0,0.0,0.0
2024-05-01,49413.56458,10928.75643,,51978.92006,,13643.2885,64084.44946,0,0.0,34479.71691,,42032.51207,2905.51944,,69437.9622,3743.16129,37864.13915,1192.77569,104736.36705,60996.83216,0,181.06271,,0,,99134.63652,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,604.66117,0.0,,0.0,0.0,0.0,0.0,0.0
