Date,01,11,16,23,31,41,42,45,46,47,49,53,55,62,64,68,77,79,81,93,25,10,52,00,28,82,35,43,56,70,80,73,69
2020-02-01,2111.02279,0.0,0.0,0.0,0.0,12791.32886,1024.57137,28191.59977,0.0,2124.62092,0,1278.95063,518.05357,594.29156,265.16581,1256.28396,0.0,131.10031,4898.91171,0.0,,,,,,,,,,,,,
2020-03-01,3914.71533,0.0,0.0,0.0,0.0,12424.58834,1035.96666,28045.70633,0.0,2101.64548,0,1259.87885,515.80481,586.43976,267.91282,1252.18914,0.0,128.31279,4599.06896,0.0,,,,,,,,,,,,,
2020-04-01,1690.81078,0.0,304.37753,0.0,0.0,14350.86998,1109.16451,29662.34613,0.0,2410.15846,0,0.0,595.47121,588.60468,270.84927,1359.38829,0.0,,5073.24684,0.0,,,,,,,,,,,,,
2020-05-01,1095.17417,0.0,310.75598,0.0,0.0,13938.23074,1109.89526,30354.1715,0.0,2316.53147,0,0.0,491.51196,590.69976,273.691,1328.05374,0.0,,4984.0245,0.0,0.0,,,,,,,,,,,,
2020-06-01,920.04965,0.0,317.33086,0.0,0.0,14059.61562,1127.33014,30278.82354,0.0,2310.90578,0,0.0,478.43049,592.86468,276.62745,1326.25919,0.0,,4924.09225,0.0,0.0,,,,,,,,,,,,
2020-07-01,936.5711,0.0,,0.0,0.0,13943.16821,5398.51216,29975.64393,746.96627,2292.55141,0,0.0,452.28546,594.95976,279.46919,1320.18176,0.0,,4894.14296,0.0,0.0,,,,,,,,,,,,
2020-08-01,431.27087,0.0,,0.0,0.0,14625.25978,5573.65636,31055.0526,0.0,2378.36255,0,0.0,361.29532,597.12468,282.40564,1349.085,0.0,,5035.51169,0.0,0.0,,,,,,,,,,,,
2020-09-01,289.05113,0.0,,0.0,0.0,14450.15389,5352.28129,30635.21559,0.0,2359.86219,0,0.0,,599.2896,0.0,1342.95391,0.0,,5068.58787,0.0,0.0,0.0,,,,,,,,,,,
2020-10-01,197.50869,0.0,,0.0,0.0,14946.16592,5425.26454,31340.7161,0.0,2430.54838,0,0.0,,,0.0,816.44647,0.0,,5167.1349,0.0,0.0,0.0,,,,,,,,,,,
2020-11-01,200.72747,0.0,,0.0,0.0,15184.30495,5426.18783,31387.18384,0.0,2442.52122,0,0.0,,,0.0,800.63654,0.0,,5250.83182,0.0,0.0,0.0,,,,,,,,,,,
2020-12-01,203.84242,0.0,,0.0,0.0,15360.82593,5453.17609,31387.46068,0.0,0.0,0,0.0,,,0.0,801.96061,0.0,,5248.27692,0.0,0.0,0.0,,,,,,,,,,,
2021-02-01,0.0,0.0,,0.0,0.0,15390.30281,4259.33493,31105.6866,0.0,0.0,0,0.0,,,0.0,793.91854,0.0,,5031.42196,0.0,0.0,0.0,,,,,,,,,,,0.0
