Date,01,10,13,22,45,46,47,49,24,35,41
2020-11-01,306848.52366,150109.15495,2121.40001,303.38659,2463.02684,49064.85542,205.6399,216.66772,,,
2020-08-01,326092.64679,134920.0705,2093.91075,171.95657,,90801.75371,207.6399,231.66772,1710.03643,,
2020-09-01,322705.80186,131280.31123,2089.92525,255.36919,,84280.93362,207.6399,216.66772,2468.70024,,
2020-10-01,297040.96414,137309.91846,2083.01608,303.96063,2466.06976,48610.59917,207.6399,216.66772,,,
2020-02-01,317650.44815,72991.62879,2271.41462,,,92446.76444,207.6399,2366.65594,1021.85584,,
2020-12-01,305161.4534,158291.60467,1972.93275,120.29262,2163.49599,85615.25849,205.6399,216.66772,,,
2020-03-01,331665.78047,61482.09847,2236.98637,,,94682.19099,207.6399,2366.37375,750.5335,,
2020-06-01,348351.93758,146143.94219,2098.92787,,,13224.23295,207.6399,234.66772,1203.18941,,
2020-07-01,348890.96051,159032.03873,2099.46257,,,7953.80874,207.6399,231.66772,1174.33257,,
2020-05-01,344288.29637,93682.80244,2104.24397,,,83068.04999,207.6399,234.66772,1021.04818,,
2020-04-01,352912.55661,58213.62445,2194.05899,,,109000.97331,207.6399,2366.37375,715.57401,,
2021-07-01,325274.02737,95589.70624,,,2165.63351,103026.43757,202.6399,,,-0.91667,7804.7991
2021-06-01,322176.15762,130820.42533,,,2471.70895,111145.1259,202.6399,,,,7877.47776
2021-04-01,329717.74625,144598.20874,2010.87739,,2631.06114,127811.0653,204.1399,,,,7945.64235
2021-05-01,319903.8531,139139.07232,,,2627.56529,94541.55602,202.6399,,,,7927.69909
2021-09-01,305597.48381,104851.13487,,,2648.37293,69514.55718,202.6399,,,2918.64387,7755.177
2021-10-01,296703.56384,113659.03114,,,2641.53882,62741.52454,202.6399,,,2916.82758,7692.86277
2021-11-01,298713.35127,130365.23339,,,2638.24314,116352.28815,200.8399,,,2915.96111,7639.51907
2021-08-01,317242.79448,125471.02013,,,2647.4819,70434.91504,202.6399,,,2890.06628,7741.57572
2021-03-01,306868.44733,138985.20595,2004.80783,,1942.10713,134714.51132,204.1399,96.66772,,,7935.63128
2021-12-01,303909.90364,136552.09026,,,2639.34984,80318.74684,200.8399,,,2918.89385,7906.93207
2021-02-01,289168.76302,169732.50393,1961.12466,,2127.70771,119418.55397,204.1399,96.66772,,,7990.77933
2022-12-01,356457.28959,36060.68235,,,2098.98638,52430.42485,195.2399,,,,5469.04843
2022-02-01,281701.79428,95687.70083,,,2128.10309,99088.99348,197.2399,,,2917.16089,4101.91098
2022-03-01,310582.19147,99538.22617,,,2120.23919,119126.68744,195.2399,,,2915.34461,4189.28558
2022-11-01,343925.92584,51808.46576,,,2098.98638,51390.24687,195.2399,,,,5436.59964
2022-01-01,306376.4936,90773.50638,,,2434.77312,79693.68147,197.2399,,,2918.97723,3866.44207
2022-08-01,365394.83226,55630.695,,,2112.93979,94928.20268,195.2399,,,,5373.11801
2022-09-01,362118.34708,46568.83236,,,2098.98638,94733.97785,195.2399,,,,5403.00955
2022-10-01,355727.51551,45418.20239,,,2098.98638,94033.03634,195.2399,,,,5430.13541
2022-06-01,343718.36439,59134.85387,,,2113.86553,85874.52183,195.2399,,,2999.32164,4255.84985
2022-07-01,353133.21763,59098.85054,,,2112.48968,85565.64473,195.2399,,,,4277.55172
2023-04-01,327605.39066,13760.61003,,,2095.23681,52473.04958,195.2399,,,,5499.33783
2023-05-01,299785.44378,13577.00912,,,2095.23681,63543.24085,195.2399,,,,5498.93229
2023-07-01,306691.85764,12970.84451,,,2095.23681,80717.18124,195.2399,,,,5499.26762
2023-06-01,299478.09546,13002.2605,,,2095.23681,80757.9841,195.2399,,,,5500.62029
2023-03-01,334303.67679,14100.83646,,,2095.23681,52400.55736,195.2399,,,,5497.94017
2023-02-01,331752.57572,14297.8889,,,2095.23681,52515.80805,195.2399,,,,5499.70461
2023-12-01,306795.65869,10908.6628,,,2095.23681,80981.69075,195.2399,,,,5470.18369
2023-09-01,304173.30606,11948.17819,,,2095.23681,81006.89423,195.2399,,,,5499.71851
2023-10-01,309124.9475,10875.70647,,,2095.23681,81049.97323,195.2399,,,,5499.26762
2023-01-01,348792.53423,13756.88378,,,2095.23681,52243.41403,195.2399,,,,5491.56407
2023-11-01,305805.67656,10648.85672,,,2095.23681,81551.02961,195.2399,,,,5469.68192
2023-08-01,306882.41648,11936.55205,,,2095.23681,80938.27233,195.2399,,,,5499.71851
2024-06-01,332317.84142,8705.25321,,,2095.23681,24029.80503,195.2399,,,,6090.95584
2024-05-01,332306.06541,8915.16026,,,2095.23681,25792.16786,195.2399,,,,5966.42157
2024-04-01,331560.56462,9201.16748,,,2095.23681,25186.21931,195.2399,,,,5898.64754
2024-01-01,315001.74304,9550.27646,,,2095.23681,79827.55853,195.2399,,,,5712.34634
2024-02-01,312684.22162,9529.16128,,,2095.23681,81958.82767,195.2399,,,,5697.03257
2024-03-01,327881.31327,9505.3956,,,2095.23681,24943.9744,195.2399,,,,5745.25364
