Date,00,01,11,22,23,24,25,26,28,35,38,41,43,45,46,47,50,51,58,64,68,69,71,73,79,10,17,27,31,66,86,02,08,13,14,16,18,21,32,33,42,49,52,56,59,62,63,70,77,80,81,82,93,55,87,20,75,29,85,96,74
2020-02-01,19935.68,386887.06871,4088.96998,7127.78246,1013.46415,54138.6,42361.05972,21.99479,2761.06896,256860.45598,23522.1752,333606.45028,1618.95824,42911.2677,887667.06567,40139.83447,45499.53165,100036.79892,32.51648,158314.74311,40595.50555,3933.12734,1755.73824,1088.41675,19195.73701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,21524.72,550244.28557,11411.94179,12216.20956,1014.29405,,45306.6968,2299.64216,2997.21592,396961.61687,23522.50691,98816.40597,2102.51848,50046.38186,1127586.2458,17620.33965,43707.94684,108188.95646,,90978.92758,120798.03001,,3722.98462,,19187.72385,3654.18614,2000.38193,13082.7076,977.26512,2444.41014,11825.8546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,21577.12,511055.02927,15242.20977,12217.41832,1013.494,,40750.56855,1082.49633,4106.47075,281294.50625,23510.40382,96509.75356,2197.08823,49838.4386,1046476.4368,17628.42271,45705.45151,108379.98873,,93623.26292,120676.19019,,3651.77384,,19057.17831,53.7031,,13230.67678,,2422.48438,11871.02487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,60521.36395,1280605.33196,,14863.48988,626.33411,,66513.2063,9880.76727,119223.24636,452044.89233,388.71563,29246.39186,6409.18895,17752.42938,1876002.30763,19750.60749,,120715.68576,463.71101,111729.59732,2311.13207,814.61949,436.49604,1757.82639,16424.42427,162260.73446,10356.18909,0.57645,768.61295,,62160.85746,339.6336,142432.02016,2109.47408,35990.73458,5034.68099,2024.51562,172.6264,0.15234,1018.29673,45666.18736,4544.07135,113555.49892,3709.01002,748.74434,502.57738,1568.44435,1623.26884,117336.79424,118.67805,1555.94474,20304.18613,668.43911,,,,,,,,
2022-11-01,55036.07395,1304759.89421,,22370.74875,612.79425,,66010.8167,9843.8059,118678.90474,545792.18669,408.58125,31489.73708,6598.44836,47667.56279,1895243.531,19744.39302,,120932.10459,470.05314,111655.60914,2264.72966,681.67099,2731.79716,1536.78591,16389.41217,173167.34025,10607.61793,46.76084,876.4814,,62417.19374,456.34428,143116.29715,2162.84147,35513.52176,5067.01993,2166.21748,181.44585,0.10098,1922.52561,45997.99569,4779.60476,109636.08775,3716.02197,732.26484,535.03265,2271.07106,1712.99467,120952.05206,125.84526,1217.48042,20306.76513,690.19125,31.54077,,,,,,,
2023-04-01,61140.62978,1352413.55737,,31062.42307,2329.19915,,62139.01576,8954.49798,97559.85095,584213.82627,311.44062,26040.31741,6741.51568,21563.04248,1876084.98223,9700.02669,,106499.63154,,96339.31321,2652.64242,685.19439,968.41393,1744.85895,16932.40641,132205.37096,10431.27603,,927.21672,,57816.10241,1687.78803,46232.78749,1894.70736,38235.81573,4356.67324,1657.39617,138.27225,,767.09693,961.33132,6767.29499,107562.76334,3974.16722,815.13087,661.05143,1438.55602,1449.42947,63480.84455,130.10583,732.10729,20032.87671,550.04042,,135.9961,,,,,,
2023-05-01,61187.02363,1221498.5044,2770.07623,20405.34091,2071.21152,,56523.73114,8951.56486,95549.67985,589571.3227,291.68438,29484.29957,3171.5335,21198.75381,2125382.09203,10121.09733,,102780.11454,,91364.03464,2690.31278,714.70376,928.71473,1752.91042,17073.25017,182253.60717,10405.37248,,908.08358,,57868.88601,2520.57622,46209.71693,1839.77455,38721.09975,4845.02317,1602.44557,,,782.22703,1564.47323,6492.76654,105589.89741,4089.86737,831.56928,825.90932,1407.07611,1397.63806,63254.72902,132.93916,953.85574,20328.76703,519.61771,,129.40307,501.67163,,,,,
2023-07-01,83426.90009,1223527.94226,1337.08942,31656.99055,1922.35089,,56519.8419,8955.59177,93893.18712,403685.17088,252.89375,26897.88468,3399.71927,13200.04089,2013401.2798,11130.36756,,99087.98851,,89949.44917,2885.96759,711.8702,860.64926,1776.89578,17339.43981,173799.11526,10827.42937,694.32499,870.92634,,55904.54354,2659.79746,46209.71693,1731.84278,40297.2147,5025.62402,1494.52935,,,812.99157,22834.40382,6415.69449,102738.20808,4472.78633,864.99403,916.71954,1284.25508,1194.5452,55898.29138,138.70027,912.36286,,460.11979,,116.07561,975.61155,100.89877,,,,
2023-06-01,83178.07088,1220372.76614,2908.59363,20326.63566,1996.29009,,56525.7157,8958.4587,94465.45022,592631.11012,272.60625,28188.13778,3394.43428,19228.73032,2177968.75862,10518.3233,,99118.68529,,90005.62461,2948.29814,769.13039,881.2723,1762.00525,17225.08446,184203.62818,10438.64112,715.73335,890.07425,,55964.86754,1367.84543,46232.7875,1786.80075,38781.05726,4909.90316,1549.33862,,,798.33375,4300.58262,6409.56064,104712.0177,4503.62437,848.55562,800.31388,1258.24666,1246.41126,62145.19121,135.86694,908.67472,273.9726,490.41271,,122.69871,496.61704,,,,,
