Date,00,01,02,03,05,07,08,09,10,11,13,14,15,16,17,18,20,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,41,42,43,45,46,47,49,52,53,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,85,86,90,93,94,95,96,88,21,84
2020-02-01,22800328.03145,2839687.49063,23222.01548,3218.63144,2092.09411,201269.7398,16478.93027,1220.0953,13562353.39144,32778.41296,84209.26016,8111.35711,952.15758,63214.3183,304263.96531,21941.59997,4504957.58603,119242.62013,30725.17352,3162315.91935,20632.9702,5865.42187,25227.58153,56202.60737,1252936.95017,827012.46551,22475.30237,863.29035,3673.39928,17930517.43265,1865.3828,874.81199,3030.71406,30.16682,1588976.99582,635378.32051,15141.55262,40740.1601,21395643.18491,2237334.21423,102530.26439,28071.51311,3462.89121,192178.81895,19981.61726,3127.17772,0.00662,1021.58153,119678.82322,256.58278,2171.31542,13299014.74832,11.5,347.03744,5339388.69637,1643.49212,170.06002,1412.65928,2576.8473,2556.96111,283.69267,349.74856,31634.65317,299.40178,513.99162,2346.82909,73638.45792,305.68616,10653.71953,16553.92847,371.28153,2783.81217,134.86313,1520.07256,7798.14853,,,
2020-06-01,25127507.19798,2923275.55273,20044.43004,3383.86524,2092.09411,231240.71324,9680.30692,1912.70951,14270773.82878,39407.29238,85423.30928,8345.55726,1198.83325,52914.16503,248106.07092,22280.89846,4833936.11867,118823.72635,26856.7051,3368122.32011,23087.75249,6984.5599,22479.73661,72198.5549,1272142.5789,1007138.23382,20346.32614,2899.11596,5962.35306,17851026.83296,803.36507,49.6485,2888.44416,112.00111,1096160.14768,651977.58086,11444.52627,40535.4517,19483487.98651,2282477.39042,103902.21023,848943.99295,2417.8583,207541.91113,17506.11378,5239.33821,,1050.09818,108648.69733,907.21165,1918.78342,17122927.62699,11.5,0.70202,5217466.97779,130488.77617,187.50543,1229.85694,479.65631,2111.2212,572.54773,319.09508,32983.62358,1485.91032,524.96424,3961.3375,68944.15126,604.37393,5866.99123,15777.39373,483.90633,3888.74427,128.16953,2410.03508,10406.98063,,,
2020-05-01,24901689.85834,2821609.15363,19872.9239,3460.7272,2092.09411,232051.50008,11112.05887,,14341553.92667,37440.37218,77062.01394,7833.06026,1093.30753,60252.69696,243759.30415,23746.59603,4833209.57458,115445.77417,39585.99232,3727783.17421,26813.28586,6271.99758,22352.79875,66210.3643,1265771.39305,969920.32235,23146.62357,7636.3552,7251.5397,18958448.07464,305.6792,307.26181,3238.06026,116.68258,1190417.96649,648644.8221,14333.61095,40244.98913,19071836.75827,2323307.83171,97597.75318,874861.28786,3439.69737,206365.45815,22444.30522,3695.6164,,1042.67084,110792.43456,949.33317,2039.61513,16625724.52749,11.5,0.35916,5358958.69285,129168.21452,183.05451,1238.3795,21.0,2308.35396,3259.81647,393.04247,33705.43794,238.84517,522.11018,4655.60583,62751.63077,379.60579,7249.60892,15878.69686,492.48078,3811.17467,129.80197,2332.27701,9066.55289,0.00306,,
2022-12-01,,13550354.96558,27354.06955,4717.11279,2092.09411,425382.56173,253417.28103,5318.70547,4010151.2936,23521.82179,75106.05844,42394.44151,6216.23336,147810.34943,206950.08901,15785.0811,98119.1641,215546.7705,144379.853,3972571.94195,124436.67975,2457.1149,24554.622,121322.93473,23997.81684,11268.24431,80014.70378,11785.68092,47787.34052,20393886.847,766.82914,581.03027,266713.10042,39.68023,583255.2272,75057.20065,94764.8685,145162.4796,21901028.3762,1947656.90508,368447.08815,203974.82844,1847.83459,2279.1605,54336.88654,21632.32595,524.58303,1249.91801,9249.21244,34794.02708,10152.93036,670659.31697,1499.41239,0.00426,9149510.18132,5615.55781,8736.99973,16516.12336,17402.90744,7493.35226,607.74657,1384.68168,177566.96889,4540.65779,416.16609,6550.39675,122410.37445,2493.46973,31378.44274,149180.30207,636.48184,13926.7792,79.78335,13604.98198,32773.50794,319.61794,43184.38187,0.01802
2022-11-01,,12958204.57441,25051.95083,4752.61974,2092.09411,425416.28712,251776.29597,5249.04794,3862339.4301,23767.0157,76902.57037,37949.57128,7460.45515,145761.90447,210912.21963,15868.70457,90608.33698,225100.41768,145187.40608,3953976.21079,132241.39665,5530.15397,19075.54965,118650.2486,5937.38633,11261.01582,78137.22497,10237.13782,25231.29311,20478556.30824,783.53763,583.13589,258310.94247,42.72828,576233.5728,70569.10322,94786.85363,139629.26743,21403202.05653,2075246.28049,362710.87492,174440.03387,1693.19536,284106.53137,49847.12295,22315.86901,517.20632,1243.55756,9253.96763,31744.93622,6930.37447,340073.59847,1489.63666,,9134164.40833,5709.23605,8922.05216,16247.02703,19913.96956,7733.34321,610.83302,1406.59985,175110.21454,3891.98636,416.16609,6871.65837,123969.82848,2538.95405,32037.9126,137458.63815,662.22732,14211.51005,82.62703,14417.97443,28865.05138,315.35465,42619.09008,
2023-04-01,,14127554.16079,22414.95296,5659.32246,2092.09411,424655.5765,258936.84591,5293.39447,3896736.19025,18875.47781,58795.52458,55873.12045,6717.9968,181118.22402,199143.80241,25586.21527,153822.45807,251946.96654,151877.94184,4159317.45364,162027.77693,2210.10089,80293.43899,144976.89519,26638.81156,7882.27877,95231.29762,19236.18096,51616.27584,20214479.60071,1050.42717,208.45486,298266.37961,7.77057,556873.36995,102175.70203,119522.67634,147012.12708,21659661.33564,1985074.38421,412173.82741,249979.07777,1566.77228,3564.38426,70790.93529,18695.55945,444.95327,1281.9617,11827.2905,35139.40955,11643.41609,290423.71555,1118.94659,,9349042.76954,10743.23313,7043.96326,13830.55204,14469.74316,8464.62149,579.13015,1415.28733,167620.3806,5233.08034,780.65071,5364.05006,50130.5209,4705.8608,28893.20343,197879.85416,541.73608,13520.03692,69.4819,14795.5946,37320.47972,111.78362,39049.79171,0.1442
2023-05-01,,13872519.95479,17748.10687,5646.90146,2092.09411,427755.18585,253580.23606,6755.00747,3626672.60652,18605.40605,57968.09133,57273.70467,7870.28536,197717.75963,212683.8486,28308.86136,129241.12928,276430.48377,136660.6781,4137013.61819,146643.33233,4528.11266,85058.45872,179002.86467,28789.69486,8803.02684,95532.30704,20349.71199,25021.84953,20163376.45512,706.08085,113.24214,303423.08857,6.77913,543746.77502,94036.7882,131639.09564,152099.15276,21162547.46796,1836699.61372,430818.44322,274003.6072,1495.24426,4106.96378,69500.15672,18880.8393,443.92858,1493.07436,21243.10679,35596.96338,12056.262,932609.57335,1108.68732,,9407538.88143,8805.41883,6514.65148,14583.77158,3723.01425,10326.88165,576.65515,1227.18604,166520.21235,5183.64465,757.28696,6282.26299,50728.61109,4717.2233,36228.65042,194658.90641,515.09282,12420.26998,67.4449,9460.68352,38180.5115,6267.10268,37979.20283,0.17495
2023-07-01,,13950957.50976,16597.35837,7189.15605,2092.09411,428565.20671,255263.31359,6662.13611,3287895.51179,20513.14587,54159.26693,56858.32573,7789.69901,215272.13651,234124.95334,32694.87079,129086.42107,263502.58494,160711.99649,4180018.82616,167032.29629,4002.23948,105469.71837,179695.0083,26086.02632,10619.12008,105264.0704,25808.97746,30600.15799,20105568.14353,735.50961,1447.25758,22264.84567,7.34262,544475.62789,99703.30312,145201.56856,177634.45475,21192880.98968,1528609.2474,459276.45453,266280.65243,2198.76189,3299.89042,70542.1825,16848.44901,263.36139,1475.01747,21890.88285,43012.89821,11278.38431,1256676.07564,1107.47029,,9528571.23846,7703.53025,5378.61505,14007.60028,7338.06192,9813.93449,569.98131,786.87696,160567.35113,4990.38884,740.54855,6896.10419,51382.92963,5882.62964,36115.518,196512.46854,938.08753,11159.03,61.51616,8429.50519,37004.15064,7432.70819,36316.4319,
2023-06-01,,13876475.11094,16115.82629,7238.20057,2092.09411,427298.75085,252290.2187,6564.69522,3487529.26557,20608.10974,54870.9204,55758.66408,8250.77258,204512.33639,224084.60225,31441.46161,134292.47674,266808.37915,140759.86826,4154922.68772,159674.82521,3942.84926,85830.93917,173490.19019,27540.1743,8627.70776,99796.08623,22830.82769,28365.56727,19997534.90847,757.73367,1502.98573,311834.31394,6.78279,542747.59143,84600.55288,140734.8253,161696.26373,21159112.6213,1639157.51293,446292.05685,269102.42439,1945.69036,3837.81188,69239.21666,17372.50604,342.70939,1488.45024,22688.95709,38426.7867,11289.29596,937651.61948,1107.50857,,9371122.14463,7949.92324,5871.34755,13765.05264,6113.99799,8466.7873,572.29196,1050.69688,162051.51554,5019.0456,751.66634,7009.71361,51322.99631,4650.42044,35454.80607,197888.79232,484.44307,12008.05936,64.01316,8512.96057,36269.3822,6546.96495,35466.52221,0.20994
2023-03-01,,14003361.78857,23766.86061,5699.55288,2092.09411,423279.92428,257345.55713,5358.76296,4009071.56336,17833.33807,57588.19884,45606.34167,5726.73187,153704.07241,208362.96948,23861.0477,126307.31865,250344.76373,148075.799,4131369.04785,162601.81281,2812.33278,26997.06395,129627.16085,17596.10388,8063.94501,80603.14657,15314.1376,46397.86849,20006502.32399,712.94013,309.93466,292207.41476,9.75658,553109.58302,152019.67573,113851.72442,143689.70578,21966453.77996,1869874.67646,403893.0904,236997.53585,1659.17571,2344.44991,64703.15734,20272.41386,537.94575,1274.11614,12030.77461,34210.02134,12030.94527,558669.97143,1124.42088,,9173632.69184,10083.85373,7633.90279,15348.57229,14855.86026,8726.10861,594.21741,1665.63478,164213.91353,5321.52481,772.94039,5824.22467,50976.83849,3754.47381,28413.23077,196323.69575,576.38572,12714.26032,72.25073,15646.39111,35919.9607,168.50708,39801.80262,0.11451
