Date,01,10,11,24,35,42,46,47,49,55,58,64,66,68,70,31,41
2023-02-01,,,,,,,78126.15123,18.86635,,,,2529.07414,51264.18343,33722.6315,,77.90665,
2023-12-01,,,,,,,28155.79891,,,,,,6100.52262,14926.96058,,,
2023-09-01,,,,,,,85016.74897,,,,,,8595.20808,23312.59045,,34.58404,
2023-10-01,,,,,,,85991.83356,,,,,,8641.23625,20276.24844,,35.3191,
2023-11-01,,,,,,,81199.42096,,,,,,8642.26741,20271.90759,,,
2023-08-01,,,,,,,84009.16157,,,,,,8595.14116,23312.54272,,43.72519,
2024-04-01,,,,,,,4738.80463,,,,,,6720.4151,6487.67029,,,
2024-01-01,,,,,,,4597.44904,,,,,,6405.14607,14900.01799,,,
2024-02-01,,,,,,,4645.60314,,,,,,6421.94597,14393.38283,,,
2024-03-01,,,,,,,4690.65053,,,,,,6511.43571,6876.97959,,,
2024-06-01,,,,,,,,,,,,,7013.11517,2042.26637,,,3026.47768
2024-05-01,,,,,,,,,,,,,6832.52912,5472.54131,,,
