2020-05-01,183151.52571,,50439.42508,,2893.49777,5817.21301,,3230.11635,24341.37637,37379.25493,2006.11566,97087.45791,878.58791,10003.09295,1802.34738,6144.14547,,45419.24781,2824.11501,20173.70754,57455.54447,825.15746,2401.64384,318313.43612,1003.57335,18857.40546,151.0929,48362.19779,10804.74284,2454.46524,3035.96024,26727.83281,15276.32726,7395.76287,18013.89509,302.67395,,10426.86802,113.47007,,301.08197,,,,,,,,,,,,,,,,
2020-04-01,149244.0966,,43074.53012,0.30463,3024.75037,3008.27124,4020.74854,3715.56905,27266.55436,32583.02391,9323.61098,100725.3776,1317.76888,10001.62336,7320.6659,6245.64932,,49134.19963,4028.52248,20369.0823,57108.59187,4812.05168,3608.86124,370585.61629,968.83501,22123.40284,1330.32172,34548.60771,11244.24305,2008.12953,2711.28893,33883.88695,21029.512,23716.44607,12856.70561,302.88352,0.54054,10387.24726,113.43832,68.11526,,301.26229,,,,,,,,,,,,,,,
2021-07-01,191661.33454,271.11452,74441.70162,,389.59672,4311.46724,42622.73923,15034.75961,21473.75688,42400.71397,129083.57253,68818.52012,30.01315,11935.00096,6009.37058,6016.1523,15361.51497,15976.40704,6020.08063,26143.18061,82415.26919,11448.71605,376.09747,460979.53051,57472.13736,30861.83705,,66194.92059,21191.72979,1815.32589,1427.34246,34101.92409,31930.44472,14292.39064,21113.82596,,,11102.23913,,54345.9437,,,,5859.79365,,,,,,,,,,,,,
2021-06-01,178136.77585,544.89863,85948.45364,275.73979,590.81419,4411.29797,24461.83515,16445.41184,24950.07923,46296.96995,117483.35596,69310.87076,,12377.77972,841.90713,6196.88846,13504.70456,17075.05941,5615.38556,17552.26795,96977.70195,11164.67093,391.24482,386984.18257,22426.45082,27965.83875,285.60205,38587.02011,29027.88743,1931.59739,1427.73287,30831.39806,30479.12671,14004.51807,21131.93424,,,7576.98172,,54999.0265,,,,1831.85633,2507.4315,,,,,,,,,,,,
2021-04-01,171162.26866,1092.80589,70605.90749,,998.01243,4324.62404,16194.94768,16039.72793,29482.4252,56421.15506,64789.63619,66494.29642,4.00176,14259.05792,843.95761,6075.22085,8856.47434,45851.44697,7836.38937,24680.53865,86989.2175,1415.92988,2290.23087,456140.45942,15097.70547,32441.45089,0.10685,32657.66294,4628.82245,5172.07448,1327.54109,25023.73746,83157.09697,2910.56712,16155.27586,,,7669.96913,,,,,,,,582.44696,,,,,,,,,,,
2021-05-01,193940.5564,818.57302,86141.07187,0.45667,794.44892,4391.06807,22546.64019,16035.37196,31497.60862,53688.38692,58697.21711,66179.17579,43.0377,12862.53043,187.89089,6016.01625,13865.748,18334.50215,6031.30311,28995.89577,81320.79479,7512.59365,392.99979,424278.6579,28396.86698,24938.11943,290.71507,38154.76916,20381.90852,2045.97516,1327.17808,21025.53927,84458.94185,8542.0137,21723.44559,,,9405.82371,,,,,,765.97553,2506.36987,,,,,,,,,,,,
2021-09-01,189683.85832,7671.78631,44378.46471,,,,38784.0634,1133.50839,19862.49371,35834.43268,128012.01948,73312.99682,184.50465,13195.16236,5855.11957,6018.41096,2837.27528,14020.0526,7669.20197,35375.68537,82581.38737,6807.73746,800.53177,466197.90063,49308.43687,26753.91735,,61941.3821,44014.47074,1354.40137,1427.73288,70545.74228,60816.23712,5619.08725,25863.22061,,,10502.94413,,53718.46779,,,,7514.1725,,,,,,,,,,,,,
2021-10-01,182328.20745,5412.61918,42399.33561,3206.7805,,,46104.41388,2825.38489,20131.16718,36556.51439,115766.17045,53471.2596,246.6,11167.24546,7539.58913,6298.62883,2837.88172,23348.29511,5780.31323,37897.14849,83925.60797,8130.74697,400.36604,456562.99703,26886.75753,28262.3956,,85982.00522,37469.83248,1238.45124,1427.34247,82068.87804,38559.13641,6387.68778,26241.46897,,,20438.97007,,53145.49074,,,,7612.05118,,,,,,,,,,,,,
2021-11-01,155056.76507,3880.54027,57391.53861,10025.06576,,,39917.17352,6104.22996,21798.06309,41007.60459,118879.12174,53366.62644,0.00822,10634.64741,12395.72623,6018.9969,8697.67521,28774.0053,6360.48023,39065.90619,90323.38602,7549.29705,398.52911,496537.66392,26471.77188,35304.22834,,85686.94385,38663.38909,1123.65151,1427.73288,72999.0398,30157.67713,6560.9284,25759.9837,,,15642.08339,,52651.30221,,,,7614.39303,,,4715.80685,501.43835,,,,,,,,,
2021-08-01,207196.15137,10532.21918,50331.27537,,,4196.9305,34947.83258,15501.08842,20744.03548,43518.14681,123677.0336,72994.68282,60.28208,13284.88284,5532.17555,6187.52482,16363.22249,14917.08693,7150.68481,22249.82247,89214.79549,7506.54969,799.35403,412480.06852,35955.08368,27848.82917,,63745.2828,26153.70457,1700.66651,1427.73288,60572.80621,30878.93874,8869.86345,23110.27024,,,15327.61547,,53771.66608,,,,6361.63619,,,,,,,,,,,,,
2021-03-01,140114.66531,1364.35109,50331.71086,0.06483,1198.57416,4743.11876,17545.41671,901.93658,23453.36231,69483.66966,37502.19484,55554.98778,,10638.51095,87.88666,6010.67618,469.34277,45897.82492,7909.0268,25802.37856,80807.76831,1946.57537,2397.13729,523617.45089,51587.6339,30145.9883,518.8515,29721.34504,5452.36441,5281.18656,1226.34247,25079.72459,82263.22197,2907.6274,19099.4806,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,157112.15053,3397.80165,59715.47413,10021.48493,,,42202.72769,5603.43846,29116.65706,44124.92416,127015.42907,53778.03789,140.30904,13040.04758,13248.26906,276.2409,12148.51871,12380.69648,2755.24817,38333.98125,101878.31272,2643.51838,10407.45805,547161.7571,28142.00956,33496.81235,,86385.8321,46306.68592,1007.8085,1427.34247,73492.93407,28454.43921,8264.51925,22678.67124,,,14506.88267,,54345.67038,,,,7612.05118,,,5389.26713,501.23288,3809.41855,6247.61874,2976.45645,,,,,,
2021-02-01,139479.80967,1640.4577,48409.96946,,1412.2458,5249.83272,21387.4767,989.85837,18461.49444,68545.55628,101915.35598,27915.62683,1.00307,11635.26484,85.87827,6254.90537,469.99734,51036.37444,6521.73012,22502.67349,71665.5478,1666.08343,3019.60339,506335.05313,52247.57477,26382.13897,325.8178,26225.53501,6334.70386,5240.55692,1227.34932,28208.66901,72213.99698,2913.34795,23038.10802,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,166622.60455,,96935.81075,5903.77226,,,61.64384,2370.44559,18494.78159,40467.38921,93864.37071,5970.42334,,8771.55208,53617.9104,126.50517,10817.56499,9158.3455,1500.69123,12759.51079,109895.06333,664.2024,261.0685,590777.72771,59794.84633,15951.35256,,29945.8092,101248.95774,,,43092.7088,15503.55565,1721.62015,27204.21389,,,46271.73244,,,,,,,,,,375.30822,,,3132.08867,,,,,,
2022-02-01,140015.81851,1193.19507,98700.12462,9825.53764,,,48950.03316,5587.40773,28540.28152,46360.02585,95519.66161,51553.429,,10895.3251,17006.51408,0.75563,12054.73002,40695.8134,2631.87646,35598.84631,72677.01685,1877.78012,10472.06493,630377.34084,54472.00763,25857.06054,,88442.76135,77554.78916,777.52671,1427.73288,104072.82182,26384.77196,2408.99392,29793.3614,,,56209.34606,,57571.53701,,,,8871.07344,,,3406.9863,501.43835,,12975.37771,2815.03825,,,,,,
2022-03-01,117367.9399,1191.82575,109437.05331,9926.80252,,,51097.01353,5647.51398,32212.86051,51714.20365,90122.41805,52785.59221,,11021.90188,13598.77718,288.02884,16680.24408,35245.59413,1518.53219,25839.29989,99361.09386,2507.8855,10517.65679,640302.23812,48382.57141,24316.32407,,83480.82077,84697.63088,661.22959,1438.66438,118280.50959,27150.69387,2976.64186,29534.5097,,,57267.71809,,,,,,7679.9652,,,2403.93781,507.19178,3806.30969,20329.25751,2848.95419,,,,,,
2022-11-01,181283.21262,,91635.80542,6454.44454,,,19094.52054,2331.664,18387.52022,40585.56406,99683.74108,5168.34606,,9277.74412,54834.22568,103.83302,10527.27808,9526.33788,1501.30644,12397.42198,109003.35826,3914.88678,260.69808,571520.6907,78803.7459,8517.42359,,30833.05555,104688.95085,,,45380.26744,15783.93838,1844.68904,28129.6939,,,44416.6168,,,,,,,,,,462.91233,,,3110.81456,,,,,,
2022-01-01,151132.29839,855.34301,98803.13365,10025.06575,,,51093.90535,5606.40613,30638.59011,46411.81224,99320.02261,51797.82202,175.50342,11464.548,17036.41451,0.72904,11578.65307,21159.94487,2912.35141,20966.25607,37841.6348,8621.96013,10489.4606,685868.81805,92587.8606,20669.44436,,81356.5311,69505.53883,892.90164,1427.73288,107182.22805,27519.85225,2562.86267,23098.12386,,,40875.16548,,54559.94153,,,,7614.39305,,,6725.04795,501.43836,3823.07001,10368.71006,2897.02461,,,,,,
2022-08-01,209721.43002,,87724.69614,8224.27719,,,,4474.28618,20328.22967,42155.18806,94772.63998,6238.50448,,10786.7775,58383.0663,244.42784,10569.67539,13479.83762,1501.30644,17104.2707,117355.45849,897.75924,390.04444,617230.63816,56936.84634,30862.81273,,39176.37324,104823.56135,,1427.73288,65724.46191,17445.07578,2707.7316,30417.26003,,,48835.23682,,,,,,,,,,500.92739,,25387.69204,3010.12567,,,,,,
2022-09-01,188812.88715,,88332.21911,7667.13493,,,,4141.12252,18573.5954,41979.4942,102497.62366,4328.49899,,10342.00659,53651.47321,244.10696,10693.81669,13479.83798,1501.30644,16721.49043,118097.25914,884.6037,377.51087,587103.62515,75998.46508,23310.52091,,35607.50408,104773.37919,,,61484.45835,16663.49761,2394.47624,30451.73909,,,44717.81501,,,,,,,,,,505.30409,,25211.9737,3047.46035,,,,,,
2022-10-01,177656.98476,,92038.53875,7099.10729,,,,4441.93464,18688.05423,41779.29102,95063.07229,5907.56984,,9817.37137,54401.22203,139.79727,10522.93092,10074.8358,1500.69124,13005.64623,115851.6122,822.85408,300.69042,597579.17165,94779.9761,8893.71374,,34211.75452,104617.45667,,,50298.42386,16215.22909,2247.83919,29373.50543,,,43376.82204,,,,,,,,,,497.24737,,25208.09048,3083.55727,,,,,,
2022-06-01,193983.21476,,104602.16509,9420.27445,,,22156.77,4425.21245,25804.60286,52015.83433,90360.42748,6146.12602,,10863.69627,58577.82908,252.32025,11845.56758,8938.67994,1501.30644,21153.00795,97984.48373,905.76317,5399.41362,596233.14348,85864.81378,22663.84672,,79304.74186,84176.01122,316.02699,1427.73287,99229.62519,20911.95211,4736.18433,30117.73033,,,44881.11753,,,,,,,,,,506.68787,,27707.93014,2960.15671,,,,,,
2022-07-01,194303.68724,,102033.16517,8673.79426,,,10016.43836,4425.03259,23164.53612,51828.17402,86132.92271,6775.63173,,10702.94436,58262.72148,247.10828,10354.36149,10781.71347,1500.69123,20925.39489,96627.36116,899.4284,4394.74592,597803.7019,85081.35946,24028.54654,,63179.19647,83996.61309,200.55891,1427.34246,67572.41191,19262.64716,6612.18517,30115.63002,,,40621.80276,,,,,,,,,,507.60274,,21393.4004,2996.35908,,,,,,
2023-04-01,77665.77534,,85526.06962,3794.5265,,,,2024.36022,8417.35355,40347.90286,86448.33082,6908.23973,,7792.95626,51816.63382,137.98663,,7695.91709,1234.01014,16083.77114,54061.07528,10354.96282,162.61131,444765.85861,49449.28488,6667.2078,,61812.45481,85436.71328,,,24977.05812,55592.51638,50553.69417,23307.50733,,,30614.35244,,,,,,,,,9897.76574,412.60274,,,3262.38283,1304.48767,19574.45128,,,,
2023-05-01,100302.75057,,82148.25773,3214.06062,,,,1354.5403,8428.27725,40551.9835,90051.85244,5848.45811,,7695.14151,51605.1296,140.61129,,6594.96782,1163.25561,17033.9023,58640.52014,2336.34215,37.29212,415901.40499,59952.43452,13429.36062,,67520.34375,81353.48204,,,22740.84705,52994.54561,49943.70547,22297.19922,,,26973.19957,,,,,,,,,9559.97801,306.67032,,,3298.21461,1303.84658,19653.30784,,,,
2023-07-01,110251.62195,,75227.27204,1995.55692,,,,501.48317,,39478.23286,82347.59504,3625.20916,3012.70986,7416.2891,86714.06359,140.36569,,4398.17025,1022.85974,17646.17909,55142.00465,22906.05825,,372645.45942,46931.83981,16814.70246,,64563.84816,73619.42025,,,16670.99245,50693.09547,48903.31184,19640.33101,,,17936.21824,,,,,,,,,8585.47136,321.47737,,,3370.94529,1103.2548,19604.05029,,,,
2023-06-01,100917.69529,,75475.66974,2509.55773,,,,1221.18497,8439.15481,39421.55465,95005.76079,5221.64546,,7439.04238,57131.54398,140.72494,6344.76045,5497.6564,1093.59098,16056.97617,59108.91512,4884.95076,,391991.67627,51098.90932,14344.03485,,61796.95647,77319.2692,,,17632.24967,51826.26696,48830.9956,20494.48643,,,17615.14795,,,,,,,,,9388.78962,314.32063,,,3335.19282,1103.79726,19503.26097,,,,
2023-03-01,109941.06043,,88500.23645,4379.03331,,,,2190.37631,17500.30729,40859.53247,77110.7719,5380.7994,,7879.56146,53240.52074,28.79528,10475.67385,8422.03527,1302.43869,10409.77879,94396.9747,633.2044,195.53424,501286.09662,43676.78239,18194.13513,,27142.39008,89426.33657,,,27343.09289,14939.93787,43124.7146,24648.81657,,,37429.53854,,,,,,,,,,403.04795,,,3225.32985,,,,,,
2023-02-01,100010.9528,,90748.52841,4961.59478,,,,2364.9948,17970.27239,41044.76357,59092.51498,4016.92612,,7947.97701,53183.64466,43.40818,10245.80606,8793.74705,1374.46658,10870.87326,93180.22658,632.46329,233.46404,566015.27664,54907.88309,14155.02975,,28756.05138,93142.2256,,,29196.54772,15138.96252,1193.19507,25791.89178,,,38668.90418,,,,,,,,,,394.41781,,,3191.81218,,,,,,
2023-12-01,154106.66623,,117016.92088,,,,,,5879.85356,39382.07534,102992.14765,1760.55386,,7238.59693,105394.83982,,2285.0784,12329.32941,636.84322,13967.65664,40098.96846,13493.38175,,662707.26432,37038.63473,44068.59971,,110711.91061,53223.13849,,,25374.16341,43517.47376,40466.89745,18053.09497,,25401.21153,38420.35038,,,,,,,,,6477.45405,113.61863,,,2940.28458,501.47945,,1003.78083,,,
2023-09-01,145351.45403,,75669.90562,846.99844,,,,272.33666,,40716.09792,58801.97047,2263.70591,4730.42904,7094.81624,88365.30164,,16714.582,2202.09453,847.81316,16427.93587,54853.91455,40659.81749,,555266.21902,46508.03545,39580.80282,,52227.53007,66325.60162,,,18359.47917,47763.95558,47011.69645,17366.47051,,,30559.45221,,,,,,,,,7625.39716,337.02476,,,3444.70263,702.41644,19575.99161,502.20548,,,
2023-10-01,158404.18308,,70802.77229,,,,,,,39856.4168,72819.11268,3039.08817,,7162.13896,98185.94936,,,8755.48217,777.21512,15062.52539,44273.74629,44550.68558,,572297.41538,40531.77371,42422.36507,,50670.09536,61829.89596,,,22606.64708,46397.84242,47040.56407,16250.3903,,2805.61797,41106.0337,,,,,,,,,7264.5465,138.61657,,,3480.33094,702.07123,,501.89041,,,
2023-01-01,153182.73691,,93439.67197,5436.69321,,,,2382.19332,18672.87287,40738.48383,99970.44431,2237.73006,,8324.29358,52762.10632,115.59912,10147.05377,8976.87455,1444.80099,11134.22656,101692.70412,648.88191,228.63356,556187.64217,51531.14075,14043.29593,,29838.07566,97858.5341,,,31413.32212,15263.16532,1569.1144,26523.88869,,,37771.71563,,,,,,,,,,384.86302,,,3154.66875,,,,,,
2023-11-01,157825.04344,,77903.68377,,,,,,6127.12903,39722.68896,119415.79795,3885.27109,,7181.19453,104388.89828,,,12321.14659,707.3311,15047.03271,43711.41351,24478.89266,,628673.1872,32579.83576,47615.31557,,55813.62581,57451.90379,,,27748.19628,45649.54693,40668.88919,19310.94311,,15642.87451,41396.80698,,,,,,,,,7426.44309,113.61771,,,2927.89422,501.72603,,1004.41096,,,
2023-08-01,140055.19982,,84599.54016,1421.28372,,,,386.73281,,39694.37751,68505.83674,2661.32188,4097.90219,7062.24039,82645.10287,143.64716,,3300.12745,953.09726,17667.99997,56024.43803,48874.36003,,463633.37013,51050.44051,17304.86335,,66959.78864,69943.45426,,,16181.15283,49122.68012,47745.31582,18504.34518,,,18059.08167,,,,,,,,,8572.23984,329.37446,,,3407.84315,702.41644,19642.73271,502.20548,,,
2024-06-01,135903.09897,,142737.49178,,,,,14009.26913,7723.2409,113248.4501,67071.61967,30980.60723,308.61749,6933.58197,61359.87718,16256.52131,3352.4751,67684.33347,439.2039,55140.64219,71364.73057,41558.37809,,769905.16848,137377.53595,72188.13391,,187281.90101,35767.52197,,,56925.37671,44101.67133,6787.72611,4087.9417,,42083.23716,32778.31571,16392.6433,,,,,,,,,,,,900.68294,,676.05131,1004.39891,15088.94438,400.48137,
2024-05-01,114734.55946,,142685.98619,,,,,8197.95437,7164.70879,111625.72095,71452.02719,30842.43483,210.48633,6981.52106,66604.44323,8192.19918,4016.02805,65267.74638,469.21784,43512.14681,69409.82482,43379.5644,,721483.08956,134201.13808,75734.92458,,182122.25404,36408.63435,,,33571.34226,44824.69725,7356.90533,3948.72512,,41872.31865,43200.72465,16627.47847,,,,,,,,,,,,1150.68294,,,1003.77049,14846.30881,905.97306,
2024-04-01,113615.6931,,138418.87202,,,,,6906.15385,8298.71914,41285.61227,19845.35229,87557.95035,7.78689,7107.05334,74719.79496,,4501.67352,36685.50172,501.65913,20238.24839,71433.52524,57937.78533,,708939.24621,108400.02067,73946.91362,,180891.18705,40212.08118,,,32548.50808,45660.02906,45670.46652,9608.92968,,41920.93733,43778.92813,16868.08826,,,,,,,,,,,,1650.68294,,,1004.3989,14265.03675,888.53584,1893.61475
2024-01-01,152105.15844,,114194.26331,,,,,,8911.84489,39447.3747,84962.51682,1364.10146,,7262.70069,103357.25707,,42258.77192,13716.05828,602.01346,13483.49825,39171.17887,43791.83783,,662142.47294,89710.07911,65054.67295,,144077.10896,51216.85109,,,35050.01405,43769.33667,40826.03156,17073.3095,,25709.94429,49848.18567,,,,,,,,,5986.99242,,,,2940.28458,501.72602,,1004.41096,,,
2024-02-01,148808.51795,,121384.93473,,,,,,9231.75995,40057.00874,70867.24637,3377.53848,,7282.29434,92881.50702,,41134.01832,16346.08051,565.80355,12233.37372,33336.75418,47507.27085,,681582.98623,100104.17106,65689.0272,,170526.19952,47235.73083,,,31800.72285,43385.53717,40510.00952,16068.33571,,41029.11807,49194.7876,,,,,,,,,5501.20156,,,,2940.28458,301.03279,,1004.39891,1505.41817,,
2024-03-01,142173.13984,,137481.15078,,,,,3241.94935,9039.39216,40141.73388,54041.83158,5007.6357,,7271.32908,91206.92373,2453.53208,41331.66194,11369.33372,536.28034,15735.34452,33936.31865,46112.037,,655828.18264,114782.21025,67070.10627,,177519.81521,43486.60803,,,32666.5769,41485.71843,40768.91646,13064.52448,,41484.991,34429.22138,17083.32789,,,,,,,,5010.10455,,,,1650.68294,,,1003.14208,10184.02837,,
