Date,00,01,02,03,05,06,08,09,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,41,42,43,45,46,47,49,50,51,52,53,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,84,85,86,87,88,90,91,92,93,94,95,96,97,07,12,99
2020-11-01,31245742.06205,5032071.23415,34476.1817,7338.63552,1710.63405,161.21924,8665.89631,2865.24016,647829.55186,10447.11269,9360.84661,56964.08998,3667.86472,70513.04314,25803.82339,23034.03626,1846.49194,31974.53964,10744.46502,122857.50298,77312.68828,265321.57121,94714.15356,2709.04469,53799.24957,168469.0426,1403.62097,240913.69356,54882.56352,9628.85888,47874.97952,184179.42414,6894.25289,1307.78575,245033.92567,172.10087,5830273.68655,31622.41326,3218385.24622,272023.65279,37214829.96524,98397800.02666,671509.95587,1578.56529,148.30378,6159080.1165,28551.58476,21532.77737,114589.5042,9436.82409,6703.43586,2109.98272,31790.69214,35028.59573,14322.1797,1673.72514,67.2901,1519.78516,11214544.35029,29221.84035,14922.20806,344078.92244,7678.97758,32739.42941,8834.44806,4949.30642,5095152.30237,1653.15375,33351.84428,23187.16587,267735.10741,28955.15429,8712.14869,15613.42329,43593.2551,39.01191,1607.39002,2825.46896,761.49884,0.31169,10744.68304,868.82489,15121.10459,121651.21824,14.41911,,,
2020-08-01,43208508.71765,6789930.98733,38388.07383,9467.35965,752.90664,666.64364,12681.03065,721.07608,697884.16972,11923.79391,14601.79044,53496.03606,4824.42786,69904.67051,37569.56729,26175.30213,2442.36033,28364.92243,5179.34228,98192.60487,74567.7222,258695.31221,98549.53527,64847.16944,56322.38682,77670.46359,1825.93786,253848.24355,43396.41549,7507.83794,46898.50379,167717.62236,8191.13996,671.24126,242145.42437,255.95573,8067936.23394,35918.43188,4341718.10723,213683.59353,42954288.15989,98540236.14267,836940.82197,644.16222,148.30378,5600103.71702,38332.3857,30968.78584,100626.26304,8496.70096,11539.0272,1351.09773,19948.14542,28822.21428,19222.5272,632266.42597,0.00247,1355.55717,12352190.06551,24285.98367,1121518.61583,371827.93846,4608.76571,35101.46782,10070.94344,3413.7803,5080481.26387,3100.92591,47962.81883,17833.80561,583049.08599,29208.51724,10355.8741,21911.99101,27764.22712,111.55041,1658.72486,3330.66197,1255.56918,0.31169,17396.3214,3862.22004,12144.77858,161258.77963,,552.19266,,
2020-09-01,43109679.74676,6724907.61525,41093.02638,9220.59854,753.71917,251.61391,12186.78236,291.66641,721791.77275,14785.46071,15884.31183,53735.87248,4104.96097,71730.21929,42282.88506,22483.17149,2798.00785,32377.86434,5621.4745,105668.02549,79259.47215,260852.53884,100716.65009,7464.21971,62443.66133,75066.18516,1798.36404,243894.07828,58250.17007,7776.18929,47473.36822,176818.05044,13208.89613,1490.99574,241040.23332,255.95573,8066876.32492,45742.69748,4344938.42876,254630.49443,43019582.02513,99033744.62455,650093.243,567.55785,148.30529,5631847.37146,34848.15591,27237.55822,106673.63075,9887.48655,11817.92182,1013.53892,22456.30362,31032.85699,21686.19678,649542.4448,0.00247,1388.00332,12276737.94211,25806.5763,1114236.80109,378654.74862,7523.44053,39309.51761,10252.67072,3287.25992,5016631.27555,3179.40089,43519.16792,22150.54944,587737.26083,28981.99568,925.15167,16199.84657,33330.54769,108.8207,1673.88839,3220.85033,1100.38837,0.31169,18646.15467,3863.68344,14835.02374,166464.12169,15.16689,552.19266,,
2020-10-01,44553093.286,6563618.7246,39035.75852,8440.68107,754.50549,206.94849,10939.35271,2754.95685,697931.08769,11795.04401,14187.44835,58317.77177,4403.61778,74069.60745,41135.39575,24348.36268,3240.17028,29187.184,9205.39715,122861.13574,71098.83567,263899.70728,100131.86668,7950.91612,55835.07808,175316.22167,1920.45099,239905.9979,62571.91212,8729.21864,48964.43973,193482.9065,13483.8518,1535.71453,244531.09159,255.95573,7718833.17703,37197.88315,4357327.67881,288149.3691,41016102.18147,98659516.51805,863144.07486,694.76699,148.30378,5672779.59964,31190.71487,24986.9103,114432.81802,9473.36094,11873.43621,2199.32853,25828.35449,32554.82811,20110.63793,650752.094,0.00247,1212.84848,12407092.06188,26956.66506,1145396.13605,376966.92644,8428.26799,37235.60009,9878.2824,4890.87675,5080863.20355,2881.85171,41329.44593,22380.56004,580731.55411,30610.09365,9744.89777,18225.11839,38406.56992,109.22186,1898.47946,2895.17542,1010.43061,0.31169,19115.8863,3865.78195,16469.6955,175464.56471,14.79161,552.19266,,
2020-12-01,10346186.30319,4946593.59224,35748.91569,6966.32728,1526.12172,,7338.36785,2910.34363,676977.71589,12286.62011,10392.18054,56770.56817,4949.2636,75507.37957,66422.39997,24209.0023,1103.21144,27232.71513,9319.08861,124776.4119,81055.37116,272393.30884,100805.19506,2313.90534,57503.04684,183070.56355,1839.38666,236544.09652,46147.38365,10152.83685,44588.4171,185599.70603,8589.29341,1542.31516,246680.79267,175.63261,5819020.94353,31943.85303,3223038.86024,276271.18762,37415971.88083,98493790.29992,676766.77075,699.59098,0.52096,6173891.49439,23783.269,21037.67818,126279.40242,9425.20639,6197.93871,1688.23058,36531.83423,35497.76212,15784.84632,1119.3879,356.78584,1807.40867,11253162.32711,32297.37582,15744.25761,341251.79298,9090.69184,35399.78505,9843.95486,5408.43822,5092311.35033,1149.17545,26733.54718,25188.7754,262248.11159,28814.39187,7967.97143,16653.30475,48686.7106,35.10759,1867.35115,2509.99656,613.0077,0.31169,11468.03685,264.47638,13583.54524,101598.3956,9.74943,,,
2020-03-01,37267889.36453,6329085.05457,57705.3843,9923.73446,747.022,1790.57926,10984.57417,368.68749,686379.56601,27837.08969,17738.82841,66447.00941,6174.54085,86418.45908,49274.11692,18569.04766,2301.98136,42564.73322,8951.77777,125014.76828,71245.09598,221971.59256,107820.37332,28080.309,62781.06007,85377.64837,1443.52756,247693.13786,75145.34017,9632.356,50243.49806,140935.3343,17668.47994,1546.75047,219452.60337,405.31464,7976204.08175,50349.97256,4351143.4355,282816.1623,43055519.19802,99219330.90095,744155.16453,1674.55124,1126.70069,5468118.03848,49314.39927,33767.2844,123564.03101,12283.06247,15272.92813,3326.61976,22719.65021,40425.68603,26008.1975,626823.67742,0.00247,1445.56886,12062368.35686,33704.58339,1011031.68645,374122.39022,7710.93033,43698.91862,10825.98236,3606.19524,5033461.7947,4168.23146,42412.23978,20599.65103,511162.26172,33066.09219,177.56111,18771.80267,28334.94262,113.16662,2101.04108,4527.74487,656.61509,0.31169,18981.40844,4027.24298,17418.76359,216525.07815,,552.19266,,
2020-07-01,41350525.41141,7079426.58886,43640.75099,10162.74086,752.09411,1508.38873,13219.10936,737.89507,686310.27827,14372.06692,13354.99935,58370.51148,4912.09388,66697.37779,40638.54408,25258.25477,2507.8537,33967.27649,6553.11978,83544.37036,73727.07441,239593.50593,103277.91262,65468.61442,56354.45253,79412.42949,1432.34442,249828.98742,53463.0649,8627.62121,48052.87157,152315.59239,14598.35846,1094.42642,234497.87363,266.05316,8036021.04792,44257.21118,4339437.22466,246523.08305,42949917.69525,98921572.76126,646711.70279,658.11228,148.30378,5562938.12972,42410.77837,32962.16216,105792.4395,9160.36352,12143.52303,1532.59502,19865.06318,29006.48187,19738.90186,630307.41295,0.00247,1370.14629,12208926.40795,26825.07911,1084878.31299,370580.73979,4170.60051,41020.4943,10233.01037,3285.29578,5016314.71879,3453.36715,52858.32238,16492.54498,619296.54197,28399.38281,48.75629,21968.20452,24172.95991,112.06045,1709.91406,3541.60688,765.63155,0.31169,18844.69179,3860.99381,13136.37605,168855.76289,,552.19266,,
2020-04-01,42818083.74942,6659978.28653,56490.1287,10568.84081,749.70895,1507.03501,15116.25574,338.6566,707332.66436,25818.91549,16560.98271,63019.62327,5483.73763,83829.64268,48719.67336,19152.40475,2569.68415,38701.03816,7940.54783,120794.39292,70988.21039,251203.12496,121473.12785,81289.79199,70031.3786,89751.13942,1456.45616,295771.47723,73767.79259,9334.3767,52744.12516,168658.37594,14817.2529,1834.58403,246878.0921,332.08701,8132789.53116,49426.1145,4355276.0035,307601.33117,43195021.80479,99141071.71336,772730.61146,1159.47797,1129.77366,5536508.30322,46189.87497,34439.55643,129642.52622,11896.47812,14218.41293,2834.75086,23970.86128,38653.95987,23401.23303,632185.84288,0.00247,1480.20183,12121124.61838,32525.77401,1136730.93217,373838.10172,5721.85468,46604.87784,11723.47387,3824.47298,5034848.19695,4132.42121,67282.62799,21210.79782,506275.78316,32620.4427,190.21716,22014.83769,30739.0742,109.58539,2024.90591,4221.19259,892.04712,0.31169,20355.24673,4035.78721,17878.38003,214417.8527,,552.19266,222.09867,
2021-07-01,10221761.34017,5082507.53146,34130.58107,6747.87698,2464.16869,,14201.951,523.19837,723959.64698,21316.87636,19310.25587,71012.93514,12949.80284,112457.56929,203412.37405,45373.08902,1707.19158,37943.86354,9348.86974,149247.5865,130680.44852,271766.99723,124433.56734,5841.05803,53021.64176,249466.25373,1707.12528,168165.44789,76148.05345,23900.60139,72950.2727,170057.20277,3494.90491,6956.3309,15628.2863,548.74936,5788997.58352,53691.30993,3302375.99796,527996.26091,26876057.13331,98886051.30485,668808.86074,462.08054,0.52096,4654107.74954,16139.10545,32219.65068,181840.79453,13242.20307,5360.25828,5122.11967,61183.21209,61887.65749,25154.10028,712.37746,293.3855,2002.97937,16661062.22171,49700.49067,21109.11523,364970.08704,8285.9633,60168.24725,17749.20359,6989.94339,5301750.12707,915.28662,12372.63513,34940.74108,163114.41549,34953.22289,1124.17494,35061.4239,88385.08848,,3462.78468,9089.67895,736.30079,0.3079,24155.16796,103.75058,31458.70213,320488.68743,447.81062,,,
