Date,10,22,23,31,35,38,41,42,46,47,56,74,68,71,16,62,20,27,63,80,01,61,25,64,86,43,55
2020-11-01,62101.84506,68783.32148,3221.22728,840.39899,51539.17734,1041.29971,34927.78082,759.95902,98109.12467,4425.16941,23301.63337,,,,,,,,,,,,,,,,
2020-08-01,34774.19051,64926.17279,3414.19299,956.99654,51309.57513,592.40417,34416.49315,,79242.67515,4852.51776,22776.71573,,,,,,,,,,,,,,,,
2020-09-01,15426.45981,65915.96845,3290.67364,913.47396,51249.33171,1205.30185,34416.49315,,87983.44432,4702.43989,22691.09946,,,,,,,,,,,,,,,,
2020-10-01,55803.61087,66421.26115,3185.82395,869.95138,51931.28164,1207.87083,34416.49315,,87161.32154,4552.36202,23018.21903,,,,,,,,,,,,,,,,
2020-12-01,61718.57176,67925.17834,2968.64636,782.90621,51913.94096,1335.7887,34416.49315,750.36885,96324.83237,4152.15437,14274.49307,357.63083,,,,,,,,,,,,,,,
2020-03-01,43496.37418,57242.07185,4539.04244,,44865.96439,649.33008,,,22994.46895,5077.45083,28167.52505,,57852.82568,1015.57377,,,,,,,,,,,,,
2020-07-01,41590.709,68544.6171,3796.50484,1000.51913,47969.46621,631.68566,34416.49315,,64325.01921,5002.59563,22379.60151,,,,,,,,,,,,,,,,
2020-04-01,35952.77263,72304.07927,4763.26301,,49995.7385,535.05946,,,37704.23319,5002.59563,28764.13768,,34416.49315,1000.51913,,,,,,,,,,,,,
2021-07-01,89312.99019,58489.61662,1835.42219,614.15741,87515.07903,230.11028,37717.84931,,162042.51938,,10801.84168,,4132.54257,,1413.40322,6277.87111,,,,,,,,,,,
2021-06-01,94513.83133,62564.17108,2043.17273,521.77147,90328.81109,262.12561,37757.86575,,37684.99395,,10930.66295,,4269.18192,,907.66445,2271.11946,,,,,,,,,,,
2021-04-01,93299.42036,62949.8578,2288.45818,608.81675,94584.03176,294.14095,38618.21918,,37537.03266,2751.43151,11083.61019,,4542.21709,,,1340.66082,,,,,,,,,,,
2021-05-01,89073.95202,62183.97606,2205.70761,565.29411,92535.76204,294.14096,42980.01096,,35772.89403,,11029.8719,,4405.68844,,,,,,,,,,,,,,
2021-09-01,100617.73435,60965.64537,1523.93718,527.11928,84316.70428,166.07959,45206.92576,,58052.95587,,8640.51115,,3859.23751,,2337.21817,7047.93522,564.23791,500.16439,4413.46688,,,,,,,,
2021-10-01,108796.35165,60548.77465,1354.13304,347.65233,81673.98085,134.06424,40464.97781,,96467.51181,1998.16923,7314.04344,,3722.42597,,2312.49735,5069.08233,1284.84155,500.16438,4878.0412,,,,,,,,
2021-11-01,107941.50585,62284.6405,1341.28398,321.19178,81517.79175,104.00986,34938.36384,,97851.17986,2117.70439,6479.14199,,3641.23756,,2302.621,5746.07439,1333.36278,505.26027,4948.65622,2.99432,,,,,,,
2021-08-01,114516.78027,61122.86145,1824.88154,579.07679,86467.60178,201.45206,49810.91424,,58143.4473,,10021.67973,,4057.79009,,2026.88534,6365.63559,,,,,,,,,,,
2021-03-01,87003.82738,62994.92336,2701.09093,662.43126,98137.80863,298.08781,34878.30137,760.72602,35665.0928,2800.98767,11157.57025,1.40929,4743.60452,,,,,,,,,,,,,,
2021-12-01,121001.36263,27475.94281,1071.666,260.61419,64362.28534,70.03356,34416.49315,,47572.66177,2864.00766,6134.19327,,3502.69891,,2364.52332,5676.33178,1336.08574,500.16438,6737.29331,,-108.7946,1786.17295,,,,,
2021-02-01,54213.53443,64539.41704,2849.2325,707.74094,101374.36263,974.70876,34927.78082,761.83461,78763.24656,3515.01082,11268.6232,249.23979,4858.2129,,,,,,,,,,,,,,
2022-02-01,116213.77636,31844.82723,839.9716,130.05699,62780.15069,,5974.59182,90.01973,41845.70154,2816.3702,5952.65473,,3174.76987,,1439.43477,8203.36986,1315.45275,,6739.04946,,-105.05786,1074.82172,80.01753,30693.27052,938.52623,,
2022-03-01,98460.48071,32884.0193,874.64004,130.05698,62332.37031,,5406.65281,692.97205,80924.32101,2833.01026,5773.12249,,3219.30098,,1462.98899,8203.36986,1221.5134,,6776.37037,278.23366,9644.52778,728.44587,614.85194,39583.03429,912.56645,1.69306,
2022-01-01,104045.78315,29867.80718,946.10632,217.09512,63025.951,38.01822,500.10959,90.01972,36664.5999,2840.18986,5899.50296,,3311.76246,,1364.13723,7755.18576,1359.28903,,6738.16627,,-106.92623,1430.98046,80.01753,28164.08153,,46.36187,
2022-08-01,131272.55565,34710.97827,,131.82356,67522.5876,,3.8137,,75363.53373,2845.74779,,,3151.14267,,1544.02685,5604.50685,1151.71156,,6939.85109,1.97363,25215.12072,730.73096,12.38697,40948.98087,897.45816,,
2022-09-01,120527.83776,33403.50743,,130.05698,66637.49542,2032.81717,3.8137,,34680.80724,2834.25344,,,1025.23247,,1883.59446,6402.63013,1042.1627,,6750.6532,,26503.83072,720.33534,12.38697,38666.26978,657.57603,,
2022-10-01,125794.52396,34378.30964,,130.05699,65050.79839,3066.19709,3.8137,,55114.49202,2821.38366,,,-10.14059,,2596.86866,6202.54795,998.45621,,6676.6318,,26321.26788,480.22356,11.40505,37797.73649,657.97443,,
2022-06-01,103954.38421,32822.46409,413.08597,130.05698,61993.65105,,4.87489,,22417.88227,2847.09587,,,3249.22252,,1462.98869,8203.36986,1139.84331,,6888.55433,265.60653,19799.03136,720.33534,181.08903,40251.71611,913.95461,,3735.72435
2022-07-01,112903.71594,32458.21648,269.04854,130.05698,61978.22325,,4.87489,,24680.67736,2852.53168,,,3142.8328,,1228.90912,8203.36986,1136.56412,,6898.53989,201.36411,21802.44111,720.33535,12.38697,40442.17419,885.58492,,2587.70093
