Date,00,01,10,16,20,22,24,30,35,37,38,41,43,45,46,47,49,52,55,61,63,64,68,77,79,81,42,25,73,28,85,62,74,96,33,69,70,82,65,56
2020-11-01,289046.70744,6700.0,33613.11476,3746.59075,51329.81084,0.50492,9235.06846,700.0,3750.0,16.78758,12500.0,115088.00297,0.16768,16818.37509,200603.88642,5029.73652,1484.0,4500.0,2954.9519,20754.09835,8720.0,63139.25137,2802.72366,406.92534,720.54979,5000.0,,,,,,,,,,,,,,
2020-08-01,281423.50848,6700.0,32406.55738,3987.21994,49772.29156,,9235.06846,,3750.0,,27500.0,115049.96957,0.16768,16046.72597,209768.52133,5490.88356,1864.30841,5500.0,2962.48126,20500.0,9020.0,46022.48999,3026.72366,,841.81531,5000.0,141.84885,,,,,,,,,,,,,
2020-09-01,279245.67654,6700.0,32813.11476,3995.78858,50118.98373,,9235.06846,,3750.0,,23000.0,116574.25199,0.16768,16733.10299,215123.06806,4791.0288,1964.0,5500.0,2960.00435,20508.19672,9007.32131,46234.15301,2802.72366,895.91382,851.19816,5101.63934,,,,,,,,,,,,,,
2020-10-01,287620.55532,6700.0,33206.55738,3782.29584,48713.53773,,9235.06846,700.0,3750.00001,,18500.0,114031.00082,0.16768,16889.4458,213287.02335,4880.52324,1484.0,4500.0,2957.54946,20499.99999,8820.0,56569.67213,2802.72366,148.32189,785.72426,5098.36066,,,,,,,,,,,,,,
2020-02-01,227609.165,3700.0,34487.86885,3066.06557,47393.107,,10041.64368,700.0,,,32886.96721,100935.67583,,10028.34701,129857.38617,7377.73721,2152.94199,4000.0,1676.81538,20610.67145,9620.0,42094.35383,7181.12393,,927.94042,6000.0,,200.0,,,,,,,,,,,,
2020-12-01,289358.68546,6700.0,34006.55738,3821.8938,51926.20417,,9235.06846,700.0,3750.0,,11500.0,114243.06616,,16710.55196,176933.31138,4788.35204,1484.0,4500.0,2996.88982,20500.0,8620.0,63692.34973,2802.72366,696.77952,655.07478,4500.0,,,,,,,,,,,,,,
2020-03-01,246649.95817,6700.0,32873.77049,3061.80328,47702.12339,,10041.64368,700.0,,,32300.0,115042.29198,,10093.12903,124587.76373,4826.9418,2152.74125,5220.0,2974.13126,20542.62295,9520.0,42417.26058,6329.86492,,688.47096,6000.0,,200.0,,,,,,,,,,,,
2020-06-01,270725.05773,6700.0,32893.85246,3063.11476,48682.45126,,10041.64368,711.56148,,,32300.0,117195.48356,0.16768,16995.69995,138201.61873,4292.39236,1200.0,5500.0,2967.23582,20500.0,9220.0,46333.91662,5194.95333,,823.35596,6121.96721,260.83782,200.0,1356.54945,,,,,,,,,,,
2020-07-01,271258.0913,6700.0,33890.16393,3010.68033,49002.12339,280.16831,9235.06846,711.18852,3750.0,,30500.0,116253.32317,0.16768,17255.1927,145192.39247,5205.80184,1200.0,5500.0,2964.91246,20500.0,9120.0,46050.94484,3687.39066,,842.69078,6118.03279,,,681.92479,,,,,,,,,,,
2020-05-01,271287.99022,6700.0,32881.14754,3063.93443,48352.12339,,10041.64368,711.18852,,,32000.0,117077.33608,0.16768,9759.74566,122454.18337,5235.35104,1200.0,5500.0,2969.63421,20500.0,9320.0,45977.63375,5759.62,,813.98698,6118.03279,,200.0,2021.29042,,,,,,,,,,,
2020-04-01,282050.80285,6700.0,32893.85245,3127.86886,48032.45126,125.0,10041.64368,711.56148,,,32886.96721,118266.93485,0.20414,10180.96777,139660.05274,5735.62824,1200.0,5381.0,2971.87329,20491.80328,9420.0,45776.75369,6396.0,,816.91512,6000.0,52.42587,5117.77248,,,,,,,,,,,,
2021-07-01,295298.21036,6948.33317,21300.61645,2599.22813,29398.45442,,9235.46868,,3750.0,,14470.0,76151.56918,,14158.16567,153624.30521,3527.06878,,3439.10972,,7316.45871,4520.0,53313.34246,1500.0,,421.85668,3650.74455,211.92297,,2962.73244,150.0,376.28905,,,,,,,,,
2021-06-01,298814.61826,6700.0,32802.19178,2537.18117,28742.41072,,9235.06846,,3750.0,,14470.0,75341.17759,,14444.96872,163110.40836,4480.68033,,3376.09047,,7489.60295,4520.0,57580.07881,1500.0,,412.75864,3839.786,499.04377,,2975.12083,547.0,388.00319,,,,,,,,,
2021-04-01,283464.65768,6700.0,32775.8904,2614.09664,27409.43567,0.58562,9235.06846,,3750.0,,13000.0,76454.77768,,16719.50433,164354.37275,3354.42787,,3915.0,,14456.25845,5520.0,59553.85313,,,394.25928,4012.31531,7530.4453,,,420.0,407.51315,,,,,,,,,
2021-05-01,295970.88063,6700.0,32802.19178,2819.05821,28064.99718,,9235.06846,,3750.00001,,11970.0,76606.30137,,16760.62891,158722.0241,3234.20898,,3729.15914,,9377.85936,4520.0,50988.42465,1500.0,,403.35734,4007.18623,5454.71185,,,577.0,399.27151,,,,,,,,,
2021-09-01,291871.27181,8929.24784,11418.59513,1977.21016,31053.28153,,14207.0912,,3750.0,,14470.0,77852.48014,,13872.73782,152092.53414,3501.67648,,3275.0,,7319.42885,6000.0,84171.24843,100.92055,,440.65931,2450.0,242.5071,,2900.0,410.0,710.0385,166.53379,0.00602,101.0423,,,,,,
2021-10-01,288788.64402,8918.78239,11396.544,1363.18662,30729.69537,,14213.98018,,,,14470.0,76957.34795,,13929.20602,146877.31837,3664.58904,914.26829,3175.0,,7408.53322,5000.0,81898.0969,102.69862,,,2200.0,,,3035.41857,,687.03682,159.47395,0.00602,93.52008,238.90868,,,,,
2021-11-01,286081.2219,8908.51813,11401.17047,1191.22042,30729.69537,,15139.61406,,,,13470.0,77811.41576,143.96685,13917.77589,152738.55394,3250.6955,912.83703,2975.0,,,4500.0,85449.06578,,,,2252.31794,,,3029.76458,,664.8554,249.54445,0.00602,85.64073,12396.00745,182.57452,,,,
2021-08-01,292155.42551,8939.61217,16557.74982,2132.24981,30075.86797,,14232.71866,,3750.0,,14470.0,76761.06918,,14135.04264,168057.36182,3554.71431,,3385.00716,,7319.42885,4500.0,55512.05479,1500.0,,431.258,3350.0,,,2900.0,,729.95089,171.92212,0.00602,,,,,,,
2021-03-01,283915.38265,6700.0,32775.8904,2910.68468,53732.02212,,9235.06846,,3750.0,,11500.0,76820.19579,,16776.5137,174389.42151,3762.37535,1231.35504,4500.0,,19228.90411,6820.0,65016.19432,2802.72366,,458.6709,4091.46199,7579.54793,,,350.0,,,,,,,,,,
2021-12-01,295293.7175,10198.02061,11257.74982,1206.93781,30729.69537,,15129.64531,,,,13470.0,78942.19026,139.4485,8617.67685,171431.59536,4000.85011,898.50114,2846.8,,,4500.0,80651.33665,,,,1691.20558,,,2994.77951,,641.83187,234.78397,0.00602,77.40853,222.55603,152.82828,,,,
2021-02-01,286579.13495,6700.0,32407.67123,3033.6266,53160.43872,,9235.06846,712.7726,3750.0,,11500.0,80181.13445,,16670.69266,157537.82145,3370.0709,1100.25828,4500.0,2595.95399,20508.89288,7820.0,63920.4409,2802.72366,,524.74068,4022.73556,7530.4453,,,,,,,,,,,,,
2022-12-01,517360.21529,11009.43871,11257.74982,2419.38916,30933.85427,,47250.41438,,,,16890.03836,81837.12275,2417.75,6105.80786,83774.81472,1711.65503,204.67964,,,,6500.0,54592.49003,,,,2499.99991,,,128.5141,,607.21857,444.67485,0.00602,26.49008,,141.95371,552.67644,69.71236,,
2022-02-01,312800.10765,10347.16032,11544.59112,1269.59276,30729.69537,,75961.66472,,,,13369.90137,79326.13548,,9400.42919,102995.97506,3799.26282,882.80523,2629.03738,,,4500.0,75630.92932,,,,,,,400.0,,608.12088,437.65496,0.00602,60.63637,350.01392,282.23462,195.97437,118.7809,,
2022-03-01,317925.05162,10319.99972,11674.13235,1337.33317,30729.69537,,74735.3739,,,,15582.13234,80770.16834,,9230.44426,107945.6475,3820.90987,878.94528,2669.33534,,,4500.0,83847.12013,,,,2767.13644,,,715.01967,0.15616,583.57222,546.32616,0.00602,51.9931,192.70003,253.75344,182.54688,113.85783,,
2022-11-01,498261.24294,12295.94825,11257.74982,2350.69294,31134.98852,,47259.43174,,,,16895.70959,84487.9231,2417.75,6054.8941,72342.85196,1630.4373,208.71056,,,,6500.0,50906.16438,,,,2499.99991,,,148.7266,,621.70108,461.59926,0.00602,30.08833,,147.31097,366.0,74.87195,,
2022-01-01,296431.563,10187.73485,11401.17047,1207.11874,30729.69537,,78198.80604,,,,13369.90137,76417.19781,133.67562,9224.19552,105229.80622,4057.67636,890.60627,2702.03738,,,4500.0,96791.14994,136.99615,,,,,,423.59191,440.0,631.74376,461.41856,0.00602,69.03241,359.86161,321.1738,195.98995,,,
2022-08-01,496598.86181,14460.52147,11491.84933,2331.65757,30729.69537,,76652.81941,,,,18147.4504,84684.62715,,6697.80523,137822.3685,1885.63848,217.75437,2889.73919,,,6000.0,48138.72508,,,,2668.00132,,,243.61219,199.9912,617.45496,474.06083,0.00602,40.96958,143.57927,145.34599,198.12244,90.3782,,
2022-09-01,497026.39885,13458.88806,11491.84933,2329.33815,30729.69537,,76535.23036,,,,17301.08376,85533.55578,,5971.36946,140897.49273,1885.55717,212.92505,2934.39618,,,5500.0,41991.64383,,,,2646.75756,,,204.33379,,627.31389,471.90383,0.00602,37.44657,133.45416,147.58475,553.77039,85.20481,,
2022-10-01,497591.43199,13318.44996,11257.74982,2302.55841,30729.69537,,45245.10562,,,,17047.06444,85318.06009,2417.75,6022.28322,115805.66222,1826.77365,209.93629,2977.61262,,,6500.0,49134.84302,,,,2500.0,,,207.80733,,616.82914,466.45233,0.00602,33.35955,,145.08215,309.89671,81.36481,,
2022-06-01,318022.68516,14918.39123,11464.70736,1297.71728,30729.69537,,76729.22438,,,,17151.87637,83106.89657,,6814.87956,105584.38775,1894.72414,217.59356,2801.86576,,,3000.0,48224.93735,,,,2740.06731,,,262.4108,150.0,613.44296,534.37524,0.00602,49.75498,180.45537,147.98924,198.12244,100.72642,10065.13771,
2022-07-01,367852.40333,14245.60545,11491.84933,2061.50708,30729.69537,,79638.47671,,,,17391.84204,83884.74181,,6605.98027,133641.46163,1854.94879,213.57279,2845.0822,,,6000.0,43770.84563,,,,2688.98,,,256.64621,404.76301,622.61549,479.42616,0.00602,44.67229,153.59897,150.16398,198.05397,95.55416,,
2023-04-01,594959.49757,14986.72035,11257.74982,2549.44748,28931.20619,,37955.81378,,,,14038.11367,82699.1149,2417.75,6311.16,169947.36196,1595.00059,169.08599,,,,3000.0,67298.0297,,,,2499.99991,,,210.58901,,582.95287,281.8214,0.00602,,155.56275,138.1953,,,,
2023-05-01,596333.79529,15742.1979,11257.74982,2587.20075,28931.20619,,37893.42625,,,,13479.67796,83240.34778,2000.0,6362.07376,165145.63548,1585.25675,157.09685,,,,3000.0,74909.78024,0.04366,,,2499.99991,,,97.86705,,508.13187,246.39851,0.00602,,158.77707,130.20072,,,,
2023-07-01,599251.20382,16562.07053,11257.74982,2597.3284,28929.69537,,37768.27697,,,,11568.97869,79066.09311,1555.0,6465.5984,134406.65982,977.72287,132.46792,,,,3000.0,66653.79211,,,,2499.99991,,,325.73633,,431.64016,208.24664,0.00602,,165.34028,112.87728,,,,
2023-06-01,597743.85857,17112.0303,11257.74982,2552.32233,28929.69537,,37830.83527,,,,13419.07419,81970.32967,1555.0,6414.68464,144420.61261,1039.0349,144.93782,,,,3000.0,61487.59348,,,,2499.99991,,,246.88258,,480.32655,225.61101,0.00602,,162.09415,121.13018,,,,
2023-03-01,593775.71751,11121.19525,11257.74982,2484.97247,30929.49537,,47231.04573,,,,16078.69589,80909.25189,2417.75,6258.54912,199047.80021,1578.95835,180.70289,,,,6000.0,69336.03775,,,,2499.99991,,,219.84417,,583.92899,329.34936,0.00602,,152.78889,148.24625,,54.2493,,
