Date,10,22,23,35,38,46,47,56,68,71,31,41,01,16,20,43,62,63,64,86,25,61,27,55,33,52,96,14,18,42,45,77,81,80,11
2020-02-01,43936.0909,55464.53322,4576.73847,45429.09461,698.69649,47459.12118,5002.59564,28005.85221,57577.72029,1000.51913,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,41984.48431,70102.58085,4253.79405,48044.51895,671.56617,36518.36723,5083.0601,22689.31198,,,1016.61203,34927.78083,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,29295.82222,70338.87929,4375.00952,47402.87825,670.74493,35835.07753,5002.59562,22490.97873,,,1000.51913,34416.49316,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,130956.50541,32151.65427,,62523.71217,2891.28188,37295.35677,2819.13341,,,,1804.72223,1220.46798,25470.91758,2596.86866,911.02845,604.16621,6202.54795,6528.6101,37711.63636,658.80781,,,,,,,,,,,,,,,
2022-11-01,132785.52732,32562.61545,,63387.66342,2978.89778,41571.84394,2842.88808,,,,125.0548,900.89093,25897.34344,2596.86866,954.76284,,5702.34246,6602.6363,37758.22541,658.43252,11.40505,240.11178,,,,,,,,,,,,,
2023-04-01,100899.2748,35132.28631,,55133.02423,2539.74235,30118.70504,2591.04058,,,,1637.74758,,25000.04768,4041.60519,,,6502.67124,,35402.89827,460.10044,,1442.95594,2182.96752,7265.09729,,,,,,,,,,,
2023-05-01,108289.33284,33080.33048,,54811.17425,2402.33021,39601.75458,2608.53875,,,,1567.75091,2118.1763,25407.05425,4595.80196,,,5599.0411,,35027.40961,247.10392,,1833.80509,2184.49067,7303.90389,245.0024,,,,,,,,,,
2023-07-01,105428.95422,29409.84795,,46132.66878,1586.66875,44435.39221,2444.7973,,,,1389.81657,348.06802,22524.1092,5742.30655,,200.0274,5334.19123,,34579.31449,,,1544.05685,2082.10283,,149.13701,1587.87948,4.50098,,,,,,,,
2023-06-01,106709.42423,30410.30001,,51218.21226,1945.53509,45958.2212,2537.71352,,,,1439.13828,2055.16756,23349.75803,6290.93502,,,5518.26685,,34575.57984,240.62612,,1801.23287,1989.99667,,149.13701,1587.87949,,,,,,,,,
2023-03-01,117658.64895,37232.30538,,57107.90466,2627.31431,23979.83106,2682.83886,,,,1691.99419,,25014.72223,4041.60519,1154.17589,,6702.75342,,37914.7461,459.76223,,801.64195,2179.728,7611.28088,,,,,,,,,,,
2023-02-01,123489.36796,34666.42673,,59654.92093,2715.01777,22826.95478,2758.72276,,,,1746.29989,3.8137,25029.91311,4041.60519,1218.54798,,6902.83562,6380.60765,37793.32386,659.54516,,,,,,,,,,,,,,,
2023-12-01,125137.63263,29409.84795,,35361.94674,-27.44071,50974.34787,2266.82335,,,32.50712,1142.99022,25511.26325,19268.81619,7803.16171,,1877.2369,3413.40219,,33826.06198,,420.06904,258.17671,1955.45096,,,268.79468,,1085.77846,1196.70165,78.58518,375.06164,11433.15117,,,
2023-09-01,102586.93129,29487.84933,,42801.49553,869.06247,58047.04337,2362.93951,,,,1321.58288,24871.13789,20874.06207,6400.66057,,,4465.83452,,34479.55781,,38.61592,1029.70479,2017.16146,,,268.79468,,1929.62415,520.01224,78.58518,375.06164,,,,
2023-10-01,113460.91658,29488.49026,,41598.48865,430.18253,59138.774,2392.80939,,,,1266.46765,25015.53097,21242.08021,7184.56921,,1915.26625,3846.58192,,34381.51987,,38.86978,793.32054,2026.65547,,,270.12002,,,868.91966,78.90809,376.91096,,,,
2023-01-01,129631.59752,35620.37136,,62324.35898,2845.63064,22200.56939,2770.98601,,,,1835.34163,3.8137,25443.76212,4058.42638,923.55148,,4800.84932,6508.98452,37726.74923,669.49345,,,,,,,,,,,,,,,
2023-11-01,128717.03911,29409.84795,,37331.24401,-28.75576,62526.98603,2265.74095,,,,1192.40792,26981.98932,19804.03823,7801.16668,,1917.06876,4097.68329,,33889.61508,,,515.35274,2010.66638,,,268.79468,,,1193.39867,78.58518,375.06164,11580.89418,,,
2023-08-01,114477.67151,29451.6594,,44229.34054,1267.92233,48575.7513,2386.81066,,,,1340.49899,,21699.57434,6400.6602,,317.47048,5150.11561,,34479.80697,,38.61592,1286.88082,1990.91516,,,,,1603.96472,,78.58519,,,0.40027,,
2024-06-01,148132.98669,29409.84795,,20184.51499,12597.70525,105133.0854,2176.52655,2872.22766,,,846.09526,25846.51942,16057.77954,6545.99795,,10844.79392,2702.80241,,31498.4039,,319.00729,,1985.28003,,,268.79456,,,1191.93287,78.58515,,10370.8711,267.52537,1249.064,
2024-05-01,146293.32076,29409.84795,,22754.30737,11767.3741,96960.92845,2219.34731,3417.81167,,,895.62509,23943.33623,16592.82211,6610.01532,,3723.94126,,,31498.40389,,101.04737,,2608.60004,,,373.81178,,,1199.95793,78.58515,,10585.1723,267.52537,999.55138,
2024-04-01,124550.55694,29409.84795,,27462.26435,11915.41474,81493.76465,2357.87329,145.09507,,,1014.66076,23729.5873,17992.15638,6864.21958,,3770.8307,2984.036,692.99517,31898.42448,,,,1891.29645,,,270.16042,,,1222.57232,78.91778,,10858.98957,269.33763,269.3983,318.48329
2024-01-01,108617.39247,29409.84795,,36149.30891,8695.33964,40235.47727,2301.42586,1777.73192,,,1115.94182,25906.42836,19081.27736,7429.18538,,1401.39762,2772.02681,,34049.15711,,,4.77117,1860.87812,,,270.16425,,,1221.12463,78.91874,,11465.74946,,,
2024-02-01,121206.71811,29409.84795,,33600.69272,10734.83484,51517.2608,2298.58074,2894.15243,,,1044.13099,24581.83052,18388.7048,7364.15164,,1644.41723,,2044.8377,31498.40389,,,,1930.40229,,,268.79456,,,1200.22101,78.58515,,11038.88927,,23.00628,
2024-03-01,84001.54863,29409.84795,,27039.56182,11783.98615,67295.7923,2327.09325,145.03169,,,994.63259,23986.1728,18098.22023,7428.91797,,4085.7409,,1360.55738,31498.40389,,,,1793.18916,,,268.79456,,,1200.22101,78.58515,,10841.62203,267.52537,30.68838,
