Date,00,01,02,03,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,41,42,43,45,46,47,49,50,51,52,53,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,84,85,86,87,88,90,93,94,95,96,97,91,05
2022-12-01,158243.06195,23723021.2848,17252.58538,14267.98945,32945.27188,12605.05826,58686.6529,8923468.1785,1260967.89519,600690.41097,23921.79198,19208.30934,3046.03328,143173.41947,1111086.07945,96948.11023,303122.31684,456598.50211,27342.69101,431291.83586,453342.47951,69695.40191,1090035.23037,183656.5488,406649.73485,439936.41409,3750.23207,1588.61098,88469.26446,87303.28129,39293.04012,224236.0682,1580.22117,3493.76955,4692.6853,41069.92588,17348.08261,94056.82625,419851.13095,13362320.48905,4436912.13835,358284.76449,13.02694,0.29913,1057955.3977,987340.71014,14227.71966,77426.78488,8005.53867,2111.74425,658.17569,2780514.00492,228248.07753,6561.24692,0.22433,1.80066,673.72336,1324997.85063,21040.71643,1593.59621,31551.19886,2744.89016,67338.69585,86621.60417,1176.26871,56382.7536,1312.93098,8157.72263,12664.68265,11751.55078,8954.25607,0.04875,5192.99038,821109.07546,85.71567,237.70528,9184.49877,3289.89332,6.45334,7737.98281,27319.15177,0.03569,,
2022-11-01,155468.38775,23769875.15413,15979.88634,14302.32993,31617.33624,12706.64684,56129.59633,8651502.59041,1558213.70212,601396.71334,24510.67863,21212.89975,3246.99119,147171.36039,1103792.56689,94229.44846,298318.40898,450063.23355,27030.29738,441471.74516,446127.75954,70396.91495,1054905.9771,177436.78863,404681.05778,436570.48562,5945.26511,2377.24299,88184.1441,85426.3864,41581.95898,216630.7077,1615.00489,3218.7335,4828.67308,40956.7819,17938.37363,92117.21604,409932.61646,13349126.65733,4534201.05258,359629.49157,12.34244,,1048186.95005,988994.00363,14529.11928,78426.69565,8738.12685,2132.44087,670.48414,2785350.40462,221300.65661,6946.27147,2.36384,68.28124,696.79171,1313682.14137,21860.23685,1654.9284,31095.27378,2900.84099,63107.51518,87048.78078,1692.5197,58367.06932,1422.31913,8346.23991,13635.57028,12785.92567,8926.6796,0.04875,5290.86922,813088.29014,88.16107,237.74902,9340.65054,3211.74651,6.32839,8132.31246,28613.36171,0.01894,0.00383,
2023-04-01,696177.88044,20623438.6038,13818.51962,16866.93965,,12641.36017,62426.10799,7367772.58257,969884.05835,610667.22663,22061.20642,24104.73515,1723.3061,138846.5537,961902.87399,92920.23065,310291.36496,1162860.59682,28250.84068,505216.41823,729634.97909,71209.98178,755634.76011,37477.26684,243741.16804,434387.88521,80192.61003,1.66409,80799.37064,54176.62469,86411.22163,909082.09131,1276.05455,3956.25027,3747.95699,34822.07369,16709.04782,91322.83501,415041.59171,13059957.36029,3610065.58932,476248.03324,9.14517,0.29913,1203395.81548,4078.97396,13852.84313,69773.68301,6613.28899,1879.76737,536.26738,2814932.4992,18952.15676,4950.97615,0.04475,1.77329,477.65869,1894917.00502,14761.02665,1037.01899,29529.0659,1584.49642,32962.1637,4765.19317,1145.87281,130924.95891,881.20182,7974.65707,11050.50805,10241.68717,6294.44979,0.04875,3737.7757,810883.51327,41.48174,238.64274,8182.46695,2738.15469,6.87414,5417.79999,21328.55259,0.03569,,
2023-05-01,700665.38984,20761572.6721,13251.01818,13635.94516,,12031.11347,63545.13517,8012684.83495,803288.60183,601095.13389,21227.10061,21762.59721,1679.84783,134726.49452,1084191.92947,87976.03646,313268.13097,455361.92975,28111.28717,487485.5307,730977.11649,72561.79002,750993.75398,36510.36825,244608.35215,429517.83394,80531.23551,0.18825,78564.89327,41847.72946,82106.48244,706699.31298,1422.73184,3501.5677,3493.59328,32316.23956,15422.69708,80251.29436,419647.00867,10515357.75383,3449381.61205,470221.60401,8.15352,0.29913,1308585.49888,4013.33885,13549.91223,65818.38214,4664.39971,1700.70491,534.73049,1411429.44492,15093.83051,4052.40805,18.0448,1.72727,359.86482,1923745.56644,13274.92455,978.95751,28756.25462,1270.28894,43149.29402,3783.71034,1036.33564,136946.19768,796.30724,7486.87826,10534.82169,9416.96589,8334.73427,0.04875,3539.43654,801565.00239,27.75807,233.34293,7788.25483,2357.02855,7.81354,212935.40715,19638.74642,0.03569,,
2023-07-01,312469.75652,21072606.05638,10755.01643,9315.66047,506947.1573,7594.04998,63472.56857,7178421.56751,764853.21337,,22266.79128,17108.21825,1584.83134,154419.31776,981152.23121,77895.15355,315998.76625,431118.00913,32632.42777,448169.50626,611239.68108,70999.48637,712724.29262,32946.2652,238943.1658,428722.8299,79225.0661,0.00383,83713.38347,43432.22344,75673.53543,667699.8485,1828.33516,3708.20469,3332.33106,32240.69095,16775.54073,81905.52876,277975.81832,10148956.68618,3067292.38687,458819.40422,6.1355,0.29913,356383.44097,941532.91776,12949.15545,55250.3353,3648.56031,1455.0225,461.26736,898405.16065,14027.25788,3615.16774,33246.193,1.72727,332.9245,1902710.40463,12232.42087,1349.85698,24961.00672,1090.81612,43176.42169,3999.23535,1328.88128,128021.77024,519.02073,6877.34676,10885.19918,8257.18562,7412.5716,0.16975,3146.89742,788191.50238,19.97201,235.05155,7185.40523,1764.57767,6.17556,175879.27736,16811.86584,0.03569,0.2406,0.0445
2023-06-01,332918.14785,20830401.54307,11681.92679,13442.74382,497609.08436,9767.98398,62101.24854,7299545.34551,793325.5653,200197.21167,20599.20408,21986.85489,1639.50128,143297.13524,1012580.61234,84886.8159,312647.22279,586446.9196,36765.43637,462554.308,712548.01986,72594.72962,716399.51128,34075.20198,241617.33905,440366.37992,78474.65163,0.14442,76399.46482,41817.89947,80056.60348,671169.36291,1313.99707,2910.4993,3419.27452,31024.76804,14725.26072,80786.80139,329744.20025,10228892.17657,3301314.39661,469754.51363,7.13714,0.29913,348340.27978,956249.86967,13252.99718,57506.49181,4294.74316,1698.09819,486.9257,898829.59839,14055.79314,3845.37865,0.0641,1.72727,364.02454,1909317.50788,12551.69761,1443.67728,27348.80374,1171.49057,46729.86639,4050.93948,1238.57203,132280.30109,732.43791,7676.02084,10656.67921,8794.31163,8083.79335,0.04875,3415.35347,793961.64391,24.30416,234.49753,7407.45901,2061.76422,6.17521,212422.869,18107.30408,0.03569,0.22753,
2023-03-01,715681.35946,21842996.29551,14725.6282,17038.98891,,12634.99425,60360.56789,7780151.96519,1176582.86175,500547.86002,22880.86166,19803.0188,2018.18678,138757.0064,962572.79705,94869.15899,305920.08438,1112606.65843,37752.42438,419473.00265,728330.02326,70030.55627,1025287.34788,34150.61455,279052.81593,372895.63888,28554.94653,534.84239,82808.39232,53017.4153,59549.79117,749987.56187,1398.99392,3628.15074,3706.60882,40750.14986,16230.97538,98221.67963,401986.25063,13137657.42504,3431103.3725,394578.53893,11.66906,0.29913,465150.12069,974712.97359,14148.83566,72053.1219,6105.46069,1892.19367,562.26981,2786703.17518,20556.61624,5170.0587,0.04475,1.74571,516.89628,1930744.67595,18344.70912,1110.99109,30680.59222,1825.61497,77045.21473,44049.08576,1033.19806,55383.80684,971.85436,8045.54876,11437.63047,11104.5261,7138.50861,0.04875,3834.8483,814847.73022,55.52908,238.05639,8587.0191,2768.38527,6.88845,5889.65904,22856.4265,0.03569,0.01023,
2023-02-01,712280.58372,22670584.88736,15558.9353,17350.42284,30251.16196,11651.69471,62125.5405,8645730.26068,1150034.12085,,23394.0383,19099.71781,2127.89582,139189.09599,1102199.39429,97473.71186,309889.07269,973718.57939,38047.23638,400857.35527,564169.50729,68582.53764,1045617.46669,190760.81953,388250.39023,415014.01168,28690.73923,1319.6242,85660.46505,53703.69025,62231.31538,215041.72144,1478.89776,3760.32751,4031.16237,40006.7826,15230.74655,98415.94101,405143.91212,12789573.44949,3291497.0118,361076.11423,12.6425,0.29913,437232.67748,974605.50766,13262.94582,73419.62423,6693.89666,1884.8187,598.99107,2830778.39563,36247.9617,5678.48782,0.22439,1.72727,531.32328,1949603.75367,19252.62914,1171.19444,31364.9441,2369.00647,46365.48468,76688.22851,1121.89344,51373.51862,1057.70792,7788.89283,11812.47422,10942.11636,7447.44475,0.04875,3932.29527,824040.43126,59.80273,237.5635,8918.93273,3007.98041,6.2494,6352.32153,24241.54231,0.03569,,
2023-12-01,301741.04085,22846579.62048,16198.56305,2411.00686,430368.82335,6259.49917,64602.22326,7839187.15983,731165.91638,500266.9694,20706.63648,14002.06238,1257.84141,189856.91891,900579.59743,74507.5456,324339.14516,534927.04878,19936.76044,287588.47947,590202.16611,76008.17841,749994.73129,30739.57635,183021.59338,529722.39207,111428.09159,0.33203,91296.02961,33700.41692,49142.60684,611173.71387,1438.46728,2837.42781,2112.07153,24575.98996,9515.7075,69355.89519,268574.12121,12877709.09326,3521888.90068,447102.01094,1.0787,0.29913,371837.64226,1779779.25404,11065.30778,73237.31515,4145.96348,3264.357,293.9843,895600.071,15518.1407,8865.25527,0.08416,1.61568,178.0187,1771548.63066,15183.56093,1507.89422,21955.1947,3036.49094,25340.37588,4395.52974,1877.60496,109470.17268,203.70172,10390.08056,9071.71371,6878.33797,9286.39071,0.06008,4409.33814,792523.30725,,281.58863,6466.19363,1144.71355,5.37177,5280.14672,13505.49126,0.03569,,
