Date,00,01,02,03,08,09,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,41,42,43,45,46,47,49,50,51,52,53,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,84,85,86,87,88,90,93,94,95,96,12,92,91,07,97,05
2021-07-01,237173.23206,15924226.1716,22701.43968,23320.89633,13697.99418,178156.15898,6151833.54625,841244.36571,27225.00541,32069.48279,2069.23584,82393.25703,758104.20065,120423.88115,126763.8277,366925.84621,3066.42155,485808.95856,685555.8686,349267.16173,859512.47734,157165.46464,213239.91671,437897.39462,54774.30508,8595.31807,64633.75308,56939.83929,70905.74576,36913.81672,1473.89816,2390.54643,7568.53612,77319.56131,22044.79683,82489.7113,355344.66058,11267834.11685,4052943.44088,329951.70628,82.37789,5.13799,599159.31916,6687.41129,13786.09784,59311.21997,9061.64975,5000.67064,480.00872,2126879.23857,53409.99963,6679.14812,6164.58301,209.10366,968.40136,1051610.60998,25397.85374,1531.58915,25908.66042,5696.23971,38857.33795,7500.63203,2104.69884,63814.73285,36734.83938,15607.1705,17070.47976,15541.74924,15868.24182,6.33585,5520.84132,697124.55381,62.99202,237.69041,1692.2095,25219.74368,13.31561,11357.87639,37371.60195,,,,,,
2021-06-01,258814.99835,14426792.30244,20036.75192,22593.21867,12358.45537,189198.13114,6435375.68113,1028251.49987,27330.22693,30850.98415,2159.76691,81656.18169,660965.58789,107780.47692,96699.83493,341283.90559,3999.03824,464861.92145,686836.18996,348823.319,686837.09621,156251.35712,207283.25827,430676.28426,55822.01321,7227.42157,52790.09678,51952.83262,72594.39498,37371.51435,1334.83767,2845.90036,7607.42019,79376.42244,32102.23693,64011.49889,363366.27553,10741097.73223,3914615.29595,300512.74909,93.47313,5.13799,377404.68872,6811.33103,13185.41359,62743.86633,9264.58888,4723.10804,465.15654,2113699.06766,50682.6553,8871.6619,143.14993,217.57209,949.19841,1086646.47326,21963.42849,1471.64818,23907.54616,4180.25415,47322.30155,11351.59365,2273.97288,24561.13319,36560.78501,10753.91699,16764.09592,13942.73311,13059.77167,6.33585,5804.10236,545744.99056,169.07225,264.50375,1561.20037,32698.82193,16.16994,11371.4375,36725.14516,393540.12198,5.62943,,,,
2021-09-01,240743.52501,16229122.81428,25994.59921,15991.81085,13462.289,163961.68604,6663635.94203,1367427.23074,37283.82923,26178.44345,6531.81745,149424.39106,845620.93985,109858.45929,132721.26867,389410.42475,3998.76128,526231.99683,435520.77972,160488.26549,735163.46726,183678.24656,253090.49727,446573.48308,51482.28641,1190.99632,61897.25829,54099.40974,110499.62214,199356.47261,1279.17916,2917.2419,6778.17497,84394.97513,12562.38084,104249.54669,418783.1315,13248162.68743,2947255.91267,351805.31142,69.90226,5.13799,659539.39791,4062.1777,8150.77526,67213.02482,7811.84809,4702.0813,1181.6233,2117249.15454,55264.89724,6434.20755,83.25724,207.45409,1055.66162,1076725.78694,26667.78189,2408.96033,31657.92151,10113.05099,43711.57364,53665.34653,2546.65626,70409.9397,38356.13361,9467.80799,20572.15783,17814.75067,20248.42247,0.04875,6143.66544,718483.86613,50.63703,207.48802,9616.40668,24144.54186,30.98118,11851.48978,38990.90217,296.07814,,,,,
2021-10-01,220050.02388,17003828.19386,23815.45875,17607.92994,25353.23386,116471.81126,6473070.02234,1614079.80721,39145.05793,27870.53382,7771.03448,151872.43952,897191.48895,110449.49002,130658.14889,396643.43379,4249.56582,522076.98952,449762.13442,159294.3816,746899.7837,176902.04848,254445.83949,458200.41025,51615.21726,1326.78766,70302.62902,58816.00207,114665.57599,278532.30768,1182.75871,3145.4106,6673.25751,86346.30692,28322.66224,109057.34061,413973.05076,13306736.16861,3923154.84259,402340.38164,78.29945,5.13799,652198.58133,3880.28004,18115.47941,70519.88252,8972.89098,4313.07701,1099.56006,2128847.13912,58184.91817,8420.22875,79.52373,190.51583,1041.4919,1141916.94184,30346.08021,2335.45521,33078.20537,9738.00264,54219.88287,74103.57012,2509.30011,71210.61679,36327.63135,8994.45941,19811.75215,15559.10181,24218.98451,0.04875,6020.74331,714464.22706,39.20685,254.25943,9748.4527,24155.88835,31.39575,12465.35553,37096.20246,101.0408,,,,,
2021-11-01,221729.9388,18156331.25231,25701.25708,19921.71542,18252.3473,89989.93269,6859270.22219,1639149.27625,37563.77848,30771.51456,3868.77129,206746.65269,908049.96054,114370.83082,141202.94126,394074.23961,7968.50505,525618.22826,515787.20475,78135.09619,739260.16715,177737.64269,248128.64538,449816.1199,59672.86784,1195.57367,101298.79052,61737.10049,115063.52803,342674.80002,1462.53634,2719.44536,6309.66105,119734.6241,27016.58762,117487.19787,422385.53382,13885265.92791,4066520.92794,434859.97408,67.95943,5.13799,644808.5268,1003854.84675,18398.13146,75725.59116,8586.06282,4033.17383,1021.40555,2209024.90641,58386.5127,9090.66616,14611.01382,156.90982,1153.02069,1125399.13536,29168.29898,2593.28187,31193.00852,5150.02263,46195.15181,96764.22166,2526.68476,79066.90523,42224.66882,8880.60731,18296.01454,14856.78864,22404.63512,0.04875,6348.82289,716356.0518,37.04358,416.04793,9968.6858,24432.83503,32.00768,11679.38195,38506.68517,,,1.44528,,,
2021-08-01,238979.76333,15984183.04679,26847.01376,16339.70478,13048.82206,165558.08027,6899511.49525,1197716.15834,33766.50826,25132.41204,6768.77356,147114.93163,812648.5031,116204.41057,124843.04603,374420.92696,3335.00567,500330.50518,620970.59884,184597.70956,744240.98909,155122.00103,251520.97945,440818.56157,51819.19952,1190.46918,62720.27777,60108.04522,95021.29506,30782.98626,1392.85995,1776.63635,6889.20495,80655.10103,24647.71372,80674.18786,358260.86654,12196710.29695,2815112.77923,352733.56888,72.7892,5.13799,614488.44242,3262.15806,8541.70759,68364.74025,8187.76481,5273.32476,456.31185,2142752.5994,54044.67096,5605.84218,26995.90554,204.41221,908.66637,1076193.43125,25693.25111,2488.94962,32351.35056,9565.7636,46436.01838,59243.44274,2526.97383,71517.72337,33513.61184,9475.4412,19214.31088,17231.64154,20701.28373,6.33585,5591.17587,727089.56482,57.77253,216.71667,1662.00907,24007.80215,25.92749,12116.79668,38530.14978,295.76287,,,,,
2021-12-01,223354.13004,18971658.90796,24513.57032,19302.50628,22514.35229,107917.13474,7967598.78332,1614346.79869,40498.84461,32616.87081,3838.78902,207369.54247,981633.60407,122544.69485,131765.95338,378568.18752,9555.45293,492059.85732,692498.38789,80559.76639,779535.17098,176250.10194,249928.55519,443218.82276,53112.73256,1592.78801,94325.99001,67195.68601,121804.95264,113122.66756,1425.75278,3458.44259,6017.00162,121579.5457,27919.0965,109133.25799,423920.73458,14281545.72157,4475695.28296,483194.1722,55.18056,5.13799,708851.25795,1003682.53014,18503.39096,80413.70938,8898.70978,4307.83607,978.52717,2673215.11006,60965.14213,9356.19824,120.35494,197.65164,1021.36955,1142241.29018,31137.67512,2416.95897,32625.55681,4823.09458,52913.85913,186459.71459,2628.34417,78184.83877,38139.89985,8392.32413,19331.69926,14955.54058,26750.44921,0.04875,5901.44514,719457.62478,34.17004,413.8563,10029.1704,23977.84356,29.05518,11638.18203,38934.09764,902.84408,,,,,
2022-02-01,204547.36354,19273367.15719,22093.7076,18175.4538,22009.47708,70607.83414,7844922.28347,1573670.65717,39702.03389,35150.69576,3624.52465,217976.51395,1072767.25732,140792.10597,144219.7052,437157.24544,8808.69587,536928.87111,693699.40398,54224.26512,1036710.87857,180300.08398,398999.80099,459879.85273,14615.5846,2600.17724,96551.40567,62132.42928,118975.72034,292633.49593,1985.26365,6412.72434,6592.75532,111509.71604,27402.26961,111638.66819,457204.91041,14200507.63491,4621774.44434,437063.85031,33.27728,5.13799,715381.29946,1004993.51042,17809.06897,80820.92458,10917.7633,4520.92771,904.87218,3404610.86949,56529.37326,9090.27665,129.59799,187.03643,928.0669,1152261.60541,30638.39782,3423.78273,36714.76635,4691.13278,69214.20287,69900.07272,2171.20702,67619.19732,42008.94915,7922.02,17131.13031,16707.38616,15277.07501,0.04875,7447.9896,756403.36641,137.50111,308.61299,9738.82718,23846.29107,2.58531,12430.4137,39982.11887,,,,,,
2022-03-01,205950.90738,20545327.82893,24753.90416,18359.20307,23190.29984,51507.62865,7954770.38506,927065.20668,29016.17081,37492.60309,3845.4912,206738.01684,1083765.9513,139872.27676,202407.09367,574939.19138,7703.75479,587002.52898,726455.99062,78314.75884,1144014.01797,183222.09094,417392.14588,524438.36218,14227.39452,2670.64543,100378.36161,65074.43385,130895.42249,297204.2913,1970.64034,5955.85655,7501.82124,111739.40602,30358.01333,115388.49056,472841.47341,15242760.82268,4821203.568,449520.93797,32.71238,5.13799,745837.85937,1013023.80896,18027.08357,113031.35267,11427.41219,3594.41331,1020.63068,3419645.93761,55898.47515,9916.54036,75.02415,156.01537,925.89244,1193559.98387,28592.18006,3461.53644,36295.51385,4742.25925,68822.6189,73723.70638,2856.35938,69236.80923,36642.03328,7998.25328,18492.14957,17112.82319,17818.81213,0.04875,7761.50285,772056.6656,129.9035,358.23458,17057.16786,24401.68611,10.38904,13189.74544,39957.30352,,,,39628.02326,,
