Date,01,10,16,17,18,20,33,35,41,42,43,45,46,47,49,52,61,63,64,68,38,28,71,72,31,32,66,86,22,25,77,14,23,56,73,09
2020-11-01,16091.34886,302.59917,2008.17656,7.94033,22920.89602,104314.76952,51.27049,148300.33577,1091.18802,8590.14088,1627.47652,12043.25108,320793.76405,274.38779,8077.33163,12033.2055,123.28349,200.81811,1217.62318,735620.84782,,,,,,,,,,,,,,,,
2020-08-01,17082.66545,,1960.39955,0.66383,22776.70614,125813.10343,,144404.87286,1248.10439,46578.04277,2288.49891,14418.9649,323594.99275,2338.26714,13046.19227,15014.47449,123.28349,,32388.31164,33348.96483,55.68891,,,,,,,,,,,,,,,
2020-09-01,17063.33861,,1972.461,3.52567,22735.1285,80141.76778,,143281.60247,1169.99285,46578.63773,2068.27079,13783.38628,301102.13495,321.56919,13346.83397,14347.40767,123.28349,,32111.84949,31868.31264,40.64175,,,,,,,,,,,,,,,
2020-10-01,16101.23427,,1996.76124,52.8875,22893.98829,84287.46332,51.10656,147550.74306,942.23556,8563.59115,1846.72161,10053.66182,312806.43771,418.74078,9130.73081,18861.67423,123.28349,197.28654,71409.30486,730840.94978,52.83401,,,,,,,,,,,,,,,
2020-02-01,16627.64362,,2649.48758,11.803,22241.698,137596.95727,,129950.97529,1010.3535,45358.03236,1018.34148,13559.08758,293609.21527,2342.22384,12804.63317,4986.58262,123.28349,,4560.90916,44972.1863,,2.59387,503.26773,2336.95367,,,,,,,,,,,,
2020-12-01,16032.61633,303.72314,2048.40843,9.81225,22926.64817,107121.44779,51.22951,148432.95352,444.8371,8586.74718,1406.06075,10107.6124,411610.37725,218.05195,10439.964,10313.95275,123.28349,200.65758,2237.82335,34603.85543,,,,,,,,,,,,,,,,
2020-03-01,16570.93355,,2633.44776,,22172.47914,119284.29122,,128041.63877,1010.2675,46230.93613,1594.21614,15267.03786,302948.3374,2808.96914,15250.78783,3458.94383,123.28349,,4561.70139,43364.94129,,350.33451,503.21428,2385.97721,,,,,,,,,,,,
2020-06-01,16950.37999,,2842.37595,,22625.10409,101279.31165,0.40933,140309.16095,1845.87414,46690.02205,2710.80513,8381.10653,318085.64064,2569.09192,13064.12793,16069.6948,123.28349,,36803.78661,44171.36421,36.49009,,,2538.07101,5914.82282,,,,,,,,,,,
2020-07-01,16922.6275,,1802.78724,,22583.85459,97461.88597,0.06471,139173.39318,1418.26641,46784.24289,2506.54337,17004.43313,329431.90408,2528.41887,13003.4905,19548.30076,123.28349,,36819.99016,43366.69105,59.37005,,,,6033.50833,,,,,,,,,,,
2020-05-01,16940.27684,,2815.81396,,22637.74725,110984.69013,104.98935,140629.14499,4058.41324,46547.52193,1999.41938,18435.8372,309366.79003,2567.1536,5149.48619,18010.80072,123.28349,,36743.77937,44773.67894,37.72491,,,2486.82201,5799.90984,,,,,,,,,,,
2020-04-01,17091.47252,,2897.65985,0.08311,22848.16409,146303.41595,442.4368,146335.3953,4041.31925,46563.71033,1482.72691,19919.98589,307342.85977,2832.95549,16849.07818,16059.17347,123.28349,,12882.892,46697.55676,,,651.77964,2437.22621,5796.90453,,,,,,,,,,,
