Date,00,01,08,09,10,11,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,31,32,33,35,38,41,42,43,45,46,47,49,51,52,56,58,60,61,62,63,64,66,68,69,70,71,72,73,74,77,78,80,81,82,84,85,86,93,94,96,88,95,55,79,13,12,90,02,37,53,59,75,36,50,03,87
2020-02-01 00:00:00,0.0,154181.24467,0.0,,717817.41529,132169.80301,0.0,0.0,268.34863,0.0,0.0,0.002,0,652.14998,0.0,0.0,0.24862,0.005,23255.55783,50100.60653,0,0.0347,0.0,0.0,0.0,0.012,0.22277,0.0,0.0065,100021.7102,3699.16756,15348.11678,440.78479,,102821.41109,0.03601,,0.0,0.0,0.03704,1.1225,0,0.0,0.48527,0.14119,0.0005,0.16228,0.0,0.20364,0.00416,0.76911,0.0,0.0,0.0,0.0005,0.0,0.18893,0.0005,,0.005,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,
2020-03-01 00:00:00,0.0,149963.25374,0.0,,717227.84942,129338.71666,0.0,0.0,269.14839,0.0,0.0,0.008,0,193.34224,0.2645,0.0,1258.616,0.005,22915.82784,49205.60735,0,0.0,0.0,606.83658,0.0,0.012,58.84736,596.10466,0.00649,96286.69332,5182.06242,15493.69792,440.51535,,98969.99964,0.05701,,0.0,0.0,0.04104,1.1225,0,0.0,0.31452,0.28577,0.0005,0.006,0.0,0.0,0.01016,0.77511,0.0,601.72611,0.0,0.0005,0.0,0.19493,0.0005,,0.005,0.0,,0.0,0.05015,0.0,0.0,0.0,,,,,,,,,,
2020-04-01 00:00:00,0.12546,144551.12014,0.0,,776974.30233,135759.84057,0.0,0.0,0.02772,0.0,0.0,0.014,0,118.33732,0.2765,0.0,1406.48012,0.0,26187.65293,48069.68152,0,0.0,0.0,303.2804,0.0,0.012,0.24677,561.93821,1.20481,91664.34475,7654.38837,16161.71608,440.51535,,109837.6146,0.06901,,,0.0,0.14754,1.1225,0,0.0,0.57203,0.17522,0.0005,0.25927,0.0,0.04373,0.01616,0.0,0.006,468.31338,0.0,0.0615,0.0,0.19493,0.0005,0.0,0.01325,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,
2020-05-01 00:00:00,,150384.91967,0.0,0.0,765219.08816,133129.5207,0.0,0.0,0.03372,0.0,0.0,0.02,0,77.05325,0.2825,0.0,0.17026,0.0,25167.55897,46944.27832,0,0.0,0.0,269.73873,0.0,0.012,0.16277,526.89238,0.45529,86119.48821,9357.64395,17028.09606,376.44694,,103712.55108,0.08101,0.0,0.0,0.0,0.04704,1.1225,0,0.0,0.52027,0.18203,0.20858,0.06131,0.0,0.0,0.00216,0.95234,0.012,401.94659,0.0,0.0615,0.0,0.19493,0.012,0.0,0.02525,85.57913,,0.0,0.0,0.0,,,,,,,,,,,,
2020-06-01 00:00:00,,152368.21758,0.0,0.0,775076.77405,132993.3451,0.26655,0.0,0.03972,108031.10731,0.0,0.15741,0,77.04825,0.2885,0.00068,0.17039,0.0,25190.15389,47278.21833,0,0.0,0.0,236.16663,0.0,0.012,0.28254,492.3057,0.46075,80593.53049,14139.53164,16744.14032,376.44694,,105078.27087,0.09301,0.0,0.0,0.0,0.04104,1.1225,0,0.0,0.08701,0.19515,0.0005,0.02681,0.0,0.15025,,0.95234,0.0,335.73812,0.0,0.0005,0.0,0.26369,0.012,0.0012,0.03125,85.62151,,0.0,0.0,0.0,,,,,,,,,,,,
2020-07-01 00:00:00,0.07191,154026.47504,0.0,0.0,776885.17545,132426.48002,0.0,0.0,0.04572,0.0,0.0,0.16941,0,0.005,0.2885,0.0,0.0,0.0,24907.0318,47638.24056,0,0.0,0.0,202.5452,0.0,0.012,0.29126,457.25664,0.79025,86909.28231,27783.96051,16851.7658,376.47534,6.49505,106222.07417,0.10501,0.0,0.0,0.0,0.04854,1.1225,0,0.0,1.01379,0.20822,0.0005,0.012,0.52861,0.07025,,0.95234,0.0,268.99952,0.0,0.0005,0.0,0.27569,0.012,0.0012,0.03725,0.31373,,0.0,,,,,,,,,,,,,,
2020-08-01 00:00:00,,154273.28901,0.0,0.0,798169.60712,128843.83712,0.0,0.0,0.05172,0.0,0.0,0.15741,0,0.023,0.008,0.0,0.0,0.0,25842.17357,46431.71037,0,0.0,0.0,168.89066,0.0,0.012,0.48889,422.61199,0.042,69481.47131,27278.13818,17230.66778,376.30755,,112725.24579,0.11701,,0.0,0.0,0.05004,1.126,0,0.0,0.64541,0.22925,0.0005,0.012,0.1439,0.58125,,0.95234,0.0,202.18788,0.29032,0.00104,0.0,0.28769,0.012,0.0012,0.04325,0.0,0.006,0.0,,,,,,,,,,,,,,
2020-09-01 00:00:00,,156152.9422,0.0,0.0,800162.84619,122327.86253,0.0,0.0,0.63406,0.0,0.0,0.15741,0,0.035,0.0,0.0,0.0,0.0,25641.15721,45201.62208,0,0.0,0.0,135.19481,0.0,0.012,0.87199,387.71517,0.048,63935.26319,25433.76551,17137.09098,6053.87667,,110640.55569,0.12901,,0.0,0.0,0.04704,1.136,0,0.0,0.31021,0.24183,0.0005,0.14331,0.1439,0.80025,,0.95234,0.0,134.95233,0.00707,0.03707,0.0,0.10476,0.0115,0.0012,0.04925,0.0,0.012,0.0,0.0,0.0,,,,,,,,,,,,
2020-10-01 00:00:00,8.37567,158121.6256,0.0,0.0,5208.90697,118318.91822,0.0,0.0,0.65206,0.0,0.0,0.15741,0,0.03,0.75963,0.0,0.0,0.0,26406.27608,42369.13996,0,0.0,0.0,101.4535,0.0,0.012,0.23701,352.66953,0.054,58394.92751,23656.05857,17388.67154,5840.35119,,109189.63077,0.14101,,0.0,0.0,0.04698,1.1225,0,0.0,0.67764,0.38034,0.0005,0.14931,0.48515,0.6365,0.0,1.03049,0.0,0.005,0.47182,0.02747,0.0,0.11076,0.0115,0.0012,0.05525,0.0,0.018,,,,,,,,,,,,,,,
