Date,23,33,35,45,47,49,62,64,14,46,01,31,42
2020-02-01 00:00:00,0.0,543.42891,0.0,,0.0,0.0,,0.0,291.46082,0.0,0.0,0.0,
2020-03-01 00:00:00,0.0,552.65188,,,0.0,0.0,,0.0,270.65347,0.0,,0.0,
2020-04-01 00:00:00,0.0,562.48977,,,0.0,0.0,,0.0,276.41099,0.0,,,
2020-05-01 00:00:00,0.0,572.01026,,,0.0,0.0,,0.0,254.9901,0.0,,,
2020-06-01 00:00:00,0.0,581.8481,,,0.0,0.0,,0.0,233.94954,0.0,,,
2020-07-01 00:00:00,0.0,591.36859,,,0.0,0.0,,0.0,233.76775,0.0,,,
2020-08-01 00:00:00,0.0,601.20643,,,0.0,262.34591,21223.48361,0.0,212.66985,0.0,,,
2020-09-01 00:00:00,0.0,611.04427,0.0,,0.0,4.06383,21364.63115,0.0,166.60767,0.0,,,
2020-10-01 00:00:00,0.0,620.56476,,158.12739,0.0,0.0,21352.86885,0.0,,,,,
2020-11-01 00:00:00,0.0,630.4026,0.0,162.07834,0.0,0.0,19062.05464,0.0,,,,,
2020-12-01 00:00:00,0.0,639.92309,,165.90821,0.0,,18396.06352,0.0,,0.0,,,
2021-02-01 00:00:00,,659.62572,,173.81335,0.0,,18405.68904,0.0,,0.0,,,
2021-03-01 00:00:00,,668.53586,,177.38829,0.0,,21330.24657,0.0,,,,,
2021-04-01 00:00:00,,677.96145,,181.34627,0.0,,21365.62971,0.0,,0.0,,,
2021-05-01 00:00:00,,686.73673,,185.17657,0.0,,21353.83533,0.0,,0.0,,,
2021-06-01 00:00:00,,693.51344,,189.13455,0.0,,21365.63014,0.0,,0.0,,,
2021-07-01 00:00:00,,702.28872,,192.96485,0.0,,21353.83476,0.0,,0.0,,,
2021-08-01 00:00:00,,707.24021,,93.43354,0.0,,21106.15069,0.0,,0.0,,,
2021-09-01 00:00:00,0.0,715.5668,,94.98371,0.0,,21365.63014,0.0,,0.0,,,
2021-10-01 00:00:00,0.0,724.16207,,,0.0,,,0.0,,0.0,,,
2021-11-01 00:00:00,0.0,732.24877,,,0.0,,,0.0,,0.0,,,
2021-12-01 00:00:00,0.0,740.01726,,,0.0,,,0.0,,,,,
2022-01-01 00:00:00,,748.10396,,0.0,,,,0.0,,0.0,,,
2022-02-01 00:00:00,,755.35937,,0.0,,,,0.0,,0.0,,,384.75686
2022-03-01 00:00:00,,762.48719,0.0,0.0,,,,0.0,,0.0,,,
2022-06-01 00:00:00,,791.76335,,0.0,,,,0.0,,0.0,,,
2022-07-01 00:00:00,,794.00815,,0.0,,,,,,0.0,,,
2022-08-01 00:00:00,,803.87294,,0.0,,,,,,0.0,,,
2022-09-01 00:00:00,,813.73773,,0.0,,,,,,0.0,,,
2022-10-01 00:00:00,,823.28431,,0.0,,,,,,0.0,,,
2022-11-01 00:00:00,,826.12126,,0.0,,,,,,0.0,,,
2022-12-01 00:00:00,,833.99519,,0.0,,,,,,0.0,,,
2023-01-01 00:00:00,,839.48998,,0.0,,,,,,0.0,,,
2023-02-01 00:00:00,,849.35477,,0.0,,,,,,0.0,,,
2023-03-01 00:00:00,,856.59226,,0.0,,,,,,0.0,,,
2023-04-01 00:00:00,,864.80113,,0.0,,,,,,0.0,,,
2023-05-01 00:00:00,,872.67506,,0.0,,,,,,0.0,,,
2023-06-01 00:00:00,,881.73979,,0.0,,,,,,0.0,,,
2023-07-01 00:00:00,,888.75133,,0.0,,,,,,0.0,,,
2023-08-01 00:00:00,,894.21807,,0.0,,,,,,0.0,,,
2023-09-01 00:00:00,,904.08286,,0.0,,,,,,0.0,,,
2023-10-01 00:00:00,,911.64892,,0.0,,,,,,0.0,,,3196.70991
2023-11-01 00:00:00,,921.51371,,0.0,,,,,,0.0,,,3253.71539
2023-12-01 00:00:00,,929.126,,0.0,,,,,,0.0,,,3305.73938
2024-01-01 00:00:00,,933.67303,,0.0,,,,,,0.0,,,3359.49519
2024-02-01 00:00:00,,943.51087,,0.0,,,,,,0.0,,,3413.24396
2024-03-01 00:00:00,,950.53438,,0.0,,,,,,0.0,,,3463.48691
2024-04-01 00:00:00,,954.87851,,0.0,,,,,,0.0,,,3517.20495
